# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.28;9.39;44.17;3533.43;2131.05;-1402.37;0.00
0.25;10.54;41.13;3290.38;2012.65;-1277.73;0.00
0.24;9.93;45.29;3623.49;1927.53;-1695.97;0.00
0.24;11.44;45.89;3671.25;2033.45;-1637.79;0.00
0.23;11.10;45.96;3676.64;1921.41;-1755.24;0.00
0.19;10.56;39.73;3178.59;1672.65;-1505.94;0.00
0.21;8.82;44.22;3537.35;1695.48;-1841.87;0.00
0.22;9.50;45.47;3637.41;1769.89;-1867.51;0.00
0.23;9.57;33.90;2712.02;1873.27;-838.74;0.00
0.29;10.15;33.20;2655.73;2246.51;-409.21;0.00
0.26;12.59;38.47;3077.85;2171.71;-906.14;0.00
0.28;9.87;42.83;3426.04;2176.02;-1250.02;0.00
0.26;10.62;43.85;3508.18;2100.80;-1407.38;0.00
0.27;10.26;36.33;2906.59;2156.47;-750.13;0.00
0.28;10.04;32.92;2633.72;2191.52;-442.21;0.00
0.30;9.56;43.29;3463.27;2284.34;-1178.92;0.00
0.28;7.95;28.95;2315.64;2074.18;-241.47;0.00
0.28;9.63;44.74;3578.81;2172.11;-1406.71;0.00
0.25;11.08;43.66;3492.41;2072.53;-1419.88;0.00
0.19;9.12;30.73;2458.02;1607.81;-850.21;0.00
0.25;8.66;44.23;3538.09;1944.48;-1593.61;0.00
0.24;9.32;41.88;3350.56;1912.25;-1438.31;0.00
0.22;10.08;47.13;3770.12;1824.31;-1945.82;0.00
0.27;11.60;34.34;2747.24;2203.60;-543.64;0.00
0.26;9.56;37.80;3024.22;2052.84;-971.38;0.00
0.24;12.08;39.14;3131.27;2043.31;-1087.96;0.00
0.28;7.79;37.01;2961.16;2069.69;-891.47;0.00
0.24;10.32;37.36;2988.92;1982.96;-1005.96;0.00
0.23;10.83;43.76;3500.86;1909.48;-1591.38;0.00
0.21;8.85;39.53;3162.02;1693.71;-1468.31;0.00
0.30;10.42;31.68;2534.28;2297.16;-237.12;0.00
0.25;8.89;43.67;3493.91;1928.91;-1565.00;0.00
0.23;8.51;43.32;3465.81;1797.05;-1668.76;0.00
0.23;11.00;44.94;3595.48;1922.56;-1672.92;0.00
0.25;9.35;39.43;3154.34;1950.33;-1204.01;0.00
0.24;10.37;39.49;3159.54;1981.55;-1177.99;0.00
0.24;9.13;47.34;3787.36;1871.74;-1915.61;0.00
0.23;8.12;45.74;3659.18;1799.41;-1859.77;0.00
0.28;7.82;42.79;3423.39;2027.18;-1396.22;0.00
0.25;8.81;46.86;3748.56;1919.30;-1829.26;0.00
0.23;9.93;43.85;3507.70;1852.74;-1654.96;0.00
0.22;11.68;32.15;2572.03;1933.63;-638.40;0.00
0.23;11.45;34.65;2772.14;1960.50;-811.64;0.00
0.22;8.05;34.78;2782.79;1709.45;-1073.34;0.00
0.23;8.69;31.24;2498.91;1805.03;-693.88;0.00
0.29;8.95;40.57;3245.61;2152.41;-1093.20;0.00
0.24;9.93;40.55;3244.26;1911.20;-1333.06;0.00
0.25;9.90;49.85;3988.07;1973.54;-2014.53;0.00
0.26;9.99;38.85;3107.74;2054.73;-1053.02;0.00
0.25;10.68;35.92;2873.38;2008.85;-864.52;0.00
0.26;10.10;38.35;3067.85;2048.19;-1019.66;0.00
0.28;12.37;37.93;3034.72;2324.62;-710.10;0.00
0.24;11.40;40.50;3239.75;2038.42;-1201.33;0.00
0.25;10.08;43.41;3472.43;1993.59;-1478.84;0.00
0.24;10.47;41.53;3322.15;1968.51;-1353.63;0.00
0.20;9.31;33.06;2645.09;1672.97;-972.12;0.00
0.28;9.93;35.68;2854.06;2147.54;-706.52;0.00
0.25;8.74;48.79;3903.39;1925.13;-1978.26;0.00
0.23;9.68;29.46;2356.56;1876.25;-480.31;0.00
0.23;8.31;42.86;3428.66;1761.63;-1667.04;0.00
0.22;8.58;34.44;2754.94;1739.45;-1015.49;0.00
0.23;9.47;34.92;2793.92;1879.15;-914.77;0.00
0.28;12.27;38.75;3099.93;2310.16;-789.76;0.00
0.30;12.41;45.37;3629.55;2438.82;-1190.73;0.00
0.24;10.82;40.92;3273.83;1970.47;-1303.36;0.00
0.27;10.40;42.38;3390.32;2148.35;-1241.98;0.00
0.28;9.27;42.03;3362.62;2131.66;-1230.96;0.00
