# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.21;9.97;43.52;3481.27;1786.93;-1694.34;0.00
0.29;8.06;35.56;2844.96;2137.03;-707.92;0.00
0.23;9.40;36.37;2909.68;1837.37;-1072.31;0.00
0.23;8.60;41.06;3284.88;1782.94;-1501.94;0.00
0.25;10.35;40.53;3242.65;2028.82;-1213.83;0.00
0.30;9.65;32.91;2632.47;2278.83;-353.65;0.00
0.24;10.92;28.61;2288.77;1985.26;-303.50;0.00
0.28;9.45;38.39;3071.45;2138.15;-933.30;0.00
0.29;10.90;43.06;3444.46;2267.10;-1177.36;0.00
0.28;9.57;38.24;3059.56;2178.36;-881.21;0.00
0.27;10.98;35.37;2829.58;2190.33;-639.26;0.00
0.27;10.25;27.38;2190.40;2117.25;-73.15;0.00
0.24;11.33;44.02;3521.30;1988.14;-1533.15;0.00
0.27;9.56;47.85;3828.34;2092.62;-1735.72;0.00
0.29;9.14;40.57;3245.67;2157.31;-1088.36;0.00
0.30;10.53;38.15;3052.25;2326.61;-725.64;0.00
0.20;10.27;36.75;2940.06;1737.20;-1202.86;0.00
0.20;9.39;38.25;3059.75;1668.26;-1391.49;0.00
0.24;8.50;39.45;3155.75;1876.08;-1279.66;0.00
0.27;9.84;33.67;2693.67;2116.88;-576.79;0.00
0.26;10.98;37.19;2975.45;2102.88;-872.57;0.00
0.23;9.37;40.00;3200.35;1841.75;-1358.60;0.00
0.24;11.20;42.09;3367.28;2026.97;-1340.31;0.00
0.28;10.41;49.07;3925.46;2171.10;-1754.36;0.00
0.27;9.53;38.28;3062.11;2080.29;-981.81;0.00
0.28;9.34;38.79;3103.42;2137.14;-966.28;0.00
0.24;10.77;40.64;3250.86;1960.25;-1290.60;0.00
0.25;9.50;44.18;3534.16;1943.93;-1590.23;0.00
0.25;7.67;38.29;3063.50;1851.66;-1211.83;0.00
0.23;9.72;38.68;3094.06;1857.79;-1236.28;0.00
0.25;11.07;34.44;2755.45;2045.38;-710.06;0.00
0.25;9.52;42.37;3389.56;1968.25;-1421.31;0.00
0.25;10.35;37.20;2975.88;1999.31;-976.58;0.00
0.28;12.61;41.10;3287.74;2306.75;-981.00;0.00
0.29;8.41;42.38;3390.49;2147.01;-1243.47;0.00
0.30;10.54;38.79;3102.89;2293.65;-809.23;0.00
0.27;8.32;38.24;3059.15;2021.04;-1038.11;0.00
0.26;10.41;42.01;3361.16;2099.05;-1262.11;0.00
0.31;10.19;39.77;3181.70;2330.84;-850.86;0.00
0.27;10.20;48.96;3916.63;2126.23;-1790.40;0.00
0.25;10.90;39.38;3150.69;2031.42;-1119.27;0.00
0.27;12.43;35.53;2842.68;2219.43;-623.24;0.00
0.24;10.28;38.89;3111.32;1931.15;-1180.18;0.00
0.22;10.86;42.49;3398.97;1868.55;-1530.43;0.00
0.25;9.64;41.31;3304.92;1966.79;-1338.13;0.00
0.24;10.47;40.15;3211.69;1989.24;-1222.45;0.00
0.25;10.10;40.29;3223.32;2015.72;-1207.60;0.00
0.25;11.16;35.57;2845.69;2088.21;-757.49;0.00
0.25;10.12;38.81;3105.13;2007.28;-1097.85;0.00
0.24;11.48;40.95;3276.08;1997.76;-1278.32;0.00
0.28;11.24;39.66;3172.80;2230.23;-942.57;0.00
0.23;11.78;40.65;3251.91;1997.95;-1253.97;0.00
0.25;11.78;41.14;3291.26;2070.31;-1220.95;0.00
0.29;10.18;42.87;3429.72;2216.82;-1212.90;0.00
0.22;9.74;44.33;3546.54;1822.15;-1724.39;0.00
0.28;10.38;38.03;3042.11;2164.82;-877.29;0.00
0.26;10.95;39.61;3169.13;2107.81;-1061.32;0.00
0.22;10.54;43.11;3448.44;1856.58;-1591.86;0.00
0.25;11.88;51.87;4149.64;2075.10;-2074.54;0.00
0.25;12.09;38.06;3045.05;2103.38;-941.67;0.00
0.22;10.36;38.45;3076.01;1848.28;-1227.73;0.00
0.25;10.02;43.11;3448.93;2010.27;-1438.66;0.00
0.22;9.10;38.47;3077.37;1773.51;-1303.86;0.00
0.24;9.42;42.24;3378.83;1898.12;-1480.71;0.00
0.23;11.15;44.29;3543.03;1918.95;-1624.08;0.00
0.26;9.59;40.17;3213.88;2023.73;-1190.14;0.00
0.23;11.27;40.08;3206.22;1932.94;-1273.28;0.00
0.23;8.79;38.44;3075.10;1825.42;-1249.68;0.00
0.25;13.45;41.41;3313.08;2191.48;-1121.60;0.00
0.24;9.64;42.77;3421.44;1899.66;-1521.78;0.00
0.23;11.25;41.76;3340.53;1920.36;-1420.17;0.00
0.26;9.84;38.55;3083.85;2032.73;-1051.13;0.00
0.27;10.04;42.35;3387.72;2136.17;-1251.55;0.00
0.26;10.22;40.65;3251.91;2055.95;-1195.96;0.00
0.23;13.67;35.87;2869.39;2081.92;-787.47;0.00
0.24;9.57;33.44;2675.23;1897.07;-778.17;0.00
0.26;10.19;45.48;3638.77;2037.70;-1601.08;0.00
0.28;11.01;53.20;4256.32;2225.77;-2030.55;0.00
0.26;10.76;41.26;3300.53;2068.48;-1232.05;0.00
0.24;9.83;37.97;3037.77;1911.01;-1126.76;0.00
0.23;10.76;47.41;3792.69;1928.53;-1864.16;0.00
0.24;11.29;41.42;3313.88;2015.75;-1298.13;0.00
0.28;10.88;47.87;3829.44;2205.20;-1624.24;0.00
0.24;10.22;37.68;3014.79;1958.49;-1056.30;0.00
0.27;9.78;51.69;4135.46;2122.89;-2012.58;0.00
0.20;10.62;45.82;3665.91;1737.84;-1928.07;0.00
0.26;9.30;42.07;3365.73;2011.08;-1354.65;0.00
0.26;7.31;43.20;3456.34;1910.73;-1545.62;0.00
0.25;9.43;38.48;3078.62;1990.44;-1088.18;0.00
0.25;10.55;45.92;3673.91;2020.98;-1652.92;0.00
0.27;7.81;43.12;3449.79;2008.16;-1441.63;0.00
0.26;11.16;43.03;3442.45;2122.16;-1320.30;0.00
0.22;9.94;39.87;3189.49;1813.76;-1375.73;0.00
0.30;11.07;40.57;3245.83;2358.27;-887.56;0.00
0.28;10.56;40.57;3245.90;2180.63;-1065.27;0.00
0.25;8.82;43.35;3467.97;1906.48;-1561.50;0.00
0.27;11.09;43.37;3469.40;2188.18;-1281.22;0.00
0.26;11.34;32.99;2639.10;2111.82;-527.29;0.00
0.23;10.61;47.43;3794.07;1923.90;-1870.17;0.00
0.24;10.54;32.84;2627.37;1940.41;-686.96;0.00
0.23;11.18;39.14;3131.25;1939.21;-1192.04;0.00
0.31;11.61;40.78;3262.03;2406.52;-855.50;0.00
0.25;10.95;41.14;3291.47;2052.12;-1239.35;0.00
0.22;10.51;30.92;2473.32;1869.29;-604.03;0.00
0.24;8.86;44.13;3530.61;1858.19;-1672.42;0.00
0.22;11.26;40.78;3262.77;1908.82;-1353.94;0.00
0.27;11.79;43.17;3453.46;2216.32;-1237.14;0.00
0.24;10.71;47.03;3762.00;1995.79;-1766.22;0.00
0.24;10.43;42.41;3392.64;1942.17;-1450.47;0.00
0.25;10.25;35.71;2856.82;2002.68;-854.14;0.00
0.34;8.92;43.81;3505.04;2455.84;-1049.20;0.00
0.24;9.12;42.20;3375.96;1904.86;-1471.11;0.00
0.25;10.99;32.62;2609.48;2060.77;-548.71;0.00
0.24;11.75;38.40;3071.89;2054.76;-1017.13;0.00
0.27;11.56;45.56;3644.44;2180.98;-1463.46;0.00
0.28;8.62;44.11;3528.47;2086.87;-1441.60;0.00
0.25;9.50;39.28;3142.21;1970.58;-1171.63;0.00
0.26;10.75;35.51;2841.12;2081.93;-759.19;0.00
0.23;12.44;55.99;4479.36;2016.85;-2462.51;0.00
0.23;9.56;42.34;3387.38;1854.32;-1533.06;0.00
0.29;10.26;37.15;2971.74;2225.80;-745.94;0.00
0.26;11.67;41.57;3325.69;2118.56;-1207.13;0.00
0.22;9.37;42.06;3365.05;1780.95;-1584.10;0.00
0.23;11.43;45.33;3626.58;1977.06;-1649.52;0.00
0.27;9.79;38.63;3090.59;2076.91;-1013.68;0.00
0.23;10.12;46.68;3734.43;1896.24;-1838.19;0.00
0.25;10.77;42.39;3390.99;2066.84;-1324.15;0.00
0.25;9.96;49.22;3937.67;1980.02;-1957.65;0.00
0.21;12.20;38.24;3059.11;1876.93;-1182.18;0.00
0.23;10.25;38.49;3079.34;1917.74;-1161.60;0.00
0.21;11.67;39.77;3181.70;1828.06;-1353.65;0.00
0.25;8.74;36.96;2956.54;1947.10;-1009.44;0.00
0.28;11.84;44.78;3582.58;2243.59;-1338.99;0.00
0.26;10.76;46.67;3733.33;2086.53;-1646.80;0.00
0.20;9.37;41.97;3357.79;1670.49;-1687.30;0.00
0.26;10.84;36.12;2889.83;2109.64;-780.19;0.00
0.25;7.71;45.76;3660.47;1876.68;-1783.79;0.00
0.27;10.46;40.91;3272.99;2123.43;-1149.55;0.00
0.28;8.77;46.63;3730.73;2094.88;-1635.85;0.00
0.26;11.65;38.61;3088.80;2117.91;-970.89;0.00
0.22;9.33;28.38;2270.69;1804.88;-465.82;0.00
0.28;11.63;43.89;3510.92;2235.52;-1275.40;0.00
0.24;10.99;34.36;2748.66;2001.13;-747.53;0.00
0.26;10.96;36.78;2942.60;2129.53;-813.06;0.00
0.25;10.20;42.08;3366.47;2013.96;-1352.51;0.00
0.26;10.24;38.27;3061.27;2056.24;-1005.03;0.00
0.26;11.20;45.61;3648.54;2118.93;-1529.61;0.00
0.22;10.23;39.96;3197.17;1807.41;-1389.76;0.00
0.26;10.61;44.12;3529.40;2102.36;-1427.04;0.00
