# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.28;11.18;37.19;2975.21;2252.77;-722.44;0.00
0.27;8.45;43.40;3472.26;2049.36;-1422.90;0.00
0.23;10.02;38.85;3108.10;1910.68;-1197.41;0.00
0.22;11.55;35.11;2808.66;1917.43;-891.23;0.00
0.25;9.64;37.18;2974.51;1964.34;-1010.17;0.00
0.26;9.82;37.95;3035.71;2040.43;-995.28;0.00
0.24;9.34;46.03;3682.56;1880.53;-1802.03;0.00
0.21;11.46;27.30;2184.30;1853.26;-331.04;0.00
0.25;10.20;35.93;2874.06;1989.37;-884.70;0.00
0.25;9.83;36.72;2937.60;1962.21;-975.39;0.00
0.25;10.15;28.50;2280.35;1983.90;-296.45;0.00
0.21;9.72;43.07;3445.37;1729.14;-1716.22;0.00
0.27;10.24;52.24;4178.80;2148.86;-2029.94;0.00
0.27;9.24;42.76;3420.65;2071.14;-1349.51;0.00
0.24;11.23;35.04;2803.31;2021.55;-781.76;0.00
0.24;11.03;41.39;3311.20;1992.09;-1319.12;0.00
0.28;10.72;44.59;3566.88;2195.34;-1371.54;0.00
0.26;10.69;44.65;3572.18;2117.60;-1454.58;0.00
0.26;8.52;33.15;2652.08;1975.74;-676.34;0.00
0.27;9.43;41.69;3334.85;2056.62;-1278.23;0.00
0.25;11.65;38.99;3118.89;2081.15;-1037.74;0.00
0.23;10.02;42.70;3415.64;1886.81;-1528.84;0.00
0.28;12.28;40.64;3251.24;2279.00;-972.24;0.00
0.22;12.06;43.20;3455.60;1917.43;-1538.17;0.00
0.24;8.58;48.53;3882.61;1860.76;-2021.85;0.00
0.25;9.56;44.09;3526.82;1949.08;-1577.74;0.00
0.22;8.62;35.15;2811.69;1761.53;-1050.16;0.00
0.26;9.40;35.09;2807.41;2029.18;-778.23;0.00
0.23;9.53;37.07;2965.25;1849.47;-1115.78;0.00
0.27;11.43;38.11;3048.69;2164.12;-884.58;0.00
0.22;10.70;41.87;3349.74;1867.35;-1482.39;0.00
0.22;9.51;36.32;2905.29;1824.84;-1080.45;0.00
0.26;9.50;41.72;3337.29;2008.27;-1329.02;0.00
0.26;11.36;39.37;3149.96;2121.33;-1028.63;0.00
0.26;10.07;37.19;2974.86;2034.73;-940.13;0.00
0.22;9.47;46.51;3720.90;1771.66;-1949.24;0.00
0.25;10.64;47.57;3805.74;2005.54;-1800.20;0.00
0.21;10.35;31.25;2499.82;1761.50;-738.32;0.00
0.17;9.33;48.94;3915.38;1484.00;-2431.38;0.00
0.28;12.37;33.06;2644.68;2308.36;-336.32;0.00
0.28;8.66;47.60;3808.22;2102.12;-1706.10;0.00
0.24;8.94;35.90;2872.40;1890.18;-982.22;0.00
0.27;9.10;42.07;3365.53;2073.78;-1291.75;0.00
0.20;9.25;41.73;3338.28;1662.65;-1675.63;0.00
0.23;7.81;39.92;3193.54;1746.97;-1446.57;0.00
0.26;10.31;39.66;3173.07;2087.32;-1085.74;0.00
0.28;10.50;38.70;3095.72;2208.17;-887.55;0.00
0.26;9.42;43.47;3477.41;2029.21;-1448.20;0.00
0.25;9.23;39.50;3159.71;1932.42;-1227.29;0.00
0.25;9.66;35.87;2869.47;1968.85;-900.62;0.00
0.24;8.27;36.09;2887.42;1864.15;-1023.27;0.00
0.24;10.81;36.87;2949.33;1997.74;-951.58;0.00
0.25;9.74;43.58;3486.16;1988.67;-1497.48;0.00
0.18;11.49;30.85;2468.29;1653.29;-815.00;0.00
0.26;8.78;42.76;3420.82;1979.35;-1441.48;0.00
0.24;9.73;45.67;3653.61;1945.98;-1707.64;0.00
0.24;11.23;37.23;2978.70;2030.07;-948.63;0.00
0.25;11.25;36.34;2907.00;2069.85;-837.15;0.00
0.27;10.22;37.59;3007.40;2108.67;-898.74;0.00
0.23;10.70;43.02;3441.77;1941.32;-1500.46;0.00
0.23;7.84;31.54;2523.55;1778.79;-744.76;0.00
0.23;12.00;49.29;3943.44;1988.39;-1955.05;0.00
0.27;10.81;38.82;3105.73;2168.29;-937.43;0.00
0.25;11.01;33.29;2663.16;2076.70;-586.46;0.00
0.29;10.68;39.49;3159.35;2283.50;-875.86;0.00
0.27;10.61;34.34;2747.40;2119.04;-628.36;0.00
0.28;10.07;40.04;3203.13;2170.98;-1032.15;0.00
0.25;10.53;43.69;3494.97;2054.50;-1440.47;0.00
0.26;11.65;43.89;3511.46;2173.21;-1338.24;0.00
0.28;9.54;35.92;2873.84;2148.88;-724.96;0.00
0.23;11.41;37.90;3031.80;1942.51;-1089.29;0.00
0.25;9.20;41.80;3344.05;1944.61;-1399.44;0.00
0.26;10.56;34.39;2751.06;2085.77;-665.29;0.00
0.23;9.74;39.79;3183.37;1895.56;-1287.80;0.00
0.29;9.79;39.84;3186.83;2237.97;-948.86;0.00
0.20;8.18;35.79;2863.26;1602.38;-1260.88;0.00
0.26;11.23;44.81;3584.87;2119.91;-1464.95;0.00
0.26;11.43;38.02;3041.73;2146.32;-895.41;0.00
0.29;7.96;42.69;3414.92;2108.31;-1306.61;0.00
0.25;10.24;40.74;3259.43;2018.05;-1241.38;0.00
