# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.26;9.25;41.15;3291.75;2001.69;-1290.06;0.00
0.29;9.29;41.99;3359.55;2179.34;-1180.21;0.00
0.22;8.77;33.48;2678.69;1740.66;-938.03;0.00
0.23;9.45;42.01;3360.62;1854.06;-1506.56;0.00
0.24;9.16;41.96;3356.51;1881.58;-1474.93;0.00
0.24;7.92;44.21;3537.03;1839.60;-1697.43;0.00
0.27;8.85;35.70;2856.21;2047.08;-809.13;0.00
0.28;10.81;41.91;3352.41;2228.35;-1124.05;0.00
0.19;11.65;40.17;3213.48;1723.97;-1489.50;0.00
0.22;10.06;40.55;3244.31;1813.93;-1430.38;0.00
0.25;9.13;39.97;3197.46;1962.71;-1234.75;0.00
0.28;6.67;37.74;3019.36;2007.77;-1011.59;0.00
0.21;11.24;45.51;3640.78;1837.88;-1802.89;0.00
0.30;7.62;43.68;3494.34;2150.91;-1343.43;0.00
0.28;8.89;33.52;2681.57;2095.15;-586.42;0.00
0.25;11.33;44.70;3576.25;2097.81;-1478.44;0.00
0.22;10.47;44.14;3531.32;1867.57;-1663.75;0.00
0.28;8.65;39.47;3157.34;2110.66;-1046.68;0.00
0.22;10.54;41.51;3320.72;1849.99;-1470.73;0.00
0.23;9.34;37.22;2977.92;1822.59;-1155.34;0.00
0.25;10.44;37.20;2975.70;2037.94;-937.76;0.00
0.26;10.79;44.79;3583.02;2113.36;-1469.66;0.00
0.22;11.30;44.59;3567.05;1911.54;-1655.51;0.00
0.24;8.89;36.70;2935.67;1865.67;-1070.00;0.00
0.27;11.80;37.54;3003.58;2191.67;-811.91;0.00
0.26;11.23;49.67;3973.47;2099.61;-1873.86;0.00
0.27;8.08;40.73;3258.71;1993.56;-1265.14;0.00
0.22;10.77;37.65;3011.75;1857.85;-1153.90;0.00
0.22;10.31;37.33;2986.68;1851.18;-1135.50;0.00
0.22;10.05;39.30;3143.74;1817.44;-1326.30;0.00
0.27;9.98;36.97;2957.36;2117.84;-839.52;0.00
0.25;10.23;40.70;3256.22;1981.71;-1274.50;0.00
0.27;12.13;33.94;2715.60;2225.45;-490.15;0.00
0.24;9.85;37.11;2968.58;1903.02;-1065.57;0.00
0.26;10.23;37.33;2986.74;2072.88;-913.86;0.00
0.22;10.66;41.86;3348.46;1884.02;-1464.44;0.00
0.24;10.40;38.33;3066.03;1942.70;-1123.33;0.00
0.26;11.84;39.92;3193.47;2144.13;-1049.34;0.00
0.24;9.43;44.96;3596.89;1937.32;-1659.57;0.00
0.28;8.94;41.32;3305.95;2127.68;-1178.27;0.00
0.25;9.14;46.57;3725.54;1961.73;-1763.81;0.00
0.21;10.64;46.19;3695.52;1818.37;-1877.16;0.00
0.24;9.37;31.73;2538.52;1892.85;-645.67;0.00
0.27;11.65;28.29;2263.42;2195.48;-67.94;0.00
0.21;10.55;41.38;3310.28;1770.87;-1539.40;0.00
0.24;8.91;41.73;3338.27;1859.27;-1479.00;0.00
0.23;9.79;38.24;3059.31;1844.95;-1214.36;0.00
0.24;11.63;41.12;3289.76;2020.23;-1269.52;0.00
0.22;8.08;36.01;2881.12;1698.66;-1182.46;0.00
0.24;9.55;46.88;3750.15;1901.64;-1848.52;0.00
0.23;9.28;43.05;3443.68;1865.04;-1578.63;0.00
0.27;10.04;44.99;3599.24;2131.37;-1467.87;0.00
0.25;10.03;39.02;3121.39;2004.66;-1116.73;0.00
0.26;10.31;36.15;2892.24;2084.58;-807.66;0.00
0.28;9.64;37.14;2971.50;2127.23;-844.28;0.00
0.21;9.91;48.01;3840.68;1780.51;-2060.17;0.00
0.23;11.54;42.65;3411.99;1983.62;-1428.37;0.00
0.24;10.97;45.85;3667.97;1992.22;-1675.74;0.00
0.29;10.89;38.75;3099.74;2251.84;-847.89;0.00
0.24;12.38;44.76;3581.09;2072.95;-1508.14;0.00
0.24;9.40;43.60;3488.03;1927.44;-1560.59;0.00
0.24;9.63;37.15;2972.13;1923.78;-1048.36;0.00
0.25;11.30;44.54;3563.30;2039.90;-1523.40;0.00
0.27;9.98;41.02;3281.92;2121.44;-1160.48;0.00
0.27;10.50;40.71;3256.48;2159.77;-1096.71;0.00
0.26;11.60;42.12;3369.24;2148.48;-1220.76;0.00
0.28;11.58;37.99;3039.04;2267.21;-771.83;0.00
0.26;10.93;43.87;3509.33;2119.27;-1390.06;0.00
0.22;10.15;43.48;3478.32;1841.83;-1636.50;0.00
0.23;12.39;42.69;3415.35;2018.26;-1397.09;0.00
0.27;10.33;42.36;3389.00;2112.99;-1276.01;0.00
0.26;9.76;40.75;3259.94;2024.79;-1235.15;0.00
0.25;8.14;40.31;3224.95;1924.40;-1300.54;0.00
0.26;10.63;40.49;3239.39;2086.31;-1153.08;0.00
0.24;9.05;42.45;3396.15;1892.93;-1503.22;0.00
0.25;10.42;43.62;3489.99;2021.02;-1468.97;0.00
0.24;10.75;38.60;3087.71;1958.11;-1129.61;0.00
0.25;10.21;41.26;3300.58;2021.21;-1279.36;0.00
0.24;8.95;33.96;2717.03;1890.06;-826.96;0.00
0.27;11.09;29.50;2359.94;2171.18;-188.76;0.00
0.27;13.70;41.56;3324.49;2302.06;-1022.43;0.00
0.24;11.04;49.87;3989.91;2023.10;-1966.81;0.00
0.25;9.54;37.55;3003.67;1950.00;-1053.67;0.00
0.24;9.83;39.82;3185.85;1953.26;-1232.59;0.00
0.25;10.00;41.74;3339.27;2003.75;-1335.53;0.00
0.24;10.02;42.08;3366.05;1912.64;-1453.41;0.00
0.25;10.73;46.62;3729.97;2042.86;-1687.11;0.00
0.28;10.85;38.72;3097.80;2204.87;-892.93;0.00
0.30;9.98;41.46;3316.63;2280.36;-1036.27;0.00
0.26;8.98;32.58;2606.10;2019.71;-586.39;0.00
0.24;11.82;34.32;2745.28;2028.00;-717.28;0.00
0.23;10.91;29.42;2353.48;1913.17;-440.31;0.00
0.31;8.78;42.74;3419.31;2303.66;-1115.64;0.00
0.21;9.98;31.43;2514.34;1760.80;-753.54;0.00
0.25;11.61;45.07;3605.93;2077.67;-1528.26;0.00
0.26;9.96;39.78;3182.00;2025.99;-1156.01;0.00
0.24;10.77;44.42;3553.27;1987.73;-1565.54;0.00
0.26;11.62;36.51;2921.04;2126.69;-794.35;0.00
0.26;10.35;46.13;3690.41;2096.05;-1594.36;0.00
0.28;10.46;46.21;3696.99;2210.32;-1486.67;0.00
0.27;9.72;36.39;2911.16;2072.06;-839.09;0.00
0.25;9.16;41.15;3291.85;1936.05;-1355.79;0.00
0.24;10.60;40.47;3237.36;1984.58;-1252.78;0.00
0.19;11.72;46.90;3751.80;1743.69;-2008.11;0.00
0.24;9.32;44.64;3571.32;1893.47;-1677.85;0.00
0.26;9.46;35.01;2800.77;2000.41;-800.36;0.00
0.27;11.39;44.16;3532.58;2183.17;-1349.41;0.00
0.23;11.13;40.08;3206.27;1943.81;-1262.45;0.00
0.19;10.81;38.79;3102.85;1715.02;-1387.83;0.00
0.24;11.13;38.25;3059.81;2025.48;-1034.33;0.00
