# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.25;10.31;37.30;2984.03;1995.86;-988.17;0.00
0.28;10.76;31.53;2522.43;2205.17;-317.26;0.00
0.26;10.63;41.73;3338.15;2101.36;-1236.79;0.00
0.22;8.57;41.71;3336.91;1731.62;-1605.29;0.00
0.26;8.51;31.95;2555.77;2002.76;-553.01;0.00
0.23;10.50;28.07;2245.32;1929.57;-315.74;0.00
0.26;10.60;36.62;2929.76;2076.43;-853.33;0.00
0.23;10.23;39.07;3125.34;1918.82;-1206.52;0.00
0.20;8.51;36.07;2885.87;1642.31;-1243.57;0.00
0.26;10.43;48.70;3896.00;2094.24;-1801.76;0.00
0.26;10.65;44.46;3556.94;2097.36;-1459.59;0.00
0.21;10.95;37.33;2986.73;1840.58;-1146.16;0.00
0.23;11.00;50.05;4003.90;1945.04;-2058.86;0.00
0.27;10.22;33.19;2655.55;2115.01;-540.54;0.00
0.24;12.49;35.87;2869.79;2092.13;-777.67;0.00
0.24;9.15;41.43;3314.44;1910.53;-1403.91;0.00
0.23;9.39;44.45;3556.11;1877.73;-1678.38;0.00
0.28;9.16;41.26;3300.98;2106.63;-1194.35;0.00
0.25;10.91;36.56;2924.61;2030.91;-893.70;0.00
0.27;9.06;36.23;2898.18;2072.37;-825.81;0.00
0.25;9.13;39.10;3127.64;1956.60;-1171.03;0.00
0.26;10.47;47.75;3819.68;2056.28;-1763.40;0.00
0.28;10.35;39.60;3168.32;2166.23;-1002.08;0.00
0.28;9.23;39.94;3195.06;2127.76;-1067.31;0.00
0.26;8.75;40.79;3263.54;2013.39;-1250.16;0.00
0.21;10.97;38.86;3109.08;1835.70;-1273.38;0.00
0.23;8.82;41.22;3297.79;1790.68;-1507.11;0.00
0.28;9.68;35.56;2845.02;2135.98;-709.04;0.00
0.21;10.99;51.33;4106.69;1801.63;-2305.06;0.00
0.23;9.78;43.28;3462.79;1877.59;-1585.19;0.00
0.24;9.97;43.67;3493.79;1916.98;-1576.81;0.00
0.27;8.08;47.07;3765.53;1998.97;-1766.56;0.00
0.26;9.64;39.57;3165.64;2031.34;-1134.30;0.00
0.30;10.42;37.94;3034.82;2316.62;-718.20;0.00
0.20;9.58;40.67;3253.71;1708.62;-1545.09;0.00
0.22;9.44;35.80;2864.38;1775.25;-1089.14;0.00
0.19;11.15;36.96;2956.56;1693.58;-1262.98;0.00
0.27;11.44;43.02;3441.92;2204.83;-1237.09;0.00
0.26;9.66;37.70;3015.67;2034.43;-981.24;0.00
0.26;9.94;42.24;3379.49;2040.15;-1339.34;0.00
0.23;10.47;42.37;3389.90;1933.98;-1455.92;0.00
0.23;11.73;34.66;2773.14;1996.53;-776.62;0.00
0.25;9.56;42.22;3377.23;1948.30;-1428.93;0.00
0.22;9.35;40.23;3218.01;1767.98;-1450.03;0.00
0.29;10.27;44.99;3599.05;2254.51;-1344.54;0.00
0.26;10.03;39.63;3170.56;2075.50;-1095.06;0.00
0.31;10.13;35.87;2869.49;2327.36;-542.13;0.00
0.27;11.19;46.87;3749.59;2158.77;-1590.82;0.00
0.24;10.46;32.49;2598.98;1986.41;-612.56;0.00
0.26;11.12;56.03;4482.44;2136.45;-2346.00;0.00
0.25;10.08;36.44;2915.08;1982.62;-932.47;0.00
0.27;9.96;43.67;3493.83;2134.04;-1359.79;0.00
0.25;11.00;36.33;2906.44;2040.35;-866.09;0.00
0.27;9.29;43.46;3476.73;2071.69;-1405.04;0.00
0.23;11.10;38.08;3046.29;1929.19;-1117.10;0.00
0.26;8.18;37.06;2964.50;1946.50;-1018.00;0.00
0.26;10.95;36.88;2950.59;2118.13;-832.46;0.00
0.28;11.54;40.19;3215.18;2239.23;-975.95;0.00
0.27;10.95;30.44;2434.94;2176.41;-258.53;0.00
0.22;8.78;39.23;3138.44;1782.10;-1356.34;0.00
0.26;11.18;37.70;3015.61;2127.90;-887.71;0.00
0.27;11.32;45.85;3667.86;2191.40;-1476.46;0.00
0.24;10.23;48.78;3902.76;1949.49;-1953.27;0.00
0.21;9.08;31.35;2507.75;1720.31;-787.44;0.00
0.25;10.40;40.14;3211.04;1992.34;-1218.70;0.00
0.25;10.26;35.22;2817.48;1996.49;-821.00;0.00
0.28;9.86;36.68;2934.40;2176.35;-758.05;0.00
0.20;10.94;42.16;3372.76;1754.49;-1618.28;0.00
0.25;10.23;35.11;2809.18;2015.60;-793.59;0.00
0.23;8.99;40.12;3209.80;1854.55;-1355.25;0.00
0.26;12.00;43.99;3518.89;2167.12;-1351.76;0.00
0.25;11.59;34.96;2797.01;2059.28;-737.73;0.00
0.27;7.90;36.15;2892.06;1977.90;-914.16;0.00
0.29;12.81;38.47;3077.26;2361.98;-715.28;0.00
0.25;11.59;41.88;3350.62;2067.63;-1282.99;0.00
0.22;11.70;44.80;3583.71;1919.81;-1663.91;0.00
0.26;8.51;37.47;2997.38;1954.06;-1043.32;0.00
0.26;10.78;41.18;3294.49;2091.68;-1202.82;0.00
0.24;9.82;48.29;3862.85;1933.06;-1929.79;0.00
0.24;8.42;30.74;2459.47;1826.21;-633.26;0.00
0.29;10.67;41.13;3290.23;2246.39;-1043.83;0.00
0.30;11.12;45.74;3658.99;2367.79;-1291.20;0.00
0.25;9.61;39.54;3163.47;1982.61;-1180.86;0.00
0.26;10.35;41.38;3310.25;2071.82;-1238.44;0.00
0.27;10.89;44.28;3542.22;2142.73;-1399.49;0.00
0.25;8.89;31.70;2536.15;1955.12;-581.03;0.00
0.26;8.87;38.82;3105.84;2002.51;-1103.33;0.00
0.27;12.63;42.43;3394.66;2256.87;-1137.80;0.00
0.24;8.99;32.91;2633.03;1878.52;-754.51;0.00
0.30;11.18;42.25;3379.88;2374.42;-1005.46;0.00
0.24;10.81;39.05;3123.87;2001.99;-1121.89;0.00
0.18;9.54;36.70;2935.63;1546.34;-1389.28;0.00
0.25;9.70;38.55;3083.86;1958.92;-1124.94;0.00
0.23;8.90;41.45;3316.24;1795.84;-1520.40;0.00
0.26;10.80;34.71;2776.99;2117.58;-659.41;0.00
0.27;10.73;38.08;3046.57;2162.17;-884.40;0.00
0.21;9.72;38.64;3091.54;1730.38;-1361.16;0.00
0.26;10.82;40.64;3251.08;2073.57;-1177.50;0.00
0.28;11.32;42.81;3425.00;2258.77;-1166.22;0.00
0.29;11.14;43.25;3460.23;2283.60;-1176.64;0.00
0.23;10.90;31.82;2545.90;1932.31;-613.59;0.00
0.29;11.24;40.19;3215.56;2270.16;-945.41;0.00
0.26;11.84;41.18;3294.49;2161.24;-1133.25;0.00
0.26;10.88;40.51;3240.57;2131.91;-1108.66;0.00
0.19;9.37;46.76;3740.79;1641.79;-2099.00;0.00
0.31;9.35;39.72;3177.94;2290.66;-887.28;0.00
0.23;8.44;41.62;3329.57;1811.29;-1518.28;0.00
0.26;7.56;40.48;3238.70;1914.28;-1324.42;0.00
0.24;11.13;33.46;2676.86;2012.33;-664.53;0.00
0.27;10.77;41.67;3333.77;2174.37;-1159.40;0.00
0.28;10.38;51.04;4083.08;2170.97;-1912.11;0.00
0.26;12.74;40.20;3215.80;2231.94;-983.85;0.00
0.24;9.70;46.87;3749.25;1923.05;-1826.20;0.00
0.25;10.05;42.34;3387.58;1984.18;-1403.40;0.00
0.28;9.04;39.53;3162.44;2104.71;-1057.72;0.00
0.34;11.44;34.64;2770.98;2572.65;-198.33;0.00
0.30;10.76;38.80;3103.93;2318.05;-785.88;0.00
0.24;10.00;39.61;3168.52;1962.00;-1206.53;0.00
0.22;10.27;36.77;2941.27;1850.63;-1090.64;0.00
0.26;11.70;36.97;2957.30;2140.69;-816.61;0.00
0.21;8.60;44.97;3597.21;1708.48;-1888.73;0.00
0.25;10.54;45.75;3660.23;2009.86;-1650.37;0.00
0.30;10.56;37.69;3015.45;2346.50;-668.95;0.00
0.25;10.61;46.21;3696.57;2056.37;-1640.20;0.00
0.24;11.29;41.76;3340.92;2000.53;-1340.39;0.00
0.25;11.98;35.72;2857.76;2103.49;-754.27;0.00
0.24;10.35;29.52;2361.46;1934.06;-427.41;0.00
0.22;10.50;41.15;3292.36;1821.72;-1470.64;0.00
0.29;8.25;34.83;2786.09;2121.18;-664.92;0.00
0.28;10.11;44.25;3540.07;2182.00;-1358.07;0.00
0.27;9.75;36.77;2941.28;2092.67;-848.61;0.00
0.25;10.58;35.92;2873.66;2029.34;-844.33;0.00
0.22;11.05;46.73;3738.05;1872.45;-1865.60;0.00
0.25;9.05;40.19;3215.20;1923.15;-1292.05;0.00
0.28;8.61;43.71;3496.68;2076.97;-1419.72;0.00
0.25;10.89;31.64;2531.59;2062.58;-469.01;0.00
0.22;8.89;29.98;2398.44;1739.22;-659.21;0.00
0.26;9.73;42.72;3417.48;2045.23;-1372.26;0.00
0.26;10.02;38.40;3071.96;2050.61;-1021.35;0.00
0.24;10.98;33.73;2698.16;1981.18;-716.98;0.00
0.27;11.11;44.01;3520.41;2185.54;-1334.87;0.00
0.22;10.06;47.38;3790.74;1801.63;-1989.11;0.00
0.25;10.06;42.78;3422.53;2022.74;-1399.79;0.00
0.26;10.36;44.67;3573.42;2058.42;-1515.00;0.00
0.23;12.26;45.68;3654.72;2027.20;-1627.52;0.00
0.27;9.52;43.47;3477.68;2068.72;-1408.96;0.00
0.24;10.27;35.43;2834.36;1962.43;-871.92;0.00
0.24;10.40;39.71;3176.89;1949.46;-1227.43;0.00
0.21;11.29;33.04;2643.26;1855.88;-787.39;0.00
0.22;10.97;33.17;2653.48;1860.98;-792.50;0.00
0.26;10.74;46.56;3724.82;2107.15;-1617.67;0.00
0.24;9.35;33.21;2656.52;1881.39;-775.13;0.00
0.30;10.50;32.74;2619.00;2317.23;-301.77;0.00
0.24;12.36;39.29;3143.29;2059.09;-1084.20;0.00
0.28;11.64;39.75;3179.71;2278.03;-901.68;0.00
0.28;9.91;40.85;3267.77;2155.26;-1112.51;0.00
0.22;10.10;32.55;2604.07;1825.24;-778.82;0.00
0.25;11.92;43.87;3509.77;2101.72;-1408.05;0.00
0.20;8.60;42.23;3378.52;1649.07;-1729.46;0.00
0.26;10.36;40.93;3274.42;2052.26;-1222.16;0.00
0.26;9.93;36.51;2920.57;2030.21;-890.36;0.00
0.27;9.70;41.56;3325.13;2081.85;-1243.28;0.00
0.24;10.31;35.18;2814.41;1954.14;-860.27;0.00
0.24;8.44;42.80;3423.89;1870.11;-1553.79;0.00
0.29;11.22;42.97;3437.35;2315.41;-1121.94;0.00
0.24;8.66;38.80;3103.76;1868.11;-1235.65;0.00
0.24;11.95;41.36;3308.42;2050.44;-1257.97;0.00
0.23;11.20;35.14;2810.83;1971.13;-839.70;0.00
0.23;8.25;38.62;3089.31;1813.68;-1275.63;0.00
0.21;9.98;33.43;2674.78;1760.72;-914.06;0.00
0.26;10.25;43.49;3479.22;2088.95;-1390.27;0.00
0.28;11.73;37.85;3028.18;2265.86;-762.32;0.00
0.28;9.72;42.35;3388.34;2166.66;-1221.69;0.00
0.24;9.28;42.73;3418.16;1908.36;-1509.80;0.00
0.23;8.66;45.12;3609.87;1833.71;-1776.16;0.00
0.28;9.39;40.56;3244.73;2113.23;-1131.50;0.00
0.23;8.11;34.33;2746.09;1752.63;-993.46;0.00
0.24;10.65;41.24;3299.32;2001.86;-1297.46;0.00
0.26;10.30;44.05;3523.73;2080.52;-1443.21;0.00
0.29;12.56;52.50;4200.08;2378.20;-1821.89;0.00
0.21;11.45;38.03;3042.52;1868.66;-1173.86;0.00
0.28;10.49;33.82;2705.83;2203.13;-502.71;0.00
0.23;11.28;35.98;2878.03;1979.04;-898.98;0.00
0.30;9.98;38.88;3110.23;2301.45;-808.79;0.00
0.27;9.58;48.08;3846.41;2076.00;-1770.41;0.00
0.31;12.09;46.36;3708.94;2456.79;-1252.15;0.00
0.23;10.83;41.46;3316.75;1901.34;-1415.41;0.00
0.27;10.28;42.94;3435.27;2105.64;-1329.63;0.00
0.28;8.66;41.25;3299.86;2120.17;-1179.69;0.00
0.30;10.44;43.93;3514.10;2284.70;-1229.40;0.00
0.27;9.87;40.80;3264.07;2131.10;-1132.97;0.00
0.28;9.20;35.96;2876.88;2155.27;-721.60;0.00
0.27;10.46;39.34;3147.44;2128.84;-1018.60;0.00
0.28;12.11;43.63;3490.18;2301.54;-1188.64;0.00
0.21;10.80;43.81;3504.71;1812.24;-1692.47;0.00
0.25;9.63;39.30;3144.23;2002.39;-1141.84;0.00
0.23;11.63;38.47;3077.48;1970.98;-1106.51;0.00
0.21;8.33;32.75;2619.67;1692.31;-927.35;0.00
0.29;8.02;47.65;3812.28;2099.71;-1712.56;0.00
0.20;10.79;43.74;3499.17;1738.90;-1760.27;0.00
0.23;10.36;36.51;2921.05;1906.35;-1014.70;0.00
0.20;10.04;35.66;2852.57;1717.81;-1134.76;0.00
0.29;10.91;37.20;2975.73;2276.00;-699.73;0.00
0.24;9.17;40.27;3221.39;1903.59;-1317.80;0.00
0.27;10.88;37.52;3001.72;2175.48;-826.24;0.00
0.28;9.52;37.78;3022.36;2132.98;-889.38;0.00
0.24;9.23;39.77;3181.88;1887.45;-1294.43;0.00
0.28;10.81;39.94;3195.05;2203.12;-991.93;0.00
0.31;9.95;33.61;2688.50;2335.97;-352.53;0.00
0.24;10.97;45.78;3662.07;1980.24;-1681.83;0.00
0.21;10.25;42.21;3376.79;1797.67;-1579.12;0.00
0.26;9.58;42.33;3386.41;2006.24;-1380.17;0.00
0.23;11.02;43.74;3499.26;1950.54;-1548.72;0.00
0.27;8.97;37.37;2989.64;2056.11;-933.53;0.00
0.21;11.10;35.80;2863.98;1823.15;-1040.83;0.00
0.21;9.82;50.01;4001.10;1767.07;-2234.03;0.00
0.24;9.36;44.22;3537.34;1905.71;-1631.63;0.00
0.25;8.92;44.04;3523.52;1915.32;-1608.20;0.00
0.23;10.75;35.84;2867.36;1941.30;-926.06;0.00
0.27;10.71;27.72;2217.55;2152.90;-64.65;0.00
0.23;11.99;45.03;3602.30;1963.27;-1639.03;0.00
0.23;9.69;44.94;3595.34;1839.98;-1755.36;0.00
0.21;10.61;35.86;2868.51;1816.54;-1051.97;0.00
0.23;12.26;33.20;2655.72;2023.05;-632.67;0.00
0.21;11.13;35.40;2832.31;1831.61;-1000.71;0.00
0.23;10.11;42.06;3364.72;1901.36;-1463.35;0.00
0.24;8.80;42.57;3405.36;1870.28;-1535.08;0.00
0.30;10.68;39.23;3138.05;2312.62;-825.43;0.00
0.23;10.36;45.37;3629.55;1919.69;-1709.86;0.00
0.22;8.54;35.94;2875.40;1762.35;-1113.05;0.00
0.29;8.93;41.09;3286.89;2146.82;-1140.07;0.00
0.24;9.01;45.20;3616.00;1866.74;-1749.25;0.00
0.24;9.78;43.37;3469.23;1935.57;-1533.65;0.00
0.28;7.93;37.99;3039.17;2075.40;-963.77;0.00
0.26;10.71;38.57;3085.75;2110.97;-974.78;0.00
0.25;9.29;23.19;1855.34;1975.09;119.75;1.00
0.25;9.66;40.68;3254.44;1979.05;-1275.39;0.00
0.27;9.89;44.04;3523.34;2090.66;-1432.68;0.00
0.20;9.45;43.34;3467.45;1695.21;-1772.23;0.00
0.27;10.13;37.38;2990.68;2150.88;-839.81;0.00
0.22;11.61;38.09;3047.08;1908.70;-1138.38;0.00
0.23;10.59;42.25;3379.62;1911.29;-1468.32;0.00
0.25;10.96;43.84;3506.86;2052.25;-1454.61;0.00
0.27;10.00;44.19;3535.09;2086.48;-1448.61;0.00
0.27;10.39;40.85;3267.62;2107.21;-1160.41;0.00
0.24;11.09;34.67;2773.36;1994.32;-779.04;0.00
0.23;12.00;36.87;2949.93;1976.30;-973.63;0.00
0.23;10.54;42.40;3391.64;1922.01;-1469.63;0.00
0.27;11.94;40.47;3237.29;2238.43;-998.86;0.00
0.27;9.80;40.97;3277.30;2077.88;-1199.42;0.00
0.27;10.60;44.97;3597.50;2166.00;-1431.50;0.00
