# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.24;10.63;44.75;3580.17;1968.66;-1611.51;0.00
0.29;10.68;46.12;3689.78;2240.83;-1448.95;0.00
0.23;9.50;42.00;3359.95;1876.94;-1483.01;0.00
0.26;11.35;38.88;3110.41;2147.87;-962.54;0.00
0.25;10.15;37.04;2963.31;2007.93;-955.38;0.00
0.28;9.43;38.60;3088.17;2148.70;-939.47;0.00
0.30;10.33;38.98;3118.22;2320.15;-798.06;0.00
0.28;9.07;41.48;3318.36;2110.36;-1208.00;0.00
0.24;9.55;37.22;2977.66;1916.42;-1061.24;0.00
0.23;9.58;44.49;3559.13;1840.84;-1718.29;0.00
0.25;9.45;37.83;3026.36;1968.80;-1057.56;0.00
0.25;7.78;43.18;3454.19;1882.58;-1571.61;0.00
0.23;9.03;45.80;3664.17;1835.04;-1829.14;0.00
0.27;10.04;38.22;3057.92;2108.89;-949.03;0.00
0.24;9.56;36.12;2889.84;1893.44;-996.40;0.00
0.26;9.85;42.07;3365.41;2057.45;-1307.96;0.00
0.28;7.51;43.56;3485.01;2052.02;-1433.00;0.00
0.30;9.37;41.51;3320.65;2258.62;-1062.03;0.00
0.27;10.17;41.30;3304.26;2123.12;-1181.15;0.00
0.25;9.34;47.67;3813.54;1976.29;-1837.25;0.00
0.23;10.34;45.84;3667.19;1888.41;-1778.78;0.00
0.26;10.63;37.05;2964.26;2118.46;-845.80;0.00
0.25;11.66;31.79;2543.40;2078.54;-464.86;0.00
0.24;11.85;49.41;3952.95;2051.31;-1901.65;0.00
0.22;10.46;39.44;3154.95;1874.19;-1280.76;0.00
0.23;10.90;44.14;3531.58;1948.41;-1583.17;0.00
0.27;11.16;46.60;3727.60;2163.45;-1564.15;0.00
0.25;11.21;43.13;3450.28;2081.69;-1368.59;0.00
0.27;11.76;39.36;3148.45;2231.33;-917.12;0.00
0.23;11.54;44.30;3544.05;1963.46;-1580.60;0.00
0.27;10.41;40.11;3208.50;2160.67;-1047.83;0.00
0.29;9.08;47.59;3807.37;2182.51;-1624.86;0.00
0.25;11.46;46.14;3691.56;2066.25;-1625.30;0.00
0.26;11.85;37.44;2995.27;2153.92;-841.35;0.00
0.21;12.64;42.98;3438.73;1902.61;-1536.12;0.00
0.23;9.61;44.46;3556.75;1850.11;-1706.64;0.00
0.27;10.03;41.94;3355.57;2116.37;-1239.21;0.00
0.29;10.68;47.77;3821.68;2246.64;-1575.03;0.00
0.27;9.89;42.30;3384.35;2100.57;-1283.77;0.00
0.24;10.29;44.71;3576.89;1946.50;-1630.39;0.00
0.25;11.38;34.96;2796.92;2055.21;-741.71;0.00
0.24;10.52;47.33;3786.68;1995.14;-1791.54;0.00
0.24;11.41;34.19;2735.41;1988.87;-746.54;0.00
0.21;11.35;32.81;2624.51;1823.24;-801.27;0.00
0.22;10.38;41.42;3313.43;1871.05;-1442.38;0.00
0.27;11.01;42.39;3391.57;2143.22;-1248.35;0.00
0.22;9.68;40.03;3202.34;1824.74;-1377.60;0.00
0.21;10.62;39.72;3177.86;1771.92;-1405.94;0.00
0.24;9.01;37.83;3026.11;1858.52;-1167.59;0.00
0.23;12.41;33.41;2672.51;1999.92;-672.58;0.00
0.23;9.54;44.92;3593.95;1868.10;-1725.85;0.00
0.24;10.56;39.71;3176.77;1977.08;-1199.69;0.00
0.23;8.96;39.35;3148.05;1823.34;-1324.71;0.00
0.27;11.18;37.06;2964.43;2152.82;-811.60;0.00
0.21;12.53;38.10;3047.91;1914.15;-1133.76;0.00
0.24;9.71;44.66;3573.17;1922.35;-1650.82;0.00
0.25;10.56;31.07;2485.20;2047.98;-437.22;0.00
0.24;9.81;40.06;3204.55;1948.85;-1255.69;0.00
0.22;9.17;41.76;3341.17;1778.46;-1562.71;0.00
0.27;10.84;38.27;3061.94;2184.21;-877.73;0.00
0.23;11.18;37.45;2995.89;1950.36;-1045.53;0.00
0.29;10.01;32.08;2566.46;2216.57;-349.89;0.00
0.25;10.51;46.83;3746.56;2009.90;-1736.66;0.00
0.26;11.29;36.92;2953.77;2126.52;-827.25;0.00
0.25;9.74;39.18;3134.27;2007.21;-1127.06;0.00
0.21;8.39;47.95;3836.04;1657.88;-2178.16;0.00
0.27;11.16;44.49;3558.85;2156.66;-1402.19;0.00
0.25;10.91;35.82;2865.95;2028.63;-837.32;0.00
0.24;12.30;40.14;3211.29;2088.05;-1123.24;0.00
0.26;9.13;42.72;3417.59;1985.93;-1431.66;0.00
0.28;10.70;44.48;3558.31;2212.13;-1346.18;0.00
0.22;10.18;40.81;3264.87;1831.30;-1433.57;0.00
0.28;9.78;36.56;2924.67;2153.24;-771.43;0.00
0.23;9.93;32.55;2604.20;1892.86;-711.34;0.00
0.23;8.88;46.39;3710.81;1820.21;-1890.60;0.00
0.23;11.61;40.56;3244.96;1945.68;-1299.28;0.00
0.25;10.15;34.71;2776.82;1987.86;-788.96;0.00
0.24;11.51;39.13;3130.66;1997.91;-1132.75;0.00
0.26;8.43;43.86;3508.43;1968.64;-1539.79;0.00
0.20;11.01;38.25;3059.83;1744.24;-1315.59;0.00
0.24;8.92;36.72;2937.25;1861.31;-1075.95;0.00
0.28;10.41;41.37;3309.92;2214.78;-1095.14;0.00
0.25;8.00;36.11;2888.66;1911.80;-976.87;0.00
0.25;11.90;35.88;2870.40;2098.52;-771.89;0.00
0.26;12.06;43.82;3505.92;2156.34;-1349.57;0.00
0.26;11.92;45.36;3628.67;2144.44;-1484.22;0.00
0.23;9.93;42.11;3369.08;1879.91;-1489.17;0.00
0.27;9.98;40.79;3263.60;2089.19;-1174.41;0.00
0.23;9.81;41.92;3353.33;1858.76;-1494.57;0.00
0.23;11.49;34.70;2776.07;1984.47;-791.59;0.00
0.27;8.69;43.49;3479.37;2048.62;-1430.75;0.00
0.21;12.99;38.14;3051.36;1903.01;-1148.35;0.00
0.28;9.95;40.34;3227.12;2162.25;-1064.86;0.00
0.22;11.03;37.02;2961.93;1902.63;-1059.30;0.00
0.25;9.35;32.11;2568.65;1988.52;-580.13;0.00
0.25;10.65;40.91;3272.53;2060.33;-1212.20;0.00
0.18;11.56;39.96;3197.13;1696.66;-1500.47;0.00
0.23;11.17;37.17;2973.24;1942.27;-1030.97;0.00
0.27;9.53;43.47;3477.34;2081.21;-1396.13;0.00
0.27;9.42;40.12;3209.64;2064.55;-1145.09;0.00
0.26;11.91;36.92;2953.21;2167.51;-785.70;0.00
0.25;9.29;38.22;3057.73;1982.27;-1075.46;0.00
0.25;10.69;40.37;3229.64;2033.96;-1195.68;0.00
0.33;11.01;51.97;4157.84;2493.92;-1663.93;0.00
0.28;9.30;38.96;3116.79;2113.13;-1003.66;0.00
0.26;10.33;43.21;3456.75;2095.02;-1361.72;0.00
0.20;10.27;37.24;2978.83;1719.41;-1259.42;0.00
0.27;10.53;39.95;3195.82;2145.94;-1049.87;0.00
0.20;12.18;41.99;3359.12;1816.97;-1542.15;0.00
0.22;10.98;47.74;3819.18;1881.30;-1937.88;0.00
0.28;7.46;41.44;3315.07;2024.59;-1290.48;0.00
0.21;9.33;36.41;2913.18;1757.25;-1155.93;0.00
0.28;10.39;33.02;2641.64;2221.43;-420.22;0.00
0.28;8.85;41.21;3296.95;2103.41;-1193.54;0.00
0.27;8.62;46.39;3711.32;2063.46;-1647.85;0.00
0.22;9.55;45.60;3648.27;1782.62;-1865.64;0.00
0.26;8.04;29.48;2358.79;1958.41;-400.38;0.00
0.22;9.52;36.71;2937.18;1786.64;-1150.54;0.00
0.24;9.10;34.72;2777.72;1897.70;-880.03;0.00
0.25;10.83;41.31;3304.53;2027.22;-1277.31;0.00
0.24;8.80;43.74;3498.91;1854.97;-1643.94;0.00
0.24;8.75;42.70;3415.70;1897.07;-1518.63;0.00
0.23;9.71;37.66;3012.43;1842.41;-1170.03;0.00
0.23;7.97;45.33;3626.09;1782.11;-1843.98;0.00
0.26;9.17;42.51;3400.46;1998.48;-1401.98;0.00
0.26;10.90;40.24;3219.19;2104.22;-1114.96;0.00
0.25;12.71;35.45;2835.79;2157.04;-678.75;0.00
0.27;10.73;35.40;2831.76;2137.58;-694.18;0.00
0.21;9.69;36.95;2956.01;1739.18;-1216.83;0.00
0.22;10.47;51.11;4088.55;1869.35;-2219.19;0.00
0.25;11.01;36.47;2917.39;2073.94;-843.45;0.00
0.27;10.24;35.13;2810.14;2100.41;-709.73;0.00
0.23;9.24;35.48;2838.75;1844.57;-994.18;0.00
0.24;9.00;39.53;3162.67;1891.97;-1270.71;0.00
0.26;9.62;45.67;3653.61;2047.08;-1606.52;0.00
0.26;11.47;36.85;2947.81;2152.91;-794.90;0.00
0.25;11.30;43.30;3463.97;2086.59;-1377.37;0.00
0.27;7.64;42.01;3361.10;1971.07;-1390.03;0.00
0.24;9.70;46.28;3702.74;1903.91;-1798.83;0.00
0.27;10.83;42.07;3365.56;2180.41;-1185.15;0.00
0.27;8.44;41.75;3339.83;2001.60;-1338.24;0.00
0.25;9.84;42.57;3405.54;2005.13;-1400.41;0.00
0.26;11.41;47.15;3772.01;2105.50;-1666.51;0.00
0.27;9.29;35.71;2857.18;2097.87;-759.31;0.00
0.24;11.11;38.57;3085.63;2025.74;-1059.89;0.00
0.27;8.76;38.81;3105.19;2033.63;-1071.56;0.00
0.24;9.12;47.99;3839.10;1876.58;-1962.52;0.00
0.21;10.38;40.99;3278.99;1796.73;-1482.26;0.00
0.24;8.46;35.19;2815.10;1848.90;-966.19;0.00
0.27;10.51;40.80;3263.95;2144.22;-1119.73;0.00
0.27;9.82;36.96;2956.72;2082.29;-874.43;0.00
0.26;10.12;48.09;3847.54;2072.74;-1774.79;0.00
0.22;10.27;39.16;3132.49;1859.39;-1273.10;0.00
0.26;10.23;42.58;3406.03;2045.59;-1360.44;0.00
0.25;11.19;52.73;4218.38;2088.13;-2130.25;0.00
0.27;10.41;43.77;3501.40;2125.22;-1376.18;0.00
0.24;11.50;32.26;2580.74;2011.65;-569.10;0.00
0.24;9.74;38.66;3093.10;1936.80;-1156.30;0.00
0.21;10.51;46.61;3728.85;1820.70;-1908.16;0.00
0.21;11.53;41.57;3325.35;1865.36;-1459.99;0.00
0.24;9.44;46.43;3714.05;1919.59;-1794.46;0.00
0.26;8.83;46.94;3755.13;2021.66;-1733.47;0.00
0.21;9.70;42.20;3376.39;1758.23;-1618.16;0.00
0.24;11.81;45.39;3631.01;2045.86;-1585.14;0.00
0.21;10.16;47.14;3771.49;1758.37;-2013.12;0.00
0.22;10.36;47.27;3781.80;1814.54;-1967.26;0.00
0.29;9.25;47.36;3788.93;2169.73;-1619.19;0.00
0.24;10.67;40.64;3251.22;1998.92;-1252.30;0.00
0.30;11.69;37.24;2979.55;2360.15;-619.41;0.00
0.24;9.42;42.32;3385.31;1887.08;-1498.22;0.00
0.22;10.34;42.60;3408.03;1824.65;-1583.37;0.00
0.23;11.95;37.99;3038.88;2008.24;-1030.65;0.00
0.25;10.13;39.77;3181.32;1980.03;-1201.29;0.00
0.25;11.40;36.76;2940.78;2096.43;-844.35;0.00
0.27;10.65;43.71;3497.18;2137.29;-1359.90;0.00
0.27;12.01;41.45;3315.82;2244.49;-1071.33;0.00
0.24;10.93;37.80;3023.65;2013.28;-1010.36;0.00
0.26;9.13;41.31;3304.60;2009.03;-1295.57;0.00
0.22;9.31;39.78;3182.55;1805.26;-1377.29;0.00
0.23;9.58;43.17;3453.96;1846.49;-1607.47;0.00
0.24;10.90;44.85;3588.02;2011.41;-1576.62;0.00
0.26;9.39;32.01;2560.79;2020.21;-540.58;0.00
0.26;9.67;39.55;3163.84;2014.44;-1149.40;0.00
0.23;10.44;43.95;3516.15;1890.01;-1626.14;0.00
0.27;10.89;47.26;3780.55;2166.26;-1614.29;0.00
0.26;11.43;29.38;2350.05;2115.11;-234.94;0.00
0.27;10.13;40.01;3201.03;2097.03;-1104.01;0.00
0.23;10.07;35.03;2802.65;1863.90;-938.75;0.00
0.26;11.13;39.90;3191.65;2102.14;-1089.50;0.00
0.24;9.44;39.71;3176.53;1935.42;-1241.12;0.00
0.26;10.74;36.30;2903.80;2075.49;-828.31;0.00
0.29;8.90;37.89;3031.40;2187.55;-843.85;0.00
0.21;8.86;35.66;2852.42;1676.32;-1176.10;0.00
0.26;10.07;38.83;3106.68;2052.54;-1054.14;0.00
0.30;8.78;31.76;2540.85;2240.18;-300.66;0.00
0.25;8.09;33.83;2706.03;1893.67;-812.37;0.00
0.25;10.98;41.49;3318.90;2072.79;-1246.11;0.00
0.23;11.23;34.21;2736.81;1946.07;-790.73;0.00
0.27;9.62;33.61;2688.93;2070.23;-618.70;0.00
0.33;12.11;48.06;3844.70;2558.84;-1285.86;0.00
0.29;9.16;38.82;3105.86;2177.91;-927.95;0.00
0.21;10.75;34.10;2728.13;1796.05;-932.08;0.00
0.22;8.94;36.58;2926.40;1753.09;-1173.31;0.00
0.25;9.75;40.51;3240.94;2006.49;-1234.45;0.00
0.22;9.86;48.92;3913.95;1791.97;-2121.98;0.00
0.27;9.72;38.92;3113.36;2090.18;-1023.18;0.00
0.21;10.92;35.71;2856.82;1837.19;-1019.63;0.00
0.24;8.86;30.30;2423.89;1857.47;-566.42;0.00
0.27;11.50;38.51;3081.14;2201.78;-879.36;0.00
0.22;12.08;47.18;3774.15;1936.94;-1837.21;0.00
0.25;10.36;41.88;3350.05;2030.94;-1319.11;0.00
0.25;10.67;36.19;2895.59;2038.06;-857.53;0.00
0.21;9.90;41.46;3317.01;1777.63;-1539.38;0.00
0.23;9.20;25.26;2021.01;1822.84;-198.16;0.00
0.24;10.03;43.45;3475.88;1944.83;-1531.05;0.00
0.27;9.68;37.38;2990.59;2122.82;-867.77;0.00
0.26;9.46;40.70;3255.93;2029.40;-1226.54;0.00
0.24;9.62;35.75;2859.65;1903.83;-955.81;0.00
0.24;11.44;41.23;3298.06;2024.87;-1273.20;0.00
0.20;11.29;36.81;2944.75;1783.31;-1161.44;0.00
0.23;11.57;44.88;3590.16;1984.78;-1605.38;0.00
0.27;9.19;36.31;2904.72;2092.61;-812.11;0.00
0.26;12.47;39.86;3188.95;2191.62;-997.32;0.00
0.26;8.03;37.74;3019.04;1927.06;-1091.98;0.00
0.28;11.52;41.53;3322.67;2233.84;-1088.83;0.00
0.25;10.73;42.63;3410.10;2029.42;-1380.68;0.00
0.25;11.04;44.27;3541.60;2032.01;-1509.59;0.00
0.26;8.77;38.99;3119.53;2010.43;-1109.09;0.00
0.23;10.26;39.70;3176.29;1923.06;-1253.23;0.00
0.18;10.24;39.53;3162.78;1616.58;-1546.20;0.00
0.23;8.44;41.16;3292.50;1813.62;-1478.87;0.00
0.24;10.71;39.41;3152.58;1986.40;-1166.18;0.00
0.27;11.07;50.50;4039.78;2148.64;-1891.13;0.00
0.25;9.95;40.88;3270.25;1996.82;-1273.43;0.00
0.25;11.41;41.41;3312.97;2052.04;-1260.93;0.00
0.28;11.88;39.95;3195.65;2254.39;-941.26;0.00
0.25;8.28;39.41;3153.08;1923.19;-1229.88;0.00
0.21;8.87;37.60;3008.16;1715.81;-1292.35;0.00
0.21;10.38;38.75;3100.29;1804.81;-1295.48;0.00
0.27;9.06;43.12;3449.84;2062.13;-1387.70;0.00
0.21;11.27;43.37;3469.54;1804.91;-1664.63;0.00
0.23;10.28;36.66;2932.76;1881.86;-1050.91;0.00
0.23;9.24;40.97;3277.93;1829.87;-1448.06;0.00
0.26;9.61;36.60;2927.60;2034.70;-892.91;0.00
0.28;10.76;41.14;3290.96;2235.62;-1055.34;0.00
0.26;9.26;39.04;3123.29;1991.64;-1131.64;0.00
0.27;10.81;41.06;3284.70;2143.18;-1141.52;0.00
0.20;9.23;41.06;3284.56;1690.32;-1594.25;0.00
0.27;8.61;37.69;3015.45;2037.61;-977.84;0.00
0.26;9.34;41.14;3291.12;2038.76;-1252.36;0.00
0.28;10.81;34.24;2739.60;2197.06;-542.54;0.00
0.17;10.70;40.28;3222.51;1555.05;-1667.46;0.00
0.24;10.51;38.18;3054.32;1993.26;-1061.06;0.00
0.24;11.01;39.36;3148.59;2007.84;-1140.75;0.00
0.27;10.47;39.94;3195.18;2159.48;-1035.70;0.00
0.27;9.84;42.43;3394.14;2115.88;-1278.25;0.00
0.20;10.98;40.26;3220.45;1781.94;-1438.51;0.00
