# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.26;8.61;47.16;3773.12;2007.03;-1766.09;0.00
0.26;10.72;39.14;3130.94;2115.28;-1015.66;0.00
0.23;10.01;41.39;3311.02;1904.59;-1406.43;0.00
0.27;10.21;42.26;3380.59;2124.83;-1255.76;0.00
0.24;11.04;47.38;3790.20;1988.68;-1801.52;0.00
0.29;9.48;40.87;3269.39;2214.64;-1054.75;0.00
0.24;9.81;41.80;3343.76;1903.12;-1440.64;0.00
0.22;8.82;40.74;3259.07;1757.22;-1501.85;0.00
0.21;7.20;46.16;3693.03;1619.34;-2073.69;0.00
0.27;6.85;42.02;3361.52;1964.99;-1396.53;0.00
0.28;10.94;40.24;3219.00;2205.26;-1013.74;0.00
0.24;9.68;37.14;2971.17;1940.08;-1031.10;0.00
0.30;10.91;42.86;3429.12;2328.74;-1100.38;0.00
0.23;10.26;41.81;3344.83;1923.94;-1420.89;0.00
0.26;9.56;36.73;2938.04;2023.16;-914.89;0.00
0.24;11.01;41.81;3344.73;2004.73;-1340.00;0.00
0.24;9.87;38.94;3115.34;1949.79;-1165.55;0.00
0.22;9.81;35.23;2818.73;1794.17;-1024.55;0.00
0.19;10.64;45.63;3650.02;1666.15;-1983.86;0.00
0.25;11.18;47.43;3794.01;2038.70;-1755.31;0.00
0.27;11.48;35.38;2830.27;2211.90;-618.38;0.00
0.27;9.57;46.25;3699.84;2106.23;-1593.61;0.00
0.27;10.54;38.23;3058.68;2151.00;-907.68;0.00
0.30;9.07;40.61;3248.83;2233.68;-1015.16;0.00
0.24;10.73;33.12;2649.50;1993.52;-655.98;0.00
0.25;9.53;33.36;2668.99;1972.24;-696.75;0.00
0.24;9.70;35.95;2875.91;1925.04;-950.87;0.00
0.26;9.53;35.60;2848.30;2058.64;-789.65;0.00
0.26;9.51;41.51;3320.60;2009.72;-1310.88;0.00
0.22;11.14;42.70;3415.77;1885.66;-1530.11;0.00
0.28;11.50;32.26;2580.92;2252.91;-328.01;0.00
0.25;8.61;35.61;2848.72;1899.37;-949.35;0.00
0.25;9.33;38.37;3069.90;1955.03;-1114.88;0.00
0.24;10.35;41.33;3306.18;1952.99;-1353.19;0.00
0.22;11.34;33.51;2681.13;1909.44;-771.69;0.00
0.25;10.27;47.48;3798.65;2011.87;-1786.78;0.00
0.24;11.90;43.58;3486.44;2020.05;-1466.40;0.00
0.28;9.16;40.09;3207.41;2112.23;-1095.18;0.00
0.27;8.17;35.89;2870.93;2018.31;-852.62;0.00
0.22;10.23;36.83;2946.19;1825.83;-1120.36;0.00
0.23;10.76;42.54;3403.59;1930.82;-1472.76;0.00
0.25;11.87;39.82;3185.45;2107.08;-1078.37;0.00
0.28;11.36;43.90;3512.32;2275.30;-1237.02;0.00
0.25;8.88;47.07;3765.68;1953.39;-1812.29;0.00
0.23;11.73;41.51;3320.78;1973.34;-1347.44;0.00
0.20;9.59;26.29;2103.05;1668.24;-434.82;0.00
0.25;12.13;48.79;3903.47;2107.78;-1795.69;0.00
0.30;10.95;38.27;3061.48;2362.67;-698.81;0.00
0.24;8.74;35.72;2857.74;1873.59;-984.15;0.00
0.25;9.37;39.48;3158.12;1984.83;-1173.29;0.00
0.22;9.42;43.65;3491.82;1807.89;-1683.93;0.00
0.25;11.05;38.57;3085.92;2033.79;-1052.13;0.00
0.25;9.30;38.44;3074.91;1972.42;-1102.48;0.00
0.26;9.43;40.05;3204.30;2008.92;-1195.38;0.00
0.26;9.45;42.66;3412.60;2019.37;-1393.23;0.00
0.27;10.25;35.30;2824.31;2122.89;-701.42;0.00
0.24;9.41;36.65;2932.14;1920.36;-1011.79;0.00
0.28;11.36;43.73;3498.09;2255.68;-1242.41;0.00
0.27;9.18;37.05;2964.36;2061.93;-902.44;0.00
0.27;8.49;39.23;3138.57;2029.80;-1108.77;0.00
0.23;10.12;38.94;3115.01;1869.16;-1245.85;0.00
0.24;10.82;44.15;3532.15;1999.93;-1532.22;0.00
0.19;13.30;45.98;3678.06;1812.76;-1865.30;0.00
0.27;11.37;37.23;2978.01;2183.42;-794.59;0.00
0.23;9.04;38.61;3088.66;1854.84;-1233.82;0.00
0.24;10.16;50.10;4008.13;1927.96;-2080.17;0.00
0.25;11.31;33.84;2707.04;2071.73;-635.30;0.00
0.24;9.34;43.41;3473.13;1918.47;-1554.67;0.00
0.25;9.53;27.25;2180.37;1961.45;-218.93;0.00
0.24;9.91;37.72;3017.71;1915.19;-1102.52;0.00
0.26;9.28;32.65;2612.16;1991.94;-620.22;0.00
0.23;9.97;45.10;3608.14;1878.68;-1729.46;0.00
0.25;10.22;40.02;3201.51;2008.28;-1193.23;0.00
0.28;9.11;41.31;3304.86;2113.14;-1191.72;0.00
0.31;10.89;36.20;2896.21;2370.19;-526.02;0.00
0.18;8.04;38.92;3113.22;1486.42;-1626.80;0.00
0.28;8.88;34.61;2768.53;2128.85;-639.68;0.00
0.26;9.31;34.73;2778.33;1996.80;-781.53;0.00
0.28;9.58;37.43;2994.24;2150.20;-844.04;0.00
0.25;8.99;36.49;2919.50;1954.50;-965.01;0.00
0.23;10.41;37.01;2961.19;1888.32;-1072.87;0.00
0.21;11.43;33.34;2667.26;1844.09;-823.17;0.00
0.26;11.53;40.73;3258.18;2136.64;-1121.54;0.00
0.29;9.81;46.00;3679.65;2215.22;-1464.43;0.00
0.27;10.49;43.11;3449.15;2149.57;-1299.59;0.00
0.27;10.98;41.30;3303.99;2156.65;-1147.34;0.00
0.24;12.29;38.83;3106.27;2047.40;-1058.87;0.00
0.22;10.57;35.10;2808.21;1870.59;-937.62;0.00
0.24;10.36;41.10;3288.02;1978.63;-1309.40;0.00
0.23;10.27;35.40;2831.70;1873.00;-958.70;0.00
0.25;10.09;41.60;3327.68;1975.41;-1352.28;0.00
0.22;11.42;44.16;3532.63;1888.08;-1644.55;0.00
0.22;10.76;36.42;2913.79;1857.74;-1056.05;0.00
0.30;9.42;34.36;2748.55;2261.85;-486.70;0.00
0.25;9.64;35.55;2844.28;1986.28;-857.99;0.00
0.29;8.97;46.62;3729.81;2155.06;-1574.75;0.00
0.19;10.57;38.86;3108.60;1655.84;-1452.76;0.00
0.25;11.21;42.65;3412.08;2083.26;-1328.83;0.00
0.23;9.79;43.92;3513.45;1888.22;-1625.23;0.00
0.22;9.61;41.87;3349.59;1794.24;-1555.35;0.00
0.20;11.76;40.30;3224.20;1794.52;-1429.68;0.00
0.25;10.32;41.65;3332.30;1999.05;-1333.24;0.00
0.22;10.56;44.29;3543.00;1875.85;-1667.14;0.00
0.29;11.67;36.95;2956.39;2313.28;-643.10;0.00
0.25;10.67;38.42;3073.71;2039.26;-1034.45;0.00
0.25;11.35;35.77;2861.22;2078.42;-782.80;0.00
0.22;8.92;33.06;2645.12;1778.47;-866.65;0.00
0.23;11.23;36.60;2927.99;1962.95;-965.05;0.00
0.22;8.16;38.46;3076.81;1748.75;-1328.06;0.00
0.27;9.67;36.97;2957.71;2081.50;-876.21;0.00
0.21;9.79;41.49;3318.97;1777.60;-1541.37;0.00
0.25;9.83;34.40;2752.34;2008.19;-744.15;0.00
0.27;10.03;46.02;3681.85;2127.00;-1554.84;0.00
0.22;8.05;38.06;3044.40;1703.88;-1340.53;0.00
0.22;11.35;44.20;3535.78;1920.37;-1615.41;0.00
0.24;11.93;43.23;3458.48;2020.54;-1437.95;0.00
0.21;12.45;46.93;3754.18;1924.11;-1830.07;0.00
0.28;9.84;38.88;3110.03;2141.42;-968.61;0.00
0.22;8.52;49.29;3943.53;1759.94;-2183.59;0.00
0.25;11.28;43.09;3447.22;2056.40;-1390.83;0.00
0.26;9.27;40.67;3253.33;2000.76;-1252.58;0.00
0.24;9.93;40.00;3199.95;1921.65;-1278.30;0.00
0.25;9.34;43.70;3495.69;1977.10;-1518.59;0.00
0.28;10.49;42.00;3360.17;2219.27;-1140.89;0.00
0.26;9.24;44.26;3540.87;2007.72;-1533.14;0.00
0.28;10.13;34.76;2781.05;2163.26;-617.79;0.00
0.24;8.28;37.60;3007.64;1864.69;-1142.95;0.00
0.29;7.77;43.89;3511.13;2110.60;-1400.53;0.00
0.26;8.83;41.87;3349.58;1980.59;-1368.99;0.00
0.29;10.21;38.69;3095.49;2224.10;-871.39;0.00
0.25;9.77;35.87;2869.32;1978.41;-890.91;0.00
0.21;9.84;45.98;3678.49;1757.83;-1920.67;0.00
0.25;12.11;38.74;3099.56;2092.74;-1006.82;0.00
0.27;11.31;34.76;2780.87;2165.36;-615.51;0.00
0.24;10.02;47.74;3819.20;1920.75;-1898.45;0.00
0.27;9.40;38.96;3116.82;2067.48;-1049.33;0.00
0.28;9.94;46.20;3695.94;2147.53;-1548.41;0.00
0.23;10.38;48.37;3869.93;1909.10;-1960.83;0.00
0.22;11.67;30.64;2451.52;1888.13;-563.39;0.00
0.20;11.02;44.29;3543.08;1779.58;-1763.50;0.00
0.23;10.90;42.54;3402.99;1953.71;-1449.28;0.00
0.25;12.40;44.16;3532.60;2100.21;-1432.39;0.00
0.27;10.89;41.32;3305.81;2188.30;-1117.51;0.00
0.23;7.99;42.97;3437.27;1774.30;-1662.97;0.00
0.25;7.57;33.90;2712.09;1881.63;-830.47;0.00
0.24;9.82;37.02;2961.89;1948.94;-1012.95;0.00
0.25;10.51;37.89;3031.35;2044.70;-986.65;0.00
0.27;8.16;48.19;3854.92;2036.39;-1818.52;0.00
0.27;8.09;40.53;3242.00;2005.71;-1236.29;0.00
0.20;11.17;37.57;3005.50;1785.62;-1219.88;0.00
0.30;8.57;46.71;3737.12;2189.94;-1547.18;0.00
0.26;12.11;41.83;3346.53;2164.09;-1182.45;0.00
0.24;10.47;42.70;3416.18;1938.00;-1478.17;0.00
0.22;9.91;41.97;3357.51;1816.00;-1541.52;0.00
0.25;9.08;35.07;2805.78;1971.37;-834.41;0.00
0.28;8.97;44.68;3574.73;2095.14;-1479.59;0.00
0.22;7.30;41.61;3328.67;1660.58;-1668.09;0.00
0.25;11.62;44.18;3534.25;2065.40;-1468.85;0.00
0.23;12.35;38.30;3064.27;2034.88;-1029.39;0.00
0.23;10.38;46.35;3708.06;1928.62;-1779.44;0.00
0.26;11.27;36.38;2910.33;2122.45;-787.88;0.00
0.25;11.39;41.44;3314.95;2044.82;-1270.13;0.00
0.23;10.56;39.77;3181.61;1931.57;-1250.04;0.00
0.30;10.73;44.23;3538.18;2327.18;-1211.00;0.00
0.26;9.02;35.80;2863.64;2000.89;-862.75;0.00
0.24;8.59;33.24;2658.99;1880.02;-778.97;0.00
0.30;10.18;37.87;3029.56;2317.05;-712.51;0.00
0.27;10.57;41.60;3327.88;2123.23;-1204.65;0.00
0.24;10.06;40.39;3231.02;1937.25;-1293.77;0.00
0.23;9.03;44.94;3595.50;1843.94;-1751.56;0.00
0.29;10.51;30.74;2459.38;2229.93;-229.45;0.00
