# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.28;9.31;41.48;3318.26;2117.21;-1201.05;0.00
0.28;9.22;40.83;3266.65;2142.81;-1123.84;0.00
0.26;11.79;46.20;3696.12;2150.99;-1545.13;0.00
0.25;10.92;46.32;3705.76;2061.75;-1644.01;0.00
0.24;10.56;43.45;3475.86;1986.10;-1489.76;0.00
0.23;9.58;44.81;3584.89;1881.18;-1703.71;0.00
0.25;10.24;37.91;3032.60;1982.57;-1050.03;0.00
0.25;8.53;33.37;2669.95;1899.50;-770.45;0.00
0.23;8.69;40.79;3263.07;1838.71;-1424.36;0.00
0.28;9.42;36.86;2948.64;2163.90;-784.74;0.00
0.25;10.38;38.06;3044.61;2036.10;-1008.51;0.00
0.25;9.14;46.77;3741.77;1968.03;-1773.74;0.00
0.18;10.33;39.04;3123.52;1636.31;-1487.21;0.00
0.26;9.75;36.29;2903.53;2064.09;-839.44;0.00
0.28;9.59;43.31;3464.61;2138.77;-1325.84;0.00
0.26;11.15;43.41;3472.85;2112.93;-1359.92;0.00
0.27;7.55;34.68;2774.68;1998.60;-776.09;0.00
0.22;10.24;45.43;3634.78;1864.64;-1770.14;0.00
0.25;9.97;40.16;3212.89;2022.61;-1190.28;0.00
0.23;10.41;41.28;3302.26;1890.72;-1411.54;0.00
0.25;9.35;37.67;3013.67;1948.28;-1065.40;0.00
0.24;10.29;39.56;3164.53;1980.31;-1184.22;0.00
0.25;8.17;33.37;2669.74;1907.07;-762.68;0.00
0.23;12.01;40.65;3251.91;2005.15;-1246.75;0.00
0.30;10.40;39.99;3198.83;2310.85;-887.98;0.00
0.26;10.71;35.17;2813.32;2067.77;-745.56;0.00
0.31;10.20;43.46;3477.00;2344.97;-1132.03;0.00
0.25;8.47;34.45;2756.05;1893.03;-863.02;0.00
0.20;9.67;43.17;3453.54;1662.90;-1790.65;0.00
0.21;10.61;45.28;3622.41;1774.80;-1847.62;0.00
0.29;10.92;42.23;3378.41;2293.11;-1085.30;0.00
0.29;11.09;42.59;3407.20;2268.00;-1139.20;0.00
0.22;9.72;36.45;2916.34;1799.37;-1116.96;0.00
0.26;10.88;40.42;3233.27;2126.43;-1106.84;0.00
0.28;11.34;38.73;3098.67;2268.92;-829.75;0.00
0.31;9.92;40.83;3266.01;2330.30;-935.71;0.00
0.22;9.75;43.81;3504.58;1784.46;-1720.12;0.00
0.25;10.20;45.31;3625.17;1991.34;-1633.83;0.00
0.24;10.33;45.86;3669.07;1942.05;-1727.02;0.00
0.23;11.74;40.09;3207.42;1968.16;-1239.25;0.00
0.25;8.93;44.09;3527.44;1918.80;-1608.64;0.00
0.25;11.47;43.12;3449.81;2064.33;-1385.48;0.00
0.29;9.78;44.83;3586.51;2247.44;-1339.07;0.00
0.26;8.34;34.33;2746.56;1984.06;-762.50;0.00
0.28;10.44;33.10;2647.74;2201.99;-445.76;0.00
0.22;11.90;45.05;3603.62;1901.55;-1702.08;0.00
0.25;10.54;35.75;2860.01;2046.90;-813.10;0.00
0.25;9.85;32.69;2615.20;2000.70;-614.50;0.00
0.24;11.10;47.82;3825.68;2026.84;-1798.84;0.00
0.24;11.47;37.87;3029.52;1998.54;-1030.97;0.00
0.26;9.50;35.54;2843.21;2007.62;-835.59;0.00
0.24;8.66;44.16;3533.09;1850.85;-1682.24;0.00
0.23;10.04;41.19;3295.32;1871.78;-1423.54;0.00
0.26;9.63;42.76;3420.41;2022.16;-1398.24;0.00
0.25;11.26;34.04;2722.81;2071.50;-651.30;0.00
0.28;9.27;36.68;2934.54;2158.47;-776.07;0.00
0.28;11.32;39.43;3154.03;2247.92;-906.11;0.00
0.24;9.08;40.65;3251.75;1873.83;-1377.92;0.00
0.23;10.37;46.75;3739.72;1924.92;-1814.81;0.00
0.25;10.44;40.63;3250.73;2038.28;-1212.45;0.00
0.24;6.22;39.58;3166.38;1715.97;-1450.41;0.00
0.24;10.90;35.37;2829.35;1981.53;-847.82;0.00
0.26;10.24;45.56;3644.81;2093.40;-1551.41;0.00
0.27;10.36;39.04;3123.08;2153.96;-969.11;0.00
0.23;11.12;35.50;2839.87;1944.92;-894.95;0.00
0.27;12.52;44.90;3591.61;2251.05;-1340.56;0.00
0.23;10.89;44.95;3596.19;1954.93;-1641.25;0.00
0.23;11.70;32.54;2603.40;1958.93;-644.48;0.00
0.27;12.12;41.94;3355.10;2214.02;-1141.08;0.00
0.22;9.12;38.35;3068.15;1772.15;-1296.00;0.00
0.28;10.56;43.15;3451.63;2207.84;-1243.79;0.00
0.22;10.35;39.46;3157.05;1827.38;-1329.67;0.00
0.27;11.34;37.55;3003.94;2161.94;-842.00;0.00
0.28;7.53;43.84;3507.03;2034.24;-1472.79;0.00
0.23;12.35;36.33;2906.64;2024.02;-882.63;0.00
0.27;11.26;41.63;3330.07;2172.41;-1157.66;0.00
0.22;9.51;47.75;3819.72;1796.80;-2022.93;0.00
0.26;10.14;39.21;3136.55;2049.33;-1087.22;0.00
0.25;9.81;43.49;3478.80;1971.68;-1507.12;0.00
0.23;9.38;40.28;3222.31;1860.57;-1361.74;0.00
0.22;12.72;28.85;2307.72;1966.19;-341.53;0.00
0.26;10.27;44.80;3583.71;2073.16;-1510.55;0.00
0.25;9.38;40.03;3202.04;1960.41;-1241.63;0.00
0.21;9.77;40.22;3217.99;1767.95;-1450.04;0.00
0.29;11.21;40.58;3246.37;2275.41;-970.96;0.00
0.26;12.64;39.46;3156.71;2200.94;-955.78;0.00
0.22;10.60;40.39;3231.33;1884.29;-1347.04;0.00
0.26;11.08;41.26;3300.61;2085.92;-1214.69;0.00
0.23;9.47;43.87;3509.58;1847.23;-1662.35;0.00
0.30;9.47;36.03;2882.24;2242.69;-639.55;0.00
0.25;9.66;44.08;3526.63;1959.62;-1567.01;0.00
0.25;10.49;35.92;2873.88;2048.85;-825.03;0.00
0.33;9.74;37.86;3028.72;2436.38;-592.34;0.00
0.29;9.82;43.91;3512.74;2203.71;-1309.03;0.00
0.28;8.45;38.56;3084.69;2081.75;-1002.94;0.00
0.27;6.32;45.94;3675.52;1888.10;-1787.42;0.00
0.24;10.06;40.84;3266.86;1941.38;-1325.48;0.00
0.29;12.47;45.82;3665.67;2389.90;-1275.76;0.00
0.26;9.86;37.86;3028.75;2051.23;-977.53;0.00
0.28;10.50;40.87;3269.83;2207.35;-1062.48;0.00
0.26;11.37;39.49;3159.43;2131.94;-1027.49;0.00
