# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.26;9.71;40.53;3242.01;2017.43;-1224.58;0.00
0.26;9.65;44.48;3558.53;2029.75;-1528.78;0.00
0.28;8.67;45.51;3641.07;2110.06;-1531.01;0.00
0.23;10.72;42.99;3438.82;1916.49;-1522.32;0.00
0.26;11.30;40.87;3269.78;2133.74;-1136.04;0.00
0.31;9.66;35.01;2800.51;2314.45;-486.06;0.00
0.24;10.25;37.10;2968.24;1973.55;-994.69;0.00
0.31;9.98;43.19;3455.26;2319.95;-1135.31;0.00
0.29;8.99;36.74;2939.10;2186.34;-752.76;0.00
0.27;8.88;50.09;4006.89;2029.50;-1977.39;0.00
0.19;10.58;41.49;3319.45;1672.93;-1646.52;0.00
0.22;10.44;33.69;2695.32;1847.33;-847.99;0.00
0.30;9.38;42.80;3423.74;2283.76;-1139.99;0.00
0.29;8.32;44.67;3573.24;2127.29;-1445.95;0.00
0.26;10.60;38.00;3039.82;2111.99;-927.83;0.00
0.23;9.60;36.50;2920.19;1848.98;-1071.21;0.00
0.27;8.67;40.05;3203.77;2024.82;-1178.94;0.00
0.22;8.68;42.21;3376.47;1765.09;-1611.38;0.00
0.27;9.94;45.96;3676.47;2085.19;-1591.27;0.00
0.26;9.80;35.44;2835.44;2027.07;-808.37;0.00
0.30;11.13;43.37;3469.31;2358.57;-1110.74;0.00
0.24;10.29;47.30;3783.96;1965.03;-1818.93;0.00
0.25;12.55;39.46;3156.90;2148.93;-1007.97;0.00
0.26;11.38;42.48;3398.40;2138.62;-1259.78;0.00
0.22;10.39;32.31;2584.58;1821.74;-762.84;0.00
0.23;8.92;37.44;2995.04;1817.91;-1177.13;0.00
0.25;10.98;38.90;3112.08;2043.75;-1068.33;0.00
0.22;10.09;40.79;3263.21;1816.89;-1446.31;0.00
0.27;11.28;39.04;3123.17;2183.38;-939.79;0.00
0.24;11.01;41.80;3343.96;1970.16;-1373.80;0.00
0.24;11.22;44.93;3594.60;1999.90;-1594.69;0.00
0.24;9.21;40.97;3277.70;1923.29;-1354.41;0.00
0.24;10.91;37.38;2990.58;2000.45;-990.13;0.00
0.24;8.81;44.10;3527.65;1902.99;-1624.66;0.00
0.26;10.13;42.88;3430.24;2079.89;-1350.35;0.00
0.31;8.40;39.00;3119.83;2266.23;-853.59;0.00
0.25;9.36;45.05;3604.19;1969.93;-1634.25;0.00
0.23;9.95;41.16;3292.44;1874.38;-1418.07;0.00
0.27;10.85;34.63;2770.49;2156.54;-613.95;0.00
0.29;11.72;45.92;3673.23;2338.04;-1335.19;0.00
0.22;7.92;47.67;3813.45;1721.15;-2092.30;0.00
0.26;9.79;38.47;3077.30;2065.91;-1011.39;0.00
