# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.30;10.92;45.70;3655.73;2311.09;-1344.64;0.00
0.22;8.01;37.35;2987.73;1725.83;-1261.89;0.00
0.20;11.16;50.35;4028.04;1760.66;-2267.38;0.00
0.24;10.60;37.60;3007.75;1981.30;-1026.45;0.00
0.25;10.87;35.79;2863.18;2070.12;-793.06;0.00
0.22;9.60;38.61;3089.15;1826.83;-1262.31;0.00
0.25;9.01;38.60;3087.82;1949.76;-1138.06;0.00
0.20;12.05;39.31;3144.61;1840.85;-1303.76;0.00
0.19;10.28;33.82;2705.71;1662.00;-1043.71;0.00
0.24;9.97;43.48;3478.72;1920.37;-1558.35;0.00
0.28;9.95;35.86;2868.58;2197.42;-671.17;0.00
0.22;9.53;50.20;4015.74;1780.61;-2235.12;0.00
0.26;10.22;37.43;2994.29;2079.92;-914.38;0.00
0.29;11.25;46.91;3752.57;2324.33;-1428.25;0.00
0.30;9.78;43.37;3469.29;2270.41;-1198.88;0.00
0.25;10.05;47.08;3766.43;2012.14;-1754.29;0.00
0.25;10.89;42.94;3435.43;2042.89;-1392.54;0.00
0.25;11.01;37.25;2980.35;2064.70;-915.65;0.00
0.25;10.24;40.58;3246.19;2033.88;-1212.31;0.00
0.25;8.54;33.84;2707.38;1935.94;-771.45;0.00
0.23;9.72;37.54;3003.51;1887.65;-1115.85;0.00
0.27;10.71;40.90;3272.36;2130.57;-1141.80;0.00
0.25;10.54;40.78;3262.48;2013.24;-1249.24;0.00
0.24;11.24;42.57;3405.47;2015.31;-1390.16;0.00
0.27;9.31;42.04;3363.38;2080.51;-1282.87;0.00
0.25;11.03;36.30;2903.78;2062.51;-841.27;0.00
0.26;10.30;31.77;2541.69;2053.50;-488.19;0.00
0.24;12.43;42.73;3418.37;2082.15;-1336.22;0.00
0.22;10.38;32.86;2628.66;1860.12;-768.54;0.00
0.27;11.31;29.43;2354.15;2175.26;-178.90;0.00
0.23;11.61;42.34;3386.90;1983.05;-1403.85;0.00
0.22;10.61;40.22;3217.80;1880.19;-1337.61;0.00
0.25;12.54;45.86;3668.84;2163.31;-1505.53;0.00
0.26;10.69;45.44;3635.11;2067.17;-1567.93;0.00
0.18;9.96;35.42;2833.79;1559.83;-1273.95;0.00
0.26;10.51;45.21;3616.47;2056.32;-1560.15;0.00
