# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.21;8.47;42.43;3394.18;1690.86;-1703.32;0.00
0.21;8.89;49.44;3955.18;1729.52;-2225.66;0.00
0.33;11.75;44.38;3550.39;2559.66;-990.73;0.00
0.27;10.84;47.34;3787.56;2168.25;-1619.30;0.00
0.24;9.70;43.52;3481.61;1903.41;-1578.19;0.00
0.24;9.01;42.54;3403.34;1892.01;-1511.32;0.00
0.27;9.76;40.26;3220.87;2102.03;-1118.85;0.00
0.27;11.26;38.57;3085.54;2155.62;-929.91;0.00
0.25;10.20;33.12;2649.20;1990.50;-658.70;0.00
0.24;10.48;42.91;3432.95;1961.54;-1471.41;0.00
0.26;9.30;39.51;3160.78;2022.99;-1137.79;0.00
0.26;10.32;43.86;3509.19;2054.60;-1454.59;0.00
0.30;8.98;41.11;3288.88;2238.36;-1050.52;0.00
0.21;10.24;37.01;2961.03;1789.08;-1171.95;0.00
0.23;7.64;38.92;3113.55;1758.24;-1355.32;0.00
0.26;11.46;40.61;3248.56;2156.28;-1092.27;0.00
0.24;10.50;38.44;3075.17;1981.51;-1093.66;0.00
0.26;9.58;39.60;3167.99;2034.27;-1133.72;0.00
0.21;10.50;34.27;2741.98;1794.09;-947.89;0.00
0.25;9.98;42.60;3407.83;1987.41;-1420.42;0.00
0.26;8.96;47.26;3780.55;1996.51;-1784.04;0.00
0.31;9.55;39.85;3187.87;2297.60;-890.26;0.00
0.25;9.07;37.10;2967.86;1930.73;-1037.13;0.00
0.20;10.86;35.53;2842.08;1750.36;-1091.72;0.00
0.29;9.87;39.54;3163.36;2198.36;-965.00;0.00
0.27;10.27;36.15;2891.99;2136.93;-755.06;0.00
0.25;12.19;38.98;3118.75;2096.79;-1021.97;0.00
0.26;9.28;42.92;3433.75;1988.59;-1445.17;0.00
0.24;8.57;44.20;3536.20;1850.44;-1685.76;0.00
0.25;10.02;42.90;3432.23;2016.28;-1415.95;0.00
0.21;11.24;31.68;2534.50;1852.78;-681.72;0.00
0.22;9.82;38.10;3047.76;1806.84;-1240.92;0.00
0.23;9.15;38.25;3059.81;1828.60;-1231.21;0.00
0.28;11.61;43.11;3448.80;2234.32;-1214.48;0.00
0.28;10.21;33.85;2708.28;2209.27;-499.01;0.00
0.27;10.32;36.14;2891.16;2128.17;-762.99;0.00
0.25;10.77;45.68;3654.49;2037.63;-1616.86;0.00
0.23;10.92;36.91;2952.49;1918.39;-1034.10;0.00
0.27;12.02;43.90;3511.90;2241.10;-1270.80;0.00
0.27;10.52;44.07;3525.59;2123.31;-1402.28;0.00
0.26;10.01;43.58;3486.24;2042.93;-1443.31;0.00
0.22;11.70;37.83;3026.52;1913.21;-1113.31;0.00
0.27;11.48;38.24;3059.44;2197.61;-861.83;0.00
0.28;8.61;41.95;3355.69;2070.81;-1284.87;0.00
0.27;11.66;44.69;3575.12;2197.67;-1377.45;0.00
0.21;9.67;31.08;2486.76;1732.10;-754.66;0.00
0.23;9.43;44.13;3530.63;1836.71;-1693.92;0.00
0.27;9.36;37.51;3000.72;2103.40;-897.32;0.00
0.26;9.27;39.65;3172.25;1995.39;-1176.86;0.00
0.24;10.19;43.96;3516.85;1978.28;-1538.57;0.00
0.26;10.88;43.59;3487.25;2091.91;-1395.34;0.00
0.19;11.27;33.64;2691.36;1740.71;-950.65;0.00
0.26;9.95;48.27;3861.69;2031.62;-1830.07;0.00
0.26;9.17;52.23;4178.54;2005.95;-2172.60;0.00
0.21;9.54;40.97;3277.34;1731.00;-1546.34;0.00
0.26;9.65;44.13;3530.58;2045.14;-1485.44;0.00
0.26;9.44;39.36;3148.43;2035.72;-1112.71;0.00
0.25;8.67;39.54;3163.15;1947.64;-1215.51;0.00
0.25;9.93;41.93;3354.07;2004.31;-1349.76;0.00
0.28;12.83;43.55;3483.76;2333.85;-1149.91;0.00
0.25;10.36;34.41;2752.48;2033.85;-718.63;0.00
0.24;10.54;31.36;2508.97;1996.72;-512.25;0.00
0.26;11.53;44.88;3590.69;2141.96;-1448.73;0.00
0.28;13.00;48.36;3868.64;2307.38;-1561.26;0.00
0.21;11.23;28.82;2305.63;1813.64;-491.99;0.00
0.22;9.61;43.40;3471.82;1795.00;-1676.82;0.00
0.27;10.94;41.76;3340.62;2159.15;-1181.47;0.00
0.29;9.30;51.13;4090.21;2173.12;-1917.09;0.00
0.25;11.37;44.72;3577.33;2063.91;-1513.42;0.00
0.22;9.93;39.47;3157.36;1828.42;-1328.94;0.00
0.29;10.40;38.52;3081.28;2244.78;-836.50;0.00
0.26;10.65;41.18;3294.01;2084.14;-1209.87;0.00
0.25;10.33;34.77;2781.81;2043.09;-738.73;0.00
0.26;10.36;40.66;3253.17;2051.82;-1201.35;0.00
0.24;9.61;30.67;2453.43;1914.71;-538.72;0.00
0.28;10.22;46.62;3729.98;2178.18;-1551.80;0.00
0.25;9.89;42.90;3431.60;1984.40;-1447.21;0.00
0.31;9.46;40.30;3223.73;2313.29;-910.45;0.00
0.24;9.29;36.89;2951.00;1927.48;-1023.52;0.00
0.27;11.05;44.26;3540.98;2159.87;-1381.12;0.00
0.28;8.23;34.04;2723.02;2062.08;-660.95;0.00
0.28;11.99;42.26;3380.82;2271.15;-1109.68;0.00
0.25;9.77;42.75;3419.81;1991.78;-1428.03;0.00
0.29;11.00;38.67;3093.84;2290.27;-803.56;0.00
0.27;10.99;39.52;3161.76;2147.32;-1014.43;0.00
0.27;10.71;38.10;3048.06;2154.85;-893.21;0.00
0.24;10.65;33.89;2711.31;1949.41;-761.90;0.00
0.23;8.44;39.90;3191.79;1785.65;-1406.14;0.00
