# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.24;9.73;32.59;2607.09;1937.43;-669.66;0.00
0.27;7.78;42.29;3383.05;2015.42;-1367.64;0.00
0.29;8.39;41.79;3343.26;2133.34;-1209.92;0.00
0.24;10.13;35.96;2877.06;1957.07;-919.99;0.00
0.24;10.07;43.83;3506.76;1936.77;-1569.99;0.00
0.25;9.71;40.37;3229.39;1972.34;-1257.05;0.00
0.25;11.95;36.57;2925.23;2124.46;-800.77;0.00
0.25;9.32;42.17;3373.43;1969.45;-1403.98;0.00
0.26;10.27;36.84;2947.23;2085.37;-861.87;0.00
0.25;11.05;43.65;3491.62;2041.72;-1449.91;0.00
0.27;11.47;42.72;3417.63;2181.22;-1236.41;0.00
0.23;10.13;38.19;3055.20;1881.72;-1173.48;0.00
0.25;10.02;36.79;2942.82;1998.83;-943.99;0.00
0.23;11.32;45.07;3605.80;1969.57;-1636.23;0.00
0.27;11.12;45.07;3605.37;2194.66;-1410.70;0.00
0.28;10.38;38.01;3040.42;2184.61;-855.81;0.00
0.28;9.97;40.14;3211.11;2167.15;-1043.95;0.00
0.21;10.78;29.66;2372.68;1800.52;-572.16;0.00
0.25;9.47;36.51;2920.61;1954.34;-966.27;0.00
0.28;9.32;35.81;2864.81;2122.46;-742.35;0.00
0.27;10.83;43.92;3513.37;2158.07;-1355.30;0.00
0.21;8.33;42.90;3431.72;1647.87;-1783.85;0.00
0.22;10.66;44.85;3588.29;1848.00;-1740.28;0.00
0.26;9.06;43.35;3468.22;1983.29;-1484.93;0.00
0.27;7.51;38.48;3078.55;1964.95;-1113.60;0.00
0.23;8.43;41.32;3305.24;1788.27;-1516.97;0.00
0.22;11.03;40.64;3250.96;1859.22;-1391.74;0.00
0.21;10.56;41.17;3293.20;1774.47;-1518.73;0.00
0.22;10.92;35.81;2864.81;1853.69;-1011.12;0.00
0.23;10.83;38.03;3042.36;1908.52;-1133.84;0.00
0.22;13.05;46.30;3704.29;1996.60;-1707.70;0.00
0.26;9.21;39.36;3148.73;2008.67;-1140.07;0.00
0.28;11.48;41.71;3337.20;2224.74;-1112.46;0.00
0.21;11.06;36.35;2907.90;1848.47;-1059.43;0.00
0.20;8.56;42.19;3375.05;1628.81;-1746.24;0.00
0.26;8.48;39.44;3155.36;2002.29;-1153.07;0.00
0.22;10.75;49.92;3993.74;1877.28;-2116.46;0.00
0.19;9.65;42.40;3392.01;1656.98;-1735.03;0.00
0.23;8.94;43.65;3491.96;1816.49;-1675.47;0.00
0.28;10.24;36.09;2887.58;2181.20;-706.38;0.00
0.24;11.07;40.59;3246.84;2023.17;-1223.67;0.00
0.23;10.32;38.09;3047.33;1918.61;-1128.71;0.00
0.30;10.86;43.84;3507.24;2310.31;-1196.93;0.00
0.24;10.25;36.70;2936.11;1971.58;-964.52;0.00
0.26;11.35;38.45;3075.80;2153.80;-922.00;0.00
0.27;10.13;38.87;3109.61;2123.14;-986.47;0.00
0.24;10.48;48.52;3881.99;1993.30;-1888.69;0.00
0.30;10.15;37.90;3031.88;2285.54;-746.33;0.00
0.24;11.79;39.96;3197.08;2014.48;-1182.60;0.00
