# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.27;10.73;45.45;3635.89;2154.47;-1481.41;0.00
0.29;11.22;42.96;3437.06;2320.42;-1116.65;0.00
0.24;9.48;47.70;3816.14;1894.96;-1921.19;0.00
0.24;13.33;42.42;3393.32;2137.18;-1256.14;0.00
0.26;11.05;36.42;2913.72;2141.03;-772.69;0.00
0.28;10.38;34.77;2781.36;2213.82;-567.55;0.00
0.29;9.05;43.02;3441.66;2176.79;-1264.87;0.00
0.20;10.30;46.55;3723.75;1721.69;-2002.06;0.00
0.28;10.92;39.40;3151.81;2213.44;-938.37;0.00
0.26;10.95;47.42;3793.34;2112.49;-1680.85;0.00
0.26;9.08;42.00;3360.26;1982.35;-1377.91;0.00
0.21;9.34;40.69;3254.85;1740.94;-1513.91;0.00
0.21;9.28;32.39;2591.25;1747.04;-844.21;0.00
0.22;10.44;39.57;3165.65;1826.24;-1339.41;0.00
0.20;7.69;45.65;3652.14;1591.78;-2060.36;0.00
0.24;10.35;38.95;3116.02;1976.55;-1139.47;0.00
0.24;12.61;44.00;3520.38;2102.64;-1417.74;0.00
0.28;10.55;38.43;3074.66;2219.01;-855.64;0.00
0.26;9.95;32.63;2610.18;2074.08;-536.10;0.00
0.27;8.02;47.46;3797.18;2029.58;-1767.60;0.00
0.26;9.45;42.06;3364.60;2007.68;-1356.92;0.00
0.26;9.53;38.26;3060.58;2011.14;-1049.44;0.00
0.25;10.62;37.19;2974.95;2049.95;-925.00;0.00
0.28;9.78;44.72;3577.36;2161.49;-1415.87;0.00
0.27;10.67;41.95;3355.60;2133.84;-1221.76;0.00
0.26;10.22;44.96;3596.90;2076.48;-1520.42;0.00
0.26;10.13;45.53;3642.34;2035.10;-1607.24;0.00
0.29;9.32;34.61;2768.46;2185.35;-583.11;0.00
0.21;10.89;32.46;2596.48;1795.08;-801.40;0.00
0.23;9.09;43.47;3477.52;1814.96;-1662.56;0.00
0.30;10.39;34.51;2760.49;2327.17;-433.32;0.00
0.23;10.29;31.85;2547.60;1882.70;-664.90;0.00
0.24;11.33;35.47;2837.54;2032.27;-805.27;0.00
0.23;10.05;40.06;3204.57;1881.32;-1323.25;0.00
0.25;9.54;40.33;3226.05;1985.16;-1240.88;0.00
0.26;10.03;38.71;3096.82;2052.68;-1044.14;0.00
0.25;9.05;40.53;3242.04;1969.35;-1272.69;0.00
0.23;11.02;37.68;3014.38;1940.02;-1074.36;0.00
0.26;9.54;45.98;3678.29;2004.40;-1673.88;0.00
0.30;11.99;42.35;3387.66;2425.74;-961.93;0.00
0.19;10.86;36.03;2882.04;1713.01;-1169.03;0.00
0.27;7.69;40.78;3262.23;1983.78;-1278.45;0.00
0.28;11.47;42.62;3409.27;2249.07;-1160.20;0.00
0.25;10.09;40.65;3251.63;1992.03;-1259.60;0.00
0.25;9.03;36.86;2948.89;1931.83;-1017.07;0.00
0.25;10.41;42.94;3434.92;2049.29;-1385.62;0.00
0.26;9.94;43.08;3446.12;2053.27;-1392.84;0.00
0.25;13.10;36.71;2937.02;2147.92;-789.10;0.00
0.22;11.52;44.92;3593.95;1929.62;-1664.32;0.00
0.29;9.51;41.28;3302.36;2192.03;-1110.33;0.00
0.24;9.96;31.95;2555.87;1949.40;-606.47;0.00
0.22;10.98;45.66;3653.06;1866.86;-1786.20;0.00
0.27;11.00;41.95;3355.80;2140.96;-1214.84;0.00
0.27;10.30;47.38;3790.29;2103.33;-1686.96;0.00
0.29;8.28;42.46;3396.65;2145.34;-1251.32;0.00
0.26;10.03;35.65;2851.90;2045.35;-806.56;0.00
0.24;9.33;32.70;2616.02;1875.43;-740.59;0.00
0.28;8.52;41.76;3341.16;2098.95;-1242.21;0.00
0.22;9.54;31.38;2510.15;1788.23;-721.92;0.00
0.26;9.87;40.34;3227.56;2062.81;-1164.74;0.00
0.25;11.19;42.61;3409.04;2078.53;-1330.51;0.00
0.26;12.25;33.03;2642.07;2181.82;-460.25;0.00
0.25;9.26;43.35;3467.63;1943.82;-1523.81;0.00
0.26;11.01;35.62;2849.65;2121.02;-728.63;0.00
