# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.26;11.17;47.71;3816.76;2146.02;-1670.73;0.00
0.28;8.58;41.48;3318.19;2099.27;-1218.92;0.00
0.22;12.12;41.66;3333.05;1918.60;-1414.45;0.00
0.28;11.20;43.02;3441.88;2213.46;-1228.42;0.00
0.34;8.89;44.86;3588.52;2473.60;-1114.92;0.00
0.25;10.09;38.57;3085.22;2021.16;-1064.06;0.00
0.19;9.58;35.35;2828.35;1610.00;-1218.34;0.00
0.26;10.82;43.24;3459.31;2111.19;-1348.12;0.00
0.25;9.65;46.01;3680.64;1967.45;-1713.19;0.00
0.25;9.45;41.27;3301.99;1940.66;-1361.33;0.00
0.21;8.65;44.94;3594.81;1691.94;-1902.88;0.00
0.21;9.62;42.96;3437.08;1744.08;-1693.00;0.00
0.24;11.08;39.58;3166.56;2026.55;-1140.00;0.00
0.24;10.98;39.63;3170.48;2009.96;-1160.52;0.00
0.26;10.14;40.13;3210.44;2088.76;-1121.68;0.00
0.24;10.40;40.23;3218.39;1972.41;-1245.98;0.00
0.24;9.76;34.44;2755.04;1920.08;-834.96;0.00
0.24;8.71;41.85;3348.14;1868.04;-1480.10;0.00
0.26;10.33;45.55;3643.97;2096.64;-1547.33;0.00
0.22;9.45;45.89;3671.38;1769.17;-1902.21;0.00
0.29;9.06;41.34;3306.91;2195.38;-1111.53;0.00
0.24;11.10;34.57;2765.70;2024.98;-740.72;0.00
0.26;11.68;43.96;3517.10;2130.29;-1386.81;0.00
0.31;10.47;39.08;3126.54;2379.02;-747.52;0.00
0.26;7.75;36.11;2888.94;1956.12;-932.82;0.00
0.28;8.77;39.79;3182.90;2085.34;-1097.56;0.00
0.30;9.26;24.58;1966.76;2277.81;311.05;1.00
0.26;11.12;42.57;3405.89;2107.04;-1298.84;0.00
0.25;10.54;43.53;3482.36;2004.39;-1477.97;0.00
0.25;9.98;44.84;3586.98;2015.09;-1571.89;0.00
0.25;9.36;39.95;3195.89;1967.08;-1228.81;0.00
0.21;11.27;37.71;3017.11;1815.35;-1201.76;0.00
0.22;9.68;43.70;3496.09;1825.45;-1670.64;0.00
0.26;7.82;41.02;3281.94;1929.92;-1352.02;0.00
0.24;9.91;35.15;2812.06;1926.55;-885.51;0.00
