# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0;10;41;3332;-1112;-4445;0
0;11;39;3134;-863;-3997;0
0;11;41;3324;-956;-4280;0
0;10;49;3942;-749;-4691;0
0;10;40;3246;-1246;-4492;0
0;8;34;2763;-1183;-3946;0
0;11;40;3240;-770;-4010;0
0;10;40;3244;-901;-4146;0
0;9;42;3368;-778;-4146;0
0;12;37;3023;-911;-3935;0
0;8;35;2873;-1065;-3939;0
0;11;41;3339;-1070;-4409;0
0;10;44;3526;-1127;-4654;0
0;11;44;3563;-765;-4328;0
0;11;34;2777;-764;-3541;0
0;9;43;3510;-1052;-4562;0
0;9;45;3669;-1235;-4904;0
0;10;40;3210;-912;-4122;0
0;10;51;4124;-774;-4899;0
0;10;44;3555;-967;-4523;0
0;10;39;3142;-902;-4045;0
0;9;43;3490;-995;-4486;0
0;9;46;3742;-730;-4472;0
0;9;42;3369;-485;-3855;0
0;10;37;3010;-788;-3799;0
0;9;35;2850;-1030;-3880;0
0;10;42;3418;-1027;-4446;0
0;9;40;3200;-1030;-4230;0
0;9;42;3361;-997;-4358;0
0;10;40;3269;-862;-4132;0
0;10;43;3476;-901;-4377;0
0;7;38;3065;-1028;-4094;0
0;10;34;2747;-894;-3641;0
0;9;43;3498;-945;-4444;0
0;10;34;2730;-646;-3376;0
0;9;45;3637;-909;-4547;0
0;10;34;2727;-963;-3690;0
0;9;38;3047;-1108;-4155;0
0;11;39;3148;-838;-3987;0
0;9;38;3115;-611;-3727;0
0;11;36;2935;-723;-3659;0
0;11;42;3370;-671;-4042;0
0;9;34;2770;-901;-3671;0
0;7;37;2991;-1013;-4004;0
0;8;41;3319;-1204;-4524;0
0;9;39;3142;-1164;-4307;0
0;10;43;3454;-731;-4185;0
0;10;40;3266;-768;-4035;0
0;9;32;2635;-717;-3353;0
0;10;42;3439;-936;-4375;0
0;8;34;2729;-976;-3706;0
0;8;46;3705;-967;-4672;0
0;9;42;3419;-1084;-4504;0
0;10;44;3533;-1080;-4614;0
0;8;40;3274;-1029;-4303;0
0;9;37;3010;-962;-3973;0
0;10;35;2877;-1062;-3940;0
0;11;37;3006;-845;-3851;0
0;9;36;2903;-1071;-3975;0
0;10;45;3655;-1171;-4826;0
0;8;37;3032;-1125;-4158;0
0;10;47;3804;-821;-4626;0
0;11;41;3322;-783;-4105;0
0;10;36;2956;-725;-3682;0
0;6;37;2978;-1194;-4172;0
0;10;33;2641;-1092;-3734;0
0;9;41;3336;-993;-4329;0
0;8;30;2467;-919;-3387;0
0;9;31;2546;-1104;-3651;0
0;8;39;3131;-1063;-4194;0
0;10;50;4040;-601;-4641;0
0;11;33;2663;-883;-3546;0
0;9;44;3535;-760;-4295;0
0;10;43;3461;-1283;-4745;0
0;10;37;3015;-767;-3782;0
0;9;37;3025;-965;-3991;0
0;10;30;2468;-772;-3241;0
