# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.21;8.12;41.84;3347.25;1647.86;-1699.39;0.00
0.25;10.90;38.87;3109.72;2028.39;-1081.33;0.00
0.23;10.20;45.98;3678.15;1904.84;-1773.30;0.00
0.25;8.25;35.48;2838.33;1898.98;-939.35;0.00
0.27;10.96;42.44;3395.12;2170.00;-1225.13;0.00
0.23;9.11;40.53;3242.39;1808.65;-1433.74;0.00
0.24;9.32;45.64;3651.19;1893.36;-1757.83;0.00
0.22;9.78;43.54;3483.05;1807.30;-1675.75;0.00
0.29;9.92;44.99;3599.01;2245.83;-1353.18;0.00
0.26;10.49;41.43;3314.08;2109.25;-1204.83;0.00
0.23;9.63;40.26;3220.80;1889.82;-1330.98;0.00
0.24;11.45;41.40;3312.33;2040.45;-1271.89;0.00
0.25;11.38;44.35;3547.71;2086.51;-1461.21;0.00
0.30;8.63;44.16;3533.11;2198.42;-1334.69;0.00
0.31;8.49;45.66;3652.97;2295.26;-1357.72;0.00
0.23;9.60;40.45;3236.32;1839.32;-1397.00;0.00
0.22;10.16;39.31;3144.57;1805.69;-1338.88;0.00
0.27;11.75;40.51;3240.58;2224.86;-1015.72;0.00
0.23;9.70;38.06;3044.55;1846.25;-1198.30;0.00
0.24;10.35;46.90;3752.27;1986.00;-1766.27;0.00
0.30;10.31;43.43;3474.55;2304.65;-1169.90;0.00
0.19;10.62;38.02;3041.43;1674.34;-1367.10;0.00
0.28;12.39;43.17;3453.70;2295.07;-1158.62;0.00
0.21;12.11;39.39;3151.08;1906.15;-1244.93;0.00
0.22;10.94;35.48;2838.53;1849.16;-989.37;0.00
0.24;9.34;39.42;3153.60;1904.99;-1248.61;0.00
0.27;11.75;42.29;3383.38;2211.50;-1171.88;0.00
0.23;11.06;44.60;3567.84;1919.93;-1647.91;0.00
0.25;9.00;39.12;3129.72;1927.83;-1201.88;0.00
0.27;8.25;49.02;3921.98;2040.00;-1881.98;0.00
0.24;9.50;34.15;2731.93;1899.32;-832.61;0.00
