# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0;8;34;2742;1968;-774;0
0;8;40;3235;1975;-1259;0
0;9;31;2514;2063;-451;0
0;11;46;3728;2090;-1638;0
0;9;38;3065;2349;-715;0
0;10;37;3039;1979;-1059;0
0;10;53;4261;2193;-2068;0
0;11;39;3170;2149;-1021;0
0;9;47;3805;1890;-1914;0
0;10;41;3286;2092;-1194;0
0;10;44;3527;1873;-1654;0
0;10;42;3424;2115;-1308;0
0;11;42;3417;2219;-1198;0
0;9;38;3088;2030;-1058;0
0;11;40;3257;2176;-1080;0
0;11;40;3232;2099;-1132;0
0;11;43;3505;2064;-1441;0
0;9;40;3265;1969;-1295;0
0;10;39;3187;2134;-1053;0
0;9;43;3502;1930;-1571;0
0;10;40;3244;2014;-1229;0
0;8;44;3549;1894;-1654;0
0;8;42;3399;1768;-1631;0
0;7;41;3316;1875;-1440;0
0;9;42;3403;1903;-1499;0
0;10;35;2808;2083;-724;0
0;10;35;2847;2044;-803;0
0;10;39;3152;1954;-1198;0
0;10;31;2494;1887;-606;0
0;10;35;2863;1900;-962;0
0;11;42;3431;1896;-1534;0
0;9;43;3502;1844;-1657;0
0;9;40;3255;1972;-1282;0
0;10;35;2841;2165;-676;0
0;11;32;2630;2166;-464;0
0;9;39;3157;1926;-1231;0
0;9;37;3031;1903;-1127;0
0;9;37;2992;2069;-923;0
0;9;44;3554;1810;-1744;0
0;9;47;3805;1657;-2147;0
0;10;41;3310;2310;-1000;0
0;12;42;3413;2457;-955;0
0;9;42;3411;1558;-1852;0
0;9;45;3655;2018;-1636;0
0;9;40;3256;1990;-1266;0
0;10;39;3170;1999;-1170;0
0;11;35;2806;2119;-687;0
0;10;37;2992;2110;-881;0
0;10;34;2779;1900;-879;0
0;10;45;3634;1837;-1796;0
0;12;40;3238;2188;-1050;0
0;8;33;2656;1920;-735;0
0;10;38;3057;2065;-992;0
0;11;36;2932;2370;-562;0
0;9;55;4426;2054;-2372;0
0;12;40;3240;2115;-1124;0
0;11;37;3015;1765;-1249;0
0;10;36;2944;2054;-890;0
0;11;42;3386;1936;-1450;0
0;9;41;3336;2117;-1218;0
0;9;46;3718;1822;-1896;0
0;9;53;4273;2100;-2172;0
0;10;34;2788;2033;-755;0
0;8;33;2719;2215;-504;0
0;8;36;2947;1964;-982;0
0;9;42;3419;2146;-1272;0
0;8;30;2424;1910;-514;0
0;9;40;3207;2021;-1186;0
0;8;30;2475;1905;-569;0
0;10;47;3820;1993;-1826;0
0;8;48;3888;1894;-1993;0
0;10;43;3440;2118;-1321;0
0;10;38;3101;2058;-1042;0
0;11;38;3074;2188;-885;0
0;9;36;2927;2209;-717;0
0;10;37;3000;2166;-834;0
0;10;38;3108;2040;-1067;0
0;10;27;2212;2042;-170;0
0;10;38;3086;1789;-1297;0
0;12;46;3752;2075;-1676;0
0;10;44;3544;2230;-1313;0
0;10;36;2939;2147;-791;0
0;10;33;2650;2094;-556;0
0;9;38;3054;1672;-1381;0
0;10;34;2733;2173;-560;0
0;9;37;2994;1973;-1020;0
0;7;32;2601;1811;-789;0
0;9;45;3621;2066;-1554;0
0;11;36;2889;2269;-619;0
0;11;42;3385;1966;-1418;0
0;9;37;2963;2066;-896;0
0;12;34;2776;2391;-385;0
0;11;46;3701;1905;-1796;0
0;10;32;2595;2128;-466;0
0;10;41;3334;1936;-1397;0
0;11;40;3250;1815;-1434;0
0;10;37;2992;2161;-830;0
0;11;38;3069;2198;-870;0
0;10;41;3351;1823;-1527;0
0;9;40;3222;1949;-1273;0
0;9;39;3172;1785;-1386;0
0;9;44;3551;1925;-1626;0
0;9;30;2433;2106;-327;0
0;11;43;3453;2014;-1438;0
0;11;39;3177;2053;-1123;0
0;11;43;3474;2179;-1294;0
0;9;37;2984;2036;-948;0
0;10;40;3226;1946;-1279;0
0;10;41;3320;2051;-1268;0
0;12;43;3482;2016;-1465;0
0;11;42;3373;2250;-1122;0
0;9;35;2879;2054;-824;0
0;9;36;2884;2057;-826;0
0;10;34;2798;2253;-545;0
0;10;49;3986;1868;-2117;0
0;10;37;3025;2123;-902;0
0;10;35;2844;1882;-962;0
0;11;27;2238;2070;-168;0
0;10;33;2704;1993;-711;0
0;10;41;3300;1864;-1435;0
0;11;34;2735;1892;-843;0
0;8;36;2944;1933;-1010;0
0;11;41;3313;1874;-1439;0
0;11;41;3342;2092;-1250;0
0;11;43;3473;2215;-1257;0
0;10;31;2522;2108;-413;0
0;10;45;3604;1970;-1633;0
0;9;43;3450;2030;-1419;0
0;9;45;3629;1838;-1790;0
0;10;33;2650;1922;-727;0
0;9;48;3851;2100;-1751;0
0;8;46;3751;1864;-1887;0
0;10;35;2844;2063;-781;0
0;10;34;2752;2199;-552;0
0;10;34;2798;2047;-751;0
0;8;33;2715;2020;-694;0
0;9;39;3167;1914;-1253;0
0;9;48;3869;1906;-1963;0
0;8;35;2874;1909;-965;0
0;9;30;2427;1944;-483;0
0;8;46;3697;1868;-1828;0
0;9;39;3126;1924;-1202;0
0;9;37;2963;2035;-928;0
0;11;41;3333;2011;-1322;0
0;10;45;3637;1872;-1765;0
0;10;38;3062;2061;-1001;0
0;9;33;2703;1709;-993;0
0;8;47;3783;1923;-1859;0
0;11;39;3187;1857;-1330;0
0;9;44;3537;2128;-1409;0
0;8;38;3101;2137;-964;0
0;10;44;3581;1787;-1793;0
0;9;39;3174;2004;-1170;0
0;11;39;3186;1803;-1383;0
0;10;46;3715;1930;-1785;0
0;11;38;3092;2303;-789;0
0;9;39;3159;2063;-1096;0
0;9;36;2926;1847;-1078;0
0;8;44;3535;2002;-1533;0
0;10;44;3525;2349;-1175;0
0;10;41;3324;1930;-1394;0
0;9;39;3167;2173;-993;0
0;11;35;2849;2153;-695;0
0;10;40;3211;2150;-1060;0
0;9;39;3175;1719;-1455;0
0;12;43;3502;2061;-1440;0
0;11;41;3344;2072;-1271;0
0;10;45;3672;2076;-1595;0
0;8;40;3266;2154;-1111;0
0;9;45;3639;1890;-1748;0
0;10;48;3860;2102;-1757;0
0;10;39;3154;1701;-1452;0
0;8;42;3386;1901;-1484;0
0;11;49;3936;1966;-1970;0
0;10;26;2092;1896;-196;0
0;11;55;4411;2276;-2135;0
0;9;31;2495;1919;-575;0
0;11;39;3177;1794;-1383;0
0;8;36;2902;1758;-1144;0
0;9;43;3513;1933;-1579;0
0;10;40;3231;1953;-1278;0
0;11;43;3462;2078;-1384;0
0;10;37;3036;2009;-1026;0
0;9;46;3757;1602;-2155;0
0;8;38;3095;1583;-1512;0
0;9;39;3129;2032;-1097;0
0;9;41;3304;2091;-1213;0
0;11;39;3182;2002;-1180;0
0;9;34;2753;1914;-838;0
0;9;46;3733;2260;-1473;0
