# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.25;11.37;35.61;2848.93;2082.12;-766.81;0.00
0.27;11.32;43.00;3439.71;2170.13;-1269.58;0.00
0.24;9.71;37.90;3031.88;1897.98;-1133.90;0.00
0.26;8.61;46.87;3749.70;1997.91;-1751.79;0.00
0.24;9.84;40.80;3263.83;1958.61;-1305.23;0.00
0.21;10.07;35.88;2870.21;1781.80;-1088.41;0.00
0.26;11.43;45.16;3612.52;2141.78;-1470.74;0.00
0.28;11.27;37.93;3034.79;2223.69;-811.09;0.00
0.24;9.50;39.04;3123.31;1904.71;-1218.60;0.00
0.28;8.09;48.21;3857.10;2066.50;-1790.60;0.00
0.26;8.59;47.65;3811.69;1958.60;-1853.09;0.00
0.26;11.03;42.65;3411.78;2121.44;-1290.34;0.00
0.19;8.89;43.68;3494.61;1564.54;-1930.07;0.00
0.29;9.25;27.37;2189.73;2174.43;-15.30;0.00
0.23;11.09;41.10;3288.16;1921.45;-1366.71;0.00
0.29;10.11;41.12;3289.20;2221.37;-1067.83;0.00
0.26;10.59;41.87;3349.76;2081.92;-1267.84;0.00
0.28;11.55;34.53;2762.68;2251.50;-511.17;0.00
0.25;10.88;39.85;3188.27;2034.44;-1153.83;0.00
0.28;9.38;47.38;3790.79;2111.79;-1679.00;0.00
0.25;9.73;41.36;3308.69;1990.08;-1318.61;0.00
0.21;9.27;41.70;3335.93;1697.77;-1638.16;0.00
0.23;11.42;44.29;3543.46;1977.17;-1566.29;0.00
0.23;9.69;33.91;2712.54;1890.76;-821.77;0.00
0.22;7.75;34.93;2794.41;1674.37;-1120.04;0.00
0.20;11.19;50.80;4063.78;1775.31;-2288.47;0.00
0.28;11.43;43.05;3444.12;2225.44;-1218.68;0.00
0.27;6.61;37.31;2984.97;1918.03;-1066.93;0.00
0.22;8.57;44.24;3539.13;1732.77;-1806.35;0.00
0.24;7.86;41.16;3292.95;1840.51;-1452.45;0.00
0.26;8.39;41.01;3281.17;1978.02;-1303.15;0.00
0.27;11.93;34.33;2746.45;2243.00;-503.45;0.00
0.23;9.27;42.05;3364.03;1841.23;-1522.80;0.00
0.26;10.73;38.29;3063.40;2086.47;-976.93;0.00
0.27;12.25;42.15;3372.17;2241.70;-1130.46;0.00
0.28;11.50;37.71;3016.87;2250.49;-766.38;0.00
0.28;10.89;37.02;2961.48;2197.92;-763.56;0.00
0.32;10.40;36.56;2924.88;2401.50;-523.38;0.00
0.20;11.45;43.04;3442.86;1786.61;-1656.26;0.00
0.28;10.38;49.38;3950.40;2212.96;-1737.44;0.00
0.20;10.78;45.27;3621.91;1757.54;-1864.37;0.00
0.21;9.34;36.92;2953.45;1747.87;-1205.58;0.00
0.27;11.39;29.33;2346.47;2162.54;-183.93;0.00
0.22;10.13;45.07;3605.77;1820.92;-1784.85;0.00
0.31;8.86;40.57;3245.38;2265.15;-980.23;0.00
0.26;7.90;39.00;3119.66;1919.97;-1199.69;0.00
0.25;9.29;38.39;3071.40;1970.90;-1100.50;0.00
0.26;11.75;42.04;3363.57;2148.62;-1214.95;0.00
0.29;7.97;39.12;3129.81;2118.76;-1011.04;0.00
0.25;8.61;35.69;2855.23;1929.06;-926.17;0.00
0.25;10.91;43.16;3452.90;2029.18;-1423.72;0.00
0.30;11.58;39.59;3167.46;2351.54;-815.91;0.00
0.23;11.59;43.10;3447.93;1955.10;-1492.84;0.00
0.25;9.70;33.64;2691.28;1959.77;-731.51;0.00
0.25;10.68;38.15;3052.14;2048.08;-1004.06;0.00
0.24;9.71;43.63;3490.50;1941.34;-1549.16;0.00
0.24;11.68;35.99;2879.55;2024.43;-855.13;0.00
0.27;9.74;35.03;2802.65;2124.28;-678.37;0.00
0.24;8.36;48.67;3893.48;1863.08;-2030.40;0.00
0.26;11.47;41.67;3333.43;2162.29;-1171.14;0.00
0.28;9.30;36.41;2913.07;2143.57;-769.50;0.00
0.28;9.23;42.94;3435.44;2104.69;-1330.75;0.00
0.25;12.87;36.60;2928.23;2134.02;-794.21;0.00
0.31;11.31;43.30;3464.18;2403.62;-1060.56;0.00
0.25;8.11;46.89;3751.47;1916.24;-1835.23;0.00
0.24;10.46;50.24;4018.94;1971.40;-2047.54;0.00
0.28;11.30;38.55;3083.90;2214.17;-869.72;0.00
0.24;9.68;44.61;3568.93;1896.86;-1672.07;0.00
0.26;11.03;48.62;3889.67;2097.99;-1791.68;0.00
0.27;10.41;36.33;2906.19;2156.94;-749.24;0.00
0.25;8.42;38.90;3112.15;1893.30;-1218.84;0.00
0.25;10.20;48.42;3873.73;1995.47;-1878.26;0.00
0.26;9.42;36.75;2940.30;2016.96;-923.34;0.00
0.25;10.63;38.90;3112.17;2054.81;-1057.36;0.00
0.23;10.78;41.60;3328.37;1897.33;-1431.04;0.00
0.27;9.38;38.12;3049.69;2106.31;-943.38;0.00
0.24;10.30;41.36;3308.85;1972.02;-1336.82;0.00
0.24;9.80;40.40;3231.76;1925.11;-1306.65;0.00
0.25;9.70;41.13;3290.37;2006.78;-1283.59;0.00
0.26;9.57;43.05;3443.71;2051.59;-1392.12;0.00
0.20;10.90;41.88;3350.25;1775.78;-1574.47;0.00
0.27;8.16;47.13;3770.65;2043.28;-1727.37;0.00
0.28;10.32;49.74;3979.15;2171.85;-1807.30;0.00
0.26;8.59;42.95;3436.02;1972.08;-1463.94;0.00
0.23;8.74;33.04;2643.18;1802.34;-840.84;0.00
0.25;10.34;33.84;2706.86;2035.32;-671.54;0.00
0.26;9.95;40.78;3262.16;2046.69;-1215.47;0.00
0.20;10.21;39.19;3135.11;1721.64;-1413.47;0.00
0.25;10.47;43.45;3475.78;2008.18;-1467.60;0.00
0.26;12.14;43.21;3457.11;2174.48;-1282.63;0.00
0.27;8.33;45.69;3655.56;2014.42;-1641.14;0.00
0.24;11.20;36.14;2891.04;1989.46;-901.57;0.00
0.26;11.45;38.46;3076.40;2140.50;-935.90;0.00
0.28;10.91;37.00;2960.32;2239.93;-720.39;0.00
0.21;10.65;42.27;3381.92;1784.82;-1597.10;0.00
0.24;10.22;43.23;3458.72;1954.67;-1504.05;0.00
0.27;9.75;41.51;3320.52;2074.75;-1245.78;0.00
0.25;9.37;39.40;3151.62;1941.12;-1210.50;0.00
0.26;12.24;39.09;3127.06;2156.81;-970.24;0.00
0.28;6.59;32.05;2564.34;2015.24;-549.11;0.00
0.25;10.67;45.17;3613.55;2056.10;-1557.45;0.00
0.25;11.66;38.18;3054.25;2099.60;-954.65;0.00
0.23;10.65;35.93;2874.49;1932.33;-942.16;0.00
0.24;7.95;40.90;3272.30;1825.82;-1446.47;0.00
0.26;11.11;40.83;3266.24;2106.47;-1159.77;0.00
0.23;10.54;39.93;3194.04;1908.72;-1285.31;0.00
0.25;10.30;46.83;3746.61;2040.33;-1706.28;0.00
0.27;9.99;51.88;4150.14;2121.87;-2028.27;0.00
0.25;10.13;41.88;3350.04;2019.18;-1330.87;0.00
0.23;11.09;44.07;3525.57;1963.73;-1561.83;0.00
0.28;10.19;45.49;3639.58;2190.31;-1449.27;0.00
0.26;10.14;34.27;2741.39;2040.66;-700.73;0.00
0.25;9.33;36.76;2940.91;1957.98;-982.93;0.00
0.26;10.23;49.89;3991.40;2084.84;-1906.56;0.00
0.21;9.99;45.22;3617.76;1768.22;-1849.54;0.00
0.22;11.76;42.82;3425.54;1898.06;-1527.48;0.00
0.23;10.28;40.96;3276.64;1883.12;-1393.52;0.00
0.26;11.39;33.87;2709.32;2143.55;-565.77;0.00
0.28;9.95;34.97;2797.99;2149.99;-648.00;0.00
0.25;10.74;34.52;2761.77;2057.87;-703.90;0.00
0.24;10.51;33.46;2676.43;1960.51;-715.92;0.00
0.26;10.17;35.72;2857.38;2065.47;-791.91;0.00
0.25;8.69;41.88;3350.30;1941.69;-1408.61;0.00
0.25;12.56;38.01;3040.93;2113.16;-927.76;0.00
0.23;9.73;36.75;2940.24;1858.80;-1081.44;0.00
0.26;11.09;39.91;3192.98;2126.35;-1066.63;0.00
0.24;10.98;38.17;3053.91;1986.23;-1067.67;0.00
0.29;9.54;41.46;3316.82;2232.20;-1084.62;0.00
0.26;11.49;33.02;2641.70;2152.09;-489.61;0.00
0.22;10.25;35.34;2827.21;1832.56;-994.66;0.00
0.25;10.55;41.42;3313.73;2029.22;-1284.51;0.00
0.23;8.84;31.79;2543.52;1838.02;-705.50;0.00
0.23;9.39;36.42;2913.86;1819.93;-1093.93;0.00
0.27;11.41;43.36;3468.73;2205.22;-1263.52;0.00
0.23;11.47;40.62;3249.26;1959.61;-1289.65;0.00
0.26;10.70;50.84;4066.85;2070.51;-1996.34;0.00
0.25;9.04;48.13;3850.12;1964.69;-1885.44;0.00
0.25;11.22;41.46;3316.69;2050.61;-1266.08;0.00
0.21;10.12;43.95;3516.38;1783.33;-1733.05;0.00
0.26;9.50;41.38;3310.01;2031.85;-1278.16;0.00
0.30;10.99;39.53;3162.03;2323.77;-838.26;0.00
0.24;8.68;42.45;3395.76;1852.43;-1543.33;0.00
0.26;10.95;39.08;3126.60;2081.56;-1045.04;0.00
0.25;8.68;38.09;3047.51;1905.47;-1142.04;0.00
0.24;10.97;39.55;3164.11;2019.37;-1144.74;0.00
0.28;10.11;40.24;3219.49;2152.99;-1066.50;0.00
0.21;12.02;48.66;3892.88;1888.37;-2004.51;0.00
0.33;9.59;41.45;3316.00;2447.85;-868.14;0.00
0.24;10.99;36.64;2931.32;2007.06;-924.26;0.00
0.24;10.71;41.32;3305.23;1981.65;-1323.59;0.00
0.26;10.58;36.81;2944.68;2068.40;-876.28;0.00
0.27;8.19;41.48;3318.51;1997.67;-1320.85;0.00
0.24;9.66;40.70;3255.72;1949.58;-1306.14;0.00
0.25;9.23;46.44;3714.94;1952.70;-1762.23;0.00
0.22;12.14;36.18;2894.08;1960.43;-933.64;0.00
0.27;9.13;35.40;2832.11;2056.40;-775.70;0.00
0.25;12.07;47.22;3777.55;2134.71;-1642.84;0.00
0.23;8.74;40.83;3266.49;1823.68;-1442.81;0.00
0.23;10.01;33.11;2648.47;1880.20;-768.28;0.00
0.26;11.16;45.38;3630.08;2137.30;-1492.79;0.00
0.24;8.67;35.12;2809.48;1893.10;-916.39;0.00
0.23;11.18;38.11;3048.50;1965.95;-1082.55;0.00
0.23;11.75;39.19;3134.87;1993.34;-1141.53;0.00
0.27;9.19;37.49;2999.08;2066.12;-932.96;0.00
0.22;11.00;39.90;3192.18;1889.92;-1302.26;0.00
0.25;9.54;40.61;3249.03;1968.05;-1280.98;0.00
0.22;9.47;44.46;3557.02;1804.70;-1752.32;0.00
0.22;11.94;44.16;3532.90;1922.75;-1610.15;0.00
0.27;8.71;39.89;3190.97;2053.28;-1137.69;0.00
0.30;10.47;45.99;3679.03;2305.55;-1373.47;0.00
0.23;10.28;42.20;3375.84;1879.74;-1496.10;0.00
0.23;7.99;30.74;2459.22;1796.12;-663.10;0.00
0.22;8.43;48.27;3861.52;1712.64;-2148.89;0.00
0.24;8.50;37.37;2989.41;1860.65;-1128.77;0.00
0.23;10.33;47.97;3838.00;1909.89;-1928.10;0.00
0.30;9.94;36.75;2939.85;2268.13;-671.72;0.00
0.28;10.24;40.69;3255.27;2212.18;-1043.08;0.00
0.25;9.68;46.72;3737.83;1967.15;-1770.68;0.00
0.27;9.78;38.92;3113.59;2090.81;-1022.77;0.00
0.27;12.21;33.78;2702.75;2210.51;-492.24;0.00
0.26;9.48;41.97;3357.90;2040.00;-1317.90;0.00
0.30;12.33;45.91;3673.09;2403.78;-1269.32;0.00
0.22;11.02;34.03;2722.03;1861.11;-860.92;0.00
0.26;10.80;29.26;2340.88;2110.66;-230.22;0.00
0.23;12.43;42.92;3433.20;1988.34;-1444.86;0.00
0.25;9.44;41.40;3311.98;1972.96;-1339.02;0.00
0.26;9.62;48.35;3868.18;2055.52;-1812.67;0.00
0.25;10.26;46.86;3748.90;1996.91;-1751.99;0.00
0.25;10.77;33.96;2716.97;2040.31;-676.66;0.00
0.28;7.95;35.80;2863.70;2089.11;-774.59;0.00
0.26;10.21;34.83;2786.18;2048.24;-737.95;0.00
0.23;8.46;42.00;3360.39;1796.54;-1563.85;0.00
0.28;9.63;43.41;3472.50;2144.88;-1327.62;0.00
0.25;10.43;42.36;3388.95;2002.50;-1386.45;0.00
0.24;11.20;39.93;3194.49;1993.65;-1200.84;0.00
0.29;9.19;42.13;3370.31;2181.04;-1189.27;0.00
0.30;11.38;38.11;3048.79;2368.84;-679.95;0.00
0.22;11.02;42.09;3367.25;1850.92;-1516.33;0.00
0.22;9.25;36.09;2886.96;1761.06;-1125.90;0.00
0.30;9.33;46.08;3686.77;2231.51;-1455.26;0.00
0.24;10.71;48.57;3885.85;1964.55;-1921.30;0.00
0.23;10.17;43.52;3481.41;1881.17;-1600.24;0.00
0.27;10.00;39.93;3194.49;2088.11;-1106.38;0.00
0.27;8.18;40.96;3276.53;1993.26;-1283.27;0.00
0.27;10.41;42.53;3402.11;2131.66;-1270.46;0.00
0.22;9.76;49.44;3955.18;1807.21;-2147.98;0.00
0.23;9.77;42.93;3434.60;1879.96;-1554.64;0.00
0.26;12.02;31.30;2504.11;2146.63;-357.48;0.00
0.22;11.33;34.06;2724.58;1877.56;-847.02;0.00
0.27;10.76;37.61;3008.92;2166.77;-842.15;0.00
0.21;9.13;44.13;3530.35;1708.82;-1821.53;0.00
0.27;10.26;42.72;3417.86;2101.65;-1316.20;0.00
0.22;11.70;36.79;2943.32;1911.60;-1031.72;0.00
0.27;7.73;39.28;3142.36;1977.00;-1165.36;0.00
0.24;10.48;38.89;3111.19;1961.47;-1149.71;0.00
0.28;10.57;46.83;3746.22;2200.62;-1545.61;0.00
0.25;10.98;42.81;3425.16;2078.44;-1346.72;0.00
0.29;9.48;43.56;3485.04;2213.56;-1271.48;0.00
0.26;11.56;44.77;3581.96;2159.87;-1422.10;0.00
0.22;9.93;36.13;2890.52;1802.10;-1088.42;0.00
0.22;8.64;35.72;2857.92;1736.02;-1121.90;0.00
0.23;11.94;38.19;3054.94;2008.03;-1046.92;0.00
0.21;9.58;38.68;3094.38;1728.40;-1365.98;0.00
0.23;10.13;40.32;3225.72;1865.30;-1360.41;0.00
0.24;11.24;34.09;2726.97;2007.11;-719.87;0.00
0.26;9.23;29.89;2391.37;2043.44;-347.92;0.00
0.27;11.95;43.97;3517.49;2215.07;-1302.42;0.00
0.26;9.39;41.85;3348.19;2025.29;-1322.90;0.00
0.28;8.95;34.19;2735.13;2125.02;-610.11;0.00
0.20;9.03;41.65;3332.23;1640.21;-1692.02;0.00
0.26;12.73;44.29;3543.25;2207.42;-1335.82;0.00
0.23;11.04;43.41;3473.01;1934.96;-1538.05;0.00
0.27;9.79;41.41;3313.10;2074.39;-1238.71;0.00
0.27;10.06;46.42;3713.49;2117.80;-1595.69;0.00
0.26;10.58;36.91;2953.00;2099.28;-853.72;0.00
0.27;9.13;36.14;2890.81;2038.57;-852.24;0.00
0.27;8.64;41.67;3333.91;2033.59;-1300.32;0.00
0.27;9.86;39.12;3129.56;2080.71;-1048.85;0.00
0.22;10.43;37.73;3018.39;1843.92;-1174.47;0.00
0.29;12.00;36.25;2899.92;2345.00;-554.92;0.00
0.23;10.27;40.88;3270.06;1873.62;-1396.44;0.00
0.26;10.85;37.30;2984.14;2094.00;-890.14;0.00
0.23;11.15;42.53;3402.11;1955.85;-1446.26;0.00
0.25;11.33;42.62;3409.61;2097.21;-1312.40;0.00
0.25;9.93;44.20;3535.92;1978.99;-1556.93;0.00
0.27;9.25;39.29;3143.27;2078.31;-1064.96;0.00
0.23;10.06;44.20;3535.99;1903.20;-1632.79;0.00
0.28;12.83;35.55;2844.36;2318.12;-526.24;0.00
0.25;10.43;37.35;2987.86;2028.43;-959.43;0.00
0.23;9.92;38.87;3109.56;1883.94;-1225.62;0.00
0.26;8.53;38.30;3064.28;1999.21;-1065.07;0.00
0.28;10.20;37.70;3016.34;2192.18;-824.15;0.00
0.24;11.10;36.93;2954.77;2007.29;-947.48;0.00
0.27;9.40;41.60;3327.84;2068.29;-1259.55;0.00
0.22;10.20;42.80;3424.10;1808.63;-1615.47;0.00
0.24;10.88;46.78;3742.80;2010.66;-1732.14;0.00
0.23;10.68;34.45;2756.11;1910.14;-845.97;0.00
0.22;8.71;42.45;3396.21;1763.60;-1632.60;0.00
0.22;10.27;46.50;3720.13;1866.65;-1853.48;0.00
