# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.22;10.32;33.82;2705.52;1820.01;-885.51;0.00
0.29;11.56;35.36;2829.10;2311.15;-517.95;0.00
0.24;7.88;41.90;3352.35;1818.30;-1534.05;0.00
0.24;10.87;35.85;2868.37;1977.19;-891.18;0.00
0.24;11.55;41.22;3297.77;2019.92;-1277.86;0.00
0.28;10.87;40.35;3228.19;2246.46;-981.74;0.00
0.21;7.85;39.26;3140.43;1627.23;-1513.20;0.00
0.26;10.08;37.16;2972.57;2084.46;-888.11;0.00
0.24;9.90;44.69;3575.52;1957.33;-1618.20;0.00
0.29;9.42;45.67;3653.98;2226.81;-1427.17;0.00
0.22;9.82;45.78;3662.77;1823.29;-1839.48;0.00
0.23;11.80;45.41;3632.83;1953.74;-1679.09;0.00
0.23;10.78;33.52;2681.45;1936.43;-745.02;0.00
0.25;11.84;41.93;3354.50;2083.31;-1271.18;0.00
0.22;8.76;41.46;3317.19;1783.49;-1533.70;0.00
0.23;10.16;39.80;3184.24;1894.54;-1289.70;0.00
0.24;12.55;42.34;3387.51;2059.55;-1327.96;0.00
0.23;9.60;40.75;3259.98;1885.00;-1374.98;0.00
0.23;11.78;47.99;3839.37;1989.65;-1849.72;0.00
0.25;8.96;40.23;3218.72;1950.03;-1268.69;0.00
0.20;10.51;50.64;4051.42;1759.42;-2292.00;0.00
0.29;9.77;44.13;3530.75;2208.81;-1321.94;0.00
0.25;8.85;34.51;2760.48;1929.51;-830.98;0.00
0.25;10.31;31.86;2548.92;2014.81;-534.11;0.00
0.27;8.02;41.14;3291.48;2032.61;-1258.87;0.00
0.25;9.56;47.51;3800.46;1970.01;-1830.45;0.00
0.23;11.67;38.80;3103.87;1950.02;-1153.85;0.00
0.24;12.92;34.43;2754.48;2093.16;-661.32;0.00
0.26;8.90;42.17;3373.64;1971.35;-1402.30;0.00
0.28;10.54;47.97;3837.65;2200.12;-1637.53;0.00
0.25;10.45;36.82;2945.22;2050.81;-894.41;0.00
0.19;10.33;40.38;3230.69;1685.02;-1545.67;0.00
0.21;10.96;41.09;3287.48;1830.79;-1456.69;0.00
0.24;10.25;37.70;3016.15;1924.25;-1091.90;0.00
0.28;11.06;45.39;3631.50;2207.98;-1423.52;0.00
0.24;8.71;47.72;3817.94;1848.85;-1969.09;0.00
0.23;11.09;36.85;2948.02;1916.49;-1031.53;0.00
0.28;9.65;51.26;4100.69;2141.34;-1959.35;0.00
0.32;10.30;40.89;3271.46;2419.39;-852.08;0.00
0.26;10.57;43.61;3488.67;2077.02;-1411.66;0.00
0.25;10.44;38.39;3071.48;2007.41;-1064.07;0.00
0.28;7.99;51.46;4116.96;2055.58;-2061.38;0.00
0.21;9.15;49.36;3948.68;1698.30;-2250.38;0.00
0.28;10.40;43.08;3446.77;2189.31;-1257.45;0.00
0.23;10.11;40.52;3241.41;1914.14;-1327.27;0.00
0.26;10.72;40.24;3218.87;2105.63;-1113.24;0.00
0.29;9.54;33.80;2703.94;2225.22;-478.72;0.00
0.23;10.10;37.90;3031.60;1880.18;-1151.42;0.00
0.26;10.57;38.60;3087.95;2066.27;-1021.68;0.00
0.26;10.37;42.84;3427.43;2062.45;-1364.98;0.00
0.25;11.23;55.89;4471.55;2044.45;-2427.10;0.00
0.26;9.20;44.92;3593.69;2006.28;-1587.42;0.00
0.24;8.14;42.55;3404.25;1840.28;-1563.97;0.00
0.23;10.77;40.00;3200.02;1936.52;-1263.51;0.00
0.22;11.85;43.85;3508.28;1914.95;-1593.33;0.00
0.24;10.44;46.62;3729.74;1977.24;-1752.51;0.00
0.23;9.76;40.80;3264.38;1861.02;-1403.36;0.00
0.24;9.67;47.25;3780.22;1938.07;-1842.14;0.00
0.24;10.45;45.54;3642.96;1939.36;-1703.60;0.00
0.23;11.55;34.73;2778.04;1976.13;-801.90;0.00
0.28;10.77;43.52;3481.47;2216.29;-1265.17;0.00
0.28;10.65;44.66;3573.15;2190.29;-1382.86;0.00
0.25;8.26;38.71;3096.94;1888.26;-1208.68;0.00
0.26;11.17;43.33;3466.47;2128.03;-1338.44;0.00
0.28;8.04;38.37;3069.23;2039.74;-1029.48;0.00
0.22;9.68;38.31;3064.66;1819.36;-1245.30;0.00
