# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.27;8.29;33.17;2653.83;1996.55;-657.28;0.00
0.25;10.41;44.12;3529.81;2037.98;-1491.83;0.00
0.24;11.45;45.34;3627.10;2032.72;-1594.38;0.00
0.23;10.49;28.45;2275.62;1902.14;-373.48;0.00
0.28;10.53;40.24;3219.31;2173.76;-1045.55;0.00
0.21;9.54;37.45;2995.77;1751.02;-1244.75;0.00
0.26;9.25;41.70;3335.72;2003.44;-1332.28;0.00
0.23;11.35;43.69;3494.91;1976.15;-1518.76;0.00
0.18;11.39;37.95;3036.27;1673.72;-1362.55;0.00
0.25;7.60;37.85;3028.37;1849.56;-1178.81;0.00
0.25;12.54;42.66;3412.57;2134.51;-1278.06;0.00
0.30;10.84;39.10;3128.05;2362.56;-765.49;0.00
0.30;8.84;35.45;2836.00;2248.30;-587.70;0.00
0.21;10.01;41.35;3308.17;1781.82;-1526.35;0.00
0.22;9.75;43.27;3461.79;1793.47;-1668.32;0.00
0.28;10.85;44.37;3549.37;2234.54;-1314.84;0.00
0.20;10.05;38.57;3085.89;1730.20;-1355.69;0.00
0.24;9.37;44.24;3538.93;1890.03;-1648.90;0.00
0.19;9.70;42.47;3398.00;1617.18;-1780.81;0.00
0.26;9.81;39.07;3125.36;2058.87;-1066.49;0.00
0.24;10.35;40.09;3207.59;1986.98;-1220.62;0.00
0.27;9.44;35.61;2848.91;2087.51;-761.40;0.00
0.23;10.13;49.98;3998.56;1888.89;-2109.67;0.00
0.22;9.33;32.50;2599.88;1807.46;-792.43;0.00
0.23;10.11;31.65;2531.69;1913.30;-618.40;0.00
0.24;11.61;42.67;3413.34;2035.12;-1378.22;0.00
0.26;10.12;36.72;2937.74;2042.63;-895.11;0.00
0.26;9.34;36.41;2912.93;1996.67;-916.27;0.00
0.26;9.19;37.29;2982.92;2010.43;-972.50;0.00
0.25;9.95;41.35;3308.00;1977.04;-1330.97;0.00
0.30;12.23;29.79;2383.07;2383.16;0.09;1.00
0.25;11.95;42.63;3410.73;2102.95;-1307.77;0.00
0.28;8.78;38.67;3093.90;2112.71;-981.19;0.00
0.30;12.37;42.55;3404.03;2412.30;-991.73;0.00
0.22;10.58;44.24;3538.96;1877.26;-1661.70;0.00
0.25;9.11;43.88;3510.04;1946.52;-1563.52;0.00
0.22;10.93;34.79;2783.08;1884.44;-898.63;0.00
0.28;10.27;27.37;2189.72;2207.37;17.65;1.00
0.24;11.39;42.92;3433.43;1986.60;-1446.83;0.00
0.23;12.03;38.35;3067.67;2019.23;-1048.44;0.00
0.26;9.05;47.24;3779.54;1993.94;-1785.60;0.00
0.25;12.12;41.49;3319.58;2117.00;-1202.58;0.00
0.30;12.07;37.27;2981.78;2405.66;-576.12;0.00
0.23;11.49;32.21;2576.87;1935.22;-641.66;0.00
0.23;9.57;38.00;3039.71;1866.20;-1173.51;0.00
0.25;10.36;40.75;3259.85;1993.31;-1266.55;0.00
0.21;8.90;43.57;3485.94;1715.66;-1770.28;0.00
0.27;9.56;37.76;3020.76;2111.05;-909.71;0.00
0.25;8.84;38.08;3046.75;1933.08;-1113.67;0.00
0.29;10.12;44.82;3585.75;2239.63;-1346.11;0.00
0.27;10.28;42.20;3376.22;2151.77;-1224.45;0.00
0.25;9.88;38.29;3063.02;1996.76;-1066.26;0.00
0.29;10.32;37.93;3034.00;2254.23;-779.77;0.00
0.26;10.64;38.68;3094.38;2088.37;-1006.01;0.00
0.20;12.19;43.15;3452.36;1828.54;-1623.81;0.00
0.26;10.92;38.19;3055.35;2094.63;-960.71;0.00
0.21;9.28;41.14;3291.05;1699.71;-1591.35;0.00
0.25;11.25;41.19;3295.01;2064.11;-1230.90;0.00
0.28;9.20;34.32;2745.54;2138.76;-606.78;0.00
0.21;12.66;45.00;3600.25;1926.82;-1673.43;0.00
0.27;12.21;40.72;3257.63;2240.29;-1017.34;0.00
0.27;10.84;40.30;3223.70;2151.47;-1072.23;0.00
0.22;13.06;41.37;3309.91;1980.56;-1329.35;0.00
0.26;10.64;35.36;2828.95;2075.11;-753.83;0.00
0.26;11.95;41.45;3315.94;2172.41;-1143.53;0.00
0.25;10.37;40.04;3203.51;1993.61;-1209.90;0.00
0.29;10.41;41.64;3331.55;2273.43;-1058.12;0.00
0.25;10.46;44.66;3572.70;2043.56;-1529.14;0.00
0.27;9.08;38.08;3046.22;2073.57;-972.65;0.00
0.22;10.17;42.15;3371.60;1850.55;-1521.05;0.00
0.25;9.92;36.05;2884.18;2021.88;-862.30;0.00
0.22;12.24;40.96;3277.03;1972.56;-1304.47;0.00
0.21;9.28;41.60;3327.85;1713.37;-1614.48;0.00
0.25;11.44;49.05;3924.33;2093.02;-1831.30;0.00
0.29;10.47;41.09;3287.44;2277.48;-1009.96;0.00
0.24;9.88;45.11;3609.17;1927.10;-1682.07;0.00
0.26;9.16;41.60;3328.27;1999.15;-1329.12;0.00
0.28;8.69;31.78;2542.39;2091.64;-450.75;0.00
0.22;8.87;35.18;2814.41;1773.36;-1041.05;0.00
0.22;10.63;38.45;3075.61;1834.98;-1240.63;0.00
