# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.24;9.30;46.08;3686.32;1879.72;-1806.60;0.00
0.25;10.86;38.94;3115.51;2038.36;-1077.15;0.00
0.23;9.36;38.48;3078.77;1820.05;-1258.71;0.00
0.25;8.86;40.21;3216.81;1959.57;-1257.24;0.00
0.28;10.58;41.12;3289.28;2208.31;-1080.97;0.00
0.27;10.49;39.86;3188.56;2131.53;-1057.02;0.00
0.24;9.19;40.41;3232.64;1889.22;-1343.41;0.00
0.23;10.78;43.55;3484.34;1941.64;-1542.70;0.00
0.28;11.99;40.13;3210.33;2290.37;-919.96;0.00
0.22;10.62;35.63;2850.45;1857.58;-992.87;0.00
0.26;9.63;41.95;3355.95;2047.70;-1308.25;0.00
0.21;11.02;51.37;4109.55;1812.90;-2296.65;0.00
0.26;9.86;39.72;3177.36;2047.29;-1130.07;0.00
0.27;11.35;39.11;3129.17;2194.52;-934.65;0.00
0.23;12.05;39.65;3172.04;1994.99;-1177.05;0.00
0.24;10.63;37.25;2980.16;1975.58;-1004.57;0.00
0.27;9.91;39.63;3170.04;2090.50;-1079.54;0.00
0.24;11.05;41.96;3356.74;1969.96;-1386.78;0.00
0.26;8.57;34.59;2767.29;1972.01;-795.28;0.00
0.27;11.14;38.82;3105.41;2160.29;-945.12;0.00
0.27;9.76;39.50;3159.87;2078.60;-1081.27;0.00
0.30;8.96;36.76;2941.09;2233.44;-707.65;0.00
0.24;11.16;42.54;3403.44;2001.69;-1401.74;0.00
0.21;10.48;33.27;2661.51;1818.13;-843.38;0.00
0.22;9.88;35.79;2862.86;1826.20;-1036.65;0.00
0.23;11.04;41.96;3356.69;1926.74;-1429.95;0.00
0.27;11.26;49.81;3984.69;2168.22;-1816.47;0.00
0.31;9.82;36.18;2894.24;2350.58;-543.67;0.00
0.27;12.04;41.49;3319.17;2208.40;-1110.77;0.00
0.26;12.65;35.52;2841.61;2223.95;-617.66;0.00
0.32;9.83;37.71;3016.72;2368.61;-648.10;0.00
