# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.24;10.05;41.02;3281.56;1926.66;-1354.89;0.00
0.24;11.77;28.91;2312.81;2036.60;-276.21;0.00
0.28;9.51;35.27;2821.24;2162.36;-658.88;0.00
0.25;11.12;35.41;2832.88;2062.20;-770.68;0.00
0.23;9.74;42.54;3403.46;1854.51;-1548.95;0.00
0.24;10.03;46.94;3755.27;1946.34;-1808.93;0.00
0.22;11.51;39.35;3148.23;1892.79;-1255.45;0.00
0.20;10.24;46.56;3724.89;1715.39;-2009.50;0.00
0.26;10.68;40.09;3207.18;2064.25;-1142.93;0.00
0.23;10.75;44.07;3525.82;1917.53;-1608.29;0.00
0.20;11.78;40.27;3221.96;1816.58;-1405.38;0.00
0.25;8.88;39.36;3148.46;1930.76;-1217.70;0.00
0.20;11.34;45.93;3674.18;1762.72;-1911.46;0.00
0.29;10.55;36.98;2958.36;2243.87;-714.49;0.00
0.26;10.93;40.18;3214.56;2129.47;-1085.09;0.00
0.26;9.56;40.03;3202.27;2033.86;-1168.40;0.00
0.25;10.94;37.77;3021.67;2031.93;-989.74;0.00
0.25;9.89;41.29;3303.01;2004.86;-1298.14;0.00
0.26;10.58;38.64;3091.26;2064.37;-1026.89;0.00
0.23;9.23;41.36;3308.52;1868.59;-1439.93;0.00
0.23;10.06;44.82;3585.87;1874.76;-1711.11;0.00
0.25;10.96;40.67;3253.22;2066.42;-1186.80;0.00
0.24;11.40;42.15;3372.10;1997.79;-1374.31;0.00
0.23;10.12;44.87;3589.57;1901.19;-1688.39;0.00
0.30;10.30;40.87;3269.85;2309.55;-960.29;0.00
0.25;9.46;39.40;3151.86;1957.36;-1194.50;0.00
0.25;9.11;42.27;3381.23;1938.58;-1442.66;0.00
0.24;10.84;44.32;3545.25;2005.12;-1540.13;0.00
0.22;9.56;45.19;3615.13;1777.73;-1837.40;0.00
0.25;10.45;37.16;2972.92;1999.05;-973.87;0.00
0.24;10.94;38.64;3091.44;1998.30;-1093.13;0.00
0.22;10.84;37.83;3026.63;1853.33;-1173.30;0.00
0.25;8.27;41.94;3355.22;1931.07;-1424.15;0.00
0.29;12.18;46.82;3745.54;2365.14;-1380.41;0.00
0.23;11.45;39.68;3174.68;1963.95;-1210.73;0.00
0.26;10.19;44.18;3534.49;2061.22;-1473.27;0.00
0.24;9.90;36.30;2904.08;1928.19;-975.89;0.00
0.26;9.02;36.24;2899.41;2029.03;-870.38;0.00
0.25;9.83;40.35;3227.88;1965.58;-1262.29;0.00
0.26;11.38;44.22;3537.32;2119.43;-1417.89;0.00
0.23;7.63;43.11;3448.83;1763.46;-1685.37;0.00
0.25;11.76;37.18;2974.38;2091.78;-882.59;0.00
0.26;9.99;43.49;3478.91;2069.75;-1409.16;0.00
0.25;10.77;43.78;3502.21;2011.17;-1491.04;0.00
0.23;10.27;41.21;3297.05;1900.13;-1396.92;0.00
0.29;11.73;40.94;3275.48;2307.76;-967.72;0.00
0.27;7.90;46.54;3722.94;1985.23;-1737.71;0.00
0.23;11.35;35.56;2844.63;1979.93;-864.70;0.00
0.28;9.75;48.66;3893.07;2164.57;-1728.50;0.00
0.24;10.94;37.17;2973.58;2004.26;-969.31;0.00
0.25;9.08;41.33;3306.71;1933.20;-1373.51;0.00
0.24;9.35;42.06;3364.70;1930.43;-1434.27;0.00
0.23;11.08;28.60;2287.66;1926.74;-360.91;0.00
0.25;9.17;39.02;3121.23;1966.14;-1155.09;0.00
0.25;9.47;37.46;2996.70;1957.66;-1039.04;0.00
0.19;8.34;38.31;3065.20;1555.79;-1509.40;0.00
0.21;10.66;40.37;3229.73;1807.07;-1422.66;0.00
0.25;9.70;40.64;3251.41;1966.67;-1284.73;0.00
0.23;9.48;43.57;3485.38;1847.47;-1637.91;0.00
0.25;10.93;42.06;3365.05;2067.42;-1297.63;0.00
0.26;10.51;39.12;3129.81;2061.78;-1068.04;0.00
0.24;13.44;46.42;3713.69;2111.69;-1602.00;0.00
0.27;10.41;41.76;3340.96;2140.72;-1200.24;0.00
0.29;10.29;40.19;3215.39;2265.27;-950.11;0.00
0.20;9.46;31.92;2553.32;1685.18;-868.14;0.00
0.20;9.25;35.90;2872.35;1692.41;-1179.94;0.00
0.26;8.47;37.41;2992.77;1974.95;-1017.82;0.00
0.24;8.40;43.80;3504.40;1859.00;-1645.39;0.00
0.27;11.02;41.44;3314.96;2187.15;-1127.81;0.00
0.27;9.29;45.56;3644.46;2096.91;-1547.56;0.00
0.28;12.14;41.15;3291.85;2270.23;-1021.62;0.00
0.26;10.56;43.84;3507.57;2096.20;-1411.37;0.00
0.26;9.99;39.14;3131.32;2037.56;-1093.75;0.00
0.24;7.94;38.41;3072.75;1847.68;-1225.06;0.00
