# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.30;10.00;45.60;3648.02;2276.49;-1371.54;0.00
0.23;8.45;42.34;3387.34;1800.14;-1587.19;0.00
0.27;10.78;41.75;3340.16;2154.41;-1185.76;0.00
0.25;11.64;46.67;3733.71;2089.76;-1643.95;0.00
0.26;11.65;43.28;3462.43;2129.44;-1332.99;0.00
0.25;9.77;41.48;3318.09;2014.16;-1303.92;0.00
0.25;11.11;40.33;3226.31;2075.89;-1150.42;0.00
0.24;8.36;36.49;2919.45;1822.87;-1096.59;0.00
0.28;9.25;45.65;3651.78;2137.07;-1514.72;0.00
0.25;11.60;39.79;3183.16;2069.36;-1113.80;0.00
0.27;10.28;37.34;2987.17;2101.50;-885.67;0.00
0.25;13.27;37.99;3039.31;2157.16;-882.14;0.00
0.25;9.13;41.82;3345.43;1961.39;-1384.04;0.00
0.27;9.19;41.86;3349.15;2052.69;-1296.46;0.00
0.27;9.91;45.28;3622.31;2121.47;-1500.84;0.00
0.25;10.97;44.27;3541.23;2022.31;-1518.92;0.00
0.28;10.10;44.10;3528.39;2150.62;-1377.77;0.00
0.29;10.79;37.22;2977.56;2253.21;-724.35;0.00
0.22;11.16;38.07;3045.65;1864.58;-1181.08;0.00
0.25;11.06;39.45;3155.73;2038.94;-1116.79;0.00
0.25;10.78;48.51;3881.07;2025.05;-1856.02;0.00
0.25;8.50;45.33;3626.34;1891.79;-1734.56;0.00
0.24;9.99;35.05;2804.34;1923.88;-880.46;0.00
0.23;9.05;39.35;3148.27;1828.46;-1319.81;0.00
0.23;10.21;37.08;2966.18;1865.11;-1101.07;0.00
0.28;8.63;37.53;3002.77;2115.07;-887.70;0.00
0.24;11.69;37.12;2969.72;2035.82;-933.90;0.00
0.28;12.05;32.42;2593.22;2301.09;-292.13;0.00
0.20;9.77;37.97;3037.57;1679.54;-1358.03;0.00
0.26;11.11;49.43;3954.39;2131.59;-1822.80;0.00
0.26;8.94;43.36;3468.57;1971.02;-1497.55;0.00
0.28;10.40;41.20;3296.30;2205.47;-1090.82;0.00
0.26;12.24;35.95;2875.62;2152.04;-723.58;0.00
0.23;9.13;43.90;3511.89;1834.29;-1677.59;0.00
0.27;9.34;43.26;3460.78;2066.38;-1394.40;0.00
0.27;12.92;41.74;3338.89;2264.10;-1074.79;0.00
0.25;11.67;46.23;3698.07;2073.77;-1624.30;0.00
0.22;10.20;38.81;3104.61;1846.20;-1258.41;0.00
0.30;10.88;44.17;3533.22;2323.03;-1210.19;0.00
0.24;9.32;36.74;2939.06;1898.07;-1040.98;0.00
0.23;9.06;52.03;4162.43;1807.91;-2354.52;0.00
0.23;11.38;36.69;2935.16;1965.44;-969.72;0.00
0.20;7.90;51.80;4143.90;1567.92;-2575.97;0.00
0.23;11.04;45.61;3649.03;1927.13;-1721.90;0.00
