# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.20;9.23;39.05;3123.71;1670.02;-1453.69;0.00
0.26;11.01;41.08;3286.61;2085.33;-1201.28;0.00
0.30;9.24;42.62;3409.94;2251.79;-1158.15;0.00
0.30;7.75;48.76;3900.79;2150.28;-1750.51;0.00
0.23;7.99;36.72;2937.28;1787.74;-1149.55;0.00
0.25;10.30;41.19;3295.17;2025.51;-1269.65;0.00
0.22;9.02;36.84;2947.42;1790.95;-1156.47;0.00
0.23;10.90;47.04;3763.12;1924.06;-1839.06;0.00
0.23;10.26;39.51;3160.61;1905.85;-1254.76;0.00
0.27;11.61;41.55;3323.79;2178.94;-1144.84;0.00
0.23;9.79;30.20;2416.36;1859.77;-556.58;0.00
0.22;9.46;43.04;3443.47;1807.87;-1635.60;0.00
0.23;10.39;45.48;3638.17;1908.19;-1729.98;0.00
0.30;9.04;42.13;3370.41;2266.60;-1103.80;0.00
0.27;8.74;34.48;2758.45;2033.63;-724.81;0.00
0.25;8.70;49.25;3940.21;1928.72;-2011.49;0.00
0.23;10.29;42.42;3393.88;1901.23;-1492.65;0.00
0.25;9.78;38.83;3106.40;1970.23;-1136.17;0.00
0.23;9.66;38.67;3093.55;1871.66;-1221.89;0.00
0.30;9.86;38.84;3107.45;2290.73;-816.71;0.00
0.20;10.02;39.93;3194.50;1718.55;-1475.95;0.00
0.27;11.00;40.80;3263.63;2146.97;-1116.66;0.00
0.25;8.75;44.58;3566.27;1955.26;-1611.01;0.00
0.28;10.56;40.51;3240.99;2225.69;-1015.30;0.00
0.21;10.30;32.02;2561.40;1801.98;-759.41;0.00
0.26;9.78;34.12;2729.92;2056.99;-672.94;0.00
0.29;11.14;46.06;3684.82;2265.15;-1419.68;0.00
0.19;8.73;29.53;2362.58;1556.32;-806.26;0.00
0.26;11.12;45.16;3612.62;2131.75;-1480.87;0.00
0.27;9.70;42.92;3433.31;2080.71;-1352.61;0.00
0.29;7.48;35.24;2819.08;2096.97;-722.12;0.00
0.24;10.46;41.41;3313.16;1949.85;-1363.31;0.00
0.25;7.13;49.53;3962.11;1859.16;-2102.95;0.00
0.31;8.54;36.35;2907.68;2265.26;-642.42;0.00
0.24;8.22;43.35;3468.31;1836.23;-1632.08;0.00
0.26;10.65;45.18;3614.30;2074.99;-1539.32;0.00
0.27;11.47;40.98;3278.30;2172.85;-1105.45;0.00
0.24;7.22;48.66;3892.79;1793.70;-2099.09;0.00
0.27;8.84;40.36;3228.76;2080.72;-1148.04;0.00
0.23;10.17;38.13;3050.35;1909.43;-1140.92;0.00
0.28;10.63;31.60;2527.75;2202.53;-325.22;0.00
0.22;9.77;47.32;3785.95;1794.03;-1991.92;0.00
0.22;8.59;38.51;3081.10;1762.84;-1318.26;0.00
0.24;10.28;47.00;3760.19;1949.40;-1810.78;0.00
0.26;10.65;45.53;3642.61;2103.27;-1539.34;0.00
0.27;10.88;47.61;3808.76;2160.07;-1648.68;0.00
0.24;10.65;42.29;3382.81;1958.34;-1424.47;0.00
0.26;9.96;37.84;3026.90;2050.85;-976.05;0.00
0.26;8.55;32.70;2616.21;1969.94;-646.26;0.00
0.26;9.28;38.02;3041.91;2024.15;-1017.76;0.00
0.29;11.04;39.91;3193.08;2278.38;-914.70;0.00
0.22;9.81;38.13;3050.38;1820.86;-1229.52;0.00
0.23;10.52;42.18;3374.68;1934.92;-1439.77;0.00
0.25;11.71;36.50;2920.21;2099.29;-820.92;0.00
0.27;9.67;40.29;3223.09;2068.80;-1154.29;0.00
0.26;9.14;44.72;3577.57;2004.81;-1572.76;0.00
0.23;9.58;44.30;3543.98;1878.82;-1665.16;0.00
0.21;8.66;42.17;3373.34;1673.62;-1699.72;0.00
0.31;10.04;41.16;3292.57;2352.44;-940.14;0.00
0.27;9.94;36.22;2897.49;2119.90;-777.59;0.00
0.24;11.14;31.35;2508.17;2003.92;-504.25;0.00
0.23;10.22;38.34;3067.32;1865.23;-1202.10;0.00
0.23;10.13;49.61;3968.63;1907.70;-2060.93;0.00
0.26;7.70;35.58;2846.73;1935.80;-910.93;0.00
0.28;10.44;37.78;3022.01;2199.22;-822.79;0.00
0.25;8.70;48.92;3913.42;1938.92;-1974.50;0.00
0.23;11.55;46.60;3728.09;1951.20;-1776.90;0.00
0.27;9.51;44.81;3584.77;2073.43;-1511.34;0.00
0.26;9.99;38.57;3085.21;2035.47;-1049.75;0.00
0.23;10.25;41.17;3293.24;1922.52;-1370.72;0.00
0.26;10.25;44.01;3521.07;2060.49;-1460.58;0.00
0.29;10.78;49.78;3982.26;2246.29;-1735.98;0.00
0.28;11.90;45.31;3624.78;2273.75;-1351.03;0.00
0.24;8.56;37.34;2987.01;1856.17;-1130.83;0.00
0.27;8.03;41.62;3329.49;1980.42;-1349.08;0.00
0.24;10.03;36.40;2911.77;1968.93;-942.84;0.00
0.27;11.11;35.62;2849.56;2165.63;-683.93;0.00
