# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.28;8.18;39.52;3161.54;2050.44;-1111.11;0.00
0.22;11.38;42.40;3391.81;1918.87;-1472.94;0.00
0.22;8.89;39.78;3182.02;1789.16;-1392.86;0.00
0.26;9.52;33.93;2714.31;2023.39;-690.92;0.00
0.29;9.84;39.45;3155.88;2221.74;-934.14;0.00
0.26;9.13;35.00;2799.90;2007.29;-792.61;0.00
0.27;9.49;42.08;3366.01;2082.68;-1283.34;0.00
0.28;9.64;41.29;3302.89;2128.25;-1174.64;0.00
0.26;8.60;44.32;3545.71;1977.66;-1568.05;0.00
0.27;11.65;42.77;3421.36;2230.72;-1190.64;0.00
0.28;10.08;40.05;3204.05;2183.66;-1020.39;0.00
0.28;11.77;34.51;2760.56;2246.79;-513.77;0.00
0.28;11.58;42.03;3362.22;2268.82;-1093.39;0.00
0.27;10.24;41.64;3331.29;2125.23;-1206.06;0.00
0.27;9.88;43.04;3443.54;2084.05;-1359.49;0.00
0.24;8.67;46.93;3754.49;1891.14;-1863.34;0.00
0.20;8.53;40.20;3216.31;1609.58;-1606.73;0.00
0.26;12.29;40.18;3214.39;2159.93;-1054.46;0.00
0.26;9.78;38.09;3046.82;2015.98;-1030.84;0.00
0.22;9.91;39.88;3190.40;1822.92;-1367.48;0.00
0.22;10.10;41.43;3314.76;1805.88;-1508.89;0.00
0.23;9.78;36.72;2937.85;1896.60;-1041.26;0.00
0.23;9.65;40.35;3227.84;1881.28;-1346.56;0.00
0.24;11.26;34.41;2753.13;2003.42;-749.71;0.00
0.25;8.74;43.69;3495.26;1920.44;-1574.82;0.00
0.27;9.43;33.75;2700.15;2085.83;-614.32;0.00
0.25;10.92;42.01;3360.89;2035.58;-1325.32;0.00
0.22;10.18;40.85;3268.23;1860.66;-1407.58;0.00
0.25;8.21;44.69;3575.31;1900.89;-1674.42;0.00
0.27;9.99;33.35;2667.62;2123.00;-544.62;0.00
0.26;10.96;38.44;3075.06;2087.44;-987.61;0.00
0.25;10.06;43.54;3483.54;2000.34;-1483.20;0.00
0.21;8.92;40.36;3228.99;1708.19;-1520.80;0.00
0.23;10.66;44.93;3594.45;1897.62;-1696.83;0.00
0.27;9.86;46.87;3749.61;2095.17;-1654.44;0.00
0.27;7.80;43.12;3449.51;1975.80;-1473.71;0.00
0.29;7.95;40.74;3259.09;2103.27;-1155.82;0.00
0.24;13.23;42.70;3415.69;2087.86;-1327.83;0.00
0.26;11.79;50.82;4065.41;2140.21;-1925.20;0.00
0.22;10.46;35.58;2846.09;1841.51;-1004.58;0.00
0.22;9.67;37.31;2984.41;1815.79;-1168.61;0.00
0.28;10.19;43.80;3503.90;2157.40;-1346.50;0.00
0.26;8.08;45.11;3608.50;1931.45;-1677.05;0.00
0.28;11.61;34.61;2768.64;2244.97;-523.67;0.00
0.23;7.63;34.35;2747.85;1758.39;-989.46;0.00
0.22;9.95;43.67;3493.57;1838.53;-1655.04;0.00
0.25;12.16;38.41;3072.77;2135.76;-937.01;0.00
0.28;11.33;34.20;2736.12;2268.79;-467.33;0.00
0.25;11.35;41.56;3324.50;2078.58;-1245.91;0.00
0.23;9.68;40.81;3265.11;1876.85;-1388.26;0.00
0.24;10.42;44.75;3580.11;1959.62;-1620.50;0.00
0.25;12.48;45.15;3612.17;2152.21;-1459.96;0.00
0.31;11.23;40.99;3279.25;2414.80;-864.45;0.00
0.26;9.91;42.64;3411.16;2079.15;-1332.01;0.00
0.28;7.29;31.98;2558.78;2053.39;-505.39;0.00
0.30;10.23;49.54;3963.15;2275.58;-1687.57;0.00
0.26;8.95;44.01;3521.19;1980.32;-1540.87;0.00
