# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.26;10.63;39.43;3154.73;2111.71;-1043.02;0.00
0.27;10.93;38.49;3079.18;2139.45;-939.74;0.00
0.20;11.04;42.95;3436.36;1770.97;-1665.40;0.00
0.21;10.84;44.30;3544.34;1827.31;-1717.03;0.00
0.18;9.32;49.19;3935.14;1556.39;-2378.75;0.00
0.22;12.29;39.36;3148.84;1954.79;-1194.05;0.00
0.23;10.37;26.65;2132.36;1914.54;-217.82;0.00
0.25;7.98;36.37;2909.85;1910.31;-999.54;0.00
0.23;9.71;32.52;2601.56;1837.60;-763.96;0.00
0.25;10.47;37.76;3020.51;2050.99;-969.52;0.00
0.23;9.04;35.67;2853.34;1836.99;-1016.35;0.00
0.28;10.81;30.13;2410.62;2224.51;-186.10;0.00
0.26;10.81;42.77;3421.51;2111.05;-1310.46;0.00
0.22;9.87;36.59;2927.42;1839.56;-1087.86;0.00
0.27;10.30;46.07;3685.64;2144.52;-1541.12;0.00
0.28;8.79;48.58;3886.72;2117.14;-1769.58;0.00
0.21;10.98;33.91;2713.08;1845.41;-867.67;0.00
0.26;8.54;43.96;3516.71;2002.83;-1513.87;0.00
0.28;9.13;36.97;2957.88;2154.81;-803.07;0.00
0.21;9.37;38.21;3056.83;1724.92;-1331.90;0.00
0.26;9.29;41.47;3317.42;2014.61;-1302.81;0.00
0.29;9.50;43.92;3513.75;2195.03;-1318.73;0.00
0.26;10.63;44.85;3588.18;2098.41;-1489.77;0.00
0.23;11.01;40.67;3253.20;1941.48;-1311.73;0.00
0.22;10.94;40.70;3255.66;1850.19;-1405.48;0.00
0.25;11.86;42.95;3435.70;2073.54;-1362.16;0.00
0.26;10.50;35.16;2812.92;2106.78;-706.14;0.00
0.22;11.44;43.78;3502.33;1924.64;-1577.69;0.00
0.26;10.99;43.84;3507.50;2114.63;-1392.87;0.00
0.23;9.18;38.71;3096.48;1857.50;-1238.98;0.00
0.27;9.99;45.55;3644.37;2102.59;-1541.77;0.00
0.24;9.67;39.05;3123.67;1943.54;-1180.13;0.00
0.22;9.96;42.74;3419.07;1802.69;-1616.38;0.00
0.27;10.32;34.96;2796.87;2116.75;-680.12;0.00
0.27;8.96;38.12;3049.86;2067.00;-982.86;0.00
0.23;10.28;41.94;3355.05;1877.08;-1477.96;0.00
0.28;10.70;38.38;3070.30;2198.03;-872.27;0.00
0.27;11.07;36.83;2946.14;2188.12;-758.01;0.00
0.29;11.05;37.52;3001.26;2292.16;-709.09;0.00
0.22;8.69;38.72;3097.38;1756.92;-1340.46;0.00
0.26;9.90;34.51;2760.77;2024.06;-736.72;0.00
0.23;11.05;38.71;3097.06;1945.43;-1151.63;0.00
0.21;11.13;43.07;3445.66;1822.46;-1623.20;0.00
0.25;11.15;37.89;3031.42;2065.12;-966.30;0.00
0.21;11.25;37.10;2967.96;1861.20;-1106.76;0.00
0.27;9.98;45.06;3604.79;2085.78;-1519.01;0.00
0.26;10.71;39.69;3175.54;2118.15;-1057.39;0.00
0.21;10.10;39.83;3186.51;1796.83;-1389.68;0.00
0.26;9.63;35.06;2804.73;2058.94;-745.79;0.00
0.26;12.32;41.33;3306.37;2155.49;-1150.88;0.00
0.27;12.56;40.27;3221.40;2259.55;-961.85;0.00
0.28;10.28;40.70;3255.85;2164.05;-1091.80;0.00
0.25;10.44;35.93;2874.51;2033.43;-841.09;0.00
0.27;11.39;39.59;3167.38;2162.09;-1005.29;0.00
0.26;8.85;45.50;3640.20;2005.59;-1634.61;0.00
0.23;9.77;39.97;3197.50;1887.86;-1309.65;0.00
0.27;10.04;35.53;2842.07;2103.91;-738.16;0.00
0.22;9.86;40.89;3271.30;1796.56;-1474.74;0.00
0.21;9.35;36.83;2946.41;1727.75;-1218.66;0.00
0.21;10.05;46.73;3738.60;1738.74;-1999.86;0.00
0.22;10.69;37.33;2986.47;1838.50;-1147.97;0.00
0.23;9.71;36.54;2923.48;1851.24;-1072.24;0.00
0.28;9.06;42.45;3395.80;2141.20;-1254.61;0.00
0.24;11.36;38.42;3073.23;2036.68;-1036.55;0.00
0.26;10.18;39.35;3147.79;2042.45;-1105.34;0.00
0.27;11.13;44.30;3544.03;2159.49;-1384.54;0.00
0.24;10.22;33.90;2712.30;1972.24;-740.06;0.00
0.20;10.21;33.59;2687.17;1729.95;-957.22;0.00
0.26;9.71;54.93;4394.37;2011.67;-2382.70;0.00
0.23;10.71;42.10;3368.38;1929.54;-1438.84;0.00
0.23;9.90;48.45;3876.03;1878.82;-1997.21;0.00
0.26;10.18;46.93;3754.37;2079.56;-1674.81;0.00
0.22;11.03;40.83;3266.35;1849.86;-1416.49;0.00
0.27;11.96;45.88;3670.35;2239.19;-1431.15;0.00
0.25;11.68;39.22;3137.88;2073.32;-1064.56;0.00
0.28;8.97;39.67;3173.27;2111.44;-1061.84;0.00
0.25;9.97;46.97;3757.42;2002.08;-1755.33;0.00
0.24;11.68;45.68;3654.64;2023.96;-1630.69;0.00
0.25;10.32;43.94;3514.96;2024.90;-1490.06;0.00
0.23;11.72;34.82;2785.47;1969.44;-816.03;0.00
0.26;12.02;42.22;3377.32;2147.77;-1229.55;0.00
0.26;10.21;37.73;3018.48;2040.05;-978.43;0.00
0.26;10.25;45.30;3623.61;2080.36;-1543.25;0.00
0.24;10.65;38.55;3084.36;1966.64;-1117.72;0.00
0.23;8.69;45.28;3622.32;1788.14;-1834.18;0.00
0.26;10.33;44.18;3534.68;2046.37;-1488.31;0.00
0.26;9.29;34.95;2796.20;2008.35;-787.85;0.00
0.27;9.83;38.95;3116.36;2112.39;-1003.97;0.00
0.22;9.93;35.38;2830.12;1810.66;-1019.46;0.00
0.26;7.40;39.80;3183.90;1926.15;-1257.75;0.00
0.25;10.39;32.23;2578.31;2008.75;-569.56;0.00
0.29;11.67;40.85;3267.81;2304.59;-963.22;0.00
0.20;12.40;44.21;3537.11;1862.41;-1674.70;0.00
0.27;9.41;44.33;3546.28;2091.55;-1454.73;0.00
0.27;8.93;44.43;3554.75;2084.21;-1470.54;0.00
0.25;10.91;43.17;3453.94;2027.44;-1426.50;0.00
0.27;9.97;49.22;3937.26;2104.58;-1832.69;0.00
0.24;10.80;38.62;3089.26;1996.27;-1092.99;0.00
0.26;10.93;37.94;3035.13;2077.67;-957.46;0.00
0.27;8.74;44.08;3526.70;2034.45;-1492.25;0.00
0.25;12.35;37.51;3000.48;2146.25;-854.23;0.00
0.28;9.73;37.71;3017.14;2180.58;-836.56;0.00
0.20;9.10;40.93;3274.20;1641.23;-1632.98;0.00
0.24;9.79;45.09;3607.36;1910.73;-1696.63;0.00
0.27;10.34;37.47;2997.43;2132.14;-865.29;0.00
0.23;10.61;36.45;2915.69;1908.24;-1007.44;0.00
0.28;10.16;52.19;4175.20;2192.71;-1982.49;0.00
0.26;10.21;37.26;2981.00;2072.47;-908.53;0.00
0.27;11.52;45.92;3673.79;2185.12;-1488.68;0.00
0.28;11.27;43.38;3470.30;2246.04;-1224.25;0.00
0.24;11.79;35.57;2845.58;2059.29;-786.29;0.00
0.23;9.62;44.58;3566.43;1859.25;-1707.18;0.00
0.24;10.76;40.34;3227.51;1969.13;-1258.37;0.00
0.28;8.04;42.21;3376.86;2039.13;-1337.73;0.00
0.23;9.23;47.68;3814.25;1821.18;-1993.07;0.00
0.24;8.07;39.41;3152.65;1861.11;-1291.54;0.00
0.21;10.78;43.26;3460.47;1821.71;-1638.76;0.00
0.26;8.64;33.72;2697.42;1992.55;-704.87;0.00
0.27;8.23;43.83;3506.02;1993.61;-1512.41;0.00
0.23;10.21;45.99;3679.17;1906.61;-1772.56;0.00
0.25;10.16;37.27;2981.99;2002.52;-979.47;0.00
0.26;10.42;38.70;3095.68;2090.86;-1004.82;0.00
0.27;11.08;44.01;3520.96;2177.03;-1343.93;0.00
0.26;10.14;35.77;2861.84;2067.52;-794.33;0.00
0.26;10.46;41.59;3327.13;2056.47;-1270.66;0.00
0.22;10.10;32.55;2603.64;1820.24;-783.40;0.00
0.26;9.75;47.26;3780.47;2026.82;-1753.65;0.00
0.26;9.60;38.42;3073.48;2008.20;-1065.29;0.00
0.22;10.54;40.26;3220.46;1852.89;-1367.57;0.00
0.24;10.23;31.71;2536.51;1971.92;-564.60;0.00
0.27;10.67;36.44;2915.16;2124.45;-790.71;0.00
0.23;10.73;37.95;3035.83;1938.35;-1097.48;0.00
0.26;9.54;48.06;3844.58;2055.65;-1788.93;0.00
0.25;10.16;36.21;2896.46;2000.76;-895.70;0.00
0.23;11.91;42.17;3373.52;1978.65;-1394.87;0.00
0.25;9.75;37.30;2983.97;1965.58;-1018.39;0.00
0.29;9.06;48.18;3854.20;2164.24;-1689.96;0.00
0.25;10.47;38.39;3071.18;1996.97;-1074.22;0.00
0.25;10.76;42.48;3398.10;2023.48;-1374.62;0.00
0.26;10.11;47.58;3806.08;2082.51;-1723.57;0.00
0.25;11.12;40.63;3250.03;2050.06;-1199.97;0.00
0.23;11.29;37.01;2960.96;1964.82;-996.14;0.00
0.23;10.90;45.46;3636.97;1934.76;-1702.21;0.00
0.23;9.02;35.58;2846.67;1837.21;-1009.46;0.00
0.25;8.05;39.33;3146.71;1880.46;-1266.25;0.00
0.23;10.81;47.07;3765.46;1928.20;-1837.27;0.00
0.21;10.54;44.28;3542.10;1781.59;-1760.50;0.00
0.24;11.82;41.32;3305.80;2044.71;-1261.09;0.00
0.23;11.20;40.66;3252.67;1942.05;-1310.62;0.00
0.25;11.65;46.06;3685.13;2081.97;-1603.16;0.00
0.26;10.35;40.50;3240.01;2068.82;-1171.19;0.00
0.25;9.76;43.79;3503.26;1991.17;-1512.09;0.00
0.24;10.76;48.30;3863.80;1988.67;-1875.13;0.00
0.24;11.55;48.51;3880.44;2051.89;-1828.55;0.00
0.19;9.86;31.81;2545.14;1657.88;-887.26;0.00
0.26;7.55;47.93;3834.18;1930.07;-1904.11;0.00
0.26;9.87;34.39;2751.00;2026.81;-724.19;0.00
0.25;10.16;44.24;3539.02;2010.57;-1528.45;0.00
0.28;7.40;33.40;2671.75;2037.52;-634.23;0.00
0.24;10.06;45.55;3643.83;1966.35;-1677.48;0.00
0.23;10.26;38.22;3057.60;1871.77;-1185.84;0.00
0.30;10.50;44.02;3521.46;2290.25;-1231.21;0.00
0.22;9.15;29.68;2374.38;1768.92;-605.46;0.00
0.22;10.16;34.27;2741.68;1837.63;-904.05;0.00
