# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.24;9.09;35.63;2850.75;1917.33;-933.43;0.00
0.24;10.74;42.07;3365.88;1973.80;-1392.08;0.00
0.26;10.95;40.44;3235.16;2111.53;-1123.64;0.00
0.24;8.86;37.81;3025.17;1873.55;-1151.62;0.00
0.26;8.26;43.44;3475.45;1979.96;-1495.49;0.00
0.24;11.78;45.00;3600.14;2058.17;-1541.97;0.00
0.25;9.92;37.83;3026.62;1996.01;-1030.62;0.00
0.25;10.09;42.95;3435.93;2002.93;-1433.00;0.00
0.23;9.56;34.79;2782.91;1860.14;-922.77;0.00
0.24;10.28;38.22;3057.55;1947.28;-1110.27;0.00
0.24;10.27;40.30;3224.37;1972.34;-1252.03;0.00
0.25;10.96;38.99;3119.46;2047.40;-1072.06;0.00
0.24;11.47;44.73;3578.58;2025.01;-1553.57;0.00
0.24;9.88;37.93;3034.27;1920.36;-1113.90;0.00
0.24;11.07;41.51;3320.98;2002.00;-1318.97;0.00
0.20;10.80;40.73;3258.04;1773.52;-1484.52;0.00
0.27;12.64;29.67;2373.85;2257.28;-116.58;0.00
0.25;9.46;44.06;3525.06;1975.05;-1550.01;0.00
0.23;9.61;30.76;2460.59;1837.98;-622.61;0.00
0.23;11.41;40.40;3231.76;1950.06;-1281.70;0.00
0.25;10.33;39.15;3131.94;2038.81;-1093.13;0.00
0.21;9.29;29.52;2361.87;1699.63;-662.24;0.00
0.25;9.60;34.98;2798.13;1959.28;-838.85;0.00
0.26;11.90;39.53;3162.19;2169.76;-992.42;0.00
0.26;9.77;46.15;3692.00;2016.64;-1675.36;0.00
0.26;10.62;38.74;3099.14;2086.85;-1012.29;0.00
0.24;9.79;40.42;3233.36;1942.03;-1291.33;0.00
0.28;9.19;45.35;3627.95;2156.41;-1471.54;0.00
0.25;8.90;43.25;3459.86;1966.46;-1493.40;0.00
0.20;9.51;42.08;3366.76;1705.32;-1661.44;0.00
0.24;10.77;36.23;2898.31;2003.67;-894.64;0.00
0.26;11.81;39.44;3155.02;2173.32;-981.70;0.00
0.24;9.64;41.29;3303.44;1945.75;-1357.69;0.00
0.24;11.37;33.07;2645.51;1998.71;-646.80;0.00
0.27;10.81;46.05;3684.32;2137.67;-1546.65;0.00
0.26;9.22;37.70;3015.66;2015.75;-999.92;0.00
0.22;11.65;49.30;3943.66;1931.08;-2012.58;0.00
0.25;10.37;42.26;3381.08;1989.46;-1391.62;0.00
0.24;10.11;38.27;3061.33;1934.74;-1126.59;0.00
0.24;10.69;40.24;3219.36;1962.37;-1256.99;0.00
0.24;11.29;39.99;3199.08;2037.60;-1161.49;0.00
0.24;9.19;37.21;2976.94;1893.87;-1083.08;0.00
0.25;10.46;40.01;3200.77;2005.91;-1194.86;0.00
0.27;10.02;42.99;3439.02;2111.85;-1327.16;0.00
0.27;12.16;47.02;3761.80;2253.75;-1508.05;0.00
0.26;10.89;39.33;3146.70;2117.77;-1028.94;0.00
0.24;8.46;46.32;3705.29;1867.10;-1838.18;0.00
0.29;10.14;42.36;3389.02;2212.23;-1176.79;0.00
0.28;10.27;41.86;3348.93;2170.98;-1177.95;0.00
0.19;10.02;33.49;2679.34;1656.35;-1022.99;0.00
0.23;10.27;36.29;2903.47;1924.07;-979.40;0.00
0.24;9.72;40.87;3269.25;1901.46;-1367.79;0.00
0.28;9.10;43.89;3511.53;2110.35;-1401.18;0.00
0.24;10.05;45.50;3640.31;1970.55;-1669.75;0.00
