# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.29;9.52;46.23;3698.04;2189.62;-1508.42;0.00
0.26;11.50;46.77;3741.91;2121.74;-1620.17;0.00
0.27;11.84;38.62;3089.84;2211.87;-877.97;0.00
0.22;9.86;36.07;2885.54;1821.39;-1064.16;0.00
0.26;10.11;39.31;3145.12;2078.06;-1067.06;0.00
0.25;9.40;38.61;3089.14;1970.00;-1119.14;0.00
0.23;9.17;41.23;3298.25;1834.27;-1463.98;0.00
0.23;8.09;49.05;3924.38;1788.83;-2135.55;0.00
0.25;9.67;42.84;3427.53;1983.92;-1443.60;0.00
0.22;9.97;44.71;3576.65;1804.76;-1771.89;0.00
0.29;9.56;41.18;3294.43;2209.60;-1084.83;0.00
0.26;10.11;36.74;2938.83;2091.46;-847.37;0.00
0.28;9.24;44.35;3547.82;2149.95;-1397.87;0.00
0.27;9.46;42.84;3427.38;2102.62;-1324.76;0.00
0.23;10.68;37.78;3022.28;1912.45;-1109.83;0.00
0.23;11.61;41.89;3351.01;1943.00;-1408.01;0.00
0.23;8.17;45.50;3639.89;1797.74;-1842.16;0.00
0.25;10.13;37.37;2989.93;2019.74;-970.18;0.00
0.23;11.13;39.95;3195.68;1955.86;-1239.82;0.00
0.26;10.67;40.24;3219.07;2099.43;-1119.64;0.00
0.28;9.77;41.83;3346.25;2133.36;-1212.89;0.00
0.22;8.58;49.69;3975.19;1737.54;-2237.65;0.00
0.26;8.49;30.82;2465.89;1969.29;-496.60;0.00
0.30;9.40;44.13;3530.29;2234.05;-1296.24;0.00
0.23;11.19;29.48;2358.52;1918.75;-439.76;0.00
0.26;9.43;41.12;3289.94;2018.13;-1271.81;0.00
0.23;10.52;37.37;2989.91;1899.40;-1090.51;0.00
0.22;11.58;42.36;3389.12;1884.56;-1504.56;0.00
0.22;11.96;42.39;3391.55;1908.61;-1482.94;0.00
0.26;10.56;39.85;3187.74;2107.13;-1080.61;0.00
0.21;11.90;40.41;3232.44;1891.95;-1340.50;0.00
0.20;8.15;40.76;3260.58;1604.36;-1656.21;0.00
0.25;10.57;40.69;3255.25;2021.33;-1233.92;0.00
0.27;9.62;31.32;2505.39;2085.08;-420.31;0.00
0.24;9.29;46.22;3697.23;1923.57;-1773.65;0.00
0.23;10.50;45.28;3622.19;1906.91;-1715.28;0.00
0.23;11.94;37.06;2964.70;1960.63;-1004.07;0.00
0.21;11.45;37.33;2986.04;1858.79;-1127.25;0.00
0.21;8.51;33.94;2715.57;1683.43;-1032.14;0.00
0.23;10.04;34.35;2748.32;1884.24;-864.09;0.00
0.27;11.72;43.46;3476.85;2190.54;-1286.31;0.00
0.27;7.81;42.94;3435.52;1997.48;-1438.05;0.00
0.21;11.53;37.28;2982.20;1844.28;-1137.92;0.00
0.26;10.30;45.76;3660.59;2044.22;-1616.37;0.00
0.28;8.96;36.57;2925.41;2132.23;-793.18;0.00
0.25;8.86;37.89;3031.25;1963.04;-1068.20;0.00
0.24;10.25;39.92;3193.94;1951.49;-1242.46;0.00
0.24;11.67;42.50;3399.89;2029.07;-1370.82;0.00
