# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.26;12.10;36.31;2904.83;2152.56;-752.27;0.00
0.28;10.03;48.90;3912.25;2193.21;-1719.04;0.00
0.24;9.56;36.99;2959.37;1912.27;-1047.11;0.00
0.30;7.84;36.17;2893.94;2146.13;-747.81;0.00
0.27;10.07;34.49;2759.03;2119.22;-639.81;0.00
0.25;11.16;36.14;2891.39;2055.93;-835.46;0.00
0.25;9.94;39.92;3193.99;2002.01;-1191.98;0.00
0.25;10.72;36.25;2900.06;2008.98;-891.07;0.00
0.24;9.93;41.08;3286.52;1945.16;-1341.36;0.00
0.23;11.29;42.97;3437.40;1974.27;-1463.14;0.00
0.25;9.69;34.37;2749.46;1984.78;-764.68;0.00
0.25;8.42;43.70;3496.02;1884.96;-1611.06;0.00
0.23;12.30;34.58;2766.31;2003.91;-762.40;0.00
0.22;10.30;38.82;3105.47;1835.62;-1269.85;0.00
0.29;11.15;39.27;3141.25;2279.97;-861.28;0.00
0.27;11.75;43.29;3463.19;2214.69;-1248.50;0.00
0.19;11.07;44.05;3524.01;1702.38;-1821.63;0.00
0.25;10.13;38.28;3062.48;1995.10;-1067.39;0.00
0.25;12.25;34.70;2775.65;2141.20;-634.45;0.00
0.21;10.79;42.82;3425.81;1832.47;-1593.35;0.00
0.22;10.58;39.11;3128.66;1858.90;-1269.76;0.00
0.23;9.42;40.34;3226.91;1856.48;-1370.43;0.00
0.26;10.41;45.73;3658.75;2059.64;-1599.10;0.00
0.24;9.90;45.11;3608.62;1927.84;-1680.78;0.00
0.24;11.39;47.40;3792.37;2014.71;-1777.66;0.00
0.24;9.70;45.35;3628.08;1950.75;-1677.34;0.00
0.26;12.21;44.41;3552.44;2189.29;-1363.15;0.00
0.23;11.06;38.87;3109.65;1912.56;-1197.09;0.00
0.27;13.35;40.82;3265.50;2301.67;-963.83;0.00
0.28;9.67;34.58;2766.26;2168.95;-597.32;0.00
0.25;10.57;37.94;3035.33;2034.15;-1001.17;0.00
0.26;12.35;39.39;3151.26;2209.44;-941.82;0.00
0.32;8.85;42.86;3429.15;2372.25;-1056.89;0.00
0.27;9.82;31.68;2534.05;2133.72;-400.33;0.00
0.26;9.89;34.08;2726.75;2035.30;-691.45;0.00
0.25;12.43;44.18;3534.23;2119.51;-1414.72;0.00
0.23;9.38;41.69;3335.24;1860.15;-1475.09;0.00
0.22;11.42;37.53;3002.62;1908.83;-1093.79;0.00
0.26;10.10;44.30;3544.07;2036.38;-1507.69;0.00
0.28;8.88;43.33;3466.71;2093.03;-1373.68;0.00
0.26;9.84;41.97;3358.00;2051.15;-1306.84;0.00
0.26;10.69;38.18;3054.01;2070.74;-983.27;0.00
0.23;9.68;35.62;2849.89;1836.32;-1013.57;0.00
0.22;8.56;47.82;3825.68;1725.19;-2100.49;0.00
0.27;11.07;39.33;3146.49;2170.61;-975.88;0.00
0.27;9.29;42.54;3403.01;2068.26;-1334.75;0.00
0.22;10.46;42.99;3439.15;1837.75;-1601.40;0.00
0.29;11.22;37.74;3019.37;2269.21;-750.16;0.00
0.26;8.92;33.29;2663.22;2023.91;-639.32;0.00
0.26;10.46;41.82;3345.96;2072.94;-1273.02;0.00
0.25;11.00;36.98;2958.46;2060.38;-898.07;0.00
0.28;10.10;43.85;3507.69;2194.01;-1313.68;0.00
0.19;9.62;46.21;3697.09;1641.76;-2055.34;0.00
0.27;9.70;37.80;3023.74;2103.34;-920.40;0.00
0.25;10.62;37.94;3034.89;2019.51;-1015.38;0.00
0.22;9.36;39.50;3159.83;1787.97;-1371.86;0.00
0.25;9.22;40.43;3234.22;1971.06;-1263.16;0.00
0.24;11.96;35.26;2820.79;2020.41;-800.38;0.00
0.26;9.84;40.74;3259.04;2032.73;-1226.31;0.00
0.22;8.83;42.15;3371.85;1784.19;-1587.66;0.00
0.25;10.20;33.08;2646.10;2023.63;-622.47;0.00
0.30;11.49;34.81;2785.09;2398.90;-386.19;0.00
0.29;12.25;37.02;2961.44;2343.23;-618.21;0.00
