# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.23;11.35;46.84;3747.03;1936.09;-1810.94;0.00
0.27;8.53;34.50;2760.16;2036.73;-723.43;0.00
0.22;10.93;39.78;3182.63;1860.64;-1321.98;0.00
0.24;7.87;42.09;3367.19;1823.96;-1543.22;0.00
0.26;10.45;41.92;3353.98;2073.41;-1280.56;0.00
0.27;10.57;40.26;3221.14;2142.91;-1078.22;0.00
0.27;10.25;48.22;3857.46;2146.36;-1711.10;0.00
0.26;9.41;43.09;3446.90;2026.67;-1420.22;0.00
0.21;11.96;41.23;3298.38;1885.87;-1412.51;0.00
0.28;7.80;37.96;3036.82;2055.46;-981.36;0.00
0.25;10.31;37.32;2985.94;2030.82;-955.11;0.00
0.27;10.15;39.81;3184.83;2129.07;-1055.76;0.00
0.23;9.26;37.16;2972.53;1832.16;-1140.37;0.00
0.27;9.19;45.30;3624.21;2080.92;-1543.29;0.00
0.24;9.80;40.67;3253.49;1932.93;-1320.56;0.00
0.23;9.87;43.62;3489.69;1851.99;-1637.70;0.00
0.27;10.47;45.21;3617.13;2114.84;-1502.29;0.00
0.26;10.64;37.63;3010.01;2101.49;-908.52;0.00
0.25;10.47;32.84;2627.24;2024.78;-602.47;0.00
0.26;10.53;48.15;3851.79;2085.04;-1766.76;0.00
0.26;8.94;43.58;3486.75;1994.06;-1492.70;0.00
0.25;9.26;37.83;3026.18;1945.99;-1080.19;0.00
0.29;9.83;35.40;2832.02;2209.58;-622.44;0.00
0.28;10.25;49.79;3983.00;2209.87;-1773.13;0.00
0.27;10.30;40.43;3234.18;2139.40;-1094.77;0.00
0.25;9.46;38.29;3063.25;1945.59;-1117.66;0.00
0.24;11.00;37.06;2964.99;1987.91;-977.08;0.00
0.21;9.87;36.32;2905.48;1763.76;-1141.72;0.00
0.27;10.58;44.48;3558.11;2150.08;-1408.03;0.00
0.26;11.61;41.27;3301.57;2166.01;-1135.56;0.00
0.26;8.75;33.87;2709.43;2017.60;-691.83;0.00
0.24;8.59;44.99;3599.23;1881.88;-1717.35;0.00
0.26;9.83;35.43;2834.21;2036.65;-797.56;0.00
0.28;10.33;34.04;2723.39;2171.04;-552.34;0.00
0.24;10.05;36.79;2943.11;1929.20;-1013.91;0.00
0.25;10.38;43.94;3515.28;2004.49;-1510.80;0.00
0.26;8.02;45.53;3642.66;1929.18;-1713.49;0.00
0.27;9.77;33.75;2700.25;2125.59;-574.66;0.00
