# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.22;7.02;43.08;3446.55;1652.29;-1794.26;0.00
0.25;10.94;43.55;3484.03;2036.65;-1447.39;0.00
0.20;10.07;36.46;2916.40;1719.50;-1196.90;0.00
0.26;10.30;49.41;3952.61;2091.73;-1860.88;0.00
0.25;9.74;40.27;3221.76;1964.08;-1257.68;0.00
0.22;9.83;43.24;3459.51;1803.04;-1656.46;0.00
0.27;8.41;34.53;2762.53;2027.09;-735.44;0.00
0.25;11.15;44.70;3576.00;2088.62;-1487.38;0.00
0.24;11.09;36.22;2897.68;1982.59;-915.09;0.00
0.24;10.62;35.99;2879.39;1967.48;-911.91;0.00
0.23;11.58;41.13;3290.16;1990.46;-1299.70;0.00
0.30;10.27;36.03;2882.55;2331.23;-551.32;0.00
0.28;8.99;47.51;3801.03;2118.00;-1683.03;0.00
0.25;9.51;37.72;3017.47;1984.17;-1033.30;0.00
0.25;11.25;35.42;2833.57;2043.41;-790.15;0.00
0.22;10.58;31.26;2500.78;1850.35;-650.43;0.00
0.25;10.65;33.49;2679.23;2011.47;-667.76;0.00
0.26;10.11;36.11;2889.02;2055.92;-833.10;0.00
0.21;12.89;41.41;3312.46;1933.61;-1378.85;0.00
0.25;10.43;44.39;3551.07;2001.93;-1549.14;0.00
0.26;10.91;41.45;3316.27;2122.52;-1193.76;0.00
0.26;10.70;36.27;2901.47;2077.56;-823.91;0.00
0.24;10.29;39.32;3145.20;1934.83;-1210.37;0.00
0.27;10.25;44.03;3522.47;2129.83;-1392.63;0.00
0.24;9.40;43.65;3492.33;1890.55;-1601.78;0.00
0.26;9.66;30.42;2433.71;2014.10;-419.60;0.00
0.24;9.26;38.04;3042.87;1916.47;-1126.39;0.00
0.21;9.34;35.89;2871.28;1710.16;-1161.12;0.00
0.27;9.31;33.21;2656.46;2050.55;-605.91;0.00
0.26;11.02;40.04;3203.06;2116.33;-1086.73;0.00
0.25;9.61;45.06;3605.03;1971.92;-1633.11;0.00
0.24;9.71;41.83;3346.54;1921.59;-1424.95;0.00
0.25;10.03;43.09;3447.09;2008.66;-1438.43;0.00
0.23;10.99;47.23;3778.79;1928.24;-1850.55;0.00
0.30;8.25;40.87;3269.57;2174.68;-1094.89;0.00
0.25;9.98;35.71;2856.60;1993.42;-863.18;0.00
0.24;11.81;41.28;3302.66;2052.32;-1250.34;0.00
0.22;10.37;43.00;3440.30;1846.10;-1594.21;0.00
0.24;11.58;44.71;3576.91;2038.57;-1538.34;0.00
0.25;9.88;40.07;3205.89;1969.81;-1236.08;0.00
0.28;9.19;44.60;3567.89;2122.24;-1445.66;0.00
0.21;11.25;31.70;2536.33;1815.40;-720.93;0.00
0.24;11.86;36.27;2901.58;2021.11;-880.47;0.00
0.25;11.95;38.64;3091.42;2083.55;-1007.87;0.00
0.29;10.16;37.08;2966.23;2222.95;-743.28;0.00
0.27;11.00;41.25;3299.86;2192.97;-1106.89;0.00
0.30;11.47;39.89;3191.14;2356.30;-834.84;0.00
0.21;11.77;44.50;3560.12;1852.34;-1707.78;0.00
0.25;10.59;40.16;3212.85;2014.54;-1198.31;0.00
0.20;8.21;36.20;2895.97;1631.67;-1264.30;0.00
0.22;8.53;46.93;3754.16;1719.49;-2034.67;0.00
0.26;10.00;38.31;3064.95;2028.18;-1036.77;0.00
0.28;10.24;42.32;3385.58;2169.32;-1216.26;0.00
0.23;9.64;43.27;3461.69;1887.48;-1574.22;0.00
0.24;9.38;44.01;3521.00;1934.76;-1586.24;0.00
0.27;10.45;40.59;3246.90;2166.63;-1080.27;0.00
0.27;9.76;37.37;2989.48;2110.57;-878.91;0.00
0.25;10.31;41.54;3323.22;2002.32;-1320.90;0.00
