# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.26;9.66;43.01;3440.59;2018.01;-1422.58;0.00
0.22;11.51;31.10;2488.12;1926.46;-561.66;0.00
0.28;11.97;34.48;2758.59;2253.49;-505.10;0.00
0.25;9.74;36.72;2937.88;1959.97;-977.92;0.00
0.20;11.39;29.46;2356.93;1770.71;-586.22;0.00
0.26;10.70;42.22;3377.91;2116.91;-1261.00;0.00
0.24;9.69;44.52;3561.37;1921.83;-1639.54;0.00
0.22;8.83;38.35;3068.06;1755.60;-1312.45;0.00
0.21;10.44;41.88;3350.37;1806.11;-1544.27;0.00
0.24;8.66;36.60;2928.33;1852.28;-1076.05;0.00
0.24;9.37;35.10;2807.64;1912.83;-894.81;0.00
0.30;10.20;51.08;4086.18;2277.10;-1809.08;0.00
0.26;9.96;41.08;3286.71;2071.43;-1215.28;0.00
0.26;10.16;42.05;3364.33;2053.06;-1311.26;0.00
0.25;12.33;30.56;2444.97;2142.42;-302.54;0.00
0.25;10.88;37.05;2963.74;2074.80;-888.94;0.00
0.26;9.99;42.81;3424.59;2059.67;-1364.92;0.00
0.26;10.90;31.34;2507.01;2112.01;-395.00;0.00
0.22;11.06;34.48;2758.50;1909.24;-849.27;0.00
0.22;8.20;48.58;3886.00;1751.58;-2134.42;0.00
0.25;11.63;40.35;3227.69;2081.43;-1146.26;0.00
0.23;11.94;30.96;2476.54;1977.24;-499.31;0.00
0.27;9.30;42.37;3389.63;2066.25;-1323.38;0.00
0.23;11.90;42.77;3421.22;1976.22;-1445.00;0.00
0.27;8.71;33.37;2669.45;2043.90;-625.54;0.00
0.26;9.01;41.19;3295.24;2027.90;-1267.33;0.00
0.22;10.48;44.49;3559.41;1852.03;-1707.38;0.00
0.23;11.25;50.39;4031.09;1975.43;-2055.66;0.00
0.25;8.51;43.51;3480.83;1932.99;-1547.84;0.00
0.23;10.44;40.00;3199.77;1923.93;-1275.84;0.00
0.22;11.48;39.62;3169.29;1894.59;-1274.70;0.00
0.26;10.85;39.79;3183.12;2084.39;-1098.73;0.00
0.23;10.96;50.59;4047.36;1953.51;-2093.85;0.00
0.26;10.95;43.64;3491.28;2084.23;-1407.05;0.00
0.26;10.77;45.50;3640.10;2100.04;-1540.06;0.00
0.23;8.84;47.24;3779.05;1837.06;-1941.99;0.00
0.26;12.80;45.88;3670.71;2233.27;-1437.43;0.00
0.27;10.37;37.69;3015.53;2145.58;-869.94;0.00
0.30;11.39;39.41;3152.63;2373.58;-779.05;0.00
0.27;9.88;44.12;3529.55;2132.30;-1397.25;0.00
0.24;11.43;42.63;3410.00;2007.36;-1402.65;0.00
0.21;10.20;42.42;3393.90;1759.26;-1634.65;0.00
0.24;9.72;39.02;3121.32;1905.47;-1215.85;0.00
0.27;11.03;31.34;2507.39;2147.48;-359.90;0.00
0.25;8.97;44.50;3560.28;1936.04;-1624.24;0.00
0.25;11.68;42.79;3423.49;2116.99;-1306.50;0.00
0.21;9.13;45.19;3614.84;1723.35;-1891.50;0.00
0.24;10.09;40.15;3212.01;1973.28;-1238.73;0.00
0.26;10.75;32.26;2580.80;2097.66;-483.14;0.00
0.24;11.16;36.80;2944.08;2017.28;-926.80;0.00
0.27;10.83;41.54;3322.80;2149.42;-1173.38;0.00
0.28;11.16;28.50;2279.76;2235.18;-44.59;0.00
0.26;11.54;45.21;3616.87;2162.95;-1453.92;0.00
0.27;9.40;48.72;3897.80;2085.26;-1812.54;0.00
0.24;9.72;36.16;2893.07;1943.51;-949.56;0.00
0.28;12.74;49.12;3929.21;2309.86;-1619.34;0.00
0.27;10.88;41.35;3308.16;2182.33;-1125.82;0.00
0.27;10.79;42.73;3418.60;2161.00;-1257.60;0.00
0.21;10.54;38.54;3083.45;1801.77;-1281.68;0.00
0.25;10.62;42.08;3366.50;2058.01;-1308.49;0.00
0.22;9.37;37.84;3026.87;1807.14;-1219.73;0.00
0.26;8.12;44.51;3560.83;1929.55;-1631.28;0.00
0.23;8.84;39.03;3122.26;1814.99;-1307.27;0.00
0.23;11.91;36.45;2915.87;1977.13;-938.74;0.00
0.20;11.64;31.90;2552.16;1816.09;-736.07;0.00
0.24;10.13;30.86;2469.03;1966.39;-502.64;0.00
0.29;9.98;35.77;2861.63;2228.86;-632.77;0.00
0.26;11.32;45.37;3629.67;2138.05;-1491.62;0.00
0.26;9.17;41.10;3287.82;2024.08;-1263.74;0.00
0.24;11.29;36.95;2955.90;1995.81;-960.09;0.00
0.26;9.08;39.09;3127.55;1985.73;-1141.82;0.00
0.22;9.94;27.63;2210.34;1838.90;-371.44;0.00
0.25;9.21;40.54;3242.94;1939.53;-1303.41;0.00
0.26;9.93;43.75;3499.76;2075.01;-1424.75;0.00
0.23;8.33;41.42;3313.51;1790.85;-1522.66;0.00
0.26;11.36;33.82;2705.21;2149.14;-556.07;0.00
0.24;9.80;37.20;2976.26;1952.96;-1023.29;0.00
0.25;10.07;48.50;3879.94;1984.96;-1894.98;0.00
0.26;9.83;32.74;2619.54;2029.25;-590.29;0.00
0.19;9.13;44.58;3566.18;1582.24;-1983.93;0.00
0.26;10.98;40.72;3257.46;2118.17;-1139.30;0.00
0.27;11.31;44.27;3541.39;2204.52;-1336.88;0.00
0.25;11.47;34.76;2780.64;2102.75;-677.89;0.00
0.23;10.69;37.50;3000.40;1925.00;-1075.40;0.00
0.28;11.62;34.42;2753.23;2259.01;-494.22;0.00
0.24;11.43;42.54;3403.15;2038.78;-1364.37;0.00
0.28;10.25;37.00;2960.39;2206.29;-754.10;0.00
0.27;9.59;41.50;3319.88;2106.96;-1212.92;0.00
0.27;10.64;40.83;3266.63;2176.74;-1089.90;0.00
0.27;9.81;36.83;2946.64;2083.60;-863.05;0.00
0.26;9.22;42.83;3426.22;2005.92;-1420.30;0.00
0.25;8.75;45.91;3672.68;1905.52;-1767.16;0.00
0.21;11.69;42.68;3414.44;1862.85;-1551.58;0.00
0.25;9.57;39.49;3159.24;1978.80;-1180.44;0.00
0.26;10.97;42.55;3404.18;2097.82;-1306.36;0.00
0.27;10.38;41.49;3318.97;2134.40;-1184.57;0.00
0.28;11.12;47.35;3787.60;2206.69;-1580.92;0.00
0.24;10.19;38.28;3062.11;1934.24;-1127.86;0.00
0.22;10.05;44.22;3537.22;1841.74;-1695.48;0.00
0.25;9.52;37.96;3036.42;1959.65;-1076.77;0.00
0.26;10.48;34.45;2755.67;2085.68;-669.99;0.00
0.23;10.18;35.78;2862.64;1900.16;-962.48;0.00
0.26;11.55;44.67;3573.65;2134.58;-1439.07;0.00
0.24;7.63;46.03;3682.13;1788.73;-1893.39;0.00
0.26;10.65;36.33;2906.09;2094.98;-811.11;0.00
0.27;11.32;38.78;3102.66;2177.60;-925.06;0.00
0.22;8.46;45.83;3666.46;1739.05;-1927.42;0.00
0.27;9.69;44.51;3560.84;2124.66;-1436.19;0.00
0.24;11.58;41.79;3343.05;2038.65;-1304.40;0.00
0.24;10.38;45.66;3652.83;1949.29;-1703.54;0.00
0.22;8.92;36.90;2951.98;1763.94;-1188.05;0.00
0.28;9.15;42.99;3439.43;2115.55;-1323.88;0.00
0.25;12.33;32.55;2604.20;2111.28;-492.92;0.00
0.22;11.74;43.61;3489.10;1891.28;-1597.82;0.00
0.23;10.53;40.75;3259.98;1894.59;-1365.38;0.00
0.23;12.03;38.24;3059.02;1995.70;-1063.31;0.00
0.26;8.84;43.09;3447.29;1978.89;-1468.41;0.00
0.23;12.65;50.71;4056.74;2029.87;-2026.88;0.00
0.27;9.98;34.86;2789.13;2118.63;-670.49;0.00
0.25;9.91;36.31;2905.16;1974.31;-930.85;0.00
0.24;9.00;37.07;2965.62;1869.64;-1095.99;0.00
0.21;8.99;36.14;2891.59;1695.23;-1196.36;0.00
0.25;11.10;46.38;3710.65;2067.42;-1643.24;0.00
0.23;9.74;34.50;2760.07;1846.42;-913.65;0.00
