# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.28;9.17;34.57;2765.62;2143.69;-621.93;0.00
0.26;10.29;33.83;2706.39;2075.09;-631.30;0.00
0.23;10.79;32.35;2588.12;1929.82;-658.30;0.00
0.24;9.57;41.26;3301.00;1901.53;-1399.46;0.00
0.26;8.92;35.23;2818.43;1993.59;-824.83;0.00
0.22;9.74;40.83;3266.66;1784.63;-1482.03;0.00
0.28;9.35;42.87;3429.25;2128.44;-1300.81;0.00
0.28;9.92;36.70;2936.17;2140.10;-796.08;0.00
0.25;11.67;37.97;3037.51;2094.19;-943.32;0.00
0.28;11.25;41.56;3324.68;2223.87;-1100.81;0.00
0.25;10.79;44.38;3550.01;2057.54;-1492.47;0.00
0.23;9.68;37.76;3020.78;1891.97;-1128.81;0.00
0.25;9.22;50.55;4043.87;1962.85;-2081.02;0.00
0.26;11.23;44.51;3560.59;2113.36;-1447.23;0.00
0.24;9.75;36.31;2904.49;1948.77;-955.72;0.00
0.20;11.60;37.01;2960.96;1777.05;-1183.91;0.00
0.26;11.27;46.56;3724.46;2114.98;-1609.49;0.00
0.21;9.23;36.65;2932.29;1712.67;-1219.62;0.00
0.24;11.23;46.74;3739.54;2024.85;-1714.69;0.00
0.25;9.62;33.99;2719.25;1971.84;-747.41;0.00
0.22;9.15;41.45;3315.72;1759.35;-1556.37;0.00
0.23;10.47;38.01;3040.90;1925.89;-1115.01;0.00
0.22;10.65;41.66;3332.78;1854.44;-1478.34;0.00
0.29;10.84;39.96;3197.01;2251.70;-945.31;0.00
0.27;8.11;31.67;2533.37;1988.28;-545.09;0.00
0.26;11.68;38.96;3117.05;2137.66;-979.39;0.00
0.29;11.79;40.84;3267.45;2332.41;-935.04;0.00
0.28;10.07;39.08;3126.25;2198.25;-928.00;0.00
0.25;7.87;42.44;3394.95;1891.95;-1503.00;0.00
0.23;10.83;40.78;3262.54;1953.51;-1309.04;0.00
0.21;9.40;43.91;3512.78;1732.45;-1780.33;0.00
0.28;8.72;40.88;3270.40;2114.21;-1156.19;0.00
0.26;8.46;37.86;3029.00;1964.42;-1064.58;0.00
0.22;10.39;38.80;3104.35;1820.85;-1283.51;0.00
0.21;9.95;41.73;3338.47;1782.59;-1555.88;0.00
0.26;12.16;38.60;3088.29;2158.48;-929.81;0.00
0.21;11.82;48.43;3874.38;1887.05;-1987.33;0.00
0.24;10.90;32.83;2626.64;1969.26;-657.38;0.00
0.30;10.17;48.82;3905.60;2276.23;-1629.37;0.00
0.27;9.09;43.12;3449.43;2065.20;-1384.22;0.00
0.21;10.36;32.81;2625.11;1771.64;-853.47;0.00
0.23;10.46;44.43;3554.26;1877.24;-1677.02;0.00
0.19;12.20;39.01;3120.66;1764.37;-1356.30;0.00
0.22;10.28;48.47;3877.92;1840.22;-2037.71;0.00
0.29;12.61;42.10;3368.16;2355.06;-1013.10;0.00
0.29;9.81;39.84;3187.33;2213.24;-974.09;0.00
0.25;8.50;32.69;2614.92;1930.62;-684.31;0.00
0.25;10.02;37.06;2964.85;1994.10;-970.75;0.00
0.28;7.43;41.64;3331.00;2008.15;-1322.85;0.00
0.27;9.60;42.53;3402.16;2112.02;-1290.14;0.00
