# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.26;10.15;38.20;3056.39;2089.42;-966.98;0.00
0.21;9.59;44.27;3541.82;1729.48;-1812.34;0.00
0.28;8.30;38.49;3079.07;2092.04;-987.03;0.00
0.23;9.20;43.31;3465.06;1821.04;-1644.03;0.00
0.25;10.15;48.69;3895.02;2023.84;-1871.18;0.00
0.23;10.72;42.54;3402.96;1938.71;-1464.25;0.00
0.28;9.23;41.62;3329.45;2105.17;-1224.28;0.00
0.25;11.70;44.90;3592.29;2112.74;-1479.55;0.00
0.29;10.75;44.45;3555.72;2280.33;-1275.39;0.00
0.23;9.30;36.88;2950.17;1868.63;-1081.54;0.00
0.26;12.35;39.86;3188.50;2204.79;-983.71;0.00
0.24;11.40;45.27;3621.24;2012.47;-1608.77;0.00
0.22;11.71;38.59;3086.97;1891.41;-1195.56;0.00
0.24;10.27;30.29;2423.31;1930.30;-493.01;0.00
0.25;9.52;40.57;3245.50;1975.12;-1270.38;0.00
0.28;10.76;36.11;2888.82;2207.36;-681.46;0.00
0.28;10.15;41.58;3326.14;2159.95;-1166.18;0.00
0.23;9.99;40.50;3239.68;1854.29;-1385.39;0.00
0.24;10.63;40.59;3247.14;1947.48;-1299.67;0.00
0.26;9.49;42.80;3423.79;2025.26;-1398.53;0.00
0.24;9.84;37.93;3034.58;1946.31;-1088.27;0.00
0.27;10.43;41.53;3322.63;2145.98;-1176.65;0.00
0.25;10.40;41.09;3286.87;2007.40;-1279.47;0.00
0.22;10.58;43.41;3473.10;1831.40;-1641.70;0.00
0.24;11.25;36.12;2889.36;2029.42;-859.94;0.00
0.24;9.21;42.11;3368.94;1870.37;-1498.57;0.00
0.29;9.47;41.99;3358.82;2175.11;-1183.71;0.00
0.24;10.24;45.95;3675.91;1980.87;-1695.04;0.00
0.26;9.35;32.73;2618.49;2040.16;-578.32;0.00
0.22;13.13;41.61;3329.19;1981.61;-1347.59;0.00
0.26;10.95;41.27;3301.60;2104.89;-1196.72;0.00
0.25;11.16;40.05;3204.08;2046.16;-1157.92;0.00
0.25;7.17;37.06;2965.05;1820.17;-1144.89;0.00
0.23;10.04;33.15;2651.75;1867.52;-784.23;0.00
0.26;8.39;48.14;3850.99;1948.45;-1902.55;0.00
0.23;9.92;43.02;3441.88;1903.77;-1538.11;0.00
0.19;10.41;42.25;3380.37;1662.42;-1717.94;0.00
0.28;11.76;31.89;2550.84;2248.38;-302.46;0.00
0.23;10.05;43.66;3492.82;1881.27;-1611.54;0.00
0.27;7.09;40.38;3230.32;1956.94;-1273.37;0.00
0.26;8.59;41.33;3306.76;1993.69;-1313.07;0.00
0.23;10.26;40.43;3234.46;1911.26;-1323.20;0.00
0.23;10.20;40.50;3239.82;1885.31;-1354.51;0.00
0.24;11.03;45.60;3648.27;2011.75;-1636.52;0.00
0.26;11.34;36.70;2935.71;2136.62;-799.09;0.00
0.25;10.61;44.35;3547.62;2050.36;-1497.26;0.00
0.24;8.85;38.38;3070.61;1871.28;-1199.34;0.00
0.25;9.85;36.89;2950.86;1961.22;-989.64;0.00
0.24;9.72;39.56;3164.68;1932.51;-1232.17;0.00
0.28;11.18;39.00;3119.69;2231.18;-888.51;0.00
0.26;11.52;41.38;3310.60;2110.80;-1199.80;0.00
0.26;10.86;41.11;3288.97;2130.39;-1158.57;0.00
0.24;8.90;40.98;3278.34;1870.40;-1407.95;0.00
0.26;10.45;33.35;2667.85;2093.25;-574.60;0.00
0.26;10.46;48.47;3877.30;2074.45;-1802.86;0.00
0.25;9.14;33.42;2673.79;1950.45;-723.34;0.00
0.24;10.45;36.41;2912.61;1936.65;-975.96;0.00
0.23;9.96;36.45;2915.91;1863.65;-1052.26;0.00
0.27;9.75;41.74;3338.91;2100.78;-1238.13;0.00
0.24;9.28;35.43;2834.41;1902.90;-931.51;0.00
0.24;9.64;44.49;3559.13;1909.84;-1649.28;0.00
0.29;10.59;41.93;3354.57;2265.03;-1089.53;0.00
0.26;9.63;42.11;3368.84;2007.86;-1360.98;0.00
0.27;9.84;37.91;3032.68;2099.98;-932.69;0.00
0.26;11.33;34.30;2743.89;2124.70;-619.19;0.00
0.24;9.43;29.13;2330.62;1915.74;-414.88;0.00
0.28;8.53;38.82;3105.54;2100.55;-1005.00;0.00
0.22;11.02;46.18;3694.32;1905.00;-1789.32;0.00
0.23;10.81;41.78;3342.02;1952.27;-1389.74;0.00
0.24;9.74;46.71;3736.52;1896.97;-1839.55;0.00
0.24;8.82;39.83;3186.75;1880.79;-1305.96;0.00
0.23;12.72;39.06;3124.91;2035.78;-1089.12;0.00
0.22;11.15;41.14;3291.50;1873.31;-1418.19;0.00
0.24;10.50;41.65;3332.00;1966.80;-1365.21;0.00
0.20;8.84;44.99;3599.44;1670.89;-1928.54;0.00
0.25;10.62;35.45;2836.37;2054.24;-782.13;0.00
0.27;10.60;43.55;3483.91;2137.95;-1345.96;0.00
0.33;10.14;38.80;3103.98;2493.84;-610.15;0.00
0.25;9.77;48.78;3902.12;1969.01;-1933.11;0.00
0.25;11.87;46.94;3755.18;2090.86;-1664.31;0.00
0.30;9.34;41.86;3348.82;2281.58;-1067.24;0.00
0.26;11.85;43.29;3463.57;2165.27;-1298.30;0.00
0.25;10.23;38.88;3110.73;1991.44;-1119.29;0.00
0.28;10.46;39.57;3165.77;2191.54;-974.23;0.00
0.24;10.70;49.26;3940.55;1971.86;-1968.69;0.00
0.23;10.87;39.10;3127.67;1945.84;-1181.83;0.00
0.22;10.93;37.64;3010.96;1859.41;-1151.55;0.00
0.22;10.21;40.34;3226.89;1811.42;-1415.48;0.00
0.27;9.53;40.65;3251.76;2088.98;-1162.78;0.00
0.25;9.62;35.92;2873.28;1950.53;-922.75;0.00
0.21;8.54;41.34;3307.29;1710.73;-1596.56;0.00
0.23;10.87;40.32;3225.29;1943.25;-1282.04;0.00
0.25;10.41;40.40;3232.19;2017.30;-1214.88;0.00
0.23;12.34;39.39;3151.41;2001.08;-1150.33;0.00
0.25;9.97;44.93;3594.23;2014.20;-1580.03;0.00
0.19;13.08;42.61;3408.89;1796.87;-1612.02;0.00
0.30;9.37;35.71;2856.61;2247.98;-608.63;0.00
0.24;10.25;39.07;3125.42;1980.77;-1144.65;0.00
0.21;10.55;37.33;2986.68;1786.94;-1199.73;0.00
0.27;9.59;33.10;2648.31;2109.17;-539.14;0.00
0.23;9.36;41.75;3339.82;1846.76;-1493.06;0.00
0.24;10.89;37.76;3021.17;2009.11;-1012.06;0.00
0.23;11.51;40.43;3234.07;1934.53;-1299.55;0.00
0.24;8.93;37.48;2998.09;1884.68;-1113.41;0.00
0.21;9.92;40.93;3274.32;1772.01;-1502.31;0.00
0.24;10.92;42.44;3394.92;1977.35;-1417.56;0.00
0.25;10.20;32.49;2599.55;1996.75;-602.79;0.00
0.21;10.70;37.75;3020.03;1783.97;-1236.06;0.00
0.24;9.54;37.22;2977.55;1935.04;-1042.51;0.00
0.25;11.85;53.24;4259.15;2124.02;-2135.12;0.00
0.26;9.55;31.17;2493.36;2007.31;-486.05;0.00
0.25;11.16;47.06;3764.49;2033.33;-1731.16;0.00
0.22;10.70;35.96;2877.10;1834.67;-1042.43;0.00
0.27;9.19;38.16;3052.93;2069.24;-983.69;0.00
0.24;10.74;37.89;3031.48;2004.50;-1026.98;0.00
0.25;11.13;32.81;2625.06;2037.57;-587.49;0.00
0.31;9.74;46.40;3712.11;2309.24;-1402.87;0.00
0.21;10.54;39.75;3179.97;1789.65;-1390.32;0.00
0.25;10.28;43.82;3505.64;2021.87;-1483.78;0.00
0.25;10.13;49.08;3926.75;2016.17;-1910.58;0.00
0.26;9.79;37.13;2970.26;2054.41;-915.86;0.00
0.26;9.39;43.05;3444.11;2025.52;-1418.59;0.00
0.19;12.47;41.28;3302.16;1771.90;-1530.26;0.00
0.25;10.76;42.64;3410.83;2042.58;-1368.24;0.00
0.28;10.97;43.65;3492.09;2222.60;-1269.50;0.00
0.25;9.51;35.65;2852.30;1999.95;-852.35;0.00
0.25;9.51;39.24;3139.38;1975.84;-1163.54;0.00
0.23;8.70;39.02;3121.92;1795.53;-1326.39;0.00
0.26;10.87;35.67;2853.24;2079.45;-773.79;0.00
0.29;8.40;35.28;2822.06;2121.55;-700.51;0.00
