# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.27;8.76;41.88;3350.30;2050.37;-1299.94;0.00
0.26;8.66;32.49;2599.43;1960.22;-639.21;0.00
0.23;8.87;38.16;3052.52;1828.45;-1224.07;0.00
0.24;10.76;45.28;3622.15;1974.33;-1647.82;0.00
0.30;10.18;46.62;3729.85;2300.64;-1429.21;0.00
0.27;8.72;46.47;3717.97;2040.21;-1677.76;0.00
0.26;11.29;44.08;3526.43;2113.04;-1413.39;0.00
0.28;8.33;41.56;3324.46;2107.98;-1216.47;0.00
0.27;8.39;32.88;2630.70;2029.83;-600.87;0.00
0.25;12.87;45.81;3665.05;2164.33;-1500.73;0.00
0.26;10.62;44.99;3598.83;2112.33;-1486.50;0.00
0.22;10.48;43.55;3483.69;1874.79;-1608.90;0.00
0.27;10.19;37.72;3017.38;2134.42;-882.96;0.00
0.25;8.52;40.11;3208.76;1916.30;-1292.46;0.00
0.27;9.73;37.55;3004.26;2098.06;-906.20;0.00
0.19;11.35;37.16;2972.97;1726.64;-1246.33;0.00
0.25;9.17;37.03;2962.22;1924.03;-1038.19;0.00
0.24;10.60;40.92;3273.77;1944.76;-1329.01;0.00
0.30;10.23;39.48;3158.15;2290.78;-867.37;0.00
0.25;10.01;40.48;3238.43;1989.52;-1248.91;0.00
0.24;10.24;34.59;2767.31;1945.96;-821.35;0.00
0.26;9.99;38.83;3106.38;2053.70;-1052.68;0.00
0.22;11.78;36.42;2913.90;1941.96;-971.94;0.00
0.31;9.23;38.06;3044.89;2321.82;-723.08;0.00
0.25;9.90;42.24;3378.94;2012.28;-1366.66;0.00
0.23;10.64;37.70;3015.68;1902.12;-1113.56;0.00
0.27;9.70;29.91;2393.17;2075.39;-317.78;0.00
0.24;9.72;34.49;2758.94;1918.78;-840.16;0.00
0.25;9.11;38.05;3043.62;1961.96;-1081.66;0.00
0.28;9.50;42.26;3380.49;2157.49;-1223.00;0.00
0.23;12.46;34.24;2739.48;2018.96;-720.51;0.00
0.23;12.08;40.96;3276.75;1965.63;-1311.12;0.00
0.27;9.15;47.61;3808.74;2093.82;-1714.92;0.00
0.24;10.41;40.35;3227.79;1944.82;-1282.97;0.00
0.24;12.72;41.22;3297.21;2065.92;-1231.29;0.00
0.26;10.42;35.71;2856.68;2098.20;-758.48;0.00
0.24;10.97;40.93;3274.47;1996.71;-1277.75;0.00
0.24;10.54;45.80;3664.00;1997.95;-1666.05;0.00
0.24;8.89;31.64;2531.26;1869.80;-661.46;0.00
0.25;11.25;43.00;3440.31;2084.79;-1355.51;0.00
0.23;12.66;45.47;3637.37;2027.11;-1610.26;0.00
0.23;9.98;41.04;3283.05;1894.84;-1388.22;0.00
0.27;9.70;35.65;2851.62;2122.59;-729.03;0.00
0.20;9.88;40.27;3221.26;1722.38;-1498.88;0.00
0.24;10.95;38.78;3102.03;1965.16;-1136.86;0.00
0.25;10.78;32.83;2626.72;2015.91;-610.81;0.00
0.24;9.93;37.85;3028.36;1956.05;-1072.31;0.00
0.27;11.33;39.88;3190.35;2182.99;-1007.36;0.00
0.25;9.44;39.60;3168.08;1940.54;-1227.54;0.00
0.25;9.32;32.64;2611.08;1969.61;-641.47;0.00
0.23;10.73;36.56;2924.42;1934.73;-989.69;0.00
0.22;8.70;42.14;3371.20;1750.55;-1620.65;0.00
0.23;10.24;53.49;4279.40;1870.04;-2409.36;0.00
0.26;10.00;47.25;3779.95;2042.04;-1737.91;0.00
0.28;10.35;40.34;3227.26;2166.94;-1060.32;0.00
