# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.25;10.60;39.05;3123.85;2021.52;-1102.33;0.00
0.25;10.30;44.02;3521.75;2035.46;-1486.29;0.00
0.22;11.25;46.18;3694.77;1914.21;-1780.55;0.00
0.23;8.88;42.81;3424.50;1823.83;-1600.67;0.00
0.28;11.28;44.29;3543.31;2257.37;-1285.94;0.00
0.26;9.17;34.64;2771.60;1994.81;-776.79;0.00
0.23;10.46;41.52;3321.38;1878.40;-1442.98;0.00
0.21;10.38;41.32;3305.74;1758.70;-1547.04;0.00
0.23;10.11;36.72;2937.69;1910.84;-1026.85;0.00
0.26;10.73;36.49;2919.58;2068.34;-851.25;0.00
0.25;10.58;45.32;3625.49;2054.21;-1571.28;0.00
0.25;9.87;45.64;3651.25;1989.34;-1661.91;0.00
0.24;10.63;43.32;3465.88;1947.93;-1517.95;0.00
0.24;11.46;44.19;3534.95;2032.97;-1501.98;0.00
0.29;10.67;42.71;3417.19;2238.53;-1178.65;0.00
0.22;8.80;41.04;3283.58;1730.19;-1553.40;0.00
0.25;10.46;35.79;2863.31;1999.87;-863.44;0.00
0.25;9.23;39.54;3163.07;1938.93;-1224.14;0.00
0.24;10.14;45.51;3640.57;1919.24;-1721.34;0.00
0.20;11.68;31.27;2501.67;1797.64;-704.03;0.00
0.20;10.18;39.21;3136.41;1729.11;-1407.30;0.00
0.23;9.86;38.12;3049.45;1890.34;-1159.11;0.00
0.26;8.97;33.90;2711.82;1981.72;-730.09;0.00
0.30;8.87;45.86;3668.43;2220.66;-1447.76;0.00
0.26;10.42;37.06;2964.53;2098.33;-866.20;0.00
0.25;11.38;41.02;3281.52;2098.23;-1183.30;0.00
0.25;10.59;43.93;3514.61;2043.10;-1471.51;0.00
0.20;10.03;38.60;3088.15;1712.20;-1375.96;0.00
0.29;12.62;38.28;3062.16;2345.12;-717.04;0.00
0.27;9.62;39.84;3187.57;2081.46;-1106.11;0.00
0.26;11.91;46.43;3714.77;2151.41;-1563.36;0.00
0.23;10.51;33.33;2666.56;1909.23;-757.34;0.00
0.28;9.47;44.46;3556.68;2169.65;-1387.02;0.00
0.20;8.71;35.88;2870.66;1621.23;-1249.43;0.00
0.27;9.72;36.68;2934.14;2090.59;-843.56;0.00
0.31;9.42;50.33;4026.69;2296.13;-1730.56;0.00
0.27;10.82;47.02;3761.95;2138.76;-1623.18;0.00
0.26;9.37;41.92;3353.35;2031.51;-1321.84;0.00
0.25;10.00;48.76;3900.84;1973.34;-1927.50;0.00
0.29;8.29;41.79;3343.07;2119.41;-1223.66;0.00
0.30;9.29;37.92;3033.99;2257.39;-776.60;0.00
0.19;13.14;39.38;3150.17;1840.70;-1309.47;0.00
0.21;9.87;37.01;2961.16;1765.12;-1196.04;0.00
0.25;9.94;37.44;2995.17;1981.42;-1013.75;0.00
0.23;10.40;38.13;3050.44;1925.55;-1124.89;0.00
0.20;9.07;34.30;2744.36;1643.95;-1100.41;0.00
0.26;10.65;44.17;3533.74;2080.68;-1453.06;0.00
0.27;9.15;39.61;3168.46;2088.02;-1080.44;0.00
0.24;8.83;37.13;2970.53;1880.82;-1089.72;0.00
0.26;9.52;36.46;2916.72;2045.81;-870.90;0.00
0.20;11.24;33.68;2694.14;1786.24;-907.90;0.00
0.23;10.09;37.58;3006.30;1903.65;-1102.66;0.00
0.24;10.79;38.11;3049.10;1982.49;-1066.60;0.00
0.25;9.28;40.77;3261.83;1984.21;-1277.63;0.00
0.25;9.81;37.47;2997.67;2010.32;-987.35;0.00
0.28;9.80;34.17;2733.84;2189.94;-543.90;0.00
0.25;9.47;42.23;3378.52;1975.31;-1403.21;0.00
0.26;8.45;38.71;3096.95;1962.29;-1134.67;0.00
0.22;10.93;38.41;3072.58;1853.77;-1218.82;0.00
0.23;11.20;47.87;3829.71;1961.64;-1868.08;0.00
0.26;10.02;47.66;3812.63;2029.12;-1783.51;0.00
