# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.29;10.56;37.30;2983.79;2244.65;-739.14;0.00
0.25;9.78;39.73;3178.67;2009.41;-1169.26;0.00
0.17;8.40;36.94;2955.14;1446.05;-1509.09;0.00
0.27;8.84;41.14;3291.48;2041.17;-1250.31;0.00
0.25;9.01;39.93;3194.51;1958.12;-1236.39;0.00
0.23;9.27;44.09;3527.02;1834.92;-1692.10;0.00
0.24;11.27;37.43;2994.45;2013.55;-980.90;0.00
0.26;11.12;33.92;2713.31;2116.70;-596.60;0.00
0.28;11.49;37.82;3025.93;2233.52;-792.41;0.00
0.28;9.86;37.52;3001.66;2186.83;-814.83;0.00
0.26;8.34;40.18;3214.79;1968.55;-1246.25;0.00
0.27;10.14;43.41;3472.69;2113.44;-1359.25;0.00
0.22;9.73;40.38;3230.05;1804.07;-1425.98;0.00
0.28;8.12;44.77;3581.45;2058.76;-1522.70;0.00
0.22;9.35;44.42;3553.36;1768.59;-1784.77;0.00
0.24;11.61;34.10;2727.99;2001.33;-726.65;0.00
0.26;12.92;40.23;3218.45;2234.77;-983.68;0.00
0.34;9.67;35.05;2804.05;2497.63;-306.42;0.00
0.26;10.46;46.33;3706.00;2062.73;-1643.28;0.00
0.25;9.43;40.81;3265.16;1958.13;-1307.03;0.00
0.26;10.38;38.17;3053.42;2091.99;-961.43;0.00
0.23;10.36;38.22;3057.81;1890.70;-1167.11;0.00
0.22;10.02;43.35;3468.33;1807.26;-1661.07;0.00
0.27;10.89;40.59;3246.82;2175.74;-1071.07;0.00
0.30;11.72;40.56;3245.02;2354.09;-890.93;0.00
0.22;10.02;36.54;2923.00;1811.33;-1111.67;0.00
0.26;9.23;45.78;3662.21;2004.39;-1657.81;0.00
0.26;7.92;39.79;3183.04;1933.52;-1249.52;0.00
0.26;9.50;39.36;3148.82;2003.23;-1145.58;0.00
0.22;10.31;39.79;3183.06;1826.28;-1356.77;0.00
0.24;10.24;37.10;2967.66;1929.29;-1038.36;0.00
0.24;10.67;38.11;3048.97;1996.70;-1052.27;0.00
0.22;9.82;37.53;3002.52;1841.92;-1160.59;0.00
0.27;10.02;48.42;3873.24;2093.76;-1779.48;0.00
0.27;10.13;41.68;3334.17;2093.13;-1241.04;0.00
0.27;12.49;45.10;3608.24;2277.18;-1331.06;0.00
0.23;10.69;40.03;3202.80;1926.73;-1276.07;0.00
0.27;8.78;33.88;2710.55;2054.62;-655.92;0.00
0.25;9.94;36.11;2889.09;2022.48;-866.61;0.00
0.22;11.71;38.51;3080.96;1930.47;-1150.49;0.00
0.25;10.60;38.51;3081.07;2016.04;-1065.03;0.00
0.27;9.15;41.01;3280.93;2085.36;-1195.57;0.00
0.29;9.83;45.26;3620.86;2196.09;-1424.77;0.00
0.28;10.49;46.02;3681.59;2178.38;-1503.20;0.00
0.22;9.75;46.55;3723.71;1783.84;-1939.87;0.00
0.27;11.21;44.26;3540.67;2172.80;-1367.87;0.00
0.25;10.27;34.23;2738.51;2011.30;-727.22;0.00
0.26;11.45;42.31;3384.43;2155.01;-1229.42;0.00
0.28;11.36;37.32;2985.28;2242.35;-742.92;0.00
0.25;9.91;39.12;3129.34;1976.65;-1152.69;0.00
0.21;11.57;42.61;3409.11;1877.75;-1531.36;0.00
0.26;8.11;37.96;3036.77;1936.03;-1100.74;0.00
0.26;10.76;43.15;3452.36;2122.32;-1330.03;0.00
