# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.24;9.30;37.70;3016.39;1924.03;-1092.36;0.00
0.25;11.34;42.53;3402.62;2057.77;-1344.85;0.00
0.25;10.91;37.15;2972.03;2066.74;-905.29;0.00
0.25;12.01;36.99;2959.42;2122.44;-836.98;0.00
0.28;11.64;43.20;3455.94;2233.12;-1222.82;0.00
0.26;10.18;39.90;3192.33;2055.67;-1136.67;0.00
0.27;12.05;39.24;3138.82;2217.41;-921.41;0.00
0.25;10.10;38.45;3076.03;2001.28;-1074.75;0.00
0.23;9.29;49.22;3937.29;1821.55;-2115.74;0.00
0.23;11.86;40.24;3219.58;1966.42;-1253.15;0.00
0.27;10.95;28.04;2243.13;2180.96;-62.17;0.00
0.27;9.10;44.27;3541.70;2075.16;-1466.54;0.00
0.26;9.44;41.23;3298.73;2018.55;-1280.18;0.00
0.26;11.23;42.55;3403.94;2114.42;-1289.52;0.00
0.30;9.10;41.10;3287.88;2223.80;-1064.08;0.00
0.23;9.45;48.10;3847.87;1856.80;-1991.08;0.00
0.27;9.94;42.12;3369.55;2103.79;-1265.77;0.00
0.26;7.79;37.43;2994.02;1926.56;-1067.46;0.00
0.21;10.02;44.84;3587.20;1750.53;-1836.67;0.00
0.30;10.18;41.55;3323.66;2297.32;-1026.35;0.00
0.24;9.25;49.92;3993.44;1883.30;-2110.14;0.00
0.24;9.67;28.75;2300.05;1937.58;-362.48;0.00
0.23;11.11;38.74;3098.85;1959.14;-1139.71;0.00
0.24;9.12;45.53;3642.46;1884.82;-1757.64;0.00
0.26;10.70;39.53;3162.34;2092.68;-1069.65;0.00
0.26;9.22;31.12;2489.91;2005.40;-484.52;0.00
0.27;9.65;39.86;3188.81;2067.58;-1121.23;0.00
0.27;10.07;43.88;3510.14;2144.86;-1365.28;0.00
0.24;11.27;42.32;3385.42;1990.29;-1395.13;0.00
0.24;10.70;37.59;3007.28;1987.88;-1019.40;0.00
0.26;8.96;42.56;3404.48;1976.72;-1427.76;0.00
0.27;9.91;40.36;3228.59;2096.79;-1131.81;0.00
0.25;10.41;41.01;3280.81;2048.00;-1232.81;0.00
0.27;12.71;53.09;4246.84;2254.01;-1992.83;0.00
0.25;11.03;36.00;2879.73;2027.80;-851.93;0.00
0.26;9.02;42.91;3432.50;2018.30;-1414.20;0.00
0.28;9.02;35.52;2841.40;2128.93;-712.47;0.00
0.26;9.78;44.84;3587.57;2045.77;-1541.80;0.00
0.30;9.40;45.03;3602.76;2256.05;-1346.71;0.00
0.24;9.82;35.13;2810.01;1908.74;-901.26;0.00
0.25;11.59;37.59;3007.49;2086.09;-921.41;0.00
0.26;8.44;44.14;3531.37;1954.83;-1576.54;0.00
0.26;10.68;45.68;3654.02;2112.21;-1541.81;0.00
0.26;11.27;37.62;3009.65;2100.38;-909.27;0.00
0.25;7.17;42.26;3380.67;1819.61;-1561.06;0.00
0.24;10.23;35.63;2850.20;1956.48;-893.72;0.00
0.24;10.09;48.57;3885.58;1918.63;-1966.96;0.00
0.25;11.48;40.48;3238.73;2058.41;-1180.32;0.00
0.30;11.07;38.84;3107.43;2352.62;-754.81;0.00
0.23;12.50;40.85;3268.07;2038.28;-1229.79;0.00
0.20;9.57;43.79;3503.09;1683.95;-1819.14;0.00
0.24;10.66;40.48;3238.35;1951.13;-1287.22;0.00
0.24;11.02;43.69;3495.28;2008.56;-1486.72;0.00
0.26;10.15;42.38;3390.25;2086.31;-1303.94;0.00
0.28;11.12;45.93;3674.79;2261.41;-1413.39;0.00
0.29;11.95;37.83;3026.74;2339.62;-687.12;0.00
0.25;11.45;50.29;4023.37;2058.42;-1964.94;0.00
0.23;10.83;39.59;3167.43;1899.48;-1267.95;0.00
0.25;10.60;35.46;2836.74;2036.70;-800.04;0.00
0.19;9.94;38.01;3041.19;1662.15;-1379.03;0.00
0.27;12.17;42.24;3379.49;2207.66;-1171.83;0.00
0.24;9.86;39.74;3179.15;1918.01;-1261.14;0.00
0.26;9.65;40.09;3207.03;2052.55;-1154.49;0.00
0.28;9.98;34.06;2724.73;2150.60;-574.13;0.00
0.29;9.75;39.69;3174.98;2213.69;-961.29;0.00
0.25;11.10;37.49;2999.55;2033.24;-966.31;0.00
0.22;10.89;34.04;2722.96;1894.95;-828.01;0.00
0.29;11.10;40.69;3255.08;2265.84;-989.25;0.00
0.27;10.08;36.89;2950.91;2134.02;-816.89;0.00
