# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.19;11.91;36.22;2897.52;1767.31;-1130.20;0.00
0.21;8.59;38.73;3098.72;1711.62;-1387.10;0.00
0.28;13.29;47.55;3803.88;2360.14;-1443.74;0.00
0.27;9.06;42.70;3415.95;2065.06;-1350.89;0.00
0.25;10.08;40.53;3242.50;1988.21;-1254.29;0.00
0.23;9.17;37.09;2966.81;1823.98;-1142.83;0.00
0.27;10.32;38.56;3084.63;2140.29;-944.34;0.00
0.21;9.26;38.88;3110.68;1753.44;-1357.23;0.00
0.25;10.70;42.38;3390.52;2030.97;-1359.55;0.00
0.23;10.25;37.28;2982.23;1870.41;-1111.82;0.00
0.25;11.45;41.83;3346.33;2051.79;-1294.54;0.00
0.26;7.09;44.95;3595.87;1876.71;-1719.17;0.00
0.22;8.81;48.67;3893.24;1743.80;-2149.44;0.00
0.23;10.99;42.89;3431.13;1938.36;-1492.77;0.00
0.26;10.16;39.70;3176.21;2076.71;-1099.50;0.00
0.26;10.43;44.03;3522.72;2062.03;-1460.70;0.00
0.26;6.40;49.45;3955.74;1871.88;-2083.86;0.00
0.23;9.84;37.33;2986.08;1862.98;-1123.10;0.00
0.27;10.36;49.01;3920.90;2127.79;-1793.10;0.00
0.26;9.69;37.24;2979.23;2023.23;-956.00;0.00
0.22;10.97;41.95;3355.76;1860.20;-1495.56;0.00
0.24;11.64;40.12;3209.75;2053.19;-1156.56;0.00
0.27;10.64;37.94;3034.82;2134.94;-899.88;0.00
0.24;10.51;42.19;3374.88;1965.72;-1409.16;0.00
0.19;9.14;51.01;4081.16;1620.04;-2461.12;0.00
0.25;11.26;35.96;2876.48;2048.04;-828.44;0.00
0.29;9.58;39.96;3196.76;2230.83;-965.93;0.00
0.20;8.39;36.14;2890.96;1596.70;-1294.26;0.00
0.22;9.51;43.26;3460.85;1801.31;-1659.54;0.00
0.26;9.50;35.04;2803.22;2010.86;-792.36;0.00
0.27;11.34;52.18;4174.37;2162.66;-2011.71;0.00
0.24;10.76;43.69;3495.47;1996.53;-1498.94;0.00
0.27;8.60;41.68;3334.43;2022.22;-1312.21;0.00
0.25;11.83;35.92;2873.44;2098.36;-775.07;0.00
0.23;10.67;34.08;2726.30;1910.67;-815.62;0.00
0.31;9.07;44.97;3597.86;2281.28;-1316.57;0.00
0.28;9.66;43.75;3499.65;2141.46;-1358.20;0.00
0.26;10.89;44.75;3580.20;2083.00;-1497.20;0.00
0.24;10.02;36.90;2951.93;1952.49;-999.45;0.00
0.29;9.02;37.06;2964.80;2163.41;-801.38;0.00
0.27;11.65;40.68;3254.10;2205.16;-1048.94;0.00
0.23;9.43;44.54;3562.85;1864.74;-1698.12;0.00
0.27;11.34;38.74;3099.52;2158.62;-940.90;0.00
0.23;10.46;38.71;3097.17;1901.17;-1196.00;0.00
0.25;9.73;43.06;3444.50;2004.37;-1440.13;0.00
0.25;11.32;42.41;3392.98;2083.76;-1309.22;0.00
0.19;9.15;37.92;3033.62;1626.45;-1407.17;0.00
0.24;10.56;33.46;2676.43;1962.07;-714.36;0.00
0.23;10.46;45.35;3628.17;1908.26;-1719.91;0.00
0.23;9.16;34.83;2786.55;1820.30;-966.25;0.00
0.26;11.16;40.17;3213.90;2126.82;-1087.08;0.00
0.26;9.16;33.90;2711.78;2013.80;-697.98;0.00
0.25;9.38;39.69;3175.53;1949.56;-1225.98;0.00
0.25;11.33;36.57;2925.98;2070.61;-855.37;0.00
0.22;9.40;39.53;3162.13;1818.87;-1343.27;0.00
0.24;11.91;40.59;3247.16;2051.16;-1195.99;0.00
0.25;11.46;35.16;2812.49;2078.65;-733.84;0.00
0.22;7.45;42.37;3389.24;1666.23;-1723.01;0.00
0.29;9.85;39.56;3164.86;2215.24;-949.62;0.00
0.23;9.43;43.08;3446.60;1834.85;-1611.75;0.00
0.26;10.58;42.17;3373.70;2059.77;-1313.92;0.00
