# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.21;11.92;38.97;3117.74;1893.53;-1224.21;0.00
0.25;11.81;44.78;3582.49;2078.27;-1504.22;0.00
0.24;9.96;41.64;3331.13;1935.16;-1395.97;0.00
0.28;11.33;34.72;2777.47;2218.29;-559.18;0.00
0.23;10.72;39.61;3168.68;1911.91;-1256.77;0.00
0.27;10.87;46.40;3712.04;2182.26;-1529.78;0.00
0.23;10.17;36.82;2945.99;1903.83;-1042.16;0.00
0.22;10.97;42.40;3392.17;1889.19;-1502.98;0.00
0.26;9.63;41.74;3339.54;2041.28;-1298.27;0.00
0.25;9.63;38.52;3081.27;1971.65;-1109.63;0.00
0.30;11.92;41.90;3352.39;2376.73;-975.66;0.00
0.26;9.58;42.24;3379.30;2025.95;-1353.35;0.00
0.25;9.53;44.46;3557.18;1948.86;-1608.32;0.00
0.22;10.24;38.48;3078.26;1830.97;-1247.29;0.00
0.25;9.82;44.16;3532.88;2011.47;-1521.40;0.00
0.26;13.61;50.94;4075.24;2251.63;-1823.61;0.00
0.24;9.26;40.41;3232.61;1923.69;-1308.92;0.00
0.24;10.46;36.80;2944.37;1953.11;-991.26;0.00
0.23;9.22;42.33;3386.02;1822.02;-1564.00;0.00
0.23;10.92;37.35;2988.15;1906.77;-1081.38;0.00
0.23;11.79;27.65;2211.97;1990.48;-221.50;0.00
0.31;10.67;37.10;2967.96;2383.68;-584.28;0.00
0.28;11.28;40.98;3278.66;2263.79;-1014.87;0.00
0.24;10.22;37.24;2979.54;1949.73;-1029.81;0.00
0.28;9.26;37.49;2999.59;2114.18;-885.41;0.00
0.26;8.96;33.18;2654.39;2021.42;-632.97;0.00
0.27;11.15;38.81;3104.80;2167.38;-937.42;0.00
0.31;10.00;30.33;2426.58;2344.17;-82.41;0.00
0.24;9.16;31.19;2495.08;1873.55;-621.53;0.00
0.25;11.80;33.15;2651.76;2084.03;-567.73;0.00
0.19;9.73;47.26;3781.16;1618.88;-2162.29;0.00
0.25;10.63;40.43;3234.79;2018.46;-1216.33;0.00
0.24;8.43;35.14;2810.83;1878.61;-932.22;0.00
0.23;11.21;39.89;3191.52;1969.54;-1221.98;0.00
0.19;10.71;46.19;3695.17;1690.43;-2004.74;0.00
0.30;8.76;43.22;3457.58;2205.24;-1252.33;0.00
0.27;10.98;41.98;3358.75;2180.89;-1177.86;0.00
0.23;9.83;50.15;4012.12;1901.16;-2110.96;0.00
0.24;10.05;34.04;2723.33;1928.86;-794.47;0.00
0.27;9.86;41.80;3343.61;2127.89;-1215.71;0.00
0.26;9.40;43.64;3491.42;2002.49;-1488.93;0.00
0.26;10.10;42.14;3371.49;2047.86;-1323.63;0.00
0.24;9.43;44.97;3597.94;1927.94;-1670.00;0.00
0.25;10.37;37.65;3012.14;2007.01;-1005.13;0.00
0.29;9.70;41.18;3294.44;2238.57;-1055.87;0.00
0.21;9.13;41.45;3315.61;1740.33;-1575.28;0.00
0.32;7.97;35.79;2862.95;2298.03;-564.92;0.00
0.26;12.38;39.75;3179.75;2204.27;-975.48;0.00
0.25;9.07;37.81;3025.02;1932.98;-1092.04;0.00
0.23;9.62;36.59;2926.97;1852.91;-1074.06;0.00
0.28;9.98;45.10;3607.88;2161.97;-1445.90;0.00
0.28;9.12;35.99;2879.11;2104.44;-774.66;0.00
0.24;12.15;37.21;2977.19;2027.06;-950.13;0.00
0.26;12.12;32.49;2599.30;2179.52;-419.78;0.00
0.25;8.51;38.69;3095.17;1888.91;-1206.25;0.00
0.25;9.65;39.24;3138.87;1950.67;-1188.20;0.00
0.26;10.13;36.01;2880.71;2067.02;-813.69;0.00
0.27;9.07;41.43;3314.03;2055.56;-1258.47;0.00
0.24;11.35;32.14;2571.21;2039.73;-531.48;0.00
0.25;11.12;39.70;3176.40;2059.00;-1117.40;0.00
0.29;11.59;37.45;2995.82;2319.58;-676.24;0.00
0.25;12.07;38.31;3065.07;2119.44;-945.63;0.00
0.26;10.67;32.25;2580.12;2077.97;-502.15;0.00
0.25;11.26;42.25;3380.14;2043.13;-1337.01;0.00
0.25;9.69;43.15;3452.18;1994.70;-1457.47;0.00
0.24;10.21;39.94;3195.53;1957.33;-1238.20;0.00
0.27;9.00;35.77;2861.34;2057.81;-803.53;0.00
0.26;11.88;40.73;3258.36;2132.64;-1125.73;0.00
0.20;10.91;47.07;3765.82;1782.87;-1982.95;0.00
0.25;10.15;41.29;3303.57;2030.34;-1273.23;0.00
0.22;8.88;39.68;3174.23;1779.48;-1394.75;0.00
0.25;8.52;40.34;3227.59;1914.72;-1312.87;0.00
0.28;9.61;45.22;3617.37;2152.85;-1464.52;0.00
0.22;12.37;34.88;2790.36;1976.93;-813.44;0.00
0.26;12.14;41.61;3328.92;2181.66;-1147.26;0.00
0.25;10.20;42.67;3413.44;2016.48;-1396.96;0.00
0.26;7.79;41.66;3333.05;1948.07;-1384.98;0.00
0.23;9.48;40.62;3249.78;1829.46;-1420.33;0.00
0.29;9.33;43.93;3514.44;2175.65;-1338.79;0.00
0.24;9.85;46.10;3688.38;1955.33;-1733.05;0.00
0.25;9.53;38.62;3089.58;1952.89;-1136.68;0.00
0.22;10.33;41.13;3290.22;1846.30;-1443.92;0.00
0.22;10.27;44.13;3530.69;1823.54;-1707.15;0.00
0.26;10.21;39.50;3159.91;2063.25;-1096.66;0.00
0.24;12.29;46.89;3751.03;2073.41;-1677.62;0.00
0.27;10.73;36.57;2925.33;2138.91;-786.42;0.00
0.26;10.52;41.52;3321.80;2102.77;-1219.03;0.00
0.28;9.12;40.88;3270.30;2150.45;-1119.85;0.00
0.24;9.13;35.04;2803.49;1918.81;-884.68;0.00
0.25;10.48;46.96;3756.58;2037.33;-1719.25;0.00
0.27;8.59;38.59;3086.93;2053.25;-1033.68;0.00
0.22;9.73;43.82;3505.61;1795.38;-1710.23;0.00
0.21;10.56;36.54;2923.25;1820.63;-1102.63;0.00
0.24;11.49;41.06;3284.57;2032.00;-1252.57;0.00
0.26;10.53;40.62;3249.94;2096.88;-1153.06;0.00
0.27;8.02;37.62;3009.50;2018.19;-991.32;0.00
0.21;10.08;31.15;2492.08;1768.18;-723.90;0.00
0.24;9.53;43.48;3478.22;1914.86;-1563.36;0.00
0.27;10.38;42.99;3438.97;2158.26;-1280.71;0.00
0.28;9.00;39.97;3197.59;2109.43;-1088.16;0.00
0.22;8.59;39.34;3147.14;1765.07;-1382.07;0.00
0.26;8.53;36.35;2907.98;1972.71;-935.27;0.00
0.27;10.08;35.21;2816.92;2115.45;-701.47;0.00
0.23;9.28;44.80;3584.36;1845.19;-1739.16;0.00
0.26;11.98;36.78;2942.55;2178.01;-764.55;0.00
0.22;9.26;44.27;3541.47;1799.07;-1742.40;0.00
0.30;11.34;34.75;2780.29;2369.66;-410.63;0.00
0.26;10.64;49.13;3930.63;2111.01;-1819.63;0.00
0.26;9.95;42.84;3427.56;2030.91;-1396.65;0.00
0.28;9.73;40.66;3253.12;2145.28;-1107.84;0.00
0.23;10.04;37.33;2986.12;1885.43;-1100.69;0.00
0.23;11.26;40.77;3261.80;1972.79;-1289.01;0.00
0.25;8.98;46.29;3703.33;1956.71;-1746.62;0.00
0.27;10.84;44.40;3551.85;2174.90;-1376.96;0.00
0.28;10.03;44.19;3534.98;2153.79;-1381.19;0.00
0.23;8.66;38.57;3085.31;1796.90;-1288.40;0.00
0.25;10.00;42.56;3404.53;1988.69;-1415.84;0.00
0.27;10.07;45.09;3606.92;2140.21;-1466.71;0.00
0.22;9.86;39.64;3171.28;1836.32;-1334.96;0.00
0.24;10.06;40.78;3262.51;1965.24;-1297.27;0.00
0.26;11.65;41.56;3324.54;2154.37;-1170.17;0.00
0.27;10.27;38.07;3045.58;2110.40;-935.19;0.00
0.31;9.66;41.86;3348.65;2348.71;-999.94;0.00
0.25;10.46;35.18;2814.78;2032.84;-781.94;0.00
0.26;11.30;36.73;2938.77;2138.52;-800.25;0.00
0.23;10.77;37.67;3013.80;1923.11;-1090.69;0.00
0.26;10.38;43.00;3439.62;2084.86;-1354.77;0.00
0.28;10.55;49.08;3926.34;2220.27;-1706.07;0.00
0.29;9.86;41.48;3318.13;2250.60;-1067.53;0.00
0.26;10.13;34.20;2736.16;2043.57;-692.59;0.00
0.27;8.81;40.93;3274.24;2035.47;-1238.77;0.00
0.23;11.42;37.67;3013.84;1965.83;-1048.02;0.00
0.23;9.78;46.19;3694.90;1871.32;-1823.57;0.00
0.25;11.37;36.67;2933.56;2084.99;-848.57;0.00
0.26;11.64;43.54;3483.45;2160.39;-1323.06;0.00
0.24;9.15;39.82;3185.51;1889.93;-1295.58;0.00
0.20;10.36;37.53;3002.72;1710.39;-1292.33;0.00
0.25;11.39;44.79;3583.31;2078.48;-1504.82;0.00
0.23;8.39;46.01;3680.80;1801.17;-1879.63;0.00
0.21;9.09;39.74;3179.18;1710.83;-1468.36;0.00
0.26;10.45;46.02;3681.49;2092.86;-1588.63;0.00
0.20;11.76;41.44;3315.41;1810.49;-1504.93;0.00
0.29;11.20;39.48;3158.24;2283.61;-874.63;0.00
0.25;9.05;42.72;3417.38;1950.89;-1466.49;0.00
0.26;9.94;32.19;2574.80;2080.93;-493.87;0.00
0.22;9.84;43.51;3480.59;1812.14;-1668.45;0.00
0.21;10.23;39.73;3178.24;1798.07;-1380.17;0.00
0.23;10.15;44.92;3593.92;1907.28;-1686.64;0.00
0.26;10.12;39.10;3128.25;2039.46;-1088.79;0.00
0.26;10.08;39.46;3156.96;2075.95;-1081.01;0.00
0.25;8.84;40.59;3247.58;1922.23;-1325.35;0.00
0.26;10.25;44.20;3535.84;2086.40;-1449.44;0.00
0.25;11.44;44.58;3566.58;2070.58;-1495.99;0.00
0.22;7.94;41.03;3282.17;1688.59;-1593.58;0.00
0.27;9.45;44.43;3554.03;2107.72;-1446.30;0.00
0.23;9.83;41.49;3319.29;1871.21;-1448.08;0.00
0.27;11.38;42.12;3369.49;2163.58;-1205.91;0.00
0.23;10.54;39.73;3178.48;1926.23;-1252.25;0.00
0.26;11.89;37.65;3011.97;2176.47;-835.50;0.00
0.28;9.12;36.30;2903.79;2149.02;-754.77;0.00
0.31;9.84;45.88;3670.47;2368.36;-1302.11;0.00
0.26;9.51;34.08;2726.45;2015.06;-711.39;0.00
0.29;8.99;42.00;3359.70;2190.04;-1169.66;0.00
0.26;10.14;40.45;3236.39;2077.65;-1158.74;0.00
0.25;9.36;37.24;2978.96;1983.93;-995.04;0.00
0.27;10.81;40.03;3202.78;2162.40;-1040.39;0.00
0.23;11.28;36.77;2941.77;1927.00;-1014.77;0.00
0.26;11.25;45.40;3631.81;2128.52;-1503.28;0.00
0.26;9.26;42.71;3416.49;2040.32;-1376.16;0.00
0.26;10.16;32.05;2564.03;2049.94;-514.09;0.00
0.25;8.35;35.33;2826.11;1925.05;-901.05;0.00
0.27;9.35;36.66;2932.58;2051.47;-881.11;0.00
0.24;9.55;48.32;3865.30;1928.75;-1936.55;0.00
0.23;7.89;32.49;2599.14;1752.99;-846.16;0.00
0.27;9.48;34.18;2734.13;2063.15;-670.98;0.00
0.19;11.04;40.08;3206.53;1709.09;-1497.44;0.00
0.27;11.76;39.02;3121.78;2237.10;-884.67;0.00
0.24;12.23;33.40;2671.89;2083.16;-588.74;0.00
0.22;11.38;39.54;3163.55;1902.23;-1261.31;0.00
0.29;9.27;34.19;2735.38;2170.99;-564.38;0.00
0.28;10.87;48.98;3918.71;2228.53;-1690.18;0.00
0.31;10.13;44.27;3541.45;2353.93;-1187.52;0.00
0.22;10.02;46.48;3718.41;1851.99;-1866.42;0.00
0.25;10.56;36.13;2890.06;2007.74;-882.32;0.00
0.32;10.57;35.95;2876.01;2413.52;-462.49;0.00
0.24;7.99;36.63;2930.75;1813.90;-1116.86;0.00
0.25;11.90;38.89;3111.58;2116.96;-994.62;0.00
0.26;11.24;38.26;3061.14;2140.77;-920.36;0.00
0.22;9.99;39.31;3145.03;1817.44;-1327.59;0.00
0.26;9.87;31.98;2558.54;2052.83;-505.71;0.00
0.23;9.49;41.70;3335.75;1882.03;-1453.71;0.00
0.26;11.75;47.49;3799.00;2161.56;-1637.43;0.00
0.23;8.29;42.31;3384.99;1764.14;-1620.86;0.00
0.25;9.75;39.37;3149.59;2010.16;-1139.43;0.00
0.20;10.24;43.03;3442.66;1692.03;-1750.63;0.00
0.24;11.30;40.36;3228.90;2019.40;-1209.51;0.00
0.27;10.40;32.98;2638.68;2133.84;-504.84;0.00
0.25;10.41;43.00;3439.68;2020.18;-1419.50;0.00
0.25;9.86;41.90;3351.65;1975.71;-1375.94;0.00
0.29;11.27;37.40;2991.76;2293.19;-698.57;0.00
0.29;10.86;35.32;2825.81;2252.16;-573.65;0.00
0.28;10.22;40.52;3241.54;2209.58;-1031.96;0.00
0.24;11.57;39.33;3146.75;2041.97;-1104.78;0.00
0.26;12.10;40.60;3247.89;2183.02;-1064.87;0.00
0.23;9.85;43.07;3445.33;1854.62;-1590.71;0.00
0.28;11.05;47.09;3766.85;2223.75;-1543.10;0.00
0.22;10.31;36.40;2911.98;1856.85;-1055.13;0.00
0.25;10.34;50.99;4079.04;2030.11;-2048.92;0.00
0.25;10.86;30.27;2421.67;2064.70;-356.97;0.00
0.25;10.38;45.15;3612.27;2045.08;-1567.19;0.00
0.25;10.99;43.22;3457.94;2024.43;-1433.51;0.00
0.23;10.30;36.97;2957.49;1870.60;-1086.89;0.00
0.28;9.82;35.46;2836.89;2136.90;-699.98;0.00
0.25;10.18;47.65;3812.34;2032.52;-1779.82;0.00
0.24;9.02;40.76;3261.07;1869.79;-1391.28;0.00
0.27;10.90;46.24;3699.45;2162.23;-1537.22;0.00
0.24;12.16;38.31;3064.90;2028.37;-1036.52;0.00
0.22;10.70;49.05;3923.72;1838.52;-2085.21;0.00
0.23;10.71;42.66;3412.54;1933.34;-1479.19;0.00
0.22;11.06;31.50;2520.33;1871.71;-648.63;0.00
0.23;10.81;27.17;2173.77;1942.07;-231.70;0.00
0.24;9.08;38.18;3054.04;1881.53;-1172.50;0.00
0.23;10.17;38.03;3042.46;1906.68;-1135.77;0.00
0.28;9.84;39.43;3154.04;2149.32;-1004.72;0.00
0.32;13.73;26.61;2129.09;2615.76;486.67;1.00
0.26;10.28;42.54;3402.82;2048.99;-1353.82;0.00
0.22;10.26;33.53;2682.16;1859.61;-822.55;0.00
0.27;10.50;37.57;3005.23;2148.28;-856.95;0.00
0.21;12.23;43.77;3501.58;1860.91;-1640.67;0.00
0.26;9.73;38.15;3051.60;2065.29;-986.31;0.00
0.22;10.82;39.45;3156.22;1864.97;-1291.24;0.00
0.28;10.44;41.46;3316.83;2209.67;-1107.16;0.00
0.23;10.39;38.94;3115.05;1919.71;-1195.34;0.00
0.23;9.57;31.60;2528.01;1874.30;-653.72;0.00
0.25;10.22;40.85;3267.76;2022.46;-1245.30;0.00
0.24;11.49;46.82;3745.44;2040.93;-1704.51;0.00
0.21;10.66;24.84;1986.97;1813.30;-173.67;0.00
0.25;10.54;49.36;3948.42;2039.35;-1909.08;0.00
0.25;11.07;41.49;3319.42;2082.03;-1237.38;0.00
0.25;10.44;44.04;3523.15;1993.58;-1529.57;0.00
0.19;10.60;37.61;3008.77;1681.70;-1327.07;0.00
0.24;9.98;41.21;3296.80;1946.60;-1350.20;0.00
0.23;10.39;34.29;2742.92;1892.66;-850.27;0.00
0.29;9.51;40.32;3225.82;2204.71;-1021.12;0.00
0.25;10.50;48.45;3875.80;2016.78;-1859.02;0.00
0.19;11.85;40.71;3256.76;1749.00;-1507.76;0.00
0.26;9.77;36.00;2880.36;2060.56;-819.81;0.00
0.26;8.37;40.65;3251.83;1947.93;-1303.89;0.00
0.25;12.00;36.20;2895.69;2134.36;-761.32;0.00
0.25;12.08;34.74;2779.11;2132.74;-646.37;0.00
0.27;10.05;30.84;2467.40;2120.49;-346.92;0.00
0.24;10.52;41.08;3286.41;1950.99;-1335.42;0.00
0.27;9.96;42.51;3400.42;2113.78;-1286.65;0.00
0.23;11.42;39.62;3169.85;1955.84;-1214.01;0.00
0.28;7.84;37.06;2964.68;2032.19;-932.50;0.00
0.28;12.37;35.41;2833.00;2274.28;-558.72;0.00
0.26;10.74;42.09;3367.02;2120.83;-1246.19;0.00
0.25;10.12;42.55;3403.96;1984.60;-1419.36;0.00
0.28;10.06;40.64;3251.08;2203.05;-1048.03;0.00
0.27;11.86;34.75;2780.26;2211.55;-568.71;0.00
0.21;10.51;38.89;3111.60;1787.67;-1323.93;0.00
0.25;9.52;31.88;2550.06;1995.83;-554.23;0.00
0.23;8.63;47.32;3785.90;1782.74;-2003.15;0.00
0.29;10.76;38.80;3103.82;2292.76;-811.06;0.00
0.23;10.30;38.43;3074.33;1904.29;-1170.05;0.00
0.26;10.62;41.92;3353.97;2078.98;-1274.99;0.00
0.31;9.45;43.65;3492.21;2320.90;-1171.31;0.00
0.26;11.09;35.82;2865.93;2094.61;-771.32;0.00
0.30;8.02;47.82;3825.52;2200.30;-1625.21;0.00
0.23;10.47;34.38;2750.53;1920.63;-829.90;0.00
0.24;9.83;43.63;3490.01;1924.22;-1565.79;0.00
0.19;9.09;42.78;3422.75;1615.99;-1806.76;0.00
0.23;10.03;39.05;3123.64;1872.20;-1251.43;0.00
0.24;9.54;42.02;3361.50;1917.67;-1443.83;0.00
0.26;10.73;41.96;3356.60;2093.11;-1263.49;0.00
0.22;10.91;43.73;3498.26;1877.60;-1620.65;0.00
0.29;9.79;31.93;2554.65;2193.65;-361.00;0.00
0.24;10.05;35.69;2855.43;1934.88;-920.55;0.00
0.28;10.08;43.84;3506.86;2154.11;-1352.75;0.00
0.24;9.60;30.67;2453.58;1943.51;-510.08;0.00
0.24;8.33;39.67;3173.79;1855.57;-1318.22;0.00
0.26;10.16;47.51;3800.95;2086.87;-1714.08;0.00
