# X_0;X_1;X_2;R_0;R_1;S_0;S_1;G_0;G_1;I_0;I_1
506;1061;2;2;3;2;2;0;0;0;0
615;949;3;3;3;2;2;0;0;0;0
522;1000;2;2;2;2;2;0;0;0;0
549;818;2;2;2;2;2;0;0;1;0
348;923;2;2;2;1;1;0;-1;0;0
481;917;3;3;3;2;2;-1;-1;0;0
512;1091;2;2;3;2;2;0;0;0;0
643;960;3;3;3;2;3;0;0;0;0
500;744;2;2;3;2;2;0;0;0;0
449;1113;2;2;2;2;2;0;0;0;0
623;1122;3;3;3;2;2;0;0;0;0
521;1119;2;2;3;2;2;0;0;0;0
527;949;3;3;3;2;2;0;0;0;0
496;1069;2;2;3;2;2;0;0;0;0
526;921;3;3;4;2;2;-1;-1;0;0
442;1056;2;2;2;2;2;0;0;0;0
395;1014;2;2;3;1;2;0;-1;0;0
457;1018;3;3;3;2;2;0;-1;0;0
446;914;2;2;3;2;2;0;0;0;0
663;1097;3;3;3;2;3;0;0;0;0
448;1078;3;3;3;2;2;0;-1;0;0
577;1107;2;2;3;2;2;0;0;0;0
369;1103;2;2;3;1;2;0;-1;0;0
375;1110;2;2;3;1;2;0;-1;0;0
579;999;2;2;2;2;2;0;0;0;0
490;1028;2;2;3;2;2;0;0;0;0
419;849;2;2;3;1;2;0;-1;0;0
574;870;2;2;2;2;2;0;0;0;0
500;1042;3;3;3;2;2;0;-1;0;0
671;1061;3;3;3;3;3;0;0;0;0
347;1145;2;2;2;1;1;0;0;0;0
384;947;2;2;3;1;1;0;-1;0;0
178;1214;2;2;3;1;1;-1;-1;0;0
362;992;2;2;3;1;1;-1;-1;0;0
374;900;2;2;2;1;1;0;0;0;0
274;909;3;3;3;1;1;-1;-2;0;0
413;1124;2;2;3;2;2;0;0;0;0
518;1031;3;3;3;2;2;0;0;0;0
566;971;2;2;3;2;2;0;0;0;0
552;919;3;3;3;2;2;0;-1;0;0
400;1082;3;3;3;2;2;-1;-1;0;0
614;1069;3;3;3;2;2;0;0;0;0
473;1030;3;3;3;2;2;0;-1;0;0
376;1197;2;2;2;2;2;0;0;0;0
464;821;2;2;2;2;2;0;0;0;0
557;963;3;3;3;2;2;0;0;0;0
532;907;3;3;3;2;2;-1;-1;0;0
504;1065;3;3;3;2;2;-1;-1;0;0
756;904;3;3;3;3;3;0;0;1;1
487;1025;3;3;3;2;2;-1;-1;0;0
688;1172;2;2;3;3;3;0;0;1;1
463;877;2;2;3;2;2;0;0;0;0
497;918;3;3;3;2;2;0;0;0;0
365;1046;2;2;2;1;1;0;0;0;0
534;930;3;3;3;2;2;0;0;0;0
368;1150;2;2;2;1;2;0;0;0;0
468;905;2;2;2;2;2;0;0;0;0
475;1060;2;2;3;2;2;0;0;0;0
460;927;3;3;3;2;2;-1;-1;0;0
505;946;2;2;2;2;2;0;0;0;0
635;891;3;3;3;2;2;0;0;0;0
585;874;2;2;2;2;2;0;0;0;0
494;918;2;2;2;2;2;0;0;0;0
323;972;2;2;2;1;1;0;-1;0;0
601;997;3;3;3;2;2;0;0;0;0
514;1021;2;2;3;2;2;0;0;0;0
628;1027;2;2;3;2;2;0;0;1;0
473;1210;3;3;3;2;2;0;0;0;0
315;839;2;2;3;1;1;-1;-1;0;0
580;991;3;3;3;2;2;0;0;0;0
494;1099;2;2;3;2;2;0;0;0;0
528;821;2;2;3;2;2;0;0;0;0
428;994;3;3;3;2;2;-1;-1;0;0
568;986;3;3;3;2;2;0;0;0;0
413;806;2;2;3;1;2;0;-1;0;0
337;889;2;2;2;1;1;0;-1;0;0
290;903;3;3;3;1;1;-1;-1;0;0
506;959;2;2;2;2;2;0;0;0;0
646;977;2;2;3;2;3;0;0;0;0
478;944;2;2;2;2;2;0;0;0;0
452;1055;2;2;3;2;2;0;0;0;0
555;986;2;2;3;2;2;0;0;0;0
580;1020;3;3;3;2;2;0;0;0;0
575;1139;2;2;3;2;2;0;0;0;0
639;1020;2;2;2;2;3;0;0;1;1
437;1142;2;2;2;2;2;0;0;0;0
