# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.24;11.19;45.93;3674.69;1984.79;-1689.91;0.00
0.26;8.51;44.79;3583.41;1953.78;-1629.63;0.00
0.21;10.58;38.59;3086.84;1780.94;-1305.89;0.00
0.28;10.17;43.76;3501.05;2161.22;-1339.83;0.00
0.26;11.02;40.29;3223.51;2093.48;-1130.03;0.00
0.23;10.17;49.83;3986.02;1895.23;-2090.80;0.00
0.25;11.13;45.36;3628.80;2031.77;-1597.03;0.00
0.25;10.09;48.47;3877.55;2019.81;-1857.75;0.00
0.23;13.34;28.10;2248.25;2088.44;-159.80;0.00
0.22;10.58;43.80;3504.05;1867.43;-1636.63;0.00
0.21;7.32;38.15;3052.12;1643.16;-1408.96;0.00
0.25;11.22;33.32;2665.65;2089.85;-575.80;0.00
0.26;10.49;39.54;3163.47;2096.21;-1067.26;0.00
0.23;11.65;41.44;3315.33;1989.10;-1326.24;0.00
0.27;9.38;34.52;2761.50;2071.29;-690.21;0.00
0.21;10.38;32.71;2616.47;1813.22;-803.26;0.00
0.28;7.71;37.22;2977.53;2048.16;-929.37;0.00
0.26;8.56;35.09;2807.22;1997.20;-810.02;0.00
0.21;9.31;35.99;2879.01;1734.50;-1144.51;0.00
0.24;8.76;40.08;3206.19;1895.63;-1310.56;0.00
0.26;8.28;42.71;3417.17;1958.03;-1459.15;0.00
0.32;11.27;44.59;3566.84;2485.38;-1081.46;0.00
0.25;9.27;38.84;3107.12;1963.72;-1143.40;0.00
0.27;9.53;32.97;2637.56;2110.53;-527.03;0.00
0.24;9.62;38.92;3113.79;1896.30;-1217.49;0.00
0.22;8.48;37.53;3002.25;1725.72;-1276.52;0.00
0.24;11.19;39.64;3171.06;1985.28;-1185.77;0.00
0.25;10.81;43.25;3460.39;2016.47;-1443.92;0.00
0.23;11.67;43.21;3456.47;1956.83;-1499.65;0.00
0.24;9.12;44.56;3564.43;1906.34;-1658.09;0.00
0.21;9.23;40.95;3276.28;1731.11;-1545.17;0.00
0.25;8.46;38.30;3063.82;1933.04;-1130.78;0.00
0.25;10.40;40.93;3274.49;2028.66;-1245.83;0.00
0.28;10.46;36.48;2918.06;2217.00;-701.06;0.00
0.26;9.12;40.63;3250.21;2027.25;-1222.96;0.00
0.25;11.02;47.74;3819.04;2039.26;-1779.79;0.00
0.30;9.77;32.25;2579.82;2258.17;-321.65;0.00
0.25;9.75;38.81;3104.88;1966.99;-1137.89;0.00
0.26;9.95;38.40;3072.32;2043.65;-1028.68;0.00
0.26;11.79;42.54;3403.11;2171.89;-1231.21;0.00
0.22;10.44;39.96;3196.47;1839.95;-1356.53;0.00
0.26;8.68;45.51;3640.54;1968.10;-1672.43;0.00
0.24;11.29;30.29;2423.29;2008.73;-414.56;0.00
0.30;11.04;53.13;4250.31;2374.19;-1876.12;0.00
0.28;8.61;33.03;2642.78;2082.42;-560.36;0.00
0.28;11.65;44.98;3598.76;2257.11;-1341.65;0.00
0.27;9.12;36.85;2948.21;2071.45;-876.76;0.00
0.24;10.52;42.79;3423.18;1975.58;-1447.61;0.00
0.24;10.59;38.59;3087.31;1945.96;-1141.35;0.00
0.25;14.42;37.31;2984.79;2220.89;-763.89;0.00
0.25;10.91;36.39;2911.27;2055.52;-855.75;0.00
