# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.29;10.20;36.54;2923.30;2253.95;-669.35;0.00
0.26;8.97;39.48;3158.33;1991.22;-1167.11;0.00
0.23;9.68;39.65;3172.10;1880.51;-1291.60;0.00
0.28;10.73;40.24;3219.18;2210.81;-1008.37;0.00
0.22;9.44;40.90;3272.13;1807.12;-1465.01;0.00
0.28;9.19;42.39;3391.14;2136.10;-1255.04;0.00
0.26;9.55;38.26;3060.89;2015.90;-1044.99;0.00
0.26;10.87;38.97;3117.22;2115.36;-1001.86;0.00
0.26;11.18;44.68;3574.72;2134.06;-1440.66;0.00
0.28;11.11;40.25;3219.87;2238.53;-981.35;0.00
0.23;9.16;44.47;3557.24;1850.93;-1706.30;0.00
0.23;8.79;30.76;2460.86;1819.20;-641.66;0.00
0.23;8.39;42.76;3421.14;1766.46;-1654.68;0.00
0.27;9.76;40.60;3247.94;2105.75;-1142.18;0.00
0.25;9.80;33.17;2653.61;1991.41;-662.20;0.00
0.24;10.53;37.61;3008.68;1956.35;-1052.33;0.00
0.25;9.17;44.09;3526.82;1967.52;-1559.29;0.00
0.23;9.35;43.48;3478.07;1827.81;-1650.26;0.00
0.28;9.91;40.20;3215.78;2182.20;-1033.58;0.00
0.22;11.82;45.42;3633.52;1918.33;-1715.18;0.00
0.21;11.31;45.15;3612.28;1831.76;-1780.53;0.00
0.20;11.12;41.57;3325.85;1778.69;-1547.16;0.00
0.25;10.15;33.82;2705.80;1996.34;-709.46;0.00
0.24;8.08;43.59;3487.29;1827.21;-1660.09;0.00
0.24;12.25;43.46;3476.72;2056.35;-1420.37;0.00
0.24;10.73;40.62;3249.54;2004.58;-1244.96;0.00
0.28;12.72;39.69;3174.97;2341.71;-833.25;0.00
0.27;11.77;43.04;3442.94;2216.98;-1225.96;0.00
0.22;9.57;49.01;3920.46;1772.74;-2147.73;0.00
0.25;8.82;42.17;3373.97;1918.30;-1455.67;0.00
0.23;9.12;41.63;3330.33;1848.28;-1482.05;0.00
0.22;7.68;42.85;3428.11;1672.42;-1755.69;0.00
0.26;10.39;36.41;2912.74;2066.05;-846.69;0.00
0.27;10.33;42.71;3416.69;2114.59;-1302.11;0.00
0.27;11.17;47.15;3772.11;2150.37;-1621.74;0.00
0.26;9.61;45.48;3638.50;2027.28;-1611.21;0.00
0.25;10.36;38.29;3063.16;2026.59;-1036.57;0.00
0.25;10.36;44.84;3587.49;2044.32;-1543.17;0.00
0.25;10.90;46.02;3681.79;2064.19;-1617.59;0.00
0.24;12.19;38.52;3081.73;2047.36;-1034.37;0.00
0.27;10.50;46.36;3709.06;2141.60;-1567.46;0.00
0.24;10.62;36.88;2950.50;1966.39;-984.11;0.00
0.22;9.23;37.82;3025.98;1782.10;-1243.88;0.00
0.26;9.08;33.02;2641.74;2029.79;-611.95;0.00
0.23;11.61;36.37;2909.89;1963.53;-946.36;0.00
0.22;11.66;33.45;2675.63;1929.30;-746.33;0.00
0.23;9.82;37.66;3012.89;1900.12;-1112.77;0.00
0.27;9.48;39.32;3145.76;2076.89;-1068.88;0.00
0.22;10.47;39.22;3137.40;1848.61;-1288.79;0.00
0.21;10.36;41.29;3303.48;1789.00;-1514.48;0.00
0.24;9.14;42.42;3393.50;1877.84;-1515.66;0.00
0.24;11.37;38.10;3047.75;1987.73;-1060.02;0.00
0.25;11.35;43.30;3464.01;2057.20;-1406.81;0.00
0.19;9.66;51.32;4105.58;1621.32;-2484.26;0.00
0.29;11.38;36.34;2907.21;2301.99;-605.22;0.00
0.25;10.22;39.28;3142.49;2007.55;-1134.94;0.00
0.27;10.20;48.23;3858.34;2129.56;-1728.78;0.00
0.28;8.45;46.05;3683.76;2069.70;-1614.05;0.00
0.28;12.02;42.75;3419.81;2278.13;-1141.67;0.00
0.25;10.51;45.20;3615.93;1997.71;-1618.22;0.00
0.26;10.91;38.49;3079.45;2130.20;-949.25;0.00
0.24;9.50;41.68;3334.31;1932.82;-1401.49;0.00
0.24;9.59;45.72;3657.31;1941.28;-1716.03;0.00
0.23;11.33;43.92;3513.84;1937.78;-1576.06;0.00
0.24;9.10;34.52;2761.44;1915.85;-845.58;0.00
0.25;11.87;41.28;3302.42;2086.64;-1215.78;0.00
0.24;7.77;43.28;3462.10;1807.14;-1654.96;0.00
0.26;9.61;42.82;3425.38;2058.05;-1367.32;0.00
0.26;10.95;49.76;3980.92;2127.63;-1853.29;0.00
0.22;9.54;47.40;3792.10;1789.90;-2002.21;0.00
0.24;10.58;34.48;2758.77;1949.31;-809.46;0.00
0.24;10.88;39.70;3176.29;2012.03;-1164.27;0.00
0.24;10.70;41.90;3352.10;1954.60;-1397.49;0.00
0.27;11.37;39.02;3121.23;2170.79;-950.44;0.00
0.27;10.42;33.58;2686.18;2165.09;-521.10;0.00
0.23;11.17;40.74;3259.03;1942.35;-1316.68;0.00
0.23;11.13;41.15;3292.25;1959.02;-1333.23;0.00
0.27;11.53;43.44;3475.10;2224.44;-1250.66;0.00
0.31;10.82;35.97;2877.73;2387.52;-490.21;0.00
0.23;10.92;33.97;2717.33;1908.13;-809.20;0.00
0.26;10.40;42.87;3429.88;2055.88;-1374.00;0.00
0.28;10.23;38.44;3075.35;2182.80;-892.55;0.00
0.22;10.77;44.23;3538.21;1887.98;-1650.23;0.00
0.26;12.21;44.75;3579.68;2148.63;-1431.05;0.00
0.25;11.15;46.94;3754.87;2081.21;-1673.66;0.00
0.25;10.77;39.15;3131.77;2034.01;-1097.76;0.00
0.21;12.16;38.29;3063.09;1905.35;-1157.74;0.00
0.19;11.10;39.77;3181.76;1726.55;-1455.21;0.00
0.27;12.45;41.62;3329.75;2244.68;-1085.07;0.00
0.27;10.15;34.62;2769.84;2105.45;-664.39;0.00
0.27;9.24;39.67;3173.97;2057.94;-1116.03;0.00
0.26;10.53;45.66;3653.00;2102.36;-1550.64;0.00
0.24;9.79;43.85;3507.73;1916.51;-1591.22;0.00
0.28;10.71;39.37;3149.51;2194.96;-954.55;0.00
0.28;10.24;42.01;3360.56;2163.27;-1197.29;0.00
0.20;11.13;44.54;3563.08;1793.78;-1769.30;0.00
0.26;11.38;40.70;3255.75;2145.65;-1110.09;0.00
0.26;8.00;37.99;3039.40;1973.48;-1065.92;0.00
0.24;10.75;46.20;3696.36;1976.62;-1719.74;0.00
