# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.29;9.53;31.51;2521.10;2201.26;-319.84;0.00
0.24;10.47;43.43;3474.52;1983.77;-1490.75;0.00
0.26;10.66;49.12;3929.53;2103.04;-1826.49;0.00
0.26;10.10;42.24;3378.93;2033.64;-1345.29;0.00
0.20;11.58;39.56;3164.83;1796.20;-1368.64;0.00
0.26;12.13;45.11;3608.81;2172.89;-1435.92;0.00
0.23;10.48;44.94;3594.86;1892.52;-1702.35;0.00
0.24;8.92;37.66;3012.78;1863.69;-1149.10;0.00
0.22;9.05;39.65;3171.85;1781.78;-1390.06;0.00
0.27;10.64;45.21;3616.53;2127.49;-1489.05;0.00
0.27;8.85;39.16;3133.11;2042.26;-1090.85;0.00
0.26;9.03;46.99;3759.00;2001.97;-1757.04;0.00
0.20;9.44;37.11;2968.66;1696.03;-1272.63;0.00
0.26;11.10;39.08;3126.35;2116.00;-1010.35;0.00
0.27;10.60;40.53;3242.53;2159.31;-1083.22;0.00
0.21;10.88;32.99;2639.07;1836.68;-802.39;0.00
0.24;10.27;38.91;3112.42;1961.86;-1150.56;0.00
0.28;11.35;37.44;2994.98;2221.43;-773.55;0.00
0.24;10.52;39.86;3188.81;1976.06;-1212.76;0.00
0.22;9.25;42.38;3390.62;1807.77;-1582.85;0.00
0.26;10.43;41.29;3303.04;2086.35;-1216.69;0.00
0.24;9.87;43.61;3488.98;1924.46;-1564.52;0.00
0.25;11.33;37.79;3023.45;2074.89;-948.57;0.00
0.25;10.48;45.88;3670.27;2044.77;-1625.50;0.00
0.21;11.45;39.30;3143.84;1826.52;-1317.32;0.00
0.26;8.82;41.93;3354.66;1992.38;-1362.28;0.00
0.31;8.99;41.47;3317.57;2293.63;-1023.93;0.00
0.31;9.09;36.73;2938.62;2284.89;-653.72;0.00
0.24;11.34;42.72;3417.83;2018.54;-1399.30;0.00
0.26;11.13;46.93;3754.67;2100.86;-1653.81;0.00
0.29;9.24;46.25;3700.23;2165.42;-1534.81;0.00
0.23;10.30;35.05;2803.75;1912.48;-891.27;0.00
0.27;10.30;43.34;3467.50;2150.56;-1316.94;0.00
0.33;9.72;39.91;3192.55;2466.49;-726.06;0.00
0.26;9.95;42.01;3360.54;2074.86;-1285.68;0.00
0.25;10.43;40.99;3279.15;2028.25;-1250.91;0.00
0.23;9.46;42.61;3408.75;1825.34;-1583.41;0.00
0.28;8.73;34.76;2780.76;2087.75;-693.02;0.00
0.24;7.76;40.32;3225.35;1844.16;-1381.19;0.00
0.24;9.06;41.61;3328.80;1905.16;-1423.64;0.00
0.25;13.17;40.10;3208.31;2163.44;-1044.87;0.00
0.26;10.03;41.62;3329.60;2054.18;-1275.41;0.00
0.28;10.33;45.42;3633.47;2188.00;-1445.47;0.00
0.27;10.51;36.79;2943.40;2171.15;-772.24;0.00
0.22;10.63;41.41;3312.46;1863.37;-1449.08;0.00
0.25;9.93;35.85;2868.24;1976.15;-892.09;0.00
0.24;10.15;40.39;3231.35;1960.67;-1270.67;0.00
0.22;11.44;38.51;3080.89;1877.73;-1203.16;0.00
0.24;10.45;39.54;3162.96;1974.07;-1188.89;0.00
0.21;10.12;36.85;2948.29;1764.69;-1183.60;0.00
0.25;8.53;40.25;3220.18;1928.20;-1291.98;0.00
0.23;11.17;38.98;3118.32;1918.87;-1199.46;0.00
0.26;10.33;34.79;2783.25;2047.97;-735.28;0.00
0.23;11.71;39.68;3174.44;1983.41;-1191.03;0.00
0.25;11.56;38.19;3055.55;2095.87;-959.68;0.00
0.27;10.56;44.11;3529.15;2169.67;-1359.48;0.00
0.23;9.84;32.74;2619.31;1892.05;-727.27;0.00
0.28;8.18;40.95;3275.65;2072.52;-1203.14;0.00
0.23;10.70;38.46;3076.71;1924.59;-1152.11;0.00
0.28;10.23;39.43;3154.71;2184.31;-970.40;0.00
0.28;10.72;39.73;3178.16;2184.11;-994.05;0.00
0.24;11.25;41.94;3355.56;1985.89;-1369.67;0.00
0.23;11.59;43.73;3498.31;1950.21;-1548.10;0.00
0.23;8.38;42.00;3359.60;1766.39;-1593.21;0.00
0.23;10.26;39.60;3167.65;1892.93;-1274.72;0.00
0.24;9.88;46.20;3696.16;1918.77;-1777.39;0.00
0.25;9.63;39.26;3140.67;1972.09;-1168.58;0.00
0.24;7.23;36.29;2903.58;1789.48;-1114.10;0.00
0.28;11.39;44.26;3540.61;2263.92;-1276.69;0.00
0.25;11.25;43.74;3499.51;2068.87;-1430.64;0.00
0.32;10.50;38.14;3051.33;2425.37;-625.96;0.00
0.23;10.23;37.81;3024.66;1869.17;-1155.49;0.00
0.25;8.57;39.28;3142.50;1897.42;-1245.08;0.00
0.25;9.11;39.02;3121.33;1921.29;-1200.04;0.00
0.23;10.37;36.90;2952.01;1895.78;-1056.24;0.00
0.25;10.83;41.03;3282.27;2054.77;-1227.51;0.00
0.26;9.68;45.08;3606.12;2023.90;-1582.22;0.00
0.27;11.40;42.52;3401.49;2176.59;-1224.90;0.00
0.27;8.99;41.94;3355.47;2047.44;-1308.04;0.00
0.22;10.75;37.37;2989.40;1861.95;-1127.45;0.00
0.27;11.32;36.91;2952.74;2208.63;-744.11;0.00
0.22;9.12;41.75;3340.18;1796.36;-1543.82;0.00
0.26;11.07;38.34;3066.82;2127.42;-939.41;0.00
0.23;10.27;42.27;3381.29;1881.33;-1499.96;0.00
0.25;9.75;36.89;2951.16;2001.18;-949.98;0.00
0.21;10.60;40.84;3267.57;1795.39;-1472.17;0.00
0.27;10.10;44.98;3598.54;2099.25;-1499.29;0.00
0.20;10.32;46.14;3691.49;1742.97;-1948.52;0.00
0.24;12.04;40.98;3278.23;2052.18;-1226.05;0.00
0.21;13.31;39.71;3177.18;1958.68;-1218.50;0.00
0.28;10.63;39.70;3175.71;2189.00;-986.72;0.00
0.25;11.82;41.12;3289.72;2086.03;-1203.69;0.00
0.25;11.68;41.93;3354.36;2104.31;-1250.05;0.00
0.26;8.53;37.47;2997.78;1980.87;-1016.91;0.00
0.26;9.77;44.71;3577.15;2027.84;-1549.31;0.00
0.25;10.11;35.62;2849.42;2012.84;-836.58;0.00
0.25;8.77;41.29;3303.10;1957.36;-1345.74;0.00
0.26;11.57;53.68;4294.56;2117.58;-2176.98;0.00
0.25;9.69;41.45;3315.68;1963.35;-1352.33;0.00
0.23;8.96;39.97;3197.79;1801.40;-1396.39;0.00
0.25;10.60;36.68;2934.71;2040.95;-893.75;0.00
0.28;7.73;40.48;3238.35;2057.09;-1181.26;0.00
0.25;11.65;46.41;3713.04;2094.43;-1618.61;0.00
