# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.28;11.01;41.24;3299.22;2215.46;-1083.76;0.00
0.23;11.22;44.00;3519.84;1949.08;-1570.75;0.00
0.30;10.35;44.06;3524.72;2289.14;-1235.58;0.00
0.18;8.69;43.79;3502.80;1525.44;-1977.37;0.00
0.28;10.83;38.58;3086.53;2189.69;-896.83;0.00
0.25;8.81;40.24;3218.85;1930.68;-1288.16;0.00
0.23;12.16;45.90;3672.06;1999.94;-1672.12;0.00
0.23;10.56;44.76;3580.57;1938.39;-1642.18;0.00
0.24;9.69;39.29;3143.57;1948.71;-1194.86;0.00
0.22;10.70;46.94;3755.14;1884.05;-1871.09;0.00
0.25;8.67;42.01;3360.84;1927.30;-1433.54;0.00
0.24;9.94;45.89;3671.21;1932.83;-1738.38;0.00
0.27;11.48;41.60;3327.67;2166.85;-1160.82;0.00
0.29;12.06;42.07;3365.37;2321.15;-1044.23;0.00
0.28;11.51;39.21;3136.79;2255.23;-881.56;0.00
0.29;11.81;44.46;3556.46;2345.57;-1210.89;0.00
0.27;11.23;40.14;3211.49;2191.89;-1019.60;0.00
0.23;11.55;28.45;2276.13;1939.72;-336.42;0.00
0.23;10.91;41.04;3282.88;1940.82;-1342.06;0.00
0.28;10.99;35.10;2808.29;2240.89;-567.41;0.00
0.25;11.53;44.01;3521.18;2100.05;-1421.13;0.00
0.25;10.70;44.19;3535.58;2055.24;-1480.35;0.00
0.27;9.40;30.87;2469.28;2096.57;-372.72;0.00
0.25;10.19;39.46;3156.59;2015.16;-1141.43;0.00
0.22;11.81;33.45;2675.93;1949.94;-725.99;0.00
0.28;10.21;36.67;2933.45;2211.76;-721.69;0.00
0.24;9.15;29.76;2380.91;1899.97;-480.94;0.00
0.30;11.82;52.77;4221.69;2401.61;-1820.08;0.00
0.25;10.40;41.18;3294.66;2043.59;-1251.06;0.00
0.28;10.96;36.57;2925.86;2208.14;-717.72;0.00
0.21;11.58;29.37;2349.22;1871.21;-478.00;0.00
0.26;9.98;33.63;2690.04;2040.37;-649.67;0.00
0.29;9.09;39.67;3173.27;2153.36;-1019.91;0.00
0.25;8.29;38.73;3098.45;1900.11;-1198.34;0.00
0.26;11.25;44.65;3572.18;2128.36;-1443.81;0.00
0.28;9.16;35.95;2876.28;2141.30;-734.98;0.00
0.24;10.35;51.01;4080.61;1965.74;-2114.87;0.00
0.29;9.60;40.89;3271.15;2181.31;-1089.84;0.00
0.23;10.22;42.18;3374.51;1875.20;-1499.31;0.00
0.24;8.72;44.45;3555.68;1881.44;-1674.25;0.00
0.24;9.99;36.37;2909.67;1956.14;-953.53;0.00
0.24;10.33;34.84;2787.32;1956.15;-831.17;0.00
0.32;11.14;41.22;3297.67;2472.58;-825.09;0.00
