# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.27;10.25;36.68;2934.14;2138.62;-795.51;0.00
0.22;10.25;36.14;2891.28;1842.97;-1048.31;0.00
0.28;9.13;40.88;3270.29;2103.42;-1166.87;0.00
0.28;11.25;35.11;2808.83;2262.28;-546.55;0.00
0.23;9.00;38.26;3060.79;1842.20;-1218.59;0.00
0.22;11.35;31.36;2509.10;1914.62;-594.48;0.00
0.23;12.88;49.15;3931.90;2058.68;-1873.23;0.00
0.25;10.42;42.70;3416.37;2034.38;-1381.99;0.00
0.26;9.74;49.61;3968.80;2013.80;-1954.99;0.00
0.26;10.64;42.99;3438.83;2114.29;-1324.54;0.00
0.28;8.53;39.71;3176.81;2073.81;-1103.00;0.00
0.27;11.99;32.63;2610.72;2205.13;-405.60;0.00
0.23;10.16;34.69;2775.51;1894.62;-880.88;0.00
0.25;10.98;39.96;3196.99;2062.86;-1134.12;0.00
0.28;9.91;37.01;2961.08;2180.93;-780.15;0.00
0.22;9.68;35.90;2871.90;1793.00;-1078.90;0.00
0.28;9.82;36.95;2956.07;2152.35;-803.72;0.00
0.26;10.82;34.57;2765.96;2093.76;-672.20;0.00
0.21;8.84;35.59;2847.36;1684.28;-1163.08;0.00
0.26;9.19;45.24;3619.24;2011.80;-1607.44;0.00
0.26;10.84;41.99;3359.19;2106.85;-1252.35;0.00
0.24;9.86;39.82;3185.45;1931.33;-1254.11;0.00
0.26;10.42;31.56;2525.00;2085.68;-439.32;0.00
0.29;11.36;38.63;3090.80;2287.68;-803.12;0.00
0.23;9.48;37.10;2967.74;1850.49;-1117.25;0.00
0.28;10.52;38.06;3044.82;2181.49;-863.32;0.00
0.23;10.76;45.04;3602.98;1945.14;-1657.84;0.00
0.28;9.87;37.34;2986.99;2181.28;-805.71;0.00
0.18;10.77;41.23;3298.54;1609.03;-1689.51;0.00
0.23;11.62;44.51;3560.67;1996.55;-1564.11;0.00
0.22;9.70;46.56;3724.54;1830.19;-1894.35;0.00
0.28;9.61;37.60;3007.82;2147.25;-860.57;0.00
