# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.23;10.05;45.68;3654.47;1899.53;-1754.94;0.00
0.27;9.35;38.13;3050.20;2108.22;-941.98;0.00
0.26;10.28;41.75;3340.19;2090.78;-1249.41;0.00
0.24;12.79;46.78;3742.49;2087.96;-1654.54;0.00
0.32;10.42;36.66;2932.81;2407.35;-525.46;0.00
0.20;9.58;31.64;2531.35;1699.25;-832.10;0.00
0.22;10.64;39.12;3129.71;1850.74;-1278.97;0.00
0.25;9.58;45.85;3668.16;1995.78;-1672.38;0.00
0.22;8.67;40.20;3215.98;1772.68;-1443.30;0.00
0.28;13.17;43.95;3515.75;2332.61;-1183.14;0.00
0.23;10.34;38.89;3111.26;1927.89;-1183.36;0.00
0.25;12.42;35.92;2873.78;2149.20;-724.58;0.00
0.24;8.90;34.01;2720.47;1859.21;-861.26;0.00
0.24;10.52;39.06;3124.90;1961.28;-1163.62;0.00
0.28;9.47;39.43;3154.42;2134.61;-1019.81;0.00
0.22;9.41;42.17;3373.23;1769.68;-1603.55;0.00
0.20;8.68;43.36;3468.79;1660.58;-1808.20;0.00
0.27;8.86;38.97;3117.56;2033.87;-1083.69;0.00
0.26;9.36;42.71;3416.99;2008.31;-1408.69;0.00
0.22;9.08;32.11;2568.70;1745.32;-823.38;0.00
0.26;11.50;35.13;2810.05;2143.12;-666.93;0.00
0.27;10.94;42.02;3361.43;2163.06;-1198.37;0.00
0.19;12.11;40.32;3225.80;1778.78;-1447.02;0.00
0.27;9.26;37.53;3002.68;2048.88;-953.80;0.00
0.26;10.92;42.36;3388.91;2087.42;-1301.49;0.00
0.25;9.49;38.83;3106.66;1983.32;-1123.33;0.00
0.25;11.09;40.11;3208.61;2058.75;-1149.86;0.00
0.23;13.39;43.04;3443.52;2080.88;-1362.64;0.00
0.21;7.56;35.10;2807.83;1654.59;-1153.24;0.00
0.23;10.69;34.69;2775.37;1938.71;-836.66;0.00
0.24;10.91;39.05;3124.06;1986.85;-1137.21;0.00
0.26;10.77;30.61;2449.14;2086.66;-362.48;0.00
0.23;10.36;32.78;2622.47;1900.90;-721.57;0.00
0.24;10.67;36.52;2921.24;1981.65;-939.59;0.00
0.22;11.45;30.33;2426.52;1878.84;-547.67;0.00
0.28;10.75;40.95;3275.76;2216.64;-1059.12;0.00
0.29;9.02;40.67;3253.65;2189.67;-1063.98;0.00
0.25;8.73;46.85;3747.64;1955.29;-1792.36;0.00
0.29;10.83;37.00;2959.84;2252.24;-707.60;0.00
0.24;10.37;43.22;3457.48;1973.80;-1483.68;0.00
0.23;9.03;36.14;2891.31;1833.00;-1058.32;0.00
0.22;9.67;35.96;2876.48;1832.18;-1044.30;0.00
0.27;11.07;41.42;3313.34;2195.03;-1118.31;0.00
0.28;10.45;40.25;3219.78;2175.18;-1044.60;0.00
0.27;9.78;48.17;3853.53;2090.92;-1762.61;0.00
0.24;11.45;37.35;2987.78;2036.29;-951.48;0.00
0.25;8.56;38.64;3091.37;1924.71;-1166.66;0.00
0.23;9.69;40.47;3237.78;1875.79;-1362.00;0.00
0.26;11.73;45.84;3666.84;2137.15;-1529.69;0.00
0.25;12.56;41.30;3303.61;2146.48;-1157.13;0.00
0.27;8.91;38.58;3086.70;2063.39;-1023.31;0.00
0.23;8.97;42.37;3389.60;1797.35;-1592.24;0.00
0.26;12.74;37.15;2972.14;2186.82;-785.32;0.00
0.24;10.79;41.27;3301.82;1998.73;-1303.09;0.00
0.28;9.94;45.80;3663.93;2189.30;-1474.63;0.00
0.23;11.25;39.71;3177.17;1957.12;-1220.05;0.00
0.23;9.37;45.95;3676.20;1849.81;-1826.39;0.00
0.22;11.24;44.64;3571.24;1896.40;-1674.84;0.00
0.26;10.13;38.74;3099.44;2092.07;-1007.37;0.00
0.26;9.58;40.51;3240.58;2013.33;-1227.25;0.00
0.29;10.76;47.12;3769.25;2251.99;-1517.25;0.00
0.27;9.39;35.29;2822.92;2086.35;-736.57;0.00
0.27;10.35;43.49;3478.89;2106.93;-1371.96;0.00
0.28;10.82;35.53;2842.43;2195.65;-646.78;0.00
0.31;10.77;43.05;3444.20;2389.54;-1054.66;0.00
0.21;8.58;37.08;2966.42;1716.55;-1249.87;0.00
0.25;10.79;36.71;2936.67;2036.17;-900.50;0.00
0.26;11.70;49.22;3937.35;2124.73;-1812.62;0.00
0.25;11.86;33.46;2677.15;2073.69;-603.46;0.00
0.25;12.72;40.48;3238.13;2161.75;-1076.38;0.00
0.22;11.73;41.37;3309.40;1934.30;-1375.11;0.00
0.20;9.26;42.03;3362.48;1680.88;-1681.60;0.00
0.24;8.93;39.48;3158.11;1905.77;-1252.34;0.00
0.29;10.00;40.91;3272.94;2222.59;-1050.36;0.00
0.22;9.67;43.59;3487.07;1777.75;-1709.32;0.00
0.24;9.85;40.42;3233.91;1938.90;-1295.01;0.00
0.20;11.01;44.73;3578.21;1747.92;-1830.29;0.00
0.20;9.40;46.81;3744.62;1692.96;-2051.66;0.00
0.22;9.40;29.07;2325.76;1783.31;-542.45;0.00
0.26;11.20;35.12;2809.32;2146.51;-662.81;0.00
0.27;10.45;36.06;2884.44;2111.35;-773.08;0.00
0.26;10.53;41.56;3324.72;2071.13;-1253.59;0.00
0.28;10.06;40.12;3209.50;2158.85;-1050.65;0.00
0.27;11.06;47.74;3819.16;2177.54;-1641.62;0.00
0.25;9.46;37.46;2996.71;1963.69;-1033.03;0.00
0.27;8.88;36.52;2921.56;2037.10;-884.47;0.00
0.28;9.43;44.57;3565.77;2122.31;-1443.46;0.00
0.26;10.74;42.01;3360.87;2102.19;-1258.69;0.00
0.27;7.72;37.57;3005.92;2006.26;-999.66;0.00
0.25;7.74;43.27;3461.66;1881.67;-1580.00;0.00
0.26;10.60;42.70;3415.76;2095.40;-1320.35;0.00
0.25;11.07;34.21;2737.20;2043.69;-693.51;0.00
0.24;8.70;44.14;3530.81;1861.06;-1669.75;0.00
0.30;9.19;41.52;3321.58;2231.16;-1090.42;0.00
0.21;10.55;37.32;2985.67;1774.46;-1211.21;0.00
0.23;10.20;40.53;3242.78;1916.66;-1326.12;0.00
0.25;7.81;39.86;3188.60;1852.13;-1336.47;0.00
0.27;11.98;42.53;3402.48;2241.28;-1161.20;0.00
0.26;9.52;48.91;3913.14;2006.51;-1906.62;0.00
0.27;9.50;33.48;2678.48;2088.91;-589.57;0.00
0.22;8.11;47.71;3816.64;1736.64;-2080.00;0.00
0.27;10.07;36.16;2892.75;2129.80;-762.95;0.00
0.24;9.85;50.86;4068.90;1903.01;-2165.89;0.00
0.26;11.94;48.16;3852.90;2137.81;-1715.09;0.00
0.27;9.87;44.15;3531.66;2118.46;-1413.20;0.00
0.23;10.32;35.46;2836.88;1900.81;-936.08;0.00
0.25;8.99;40.02;3201.67;1963.38;-1238.28;0.00
0.27;10.47;40.91;3273.15;2122.63;-1150.53;0.00
0.24;9.43;36.50;2919.85;1914.57;-1005.28;0.00
0.24;9.60;44.33;3546.71;1921.71;-1625.00;0.00
0.27;11.09;38.49;3079.56;2150.20;-929.37;0.00
0.26;8.79;38.71;3097.01;1977.14;-1119.87;0.00
0.28;13.53;41.51;3320.41;2361.60;-958.82;0.00
0.23;10.30;35.14;2811.06;1897.20;-913.87;0.00
0.22;11.09;40.17;3213.72;1898.22;-1315.49;0.00
0.24;10.84;41.12;3289.55;1965.12;-1324.44;0.00
0.30;11.22;39.52;3161.21;2330.00;-831.21;0.00
0.19;8.45;46.26;3700.86;1579.86;-2121.00;0.00
0.25;9.65;39.02;3121.79;1965.22;-1156.56;0.00
0.28;10.38;38.95;3116.04;2172.50;-943.54;0.00
0.25;10.39;37.81;3025.11;2006.67;-1018.44;0.00
0.29;9.01;39.57;3165.39;2194.84;-970.54;0.00
0.21;10.26;47.14;3771.40;1807.43;-1963.97;0.00
0.27;9.39;35.94;2875.02;2077.23;-797.79;0.00
0.28;9.57;52.30;4184.33;2135.79;-2048.54;0.00
0.25;9.66;41.55;3323.81;2004.97;-1318.84;0.00
0.23;11.28;36.18;2894.24;1938.21;-956.03;0.00
0.24;8.12;44.02;3521.35;1864.10;-1657.25;0.00
0.20;9.02;46.88;3750.64;1630.07;-2120.57;0.00
0.25;11.78;40.92;3273.57;2094.12;-1179.45;0.00
0.26;10.43;47.08;3766.48;2067.74;-1698.74;0.00
0.20;10.70;35.98;2878.38;1728.04;-1150.34;0.00
