# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.25;10.24;43.41;3472.91;1997.89;-1475.02;0.00
0.22;10.55;36.28;2902.62;1840.41;-1062.20;0.00
0.22;11.35;33.99;2719.31;1901.03;-818.28;0.00
0.25;10.17;39.79;3183.07;2014.76;-1168.31;0.00
0.28;10.75;42.55;3403.87;2232.83;-1171.04;0.00
0.28;10.35;33.06;2644.58;2174.53;-470.05;0.00
0.25;8.64;45.65;3652.26;1921.42;-1730.84;0.00
0.23;9.45;52.14;4171.55;1871.45;-2300.09;0.00
0.26;11.37;40.23;3218.73;2138.65;-1080.07;0.00
0.31;8.62;44.05;3524.34;2271.93;-1252.41;0.00
0.28;8.90;36.92;2953.50;2126.10;-827.40;0.00
0.25;10.95;43.76;3500.44;2021.85;-1478.60;0.00
0.27;12.07;43.56;3484.45;2203.42;-1281.03;0.00
0.24;11.23;33.28;2662.33;2023.44;-638.90;0.00
0.24;11.49;44.58;3566.09;2031.27;-1534.82;0.00
0.29;11.00;39.35;3148.06;2281.21;-866.84;0.00
0.28;11.27;36.03;2882.58;2270.34;-612.24;0.00
0.26;12.82;35.80;2863.64;2232.95;-630.69;0.00
0.25;8.75;38.03;3042.48;1907.04;-1135.45;0.00
0.26;10.05;42.23;3378.07;2043.02;-1335.06;0.00
0.25;10.13;41.49;3319.11;1981.60;-1337.51;0.00
0.16;8.89;42.75;3420.08;1415.57;-2004.51;0.00
0.23;7.73;45.82;3665.79;1755.43;-1910.36;0.00
0.22;8.48;43.85;3507.97;1747.65;-1760.31;0.00
0.23;10.89;47.83;3826.69;1909.04;-1917.65;0.00
0.29;11.82;43.08;3446.67;2329.55;-1117.12;0.00
0.24;12.72;37.62;3009.20;2091.46;-917.75;0.00
0.26;10.42;40.64;3251.24;2065.77;-1185.46;0.00
0.22;8.78;43.13;3450.10;1765.99;-1684.11;0.00
0.25;11.12;37.51;3000.42;2049.65;-950.77;0.00
0.27;10.71;46.84;3747.10;2165.26;-1581.83;0.00
0.19;10.03;40.25;3219.67;1664.27;-1555.40;0.00
0.22;7.88;44.92;3593.70;1680.09;-1913.61;0.00
0.24;10.05;41.69;3335.58;1928.05;-1407.53;0.00
0.27;9.53;37.30;2983.80;2104.67;-879.13;0.00
0.25;11.46;42.79;3422.96;2074.60;-1348.36;0.00
0.26;9.25;37.24;2979.12;2029.18;-949.93;0.00
0.27;8.30;38.13;3050.18;2003.48;-1046.70;0.00
0.25;9.48;45.30;3624.22;1995.86;-1628.36;0.00
0.24;9.15;41.79;3342.89;1911.34;-1431.55;0.00
