# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.23;10.69;48.31;3864.63;1900.15;-1964.48;0.00
0.28;10.00;42.52;3401.45;2182.13;-1219.32;0.00
0.26;11.37;34.18;2734.50;2115.26;-619.25;0.00
0.26;8.66;39.70;3176.21;1986.78;-1189.42;0.00
0.25;10.65;33.78;2702.31;2046.18;-656.13;0.00
0.21;10.68;44.51;3561.13;1809.19;-1751.94;0.00
0.27;8.65;48.90;3911.98;2052.21;-1859.77;0.00
0.23;10.68;38.53;3082.49;1891.78;-1190.71;0.00
0.29;11.99;36.42;2913.90;2327.42;-586.49;0.00
0.21;9.19;35.05;2803.78;1739.48;-1064.29;0.00
0.26;9.74;42.30;3384.32;2054.79;-1329.53;0.00
0.26;10.24;39.25;3140.12;2067.63;-1072.49;0.00
0.22;11.38;45.65;3651.90;1926.39;-1725.51;0.00
0.22;9.06;41.50;3319.67;1757.52;-1562.15;0.00
0.23;11.08;41.32;3305.69;1929.14;-1376.56;0.00
0.26;8.75;41.06;3285.19;1983.98;-1301.21;0.00
0.25;10.46;48.79;3903.28;2038.47;-1864.81;0.00
0.19;9.79;37.22;2977.34;1648.78;-1328.57;0.00
0.25;10.16;35.90;2871.77;2020.78;-851.00;0.00
0.33;11.88;44.35;3547.95;2588.26;-959.69;0.00
0.21;11.02;47.31;3784.76;1822.67;-1962.09;0.00
0.29;9.59;32.66;2612.75;2215.75;-397.00;0.00
0.27;9.94;33.32;2665.53;2086.01;-579.51;0.00
0.23;10.41;33.39;2671.16;1900.40;-770.76;0.00
0.22;9.06;38.31;3065.18;1762.44;-1302.74;0.00
0.25;10.41;32.50;2599.87;2037.02;-562.86;0.00
0.25;10.88;42.49;3399.23;2053.19;-1346.04;0.00
0.30;11.10;39.96;3196.49;2329.61;-866.88;0.00
0.26;9.10;39.10;3127.72;2001.22;-1126.49;0.00
0.27;11.08;48.55;3884.32;2164.02;-1720.29;0.00
0.27;9.02;42.48;3398.42;2079.73;-1318.69;0.00
0.24;10.82;34.99;2799.45;1986.10;-813.34;0.00
0.27;10.27;41.54;3323.45;2156.81;-1166.64;0.00
0.22;7.96;45.88;3670.55;1711.14;-1959.41;0.00
0.26;9.67;35.54;2842.99;2055.27;-787.72;0.00
0.23;8.70;51.78;4142.16;1802.56;-2339.61;0.00
0.28;9.94;41.13;3290.61;2185.42;-1105.19;0.00
0.30;8.91;34.95;2796.31;2201.65;-594.66;0.00
0.19;8.84;40.48;3238.37;1573.42;-1664.95;0.00
0.27;11.93;39.55;3163.83;2239.38;-924.44;0.00
0.25;9.71;44.37;3549.97;1977.86;-1572.11;0.00
0.25;11.92;40.29;3223.12;2111.06;-1112.05;0.00
0.21;11.33;41.05;3283.83;1826.85;-1456.97;0.00
0.29;10.45;44.79;3583.01;2249.62;-1333.38;0.00
0.24;11.35;40.13;3210.65;2003.75;-1206.90;0.00
0.24;10.29;49.39;3951.50;1974.76;-1976.74;0.00
0.29;8.87;40.77;3261.63;2182.52;-1079.11;0.00
0.28;10.56;43.14;3451.16;2212.05;-1239.12;0.00
0.22;12.41;42.47;3397.49;1943.86;-1453.62;0.00
0.21;10.68;39.47;3157.57;1814.82;-1342.74;0.00
0.22;11.45;42.24;3378.97;1888.99;-1489.98;0.00
0.27;9.23;39.57;3165.64;2054.81;-1110.83;0.00
0.24;11.48;42.07;3365.61;2012.16;-1353.46;0.00
0.26;9.71;42.40;3391.73;2045.25;-1346.48;0.00
0.26;10.99;43.62;3489.33;2111.61;-1377.72;0.00
0.26;9.39;36.52;2921.83;2041.89;-879.93;0.00
0.25;8.85;43.49;3479.52;1928.40;-1551.12;0.00
0.23;9.44;40.19;3214.89;1845.43;-1369.46;0.00
0.27;10.70;34.68;2774.32;2131.24;-643.08;0.00
0.26;9.56;42.08;3366.09;2013.91;-1352.18;0.00
0.27;12.17;39.59;3167.17;2249.65;-917.52;0.00
0.25;10.71;40.43;3234.60;2024.29;-1210.31;0.00
0.28;11.20;36.29;2903.57;2218.18;-685.39;0.00
0.22;10.89;46.73;3738.13;1875.58;-1862.55;0.00
0.28;9.88;37.08;2966.30;2167.61;-798.69;0.00
0.25;7.61;38.17;3053.43;1873.74;-1179.70;0.00
0.28;9.66;41.19;3295.52;2140.26;-1155.26;0.00
0.22;12.17;40.68;3254.57;1924.57;-1330.01;0.00
0.25;11.33;44.28;3542.64;2071.06;-1471.58;0.00
0.26;10.59;34.77;2781.31;2068.47;-712.84;0.00
0.32;9.21;47.47;3797.44;2338.75;-1458.69;0.00
0.28;10.64;42.43;3394.37;2203.44;-1190.93;0.00
0.26;10.22;36.45;2915.97;2087.04;-828.92;0.00
0.23;10.57;36.67;2934.00;1935.91;-998.08;0.00
0.26;10.61;42.75;3419.72;2061.87;-1357.85;0.00
0.24;9.47;39.50;3160.10;1933.24;-1226.87;0.00
0.27;8.88;34.16;2732.68;2073.78;-658.91;0.00
0.26;11.60;40.95;3276.33;2146.15;-1130.18;0.00
0.24;9.70;36.15;2892.20;1924.31;-967.90;0.00
0.24;12.37;38.81;3104.49;2078.52;-1025.96;0.00
0.27;8.32;40.50;3239.80;2006.17;-1233.63;0.00
0.26;8.64;29.61;2369.11;1954.14;-414.97;0.00
0.22;9.56;40.74;3258.87;1798.80;-1460.07;0.00
0.26;10.84;36.51;2921.12;2078.46;-842.67;0.00
0.23;10.85;35.97;2877.74;1917.81;-959.93;0.00
0.27;8.83;34.00;2720.07;2059.04;-661.03;0.00
0.27;10.68;42.46;3397.09;2172.99;-1224.10;0.00
0.23;12.13;41.57;3325.70;1984.83;-1340.87;0.00
0.24;10.49;42.25;3380.01;1972.07;-1407.95;0.00
0.27;8.98;41.08;3286.50;2043.99;-1242.51;0.00
0.24;11.98;40.34;3226.80;2031.88;-1194.92;0.00
0.21;11.76;44.88;3590.46;1882.67;-1707.79;0.00
0.22;11.50;35.51;2840.87;1917.34;-923.52;0.00
0.25;10.81;36.81;2945.20;2018.05;-927.15;0.00
0.25;11.69;39.62;3169.26;2089.13;-1080.13;0.00
0.22;9.25;43.00;3439.92;1808.04;-1631.88;0.00
0.21;9.78;37.26;2980.75;1734.59;-1246.16;0.00
0.23;8.67;37.63;3010.57;1794.17;-1216.40;0.00
0.25;10.08;34.12;2729.31;1978.42;-750.90;0.00
0.32;10.76;46.93;3754.25;2430.63;-1323.62;0.00
0.24;10.39;37.34;2986.92;1945.07;-1041.84;0.00
0.28;12.62;38.16;3052.68;2331.50;-721.18;0.00
0.23;10.36;35.52;2841.39;1912.71;-928.68;0.00
0.24;9.73;44.24;3538.81;1942.73;-1596.08;0.00
0.23;8.81;37.79;3022.95;1833.27;-1189.68;0.00
0.24;9.93;37.10;2968.05;1944.07;-1023.98;0.00
0.25;8.82;40.77;3261.58;1950.84;-1310.75;0.00
0.22;8.38;45.51;3641.11;1723.01;-1918.10;0.00
0.24;9.90;45.60;3648.21;1921.93;-1726.28;0.00
0.23;11.88;38.64;3091.02;2002.47;-1088.55;0.00
0.21;11.07;44.34;3547.29;1829.87;-1717.42;0.00
0.23;9.94;31.36;2509.13;1880.21;-628.92;0.00
0.24;7.75;35.05;2803.87;1820.99;-982.88;0.00
0.27;9.79;37.12;2969.31;2086.54;-882.77;0.00
0.22;10.33;38.08;3046.72;1845.60;-1201.12;0.00
0.26;9.48;38.20;3056.03;2000.10;-1055.92;0.00
0.21;10.05;43.83;3506.28;1781.45;-1724.83;0.00
0.23;8.53;42.10;3368.10;1822.39;-1545.71;0.00
0.26;8.95;43.88;3510.14;2003.91;-1506.24;0.00
0.25;10.31;39.74;3179.51;2013.01;-1166.50;0.00
0.25;10.09;41.20;3295.84;1983.93;-1311.92;0.00
0.24;9.40;36.67;2933.94;1892.39;-1041.56;0.00
0.27;9.31;38.92;3113.98;2059.55;-1054.43;0.00
0.27;12.12;46.06;3685.08;2256.74;-1428.34;0.00
0.23;9.13;37.84;3026.85;1856.99;-1169.86;0.00
0.28;9.13;52.19;4175.11;2130.56;-2044.54;0.00
0.25;10.68;46.37;3709.61;2062.31;-1647.30;0.00
0.26;11.25;35.74;2858.90;2116.03;-742.87;0.00
0.26;9.74;49.91;3992.99;2021.90;-1971.08;0.00
0.24;8.51;47.20;3776.29;1865.76;-1910.53;0.00
0.24;10.51;40.53;3242.52;1976.14;-1266.37;0.00
0.26;10.20;40.60;3247.99;2077.02;-1170.97;0.00
0.26;10.98;41.98;3358.71;2102.63;-1256.07;0.00
0.19;9.05;39.45;3156.21;1578.56;-1577.65;0.00
0.28;12.00;45.38;3630.26;2295.10;-1335.15;0.00
0.24;11.78;38.58;3086.47;2038.07;-1048.40;0.00
0.22;9.54;36.55;2923.83;1807.59;-1116.25;0.00
0.26;11.03;39.40;3151.77;2133.06;-1018.71;0.00
0.26;10.81;34.93;2794.15;2114.64;-679.51;0.00
0.27;10.07;41.74;3339.24;2126.40;-1212.84;0.00
0.22;12.14;45.11;3608.91;1958.80;-1650.11;0.00
0.24;9.15;37.44;2994.81;1897.17;-1097.64;0.00
0.27;11.53;37.99;3039.40;2208.06;-831.34;0.00
0.30;10.83;33.47;2677.29;2341.15;-336.14;0.00
0.23;10.00;43.18;3454.14;1854.74;-1599.41;0.00
