# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.24;9.41;29.47;2357.72;1935.02;-422.70;0.00
0.24;9.53;39.16;3132.65;1927.43;-1205.22;0.00
0.26;9.86;43.05;3444.27;2025.02;-1419.24;0.00
0.24;10.31;33.98;2718.67;1972.95;-745.73;0.00
0.24;8.92;47.66;3812.58;1874.61;-1937.97;0.00
0.24;7.54;38.35;3068.31;1823.27;-1245.04;0.00
0.21;10.97;42.66;3413.13;1800.56;-1612.57;0.00
0.24;12.20;39.99;3199.49;2045.46;-1154.03;0.00
0.24;10.58;42.20;3376.16;1978.60;-1397.56;0.00
0.23;10.75;35.49;2838.96;1894.38;-944.58;0.00
0.26;10.97;45.39;3631.23;2080.94;-1550.28;0.00
0.24;9.18;46.21;3696.90;1880.59;-1816.31;0.00
0.27;10.83;41.15;3291.91;2137.44;-1154.47;0.00
0.20;10.44;31.04;2483.10;1716.45;-766.65;0.00
0.24;9.33;40.75;3259.60;1890.07;-1369.53;0.00
0.26;8.21;40.79;3263.01;1974.23;-1288.79;0.00
0.26;9.64;38.05;3043.65;2024.08;-1019.57;0.00
0.22;10.69;38.13;3050.78;1873.29;-1177.49;0.00
0.24;9.11;28.08;2246.13;1902.63;-343.49;0.00
0.23;11.03;36.86;2948.97;1921.65;-1027.32;0.00
0.22;9.21;42.61;3408.64;1783.96;-1624.68;0.00
0.26;10.35;40.84;3266.93;2053.82;-1213.11;0.00
0.29;10.12;37.46;2996.55;2250.20;-746.35;0.00
0.27;7.92;43.14;3451.43;2028.08;-1423.35;0.00
0.26;11.21;42.46;3396.67;2141.12;-1255.55;0.00
0.30;11.96;33.07;2645.87;2383.01;-262.86;0.00
0.25;8.41;40.09;3207.34;1908.21;-1299.13;0.00
0.30;10.62;40.52;3241.40;2294.94;-946.46;0.00
0.29;10.63;39.50;3159.76;2246.42;-913.34;0.00
0.24;10.49;33.87;2709.34;1983.36;-725.98;0.00
0.23;9.61;43.64;3491.04;1862.27;-1628.77;0.00
0.28;13.29;32.16;2572.74;2351.35;-221.39;0.00
0.29;12.37;37.88;3030.48;2351.01;-679.47;0.00
0.19;9.65;43.94;3515.01;1605.43;-1909.58;0.00
0.29;9.44;38.98;3118.14;2224.36;-893.78;0.00
0.27;9.79;52.89;4230.95;2106.08;-2124.87;0.00
0.28;11.92;34.48;2758.53;2274.82;-483.71;0.00
0.28;10.41;40.35;3227.70;2171.33;-1056.37;0.00
0.25;10.69;43.68;3494.76;2018.41;-1476.34;0.00
0.23;10.65;42.51;3401.07;1913.32;-1487.74;0.00
0.22;9.91;39.59;3167.06;1806.38;-1360.68;0.00
0.24;10.95;38.83;3106.55;1976.45;-1130.10;0.00
0.25;10.77;36.88;2950.07;2027.05;-923.03;0.00
0.21;9.37;39.44;3155.45;1735.01;-1420.44;0.00
0.25;9.73;45.88;3670.62;1955.90;-1714.72;0.00
0.24;7.97;43.58;3486.41;1827.74;-1658.67;0.00
0.20;9.11;38.36;3068.64;1683.58;-1385.05;0.00
0.21;9.90;36.08;2886.76;1775.98;-1110.78;0.00
0.21;6.79;41.27;3301.65;1586.16;-1715.49;0.00
0.27;8.60;48.63;3890.74;2065.07;-1825.67;0.00
0.25;9.88;43.47;3477.76;1965.05;-1512.71;0.00
0.27;10.65;41.95;3355.68;2130.75;-1224.94;0.00
0.22;8.99;37.75;3020.27;1753.10;-1267.18;0.00
0.22;9.69;37.16;2972.68;1799.63;-1173.05;0.00
0.29;12.19;37.50;3000.14;2337.16;-662.97;0.00
0.22;9.89;44.33;3546.21;1822.96;-1723.25;0.00
0.27;10.78;35.96;2876.41;2171.76;-704.64;0.00
0.25;11.20;42.81;3424.64;2040.42;-1384.21;0.00
0.28;11.23;41.36;3309.03;2240.97;-1068.06;0.00
0.32;11.67;41.26;3300.88;2523.49;-777.39;0.00
0.23;10.14;41.60;3327.96;1916.51;-1411.46;0.00
0.27;10.30;40.88;3270.58;2105.31;-1165.27;0.00
0.27;10.25;46.64;3731.27;2100.15;-1631.13;0.00
0.25;10.11;41.98;3358.69;2014.42;-1344.27;0.00
0.24;10.09;33.80;2704.24;1922.27;-781.97;0.00
0.26;10.29;47.49;3799.08;2080.74;-1718.34;0.00
0.26;10.53;37.98;3038.51;2065.16;-973.35;0.00
0.30;8.45;43.76;3500.90;2200.10;-1300.80;0.00
0.26;9.66;40.80;3264.01;2043.46;-1220.56;0.00
0.25;10.10;40.55;3244.36;2021.66;-1222.70;0.00
0.28;8.97;40.72;3257.40;2119.19;-1138.21;0.00
0.23;9.42;45.23;3618.74;1831.98;-1786.76;0.00
0.24;10.37;40.09;3207.34;1973.64;-1233.69;0.00
0.24;11.88;43.68;3494.05;2035.89;-1458.16;0.00
0.25;8.90;46.24;3699.50;1943.47;-1756.03;0.00
0.26;10.90;40.67;3253.76;2102.41;-1151.35;0.00
0.20;10.22;31.28;2502.61;1743.23;-759.38;0.00
0.22;12.64;42.44;3394.85;1987.90;-1406.95;0.00
