# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.30;10.36;41.27;3301.39;2291.55;-1009.84;0.00
0.28;8.20;44.41;3552.45;2058.60;-1493.84;0.00
0.27;11.23;39.79;3182.83;2175.12;-1007.70;0.00
0.25;12.65;41.47;3317.92;2122.39;-1195.53;0.00
0.24;9.46;43.55;3484.32;1902.90;-1581.42;0.00
0.26;8.96;45.69;3654.92;1997.36;-1657.55;0.00
0.28;7.93;40.60;3247.89;2036.65;-1211.24;0.00
0.23;11.06;38.06;3045.11;1945.11;-1099.99;0.00
0.31;8.83;45.96;3677.06;2293.16;-1383.90;0.00
0.28;10.96;39.53;3162.50;2221.75;-940.75;0.00
0.26;10.00;29.84;2386.96;2039.15;-347.82;0.00
0.22;10.10;46.35;3708.21;1822.36;-1885.85;0.00
0.26;9.74;36.46;2916.96;2034.56;-882.40;0.00
0.25;9.63;29.18;2334.45;1995.54;-338.91;0.00
0.25;8.85;32.21;2576.50;1932.24;-644.26;0.00
0.23;11.46;45.88;3670.62;1984.42;-1686.20;0.00
0.25;10.98;34.77;2781.49;2064.90;-716.59;0.00
0.25;9.78;40.16;3213.08;2009.76;-1203.32;0.00
0.28;9.80;47.24;3779.17;2152.21;-1626.95;0.00
0.30;9.07;48.82;3905.53;2214.46;-1691.07;0.00
0.23;11.08;43.90;3511.60;1942.66;-1568.95;0.00
0.28;10.56;43.67;3494.00;2183.11;-1310.89;0.00
0.26;10.44;44.79;3583.33;2058.41;-1524.92;0.00
0.21;8.76;47.57;3805.86;1705.37;-2100.49;0.00
0.22;10.36;36.15;2891.87;1863.60;-1028.27;0.00
0.24;8.22;33.71;2696.54;1840.10;-856.44;0.00
0.29;9.40;40.36;3228.55;2213.59;-1014.96;0.00
0.27;11.18;41.19;3294.93;2202.52;-1092.42;0.00
0.26;12.06;36.97;2957.80;2175.07;-782.74;0.00
0.22;8.69;35.39;2831.00;1774.03;-1056.97;0.00
0.28;8.68;40.88;3270.58;2088.62;-1181.97;0.00
0.23;9.02;40.38;3230.19;1833.65;-1396.53;0.00
0.24;9.58;40.64;3251.27;1926.83;-1324.44;0.00
0.28;11.82;40.81;3265.05;2276.25;-988.79;0.00
0.27;9.72;32.92;2633.59;2094.18;-539.41;0.00
0.26;9.92;45.96;3676.71;2061.87;-1614.84;0.00
0.19;12.02;37.26;2980.46;1765.85;-1214.61;0.00
0.24;9.33;45.35;3628.21;1892.62;-1735.58;0.00
0.23;9.90;41.78;3342.70;1865.17;-1477.53;0.00
0.29;9.45;37.73;3018.56;2180.24;-838.32;0.00
0.22;13.14;39.74;3178.94;2019.10;-1159.84;0.00
0.26;10.60;45.19;3615.38;2073.74;-1541.64;0.00
0.21;10.03;37.59;3007.58;1790.19;-1217.39;0.00
0.30;11.59;39.25;3140.04;2362.74;-777.30;0.00
0.31;10.17;36.22;2897.57;2365.44;-532.13;0.00
0.23;10.86;34.77;2781.82;1906.60;-875.22;0.00
0.26;10.76;40.92;3273.59;2117.85;-1155.75;0.00
0.27;9.21;47.38;3790.24;2062.89;-1727.34;0.00
0.26;12.54;37.24;2978.92;2190.45;-788.47;0.00
0.26;9.83;44.52;3561.64;2044.77;-1516.87;0.00
0.26;11.78;46.86;3748.47;2126.91;-1621.56;0.00
0.20;8.93;40.64;3250.91;1646.88;-1604.03;0.00
0.23;10.93;41.55;3324.24;1949.42;-1374.83;0.00
0.25;10.85;41.24;3299.43;2070.86;-1228.57;0.00
0.22;9.46;42.74;3419.01;1780.11;-1638.91;0.00
0.27;13.12;46.13;3690.65;2276.87;-1413.78;0.00
0.24;11.57;44.12;3529.95;2035.79;-1494.16;0.00
0.26;11.00;34.53;2762.26;2126.81;-635.45;0.00
0.26;9.74;45.25;3619.86;2029.02;-1590.84;0.00
0.27;11.91;42.71;3416.82;2199.82;-1217.00;0.00
0.21;11.22;46.67;3733.89;1825.26;-1908.64;0.00
0.26;12.09;37.02;2961.44;2172.16;-789.28;0.00
0.23;9.18;42.14;3371.26;1840.10;-1531.17;0.00
0.25;9.14;40.43;3234.28;1972.80;-1261.48;0.00
0.26;11.48;35.39;2831.11;2159.46;-671.65;0.00
0.25;11.11;37.57;3005.38;2034.58;-970.79;0.00
0.23;10.74;36.27;2901.40;1914.04;-987.36;0.00
0.19;10.24;37.74;3019.07;1689.73;-1329.35;0.00
0.23;10.18;49.57;3965.67;1888.80;-2076.87;0.00
0.28;9.36;35.15;2812.34;2123.66;-688.68;0.00
0.22;11.22;44.47;3557.61;1914.53;-1643.08;0.00
0.24;10.80;39.44;3155.48;1980.87;-1174.61;0.00
0.21;7.22;32.32;2585.43;1605.84;-979.59;0.00
0.27;9.26;43.05;3443.97;2102.50;-1341.47;0.00
0.24;8.76;45.96;3677.02;1863.51;-1813.51;0.00
0.28;8.17;40.68;3254.24;2069.17;-1185.07;0.00
0.28;11.18;44.51;3561.04;2249.33;-1311.71;0.00
0.21;9.71;43.75;3500.19;1761.52;-1738.67;0.00
0.23;10.67;41.02;3281.87;1935.41;-1346.46;0.00
0.27;9.37;38.53;3082.20;2056.22;-1025.98;0.00
0.23;9.59;40.46;3236.93;1834.39;-1402.55;0.00
0.25;8.76;39.74;3179.31;1906.01;-1273.29;0.00
0.21;9.52;40.90;3272.07;1759.93;-1512.14;0.00
0.23;10.77;47.96;3836.92;1916.77;-1920.15;0.00
