# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.28;11.47;40.81;3265.19;2274.58;-990.61;0.00
0.21;11.79;32.71;2616.66;1864.49;-752.17;0.00
0.25;10.09;43.48;3478.67;1998.00;-1480.67;0.00
0.28;10.26;37.59;3007.16;2159.19;-847.97;0.00
0.27;10.28;37.37;2989.34;2116.40;-872.94;0.00
0.22;8.42;42.37;3389.64;1736.79;-1652.85;0.00
0.27;9.74;30.72;2457.32;2075.10;-382.22;0.00
0.29;11.47;38.16;3052.70;2306.15;-746.55;0.00
0.27;9.67;39.42;3153.80;2123.64;-1030.16;0.00
0.21;9.26;45.74;3659.46;1751.04;-1908.42;0.00
0.25;9.89;48.45;3875.84;1982.70;-1893.13;0.00
0.25;10.13;37.24;2979.41;2020.49;-958.92;0.00
0.28;10.13;41.96;3357.08;2189.01;-1168.07;0.00
0.21;10.30;47.51;3800.42;1795.37;-2005.04;0.00
0.26;9.53;31.14;2490.86;2048.93;-441.94;0.00
0.27;11.30;39.55;3163.69;2188.31;-975.38;0.00
0.28;10.55;37.81;3024.54;2182.39;-842.15;0.00
0.28;9.73;38.06;3045.03;2166.06;-878.96;0.00
0.30;8.58;37.06;2964.81;2200.92;-763.89;0.00
0.21;11.10;43.82;3505.83;1825.01;-1680.82;0.00
0.28;7.87;41.21;3296.83;2063.99;-1232.85;0.00
0.25;10.64;38.69;3094.88;2016.73;-1078.15;0.00
0.25;12.08;51.29;4103.27;2128.75;-1974.52;0.00
0.26;9.45;45.13;3610.46;1998.52;-1611.94;0.00
0.29;9.80;41.40;3312.23;2240.21;-1072.02;0.00
0.25;11.10;34.69;2775.15;2065.84;-709.32;0.00
0.27;8.18;35.90;2871.75;2000.49;-871.26;0.00
0.19;9.88;35.57;2845.37;1637.41;-1207.96;0.00
0.25;8.72;43.02;3441.89;1948.57;-1493.32;0.00
0.18;9.02;42.50;3399.80;1544.06;-1855.74;0.00
0.29;10.41;37.51;3000.63;2252.15;-748.48;0.00
0.25;10.78;41.92;3353.50;2059.20;-1294.30;0.00
0.22;9.45;48.45;3876.12;1815.38;-2060.74;0.00
0.26;10.71;38.95;3115.63;2089.61;-1026.02;0.00
0.23;11.25;39.95;3196.24;1974.31;-1221.93;0.00
0.27;7.61;36.28;2902.44;1962.23;-940.21;0.00
