# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.29;11.52;34.77;2781.68;2287.83;-493.86;0.00
0.24;9.69;25.02;2001.92;1910.92;-91.00;0.00
0.27;7.92;39.29;3143.43;1991.59;-1151.84;0.00
0.24;11.32;42.93;3434.14;1991.91;-1442.24;0.00
0.28;10.04;42.38;3390.14;2199.20;-1190.95;0.00
0.26;12.16;37.46;2996.91;2151.53;-845.38;0.00
0.20;8.28;41.98;3358.31;1631.92;-1726.38;0.00
0.27;9.60;32.10;2568.15;2082.92;-485.24;0.00
0.21;9.58;32.68;2614.55;1736.08;-878.46;0.00
0.27;10.36;38.93;3114.06;2125.63;-988.43;0.00
0.25;9.53;40.57;3245.99;1991.34;-1254.64;0.00
0.27;10.49;42.92;3433.37;2120.78;-1312.59;0.00
0.30;10.91;38.23;3058.01;2331.93;-726.07;0.00
0.29;9.81;43.58;3486.01;2236.22;-1249.78;0.00
0.23;10.16;48.82;3905.69;1880.58;-2025.11;0.00
0.25;10.66;44.75;3579.89;2008.00;-1571.89;0.00
0.22;8.72;39.06;3124.56;1783.13;-1341.43;0.00
0.28;10.33;51.15;4091.70;2165.77;-1925.93;0.00
0.28;11.01;41.39;3311.00;2246.75;-1064.25;0.00
0.21;10.39;35.68;2854.46;1814.57;-1039.89;0.00
0.28;10.13;49.34;3947.51;2206.04;-1741.47;0.00
0.29;10.45;41.56;3325.13;2258.18;-1066.95;0.00
0.24;11.71;39.33;3146.32;2049.05;-1097.27;0.00
0.25;11.59;37.90;3031.98;2074.80;-957.18;0.00
0.23;13.06;36.62;2929.31;2049.12;-880.19;0.00
0.27;7.48;41.98;3358.33;1954.22;-1404.10;0.00
0.28;11.33;38.81;3104.57;2261.93;-842.64;0.00
0.22;12.99;33.00;2640.03;2013.07;-626.96;0.00
0.27;11.15;44.46;3556.73;2161.29;-1395.44;0.00
0.26;12.88;32.10;2567.83;2205.28;-362.56;0.00
0.20;10.61;45.61;3648.78;1742.31;-1906.47;0.00
0.23;12.17;37.48;2998.48;1981.40;-1017.08;0.00
0.29;9.72;39.32;3145.27;2205.89;-939.38;0.00
0.23;10.92;38.16;3052.93;1955.92;-1097.01;0.00
0.28;10.85;39.08;3126.50;2244.38;-882.12;0.00
0.24;9.29;40.62;3249.27;1908.10;-1341.17;0.00
0.25;8.25;37.92;3033.49;1884.45;-1149.04;0.00
0.24;11.14;48.62;3889.91;1974.62;-1915.29;0.00
0.23;10.13;42.68;3414.40;1865.14;-1549.25;0.00
0.27;11.75;37.69;3015.48;2234.90;-780.58;0.00
0.27;10.29;41.75;3339.66;2124.97;-1214.68;0.00
0.21;9.77;39.24;3139.01;1773.61;-1365.40;0.00
0.26;8.12;33.55;2684.26;1967.82;-716.44;0.00
0.24;9.19;41.27;3301.65;1906.70;-1394.95;0.00
0.24;10.37;33.35;2668.22;1950.19;-718.03;0.00
0.24;10.24;48.81;3904.44;1974.89;-1929.55;0.00
0.26;11.63;43.50;3480.34;2126.19;-1354.14;0.00
0.25;11.08;41.48;3318.34;2072.66;-1245.68;0.00
0.28;10.69;38.61;3088.43;2200.34;-888.09;0.00
0.29;10.77;47.67;3813.85;2279.77;-1534.08;0.00
0.27;11.25;37.46;2996.72;2168.67;-828.04;0.00
0.25;10.03;31.37;2509.36;1974.65;-534.71;0.00
0.31;9.94;32.77;2621.58;2366.15;-255.43;0.00
0.30;9.61;38.11;3048.82;2276.39;-772.42;0.00
0.25;10.57;40.10;3208.12;2029.20;-1178.92;0.00
0.23;9.71;40.95;3275.62;1862.82;-1412.80;0.00
0.22;9.70;39.31;3144.46;1795.17;-1349.29;0.00
0.20;10.36;42.49;3399.35;1730.95;-1668.40;0.00
0.22;10.01;37.55;3003.77;1825.42;-1178.35;0.00
0.22;11.10;46.97;3757.45;1906.68;-1850.76;0.00
0.24;11.33;39.52;3161.83;2034.84;-1126.98;0.00
0.31;9.83;38.01;3040.54;2315.05;-725.49;0.00
0.30;11.18;32.12;2569.69;2346.93;-222.75;0.00
0.25;10.03;46.15;3692.13;1989.38;-1702.75;0.00
0.25;10.29;44.25;3539.72;2014.62;-1525.09;0.00
0.27;10.45;40.27;3221.89;2151.31;-1070.58;0.00
0.22;9.42;51.43;4114.45;1785.79;-2328.65;0.00
0.25;9.04;40.34;3226.99;1943.42;-1283.58;0.00
0.21;10.87;39.43;3154.09;1805.98;-1348.11;0.00
0.25;8.50;43.33;3466.02;1901.36;-1564.66;0.00
0.26;10.37;34.21;2737.01;2060.51;-676.50;0.00
0.25;10.44;53.63;4290.64;2001.69;-2288.95;0.00
0.28;8.81;36.34;2906.86;2094.97;-811.90;0.00
0.27;9.86;33.45;2675.80;2091.49;-584.30;0.00
0.27;9.09;37.08;2966.36;2053.36;-912.99;0.00
0.22;10.09;38.47;3077.81;1837.04;-1240.77;0.00
0.26;9.81;45.18;3614.25;2017.34;-1596.92;0.00
0.32;9.72;37.62;3009.55;2372.44;-637.11;0.00
0.29;10.96;44.52;3561.24;2285.89;-1275.35;0.00
0.24;9.97;41.50;3319.71;1918.12;-1401.60;0.00
0.26;8.78;44.04;3523.03;1989.32;-1533.71;0.00
0.21;11.58;37.81;3024.90;1875.57;-1149.33;0.00
0.27;9.91;42.94;3435.25;2106.11;-1329.14;0.00
0.19;10.91;41.05;3284.01;1701.66;-1582.35;0.00
0.25;8.89;37.86;3028.90;1963.51;-1065.39;0.00
0.30;9.77;41.20;3296.16;2267.03;-1029.13;0.00
0.24;11.03;34.76;2781.15;2002.16;-778.98;0.00
0.27;11.19;41.36;3308.94;2168.50;-1140.44;0.00
0.22;9.67;43.69;3495.55;1828.60;-1666.95;0.00
0.27;10.81;39.64;3171.22;2139.47;-1031.75;0.00
0.27;9.80;45.10;3607.73;2096.99;-1510.74;0.00
0.23;11.27;41.36;3308.74;1972.69;-1336.04;0.00
