# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.27;11.23;49.12;3929.67;2161.53;-1768.14;0.00
0.25;11.76;42.39;3391.07;2086.86;-1304.21;0.00
0.25;9.79;46.44;3715.29;1982.84;-1732.45;0.00
0.22;8.45;37.39;2991.52;1739.37;-1252.15;0.00
0.24;10.80;41.61;3328.52;1999.10;-1329.42;0.00
0.23;10.79;33.76;2700.89;1906.80;-794.08;0.00
0.20;10.59;42.25;3380.18;1747.78;-1632.40;0.00
0.25;10.85;41.80;3344.20;2018.23;-1325.96;0.00
0.24;11.02;38.22;3057.39;1984.79;-1072.60;0.00
0.26;11.93;40.28;3222.75;2170.53;-1052.22;0.00
0.27;8.49;32.22;2577.52;2050.78;-526.74;0.00
0.26;9.32;43.11;3448.47;2033.88;-1414.59;0.00
0.27;8.88;39.69;3175.40;2039.15;-1136.25;0.00
0.27;10.76;41.80;3344.24;2145.12;-1199.13;0.00
0.27;8.60;45.45;3636.07;2046.66;-1589.41;0.00
0.20;9.43;41.80;3343.65;1675.37;-1668.28;0.00
0.26;10.72;28.50;2279.97;2097.91;-182.06;0.00
0.28;11.43;42.25;3379.62;2269.82;-1109.80;0.00
0.22;10.00;41.55;3323.84;1842.56;-1481.28;0.00
0.23;10.47;42.40;3391.66;1935.12;-1456.54;0.00
0.28;9.91;38.24;3059.40;2183.99;-875.41;0.00
0.25;9.06;37.43;2994.60;1931.42;-1063.18;0.00
0.25;9.68;39.69;3175.43;1960.49;-1214.94;0.00
0.22;10.87;38.06;3044.73;1884.32;-1160.41;0.00
0.26;10.69;38.20;3056.21;2092.37;-963.84;0.00
0.26;10.37;28.75;2299.60;2085.44;-214.16;0.00
0.24;9.10;48.93;3914.18;1862.57;-2051.61;0.00
0.26;9.40;38.01;3040.78;2013.92;-1026.86;0.00
0.28;9.08;38.71;3096.85;2132.35;-964.50;0.00
0.30;10.39;38.15;3052.11;2313.48;-738.63;0.00
0.24;10.49;46.99;3759.01;1972.91;-1786.10;0.00
0.28;9.93;43.64;3490.80;2179.44;-1311.36;0.00
0.25;9.36;41.81;3344.83;1959.50;-1385.33;0.00
0.25;9.60;42.22;3377.84;1978.98;-1398.87;0.00
0.24;9.70;36.17;2893.25;1942.89;-950.36;0.00
0.22;10.60;43.86;3508.44;1881.43;-1627.01;0.00
