# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.25;8.93;40.08;3206.31;1949.13;-1257.18;0.00
0.22;9.48;31.37;2509.72;1801.48;-708.24;0.00
0.27;10.36;42.30;3384.16;2129.19;-1254.97;0.00
0.23;9.39;46.68;3734.78;1837.22;-1897.56;0.00
0.22;10.70;43.88;3510.57;1872.25;-1638.32;0.00
0.24;9.40;38.84;3107.53;1928.26;-1179.28;0.00
0.27;10.05;50.11;4008.43;2129.64;-1878.80;0.00
0.25;9.22;42.56;3404.86;1971.37;-1433.49;0.00
0.27;9.99;38.31;3065.03;2119.63;-945.40;0.00
0.27;9.20;39.39;3150.94;2075.77;-1075.18;0.00
0.25;10.04;42.79;3422.81;2025.14;-1397.67;0.00
0.29;12.13;34.88;2790.78;2367.51;-423.27;0.00
0.22;6.34;47.88;3830.08;1608.38;-2221.70;0.00
0.26;8.45;43.92;3513.70;1946.50;-1567.20;0.00
0.23;8.06;48.02;3841.45;1777.09;-2064.36;0.00
0.26;10.95;40.16;3212.74;2083.41;-1129.33;0.00
0.25;9.19;36.07;2885.54;1983.09;-902.45;0.00
0.25;8.36;37.77;3021.94;1883.20;-1138.74;0.00
0.24;10.79;36.06;2884.71;1972.67;-912.04;0.00
0.29;8.96;42.89;3431.33;2176.01;-1255.32;0.00
0.26;9.69;35.86;2868.62;2053.17;-815.45;0.00
0.25;11.11;36.29;2902.82;2067.88;-834.95;0.00
0.20;10.95;35.13;2810.23;1750.23;-1060.00;0.00
0.26;11.22;43.67;3493.35;2146.71;-1346.65;0.00
0.25;10.20;44.07;3525.28;1986.12;-1539.16;0.00
0.24;10.55;38.01;3040.47;1980.43;-1060.03;0.00
0.22;8.67;38.93;3114.18;1754.81;-1359.37;0.00
0.24;9.94;38.64;3090.81;1957.76;-1133.05;0.00
0.24;9.18;41.74;3339.56;1868.82;-1470.74;0.00
0.24;10.70;35.90;2871.87;1956.98;-914.90;0.00
0.22;10.04;47.37;3789.50;1841.44;-1948.06;0.00
0.27;9.24;37.84;3027.57;2074.11;-953.47;0.00
0.23;10.54;37.00;2960.00;1909.04;-1050.97;0.00
0.20;8.45;28.43;2274.09;1645.15;-628.94;0.00
0.28;10.36;44.49;3559.35;2177.77;-1381.57;0.00
0.21;8.55;36.28;2902.67;1680.55;-1222.12;0.00
0.26;9.98;33.60;2688.18;2073.65;-614.53;0.00
0.28;9.84;39.35;3148.03;2135.51;-1012.52;0.00
0.29;11.72;40.41;3232.54;2327.85;-904.68;0.00
0.24;8.14;26.12;2089.69;1857.79;-231.90;0.00
0.28;9.72;38.10;3047.97;2169.42;-878.55;0.00
0.24;10.01;32.30;2583.82;1926.21;-657.61;0.00
0.24;9.13;42.10;3367.78;1897.02;-1470.76;0.00
0.23;9.36;41.55;3323.72;1860.94;-1462.78;0.00
0.23;10.15;33.61;2689.12;1872.48;-816.64;0.00
0.31;11.25;41.50;3319.85;2420.08;-899.77;0.00
