# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.22;10.81;44.27;3541.45;1883.83;-1657.62;0.00
0.28;8.70;45.16;3612.78;2109.45;-1503.34;0.00
0.28;9.22;44.23;3538.08;2105.90;-1432.18;0.00
0.26;11.02;33.47;2677.23;2088.29;-588.94;0.00
0.22;7.48;40.55;3244.17;1705.95;-1538.23;0.00
0.27;11.16;42.32;3385.53;2153.80;-1231.73;0.00
0.23;9.51;41.64;3330.95;1871.73;-1459.22;0.00
0.22;11.37;46.68;3734.05;1909.24;-1824.81;0.00
0.22;11.18;39.10;3128.30;1893.37;-1234.93;0.00
0.28;11.25;36.56;2924.93;2248.56;-676.37;0.00
0.25;10.17;36.21;2896.98;2019.83;-877.14;0.00
0.21;11.33;34.29;2743.24;1828.44;-914.80;0.00
0.23;10.21;37.62;3009.90;1877.93;-1131.97;0.00
0.24;10.13;46.55;3724.10;1918.98;-1805.12;0.00
0.24;11.06;44.00;3519.64;2005.20;-1514.44;0.00
0.26;11.38;31.24;2498.82;2118.67;-380.15;0.00
0.27;9.05;39.34;3147.22;2060.15;-1087.07;0.00
0.22;11.15;31.99;2559.43;1904.29;-655.14;0.00
0.26;8.41;37.37;2989.61;1950.15;-1039.46;0.00
0.25;9.10;38.25;3059.99;1949.33;-1110.66;0.00
0.25;9.70;35.28;2822.53;1981.55;-840.98;0.00
0.22;11.70;47.92;3833.50;1927.38;-1906.12;0.00
0.25;9.15;39.37;3149.57;1936.87;-1212.70;0.00
0.25;11.10;48.62;3889.49;2071.92;-1817.57;0.00
0.22;8.87;44.21;3537.15;1777.87;-1759.28;0.00
0.24;9.62;39.23;3138.78;1900.59;-1238.19;0.00
0.24;9.66;37.23;2978.28;1948.35;-1029.94;0.00
0.24;11.28;44.43;3554.11;2005.98;-1548.13;0.00
0.26;9.82;40.94;3274.85;2033.79;-1241.06;0.00
0.23;12.29;38.98;3118.58;1992.01;-1126.57;0.00
0.23;10.82;39.21;3137.17;1929.55;-1207.61;0.00
0.24;9.13;45.54;3643.02;1897.83;-1745.19;0.00
0.29;11.71;44.05;3523.74;2304.94;-1218.81;0.00
0.20;11.28;38.14;3050.90;1776.05;-1274.85;0.00
0.20;9.99;44.22;3537.95;1713.80;-1824.15;0.00
0.21;10.01;37.34;2987.00;1794.37;-1192.63;0.00
0.27;7.76;37.13;2970.02;1990.34;-979.67;0.00
0.23;8.99;38.99;3119.20;1805.45;-1313.75;0.00
0.24;10.92;42.05;3363.66;2001.04;-1362.62;0.00
0.24;6.62;39.36;3148.65;1762.78;-1385.87;0.00
0.24;11.03;44.49;3559.37;1969.66;-1589.71;0.00
0.28;9.51;38.84;3107.15;2131.82;-975.33;0.00
0.28;9.37;40.69;3255.46;2147.12;-1108.34;0.00
0.24;9.55;42.68;3414.46;1904.21;-1510.25;0.00
0.26;10.16;38.94;3115.34;2042.43;-1072.91;0.00
0.26;10.04;40.40;3231.82;2085.19;-1146.63;0.00
0.26;9.25;27.67;2213.45;2036.08;-177.37;0.00
0.26;10.35;44.69;3575.07;2090.17;-1484.90;0.00
0.19;12.90;45.23;3618.14;1833.13;-1785.01;0.00
0.29;10.63;41.92;3353.71;2280.66;-1073.06;0.00
0.21;11.98;42.76;3420.81;1887.29;-1533.51;0.00
0.23;9.50;41.06;3284.46;1880.32;-1404.14;0.00
0.25;8.88;40.70;3256.12;1954.08;-1302.03;0.00
0.24;10.01;40.92;3273.25;1928.30;-1344.95;0.00
0.23;11.20;43.16;3452.48;1928.96;-1523.51;0.00
0.25;8.38;38.11;3048.69;1910.24;-1138.44;0.00
0.25;9.99;37.89;3030.94;1984.47;-1046.48;0.00
0.23;8.48;37.45;2996.31;1777.73;-1218.58;0.00
0.26;9.74;35.57;2845.63;2025.56;-820.08;0.00
0.29;10.46;47.50;3800.28;2232.34;-1567.94;0.00
0.23;9.30;45.53;3642.44;1814.51;-1827.93;0.00
0.27;10.75;40.17;3213.69;2161.61;-1052.07;0.00
0.26;9.81;40.48;3238.15;2044.89;-1193.27;0.00
0.24;9.85;39.67;3173.74;1958.75;-1214.99;0.00
0.26;9.86;38.07;3045.23;2069.68;-975.56;0.00
0.25;10.04;43.31;3464.91;2000.12;-1464.80;0.00
0.19;10.00;38.79;3103.32;1659.36;-1443.96;0.00
0.26;9.49;39.03;3122.06;2012.61;-1109.45;0.00
0.25;8.88;38.33;3066.32;1912.27;-1154.05;0.00
0.24;10.31;44.79;3582.92;1943.62;-1639.30;0.00
0.26;10.37;37.67;3013.69;2053.90;-959.79;0.00
0.29;8.73;44.50;3560.17;2135.96;-1424.20;0.00
0.24;10.77;38.84;3106.90;1983.81;-1123.08;0.00
0.27;10.35;41.14;3290.84;2151.45;-1139.39;0.00
0.25;11.17;23.29;1863.53;2034.87;171.34;1.00
0.28;10.03;48.17;3853.38;2176.44;-1676.94;0.00
0.25;9.73;42.77;3421.26;1959.03;-1462.23;0.00
0.24;12.25;36.25;2899.96;2056.25;-843.70;0.00
0.24;10.35;31.15;2492.02;1958.32;-533.70;0.00
0.28;11.09;38.50;3079.88;2246.89;-832.99;0.00
0.25;10.91;37.23;2978.18;2070.79;-907.39;0.00
0.24;8.86;47.69;3815.27;1867.69;-1947.58;0.00
0.22;9.09;35.45;2835.64;1801.31;-1034.33;0.00
0.22;11.25;38.82;3105.72;1892.16;-1213.55;0.00
0.26;8.39;42.44;3394.97;1977.75;-1417.23;0.00
0.26;10.16;37.78;3022.20;2046.98;-975.22;0.00
0.27;10.37;42.36;3388.87;2124.63;-1264.24;0.00
0.26;11.13;40.59;3247.50;2125.24;-1122.26;0.00
0.25;9.76;38.11;3048.46;1971.09;-1077.37;0.00
0.28;10.26;35.80;2864.25;2195.64;-668.62;0.00
0.21;11.51;39.53;3162.69;1859.58;-1303.11;0.00
0.24;10.30;46.52;3721.27;1939.69;-1781.58;0.00
0.25;9.88;35.50;2839.93;2012.26;-827.67;0.00
0.24;8.16;45.36;3629.15;1818.66;-1810.49;0.00
0.28;10.98;35.92;2873.39;2241.16;-632.23;0.00
0.24;10.91;40.95;3275.89;1992.98;-1282.91;0.00
0.26;8.18;35.81;2864.59;1983.03;-881.56;0.00
0.25;9.26;36.80;2943.97;1979.15;-964.82;0.00
0.23;11.28;31.57;2525.34;1947.56;-577.78;0.00
0.22;10.27;37.05;2964.10;1831.04;-1133.06;0.00
0.26;9.85;31.12;2489.34;2024.31;-465.02;0.00
0.27;12.59;42.14;3371.08;2235.23;-1135.85;0.00
0.26;10.89;41.75;3340.13;2094.19;-1245.94;0.00
0.26;11.33;38.86;3108.60;2111.23;-997.37;0.00
0.22;9.46;37.02;2961.58;1810.15;-1151.43;0.00
0.25;13.59;36.47;2917.95;2182.53;-735.42;0.00
0.20;10.43;41.66;3332.91;1718.04;-1614.88;0.00
0.29;12.58;32.34;2587.39;2352.28;-235.11;0.00
0.19;10.17;44.15;3531.85;1683.95;-1847.90;0.00
0.25;10.42;43.56;3485.00;2035.62;-1449.38;0.00
0.29;12.87;36.69;2934.89;2384.06;-550.83;0.00
0.26;10.65;42.40;3391.81;2105.51;-1286.30;0.00
0.25;10.26;44.63;3570.25;2028.63;-1541.61;0.00
0.25;10.19;39.88;3190.27;2035.47;-1154.80;0.00
0.28;9.93;47.46;3797.18;2196.91;-1600.27;0.00
0.29;11.26;40.15;3212.16;2284.37;-927.79;0.00
0.25;8.87;38.54;3083.25;1909.03;-1174.22;0.00
0.23;9.89;47.75;3820.07;1890.88;-1929.19;0.00
0.29;10.68;39.63;3170.25;2274.12;-896.14;0.00
0.24;11.19;44.26;3540.55;2019.64;-1520.91;0.00
0.25;11.02;44.39;3551.21;2079.78;-1471.44;0.00
0.26;8.38;47.49;3798.87;1949.86;-1849.00;0.00
0.26;9.17;38.97;3117.93;2036.67;-1081.26;0.00
0.24;9.46;42.06;3365.13;1885.15;-1479.98;0.00
0.24;11.20;38.63;3090.64;1989.86;-1100.78;0.00
0.24;10.21;34.43;2754.36;1928.78;-825.57;0.00
0.21;11.31;34.78;2782.24;1812.41;-969.83;0.00
0.21;10.39;38.32;3065.54;1798.01;-1267.54;0.00
0.27;10.34;38.81;3104.99;2109.07;-995.93;0.00
0.26;9.67;41.09;3286.94;2028.28;-1258.66;0.00
0.23;10.12;30.55;2444.29;1858.98;-585.30;0.00
0.29;7.61;48.16;3852.72;2093.65;-1759.07;0.00
0.24;10.18;34.22;2737.44;1933.55;-803.90;0.00
0.29;12.14;42.66;3412.70;2375.90;-1036.80;0.00
0.26;11.13;42.75;3420.10;2140.26;-1279.85;0.00
0.24;10.77;43.12;3449.75;1985.27;-1464.48;0.00
0.27;10.20;40.17;3213.49;2098.08;-1115.41;0.00
0.21;9.50;38.88;3110.67;1763.12;-1347.55;0.00
0.27;11.95;33.04;2643.55;2228.41;-415.14;0.00
0.22;9.67;37.18;2974.27;1816.47;-1157.80;0.00
0.25;12.74;47.14;3770.96;2141.08;-1629.88;0.00
0.25;8.45;32.47;2597.80;1895.12;-702.68;0.00
0.30;10.51;31.28;2502.42;2345.70;-156.71;0.00
0.21;12.29;33.31;2664.88;1914.72;-750.16;0.00
0.22;9.91;43.13;3450.25;1824.01;-1626.25;0.00
0.26;11.55;46.29;3702.81;2145.35;-1557.46;0.00
0.24;8.09;47.14;3770.80;1821.32;-1949.49;0.00
0.26;9.47;41.71;3336.77;2017.41;-1319.36;0.00
0.26;11.31;48.39;3871.52;2131.25;-1740.27;0.00
0.25;8.01;46.49;3719.17;1861.18;-1857.98;0.00
0.27;10.71;45.42;3633.21;2146.92;-1486.30;0.00
0.21;10.88;34.45;2755.91;1800.79;-955.12;0.00
0.25;10.59;35.50;2839.99;2027.87;-812.13;0.00
0.25;11.47;42.30;3384.19;2100.94;-1283.25;0.00
0.27;10.20;44.87;3589.86;2115.53;-1474.34;0.00
0.20;8.38;37.09;2967.18;1595.45;-1371.73;0.00
0.24;8.43;44.79;3583.38;1878.61;-1704.77;0.00
0.25;8.95;41.63;3330.37;1959.57;-1370.79;0.00
0.26;10.40;33.77;2701.83;2097.80;-604.03;0.00
0.25;9.81;39.73;3178.23;1998.32;-1179.90;0.00
0.19;7.79;42.75;3419.87;1529.01;-1890.87;0.00
0.24;10.85;44.77;3581.79;1979.10;-1602.69;0.00
0.26;9.66;43.89;3510.94;2026.42;-1484.52;0.00
0.24;8.78;43.97;3517.69;1847.39;-1670.30;0.00
0.23;11.14;35.62;2849.39;1935.73;-913.65;0.00
0.25;8.98;33.38;2670.33;1943.33;-727.00;0.00
0.27;10.06;40.35;3227.87;2113.61;-1114.26;0.00
0.27;9.57;41.25;3300.05;2077.72;-1222.33;0.00
0.24;11.48;50.09;4007.49;2035.64;-1971.85;0.00
0.26;10.97;49.89;3991.47;2100.13;-1891.34;0.00
0.23;9.84;30.54;2443.27;1896.30;-546.97;0.00
0.26;9.79;31.11;2489.10;2040.03;-449.07;0.00
0.26;11.35;36.50;2919.81;2143.52;-776.29;0.00
0.23;11.11;41.70;3336.32;1950.70;-1385.62;0.00
0.22;12.04;34.95;2796.31;1934.38;-861.93;0.00
0.24;9.98;34.48;2758.12;1913.44;-844.68;0.00
0.24;8.32;39.79;3183.02;1847.54;-1335.48;0.00
0.25;10.90;44.10;3528.07;2023.03;-1505.04;0.00
0.25;9.38;41.89;3351.43;1965.32;-1386.11;0.00
0.22;8.41;42.34;3387.18;1720.76;-1666.42;0.00
0.23;9.84;37.93;3034.05;1885.94;-1148.11;0.00
0.26;8.94;36.14;2891.34;1995.55;-895.78;0.00
0.24;10.52;36.06;2884.77;1985.13;-899.64;0.00
0.27;9.98;39.33;3146.56;2124.57;-1021.99;0.00
0.26;10.40;34.55;2764.23;2091.63;-672.60;0.00
0.28;10.15;40.33;3226.58;2171.62;-1054.97;0.00
0.23;10.33;39.35;3147.96;1899.36;-1248.60;0.00
0.26;9.39;44.43;3554.64;2005.36;-1549.28;0.00
0.27;11.29;38.33;3066.22;2191.70;-874.52;0.00
0.26;10.03;38.32;3065.35;2068.71;-996.64;0.00
0.25;11.49;36.33;2906.72;2068.63;-838.09;0.00
0.25;12.26;37.05;2964.24;2106.86;-857.39;0.00
0.26;9.84;38.51;3080.83;2024.23;-1056.60;0.00
0.26;10.57;38.23;3058.21;2101.63;-956.58;0.00
0.21;11.59;38.24;3058.92;1856.80;-1202.12;0.00
0.25;10.53;42.63;3410.24;2023.83;-1386.41;0.00
0.24;11.24;40.77;3261.96;2026.11;-1235.85;0.00
0.26;9.97;43.09;3446.81;2071.08;-1375.73;0.00
0.25;9.73;47.85;3827.96;1987.51;-1840.45;0.00
0.26;8.47;41.94;3355.48;1988.48;-1367.01;0.00
0.26;9.00;38.07;3045.90;2016.09;-1029.81;0.00
0.28;9.13;34.87;2789.92;2111.44;-678.47;0.00
0.24;9.43;42.81;3425.13;1908.72;-1516.41;0.00
0.24;10.57;48.31;3864.43;1987.80;-1876.63;0.00
0.27;12.68;40.39;3231.57;2243.68;-987.90;0.00
0.24;10.82;39.36;3149.11;1981.44;-1167.67;0.00
0.22;8.93;41.81;3344.68;1743.50;-1601.18;0.00
0.31;9.97;39.79;3183.59;2317.89;-865.70;0.00
0.24;13.15;42.74;3418.84;2087.30;-1331.54;0.00
0.30;9.21;38.38;3070.18;2238.19;-831.99;0.00
0.24;6.88;39.10;3127.99;1786.70;-1341.29;0.00
0.24;12.10;36.71;2936.85;2036.27;-900.57;0.00
0.20;9.65;40.10;3208.33;1695.98;-1512.36;0.00
0.26;10.83;36.41;2912.46;2116.62;-795.84;0.00
0.25;10.43;42.61;3409.19;2014.80;-1394.39;0.00
0.24;9.83;32.46;2596.86;1920.56;-676.30;0.00
0.26;12.20;38.05;3043.86;2170.33;-873.53;0.00
0.25;9.18;37.49;2998.96;1979.44;-1019.52;0.00
0.22;10.89;36.74;2939.55;1843.82;-1095.73;0.00
0.24;13.23;40.93;3274.11;2108.95;-1165.16;0.00
0.22;9.15;41.02;3281.27;1757.24;-1524.03;0.00
0.26;9.25;45.59;3647.24;2039.62;-1607.61;0.00
0.26;10.36;41.83;3346.08;2094.48;-1251.59;0.00
0.27;10.11;44.96;3596.96;2103.34;-1493.62;0.00
0.29;10.58;39.80;3183.84;2282.97;-900.87;0.00
0.23;10.72;36.06;2884.68;1908.64;-976.03;0.00
0.22;9.71;33.31;2665.09;1825.62;-839.48;0.00
0.21;11.91;38.77;3101.94;1851.91;-1250.04;0.00
0.27;10.97;38.43;3074.05;2180.80;-893.25;0.00
0.22;10.73;35.09;2806.85;1880.27;-926.57;0.00
0.23;10.51;40.79;3263.02;1930.02;-1333.01;0.00
0.25;11.43;41.14;3290.97;2080.32;-1210.65;0.00
0.26;10.16;34.78;2782.65;2076.49;-706.16;0.00
0.25;11.35;42.84;3426.83;2063.85;-1362.98;0.00
0.23;11.35;42.56;3404.61;1933.35;-1471.25;0.00
0.21;9.49;39.69;3174.97;1728.10;-1446.87;0.00
0.27;10.65;37.54;3003.50;2151.80;-851.70;0.00
0.26;9.55;37.10;2968.17;2026.88;-941.29;0.00
0.27;11.03;43.21;3456.51;2179.50;-1277.01;0.00
0.27;11.51;36.09;2887.51;2213.76;-673.75;0.00
0.24;8.80;40.18;3214.21;1893.29;-1320.92;0.00
0.17;11.61;44.17;3533.28;1629.48;-1903.80;0.00
0.25;9.67;36.73;2938.14;1961.25;-976.89;0.00
0.26;8.11;38.88;3110.61;1943.79;-1166.82;0.00
0.25;9.30;39.94;3195.01;1933.27;-1261.74;0.00
0.28;10.34;35.24;2819.59;2183.27;-636.32;0.00
0.27;9.26;36.75;2940.16;2100.17;-839.99;0.00
0.28;10.65;43.24;3459.57;2223.13;-1236.44;0.00
0.28;8.39;43.75;3499.95;2062.59;-1437.36;0.00
0.24;11.03;48.33;3866.35;2019.91;-1846.44;0.00
0.24;10.95;36.66;2932.66;1980.31;-952.35;0.00
0.24;9.45;37.23;2978.23;1919.66;-1058.57;0.00
0.25;8.90;37.92;3033.74;1934.96;-1098.79;0.00
0.31;10.77;36.49;2919.55;2382.50;-537.05;0.00
0.23;10.64;39.73;3178.33;1922.12;-1256.21;0.00
0.21;10.07;37.76;3021.15;1756.69;-1264.46;0.00
0.25;10.75;36.82;2945.90;2018.41;-927.48;0.00
0.30;9.92;46.02;3681.30;2263.36;-1417.94;0.00
0.30;10.04;41.96;3357.16;2273.66;-1083.50;0.00
0.25;8.14;36.92;2953.74;1920.24;-1033.50;0.00
0.23;10.23;39.70;3176.18;1892.15;-1284.03;0.00
0.30;9.73;46.20;3696.35;2302.10;-1394.25;0.00
0.22;10.50;32.41;2593.12;1846.88;-746.24;0.00
0.25;11.28;36.77;2941.46;2086.30;-855.16;0.00
0.27;10.96;36.89;2951.00;2190.62;-760.38;0.00
0.25;10.48;46.37;3709.29;2052.43;-1656.85;0.00
0.25;8.04;47.66;3813.04;1864.61;-1948.43;0.00
