# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.29;9.72;41.25;3299.91;2202.01;-1097.90;0.00
0.29;11.37;35.73;2858.30;2295.32;-562.97;0.00
0.26;12.97;45.04;3603.07;2245.52;-1357.56;0.00
0.28;10.48;47.97;3837.32;2199.45;-1637.87;0.00
0.24;11.40;39.43;3154.41;2024.35;-1130.06;0.00
0.23;11.81;36.12;2889.45;1979.58;-909.87;0.00
0.22;9.89;45.12;3609.81;1814.35;-1795.46;0.00
0.25;11.31;44.09;3526.87;2080.95;-1445.93;0.00
0.26;9.97;44.04;3522.91;2074.78;-1448.14;0.00
0.26;10.87;41.67;3333.94;2074.69;-1259.25;0.00
0.24;10.29;40.17;3213.38;1972.85;-1240.53;0.00
0.27;11.30;36.99;2958.93;2169.04;-789.89;0.00
0.29;10.17;35.77;2861.73;2228.83;-632.89;0.00
0.27;7.77;44.05;3523.92;1965.39;-1558.54;0.00
0.22;11.34;39.48;3158.72;1913.14;-1245.58;0.00
0.26;10.22;32.76;2620.98;2059.65;-561.33;0.00
0.26;11.93;33.38;2670.32;2169.52;-500.80;0.00
0.20;10.04;42.79;3423.03;1727.73;-1695.30;0.00
0.27;11.62;41.44;3315.38;2176.69;-1138.69;0.00
0.23;12.62;42.32;3385.78;2045.49;-1340.29;0.00
0.25;11.96;30.05;2403.97;2103.69;-300.29;0.00
0.21;11.58;34.03;2722.58;1845.44;-877.14;0.00
0.29;8.20;40.35;3228.16;2146.52;-1081.63;0.00
0.24;11.10;41.99;3359.58;2021.93;-1337.64;0.00
0.23;13.49;43.19;3455.28;2052.43;-1402.85;0.00
0.19;9.55;36.46;2916.68;1629.82;-1286.86;0.00
0.28;10.19;35.09;2807.16;2205.58;-601.58;0.00
0.28;10.81;45.18;3614.21;2206.79;-1407.42;0.00
0.26;8.31;42.40;3392.00;1989.07;-1402.93;0.00
0.23;10.50;47.51;3800.87;1880.11;-1920.76;0.00
0.25;9.70;47.36;3788.40;1985.56;-1802.84;0.00
0.29;10.19;42.98;3438.21;2233.15;-1205.05;0.00
0.23;11.17;40.27;3221.61;1953.67;-1267.94;0.00
0.26;10.22;38.00;3040.20;2039.82;-1000.38;0.00
0.22;9.57;36.54;2922.87;1784.45;-1138.42;0.00
0.27;13.08;43.38;3470.00;2276.75;-1193.25;0.00
0.25;9.48;37.21;2976.80;1950.80;-1026.00;0.00
0.23;10.06;35.71;2856.75;1880.89;-975.86;0.00
0.29;10.00;37.95;3035.74;2240.78;-794.97;0.00
0.23;9.35;33.49;2679.13;1875.12;-804.00;0.00
0.21;12.32;38.70;3096.03;1868.65;-1227.37;0.00
0.24;10.09;39.05;3124.04;1922.24;-1201.81;0.00
0.25;11.56;36.33;2906.16;2074.45;-831.71;0.00
0.23;11.47;44.59;3567.49;1983.14;-1584.35;0.00
0.30;11.34;39.67;3173.31;2353.55;-819.76;0.00
0.27;10.00;43.63;3490.02;2093.39;-1396.62;0.00
0.23;10.73;43.40;3472.01;1905.10;-1566.90;0.00
0.27;10.42;46.35;3708.07;2119.83;-1588.24;0.00
0.24;10.32;44.53;3562.11;1985.89;-1576.21;0.00
0.30;10.13;37.30;2983.79;2277.81;-705.98;0.00
0.25;11.03;41.46;3316.98;2070.13;-1246.85;0.00
0.26;9.85;36.02;2881.64;2032.99;-848.65;0.00
0.28;8.45;38.52;3081.82;2087.63;-994.19;0.00
0.19;11.24;39.18;3134.10;1735.78;-1398.31;0.00
0.24;10.14;30.53;2442.29;1942.43;-499.87;0.00
0.27;11.94;38.33;3066.13;2240.56;-825.57;0.00
0.24;8.38;29.68;2374.17;1853.63;-520.54;0.00
0.23;10.17;42.40;3392.38;1896.36;-1496.01;0.00
0.22;9.05;35.46;2837.15;1765.63;-1071.52;0.00
0.20;8.95;48.66;3893.04;1669.53;-2223.51;0.00
0.24;11.23;40.21;3216.91;2006.70;-1210.21;0.00
0.28;10.44;49.79;3983.40;2201.72;-1781.68;0.00
0.22;10.30;30.52;2441.56;1854.37;-587.19;0.00
0.24;8.80;30.17;2413.98;1889.29;-524.69;0.00
0.23;9.69;43.11;3448.46;1849.52;-1598.94;0.00
