# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.26;10.29;41.97;3357.71;2080.12;-1277.59;0.00
0.25;10.16;33.06;2644.77;2018.06;-626.71;0.00
0.23;10.04;34.53;2762.30;1867.36;-894.94;0.00
0.25;9.09;36.92;2953.26;1965.15;-988.11;0.00
0.20;10.22;43.58;3486.78;1741.61;-1745.17;0.00
0.23;10.42;37.93;3034.68;1886.24;-1148.44;0.00
0.25;9.61;36.14;2890.92;1983.55;-907.37;0.00
0.22;10.52;37.22;2977.79;1875.11;-1102.68;0.00
0.22;10.38;40.07;3205.93;1832.34;-1373.59;0.00
0.21;9.83;44.20;3535.69;1765.01;-1770.68;0.00
0.25;9.28;32.86;2628.54;1932.24;-696.30;0.00
0.25;10.72;41.13;3290.27;2051.30;-1238.97;0.00
0.20;10.23;42.03;3362.19;1712.28;-1649.91;0.00
0.23;11.47;38.57;3085.88;1954.14;-1131.74;0.00
0.26;11.02;34.68;2774.16;2106.84;-667.32;0.00
0.22;9.07;38.83;3106.50;1746.69;-1359.81;0.00
0.27;9.55;41.76;3340.65;2100.83;-1239.82;0.00
0.18;10.89;36.00;2880.39;1643.50;-1236.89;0.00
0.24;9.88;33.72;2697.82;1923.94;-773.88;0.00
0.23;9.28;40.39;3231.13;1833.97;-1397.16;0.00
0.21;11.25;37.16;2972.73;1829.18;-1143.55;0.00
0.22;11.35;38.62;3089.29;1907.44;-1181.85;0.00
0.26;11.58;40.17;3213.59;2144.49;-1069.10;0.00
0.28;11.86;41.91;3352.82;2287.22;-1065.60;0.00
0.25;9.22;33.53;2682.49;1927.65;-754.84;0.00
0.24;11.09;39.70;3175.71;1977.02;-1198.68;0.00
0.21;10.55;33.18;2654.53;1794.48;-860.05;0.00
0.26;9.55;36.37;2909.64;2039.46;-870.18;0.00
0.24;8.11;44.79;3583.28;1828.25;-1755.03;0.00
0.32;10.43;40.22;3217.76;2425.06;-792.70;0.00
0.23;12.28;35.41;2833.09;1981.56;-851.53;0.00
0.26;10.03;41.63;3330.45;2058.48;-1271.96;0.00
0.26;9.34;36.76;2940.81;2011.01;-929.80;0.00
0.20;8.83;45.32;3626.00;1671.28;-1954.72;0.00
0.29;10.46;41.27;3301.70;2252.79;-1048.91;0.00
0.25;10.47;44.83;3586.73;2007.17;-1579.57;0.00
0.22;8.95;48.49;3878.83;1778.45;-2100.39;0.00
0.28;9.51;34.08;2726.66;2137.12;-589.54;0.00
0.18;9.10;44.09;3527.41;1565.21;-1962.20;0.00
0.28;9.57;42.90;3432.33;2175.83;-1256.50;0.00
0.24;13.55;45.10;3608.04;2155.97;-1452.07;0.00
0.27;9.68;39.74;3178.86;2106.90;-1071.96;0.00
0.26;11.81;36.02;2881.88;2174.63;-707.25;0.00
