# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.27;8.82;49.89;3990.86;2037.64;-1953.23;0.00
0.28;10.35;39.27;3141.76;2169.63;-972.13;0.00
0.26;9.72;38.91;3112.88;2059.71;-1053.17;0.00
0.28;9.18;41.34;3306.98;2099.54;-1207.45;0.00
0.26;9.22;47.71;3816.62;1988.98;-1827.64;0.00
0.27;13.13;29.75;2380.00;2283.30;-96.70;0.00
0.20;9.77;43.65;3491.93;1689.76;-1802.17;0.00
0.24;9.90;47.70;3815.75;1929.38;-1886.37;0.00
0.28;9.87;45.17;3613.43;2183.88;-1429.55;0.00
0.27;10.25;38.12;3049.88;2110.61;-939.27;0.00
0.24;11.87;48.99;3919.23;2051.51;-1867.73;0.00
0.22;9.09;47.65;3812.18;1773.97;-2038.21;0.00
0.24;9.13;40.04;3202.90;1909.37;-1293.53;0.00
0.22;11.55;42.11;3368.96;1922.03;-1446.93;0.00
0.25;8.91;46.60;3727.84;1962.26;-1765.58;0.00
0.25;9.51;46.50;3719.98;1953.88;-1766.11;0.00
0.23;11.72;36.87;2949.20;1954.59;-994.62;0.00
0.21;9.80;48.83;3906.33;1772.64;-2133.69;0.00
0.31;10.73;43.12;3449.51;2384.34;-1065.17;0.00
0.24;8.85;37.22;2977.66;1868.23;-1109.43;0.00
0.28;12.55;40.62;3249.48;2333.81;-915.67;0.00
0.26;8.51;40.53;3242.24;1967.21;-1275.03;0.00
0.24;9.19;37.92;3033.29;1921.51;-1111.78;0.00
0.26;11.00;35.09;2807.35;2121.38;-685.97;0.00
0.25;11.48;37.89;3031.34;2065.31;-966.02;0.00
0.28;8.52;37.62;3009.97;2092.30;-917.68;0.00
0.27;11.53;40.25;3219.95;2207.11;-1012.84;0.00
0.28;10.90;43.94;3515.09;2202.36;-1312.73;0.00
0.26;9.67;34.63;2770.46;2031.09;-739.37;0.00
0.21;12.76;46.44;3715.45;1890.59;-1824.86;0.00
0.27;10.06;35.00;2800.37;2135.90;-664.47;0.00
0.23;9.17;44.99;3599.26;1832.34;-1766.92;0.00
0.26;8.83;41.02;3281.32;2020.85;-1260.46;0.00
0.30;11.80;42.27;3382.00;2380.39;-1001.61;0.00
0.27;9.89;44.31;3544.98;2106.94;-1438.04;0.00
0.27;11.42;44.57;3565.97;2177.33;-1388.64;0.00
0.25;11.94;41.49;3318.98;2092.81;-1226.17;0.00
0.25;10.43;32.37;2589.78;1997.54;-592.24;0.00
0.24;10.39;36.92;2953.38;1934.97;-1018.41;0.00
0.25;10.76;37.27;2981.93;2055.77;-926.16;0.00
0.24;12.29;35.12;2809.97;2054.99;-754.97;0.00
0.29;9.10;32.73;2618.18;2177.20;-440.98;0.00
0.30;9.89;33.52;2681.43;2307.52;-373.91;0.00
0.25;10.62;33.92;2713.77;2036.91;-676.86;0.00
0.28;11.37;45.40;3631.70;2257.64;-1374.07;0.00
0.24;7.90;44.20;3536.11;1805.43;-1730.67;0.00
0.30;9.85;40.30;3223.61;2286.04;-937.58;0.00
0.26;7.92;35.50;2839.76;1928.05;-911.70;0.00
0.28;10.25;40.89;3271.23;2162.99;-1108.24;0.00
0.27;9.17;41.26;3301.06;2053.65;-1247.41;0.00
0.24;11.28;43.92;3513.87;2009.16;-1504.71;0.00
0.27;10.98;39.61;3169.02;2160.61;-1008.41;0.00
0.22;10.03;38.13;3050.65;1803.94;-1246.71;0.00
0.27;9.04;38.37;3069.60;2050.37;-1019.23;0.00
0.24;9.25;44.25;3540.03;1872.49;-1667.54;0.00
