# X_0;X_1;X_2;R_0;R_1;S_0;S_1;G_0;G_1;I_0;I_1
685;1052;3;3;3;3;3;0;0;1;1
435;1147;3;3;3;2;2;1;1;1;1
515;931;2;2;3;2;2;0;0;1;1
597;1102;2;2;2;2;2;0;0;0;0
605;958;2;2;3;2;2;0;0;1;1
518;1036;2;2;3;2;2;0;0;1;1
385;849;2;2;3;1;1;1;1;1;1
337;755;3;3;3;1;1;1;1;1;1
567;1179;3;3;3;2;2;0;1;1;1
508;1083;3;3;3;2;2;0;1;1;1
626;994;2;2;3;2;2;0;0;0;1
371;911;2;2;2;1;1;0;1;1;1
410;1056;2;2;2;2;2;0;0;1;1
572;857;3;3;3;2;2;0;0;1;1
548;1013;3;3;3;2;2;0;0;1;1
586;1102;3;3;3;2;2;0;0;1;1
583;1027;2;2;3;2;2;0;0;1;1
407;965;3;3;3;1;2;1;1;1;1
588;1197;2;2;2;2;2;0;0;0;0
633;933;2;2;2;2;2;0;0;0;0
553;1033;3;3;4;2;2;1;1;1;1
432;1080;2;2;2;2;2;0;0;1;1
377;900;3;3;3;1;1;1;2;1;1
510;1165;3;3;3;2;2;1;1;1;1
600;933;2;2;3;2;2;0;0;1;1
496;1055;3;3;3;2;2;1;1;1;1
633;890;2;2;2;2;2;0;0;0;0
704;861;3;3;3;3;3;0;0;1;1
795;1175;2;2;2;3;3;0;0;0;0
584;840;3;3;4;2;2;1;1;1;1
743;918;3;3;3;3;3;0;0;1;1
558;1047;3;3;3;2;2;0;1;1;1
469;1171;2;2;2;2;2;0;0;0;1
617;839;2;2;3;2;2;0;0;1;1
355;959;3;3;3;1;1;1;1;1;1
517;1119;3;3;3;2;2;0;0;1;1
530;841;3;3;3;2;2;0;0;1;1
415;1010;3;3;3;2;2;1;1;1;1
453;870;2;2;3;2;2;0;1;1;1
338;1026;3;3;3;1;1;1;1;1;1
400;1033;3;3;3;1;2;1;1;1;1
562;1023;2;2;3;2;2;0;0;1;1
457;992;2;2;3;2;2;0;0;1;1
324;903;3;3;3;1;1;1;1;1;1
275;814;2;2;3;1;1;1;1;1;1
427;1022;2;2;2;2;2;0;0;1;1
346;1097;3;3;3;1;1;1;1;1;1
702;961;2;2;3;3;3;0;0;0;0
549;957;3;3;3;2;2;0;1;1;1
475;1002;3;3;3;2;2;0;1;1;1
563;943;2;2;3;2;2;0;0;1;1
377;974;3;3;3;1;1;1;1;1;1
429;917;3;3;3;2;2;1;1;1;1
410;951;3;3;3;1;2;1;1;1;1
466;953;3;3;3;2;2;1;1;1;1
634;1102;2;2;3;2;3;0;0;1;1
489;1036;3;3;3;2;2;0;1;1;1
599;1045;2;2;2;2;2;0;0;0;0
533;939;3;3;3;2;2;0;0;1;1
596;1057;3;3;3;2;2;0;0;1;1
564;1059;2;2;2;2;2;0;0;0;1
351;1003;3;3;3;1;1;1;1;1;1
506;943;3;3;3;2;2;0;1;1;1
556;1151;3;3;3;2;2;0;0;1;1
588;1053;2;2;3;2;2;0;0;1;1
652;976;3;3;3;2;3;0;0;1;1
486;944;2;2;2;2;2;0;0;1;1
