# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.21;9.22;36.17;2893.46;1698.07;-1195.38;0.00
0.28;9.19;45.41;3632.53;2118.46;-1514.07;0.00
0.27;9.53;36.26;2901.11;2083.73;-817.38;0.00
0.25;8.82;44.31;3544.75;1909.91;-1634.84;0.00
0.29;11.18;44.52;3561.99;2288.29;-1273.70;0.00
0.25;10.47;45.10;3607.78;2027.23;-1580.55;0.00
0.27;9.35;39.72;3177.25;2094.58;-1082.67;0.00
0.23;9.80;42.76;3421.08;1861.79;-1559.29;0.00
0.27;8.88;39.15;3131.67;2049.78;-1081.89;0.00
0.25;11.47;47.17;3773.58;2089.04;-1684.54;0.00
0.21;10.47;50.39;4030.98;1788.05;-2242.94;0.00
0.23;11.83;48.10;3847.82;1983.43;-1864.39;0.00
0.25;9.81;40.77;3261.42;1970.26;-1291.17;0.00
0.26;10.66;40.57;3245.30;2104.92;-1140.39;0.00
0.26;9.85;42.18;3374.79;2031.13;-1343.66;0.00
0.22;12.31;36.74;2939.54;1922.61;-1016.93;0.00
0.28;10.11;44.63;3570.09;2182.64;-1387.45;0.00
0.25;11.31;35.05;2803.79;2084.78;-719.01;0.00
0.27;9.82;33.89;2711.11;2083.45;-627.65;0.00
0.27;9.16;46.72;3737.31;2075.24;-1662.06;0.00
0.26;8.00;42.60;3407.83;1922.36;-1485.47;0.00
0.25;9.02;36.88;2950.07;1938.21;-1011.86;0.00
0.24;10.54;44.30;3544.36;1951.64;-1592.73;0.00
0.23;10.26;44.25;3539.96;1866.42;-1673.54;0.00
0.23;10.20;34.69;2775.00;1882.43;-892.57;0.00
0.24;11.14;40.84;3267.16;1984.69;-1282.47;0.00
0.31;11.38;37.31;2984.61;2449.46;-535.15;0.00
0.25;10.32;46.72;3737.76;2000.60;-1737.16;0.00
0.26;9.10;40.70;3255.75;1994.06;-1261.69;0.00
0.24;10.33;45.06;3605.09;1945.27;-1659.82;0.00
