# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.25;10.55;41.33;3306.40;2021.27;-1285.13;0.00
0.29;9.89;42.36;3388.43;2199.47;-1188.96;0.00
0.25;9.07;33.13;2650.26;1933.00;-717.27;0.00
0.31;8.58;35.57;2845.62;2263.70;-581.92;0.00
0.22;11.73;47.75;3819.69;1938.33;-1881.36;0.00
0.22;13.64;36.76;2940.81;2044.98;-895.83;0.00
0.27;10.42;47.13;3770.16;2163.90;-1606.26;0.00
0.21;10.00;38.05;3043.72;1778.57;-1265.15;0.00
0.30;10.01;40.44;3235.42;2289.55;-945.87;0.00
0.25;11.44;40.01;3200.47;2056.77;-1143.70;0.00
0.25;10.00;35.16;2812.99;2000.83;-812.16;0.00
0.30;11.26;36.76;2940.73;2336.53;-604.20;0.00
0.27;10.25;35.26;2820.68;2141.04;-679.64;0.00
0.26;9.43;39.81;3184.75;2020.90;-1163.86;0.00
0.26;9.88;37.36;2988.71;2021.07;-967.64;0.00
0.25;9.69;34.19;2734.98;1972.53;-762.45;0.00
0.24;10.85;48.03;3842.18;1968.08;-1874.09;0.00
0.28;9.47;50.07;4005.71;2156.17;-1849.54;0.00
0.20;8.74;44.86;3588.49;1616.82;-1971.68;0.00
0.24;9.37;29.98;2398.13;1878.36;-519.78;0.00
0.26;10.34;32.29;2583.38;2069.96;-513.42;0.00
0.25;11.95;35.89;2871.52;2107.22;-764.30;0.00
0.30;12.24;41.27;3301.82;2401.48;-900.34;0.00
0.26;10.15;40.58;3246.56;2035.74;-1210.82;0.00
0.28;8.98;37.01;2961.14;2101.92;-859.22;0.00
0.25;10.24;35.82;2865.92;1992.00;-873.91;0.00
0.28;11.97;46.24;3699.42;2258.82;-1440.60;0.00
0.25;8.81;37.62;3009.77;1922.74;-1087.03;0.00
0.25;9.86;34.12;2729.52;1974.04;-755.49;0.00
0.29;9.84;45.13;3610.32;2234.29;-1376.03;0.00
0.23;10.09;33.85;2707.78;1863.97;-843.81;0.00
0.25;11.18;41.41;3313.09;2079.86;-1233.23;0.00
0.25;10.45;38.24;3059.25;2023.96;-1035.29;0.00
0.27;11.40;41.01;3280.44;2209.71;-1070.73;0.00
0.26;10.78;43.17;3453.28;2077.59;-1375.69;0.00
0.24;10.89;36.52;2921.89;1978.59;-943.31;0.00
0.28;10.42;38.64;3090.92;2201.58;-889.34;0.00
0.26;9.79;43.84;3507.38;2019.86;-1487.52;0.00
0.21;11.96;35.87;2869.50;1869.64;-999.87;0.00
0.24;10.32;42.98;3438.63;1977.50;-1461.13;0.00
0.26;10.25;36.06;2884.67;2049.07;-835.61;0.00
0.25;9.84;42.88;3430.08;2016.60;-1413.48;0.00
0.22;8.94;45.04;3602.97;1751.18;-1851.79;0.00
0.28;10.60;47.29;3782.87;2180.42;-1602.45;0.00
0.26;9.47;42.07;3365.28;2050.23;-1315.05;0.00
0.27;10.15;40.13;3210.27;2099.29;-1110.98;0.00
0.24;11.14;38.63;3090.76;1980.02;-1110.74;0.00
0.29;11.40;34.68;2774.39;2284.33;-490.07;0.00
0.26;11.75;35.46;2836.60;2143.95;-692.65;0.00
0.30;7.38;50.21;4016.78;2124.86;-1891.92;0.00
0.29;9.63;34.09;2727.08;2211.80;-515.28;0.00
0.24;10.25;33.86;2708.50;1962.41;-746.09;0.00
0.26;11.45;41.84;3346.97;2157.96;-1189.00;0.00
0.23;11.48;41.32;3305.69;1968.79;-1336.91;0.00
0.23;9.07;33.28;2662.68;1821.95;-840.73;0.00
0.27;12.72;41.98;3358.10;2249.48;-1108.62;0.00
0.24;10.99;38.28;3062.32;1986.94;-1075.38;0.00
0.26;11.86;41.25;3300.17;2162.17;-1137.99;0.00
0.20;9.71;37.20;2975.68;1717.21;-1258.46;0.00
0.26;8.26;40.49;3239.49;1974.84;-1264.65;0.00
0.20;10.84;38.84;3106.82;1750.74;-1356.08;0.00
0.28;9.63;35.66;2853.08;2156.44;-696.64;0.00
0.29;10.29;49.03;3922.34;2238.28;-1684.06;0.00
0.23;9.05;32.70;2616.20;1858.47;-757.73;0.00
0.23;9.49;38.22;3057.67;1846.84;-1210.82;0.00
0.23;10.56;48.89;3911.00;1893.06;-2017.94;0.00
0.23;9.72;42.16;3372.59;1888.10;-1484.49;0.00
0.20;10.83;43.88;3510.58;1727.52;-1783.05;0.00
0.26;8.61;35.14;2811.15;1998.82;-812.34;0.00
0.25;8.43;42.41;3392.56;1940.27;-1452.29;0.00
0.28;9.27;48.88;3910.55;2111.15;-1799.39;0.00
0.29;9.93;39.21;3136.73;2230.63;-906.10;0.00
0.27;10.11;44.07;3525.53;2133.43;-1392.10;0.00
0.19;9.91;46.20;3696.36;1659.04;-2037.32;0.00
0.24;9.91;40.91;3272.86;1949.03;-1323.83;0.00
0.26;11.21;37.08;2966.80;2136.47;-830.33;0.00
0.22;9.07;30.10;2407.95;1757.68;-650.27;0.00
0.20;11.31;40.23;3218.50;1794.13;-1424.37;0.00
0.25;9.39;48.57;3885.49;1956.00;-1929.49;0.00
0.27;11.18;34.19;2735.44;2184.27;-551.17;0.00
0.25;10.43;34.87;2789.74;2021.00;-768.74;0.00
0.26;7.99;36.69;2935.41;1925.47;-1009.94;0.00
0.23;9.05;35.29;2823.11;1845.18;-977.93;0.00
0.29;8.80;47.86;3828.86;2152.56;-1676.31;0.00
0.27;9.96;46.74;3739.37;2089.11;-1650.26;0.00
0.21;9.46;38.34;3067.08;1760.23;-1306.85;0.00
0.22;10.87;39.30;3144.12;1884.69;-1259.43;0.00
0.24;12.83;42.78;3422.58;2104.87;-1317.71;0.00
