# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.24;11.28;41.13;3290.70;2036.18;-1254.52;0.00
0.25;8.79;39.86;3188.82;1944.37;-1244.45;0.00
0.24;8.19;35.17;2813.98;1820.85;-993.13;0.00
0.25;9.61;41.50;3319.67;1964.81;-1354.86;0.00
0.23;10.50;39.11;3129.13;1904.19;-1224.94;0.00
0.30;10.94;47.61;3809.05;2353.36;-1455.69;0.00
0.26;9.39;32.02;2561.48;2037.19;-524.29;0.00
0.23;11.37;46.84;3747.32;1946.15;-1801.16;0.00
0.24;11.89;37.68;3014.45;2013.76;-1000.70;0.00
0.22;10.06;42.86;3428.76;1845.55;-1583.21;0.00
0.21;10.94;43.02;3441.28;1823.88;-1617.40;0.00
0.26;10.17;41.18;3294.41;2071.31;-1223.10;0.00
0.25;10.52;46.81;3744.93;1999.40;-1745.53;0.00
0.29;8.79;37.32;2985.58;2144.97;-840.61;0.00
0.21;10.18;48.27;3861.39;1783.23;-2078.16;0.00
0.24;9.33;37.42;2993.35;1906.68;-1086.67;0.00
0.26;9.30;38.75;3100.10;2011.76;-1088.34;0.00
0.26;10.46;37.95;3035.66;2093.35;-942.31;0.00
0.28;8.75;39.24;3138.95;2092.41;-1046.55;0.00
0.27;10.08;39.47;3157.58;2127.21;-1030.37;0.00
0.24;10.05;36.49;2919.07;1935.22;-983.85;0.00
0.28;11.20;40.67;3253.94;2257.41;-996.53;0.00
0.26;11.67;38.63;3090.78;2138.06;-952.72;0.00
0.21;9.34;39.61;3168.66;1723.83;-1444.82;0.00
0.28;9.38;39.73;3178.42;2164.50;-1013.92;0.00
0.22;11.03;33.68;2694.62;1860.32;-834.31;0.00
0.27;11.45;37.47;2997.93;2186.04;-811.89;0.00
0.26;11.42;39.68;3174.63;2148.89;-1025.74;0.00
0.25;9.13;38.41;3072.71;1968.13;-1104.59;0.00
0.26;11.77;41.59;3327.27;2135.34;-1191.92;0.00
0.21;10.65;47.76;3821.03;1780.36;-2040.67;0.00
0.27;10.02;43.78;3502.21;2142.21;-1360.01;0.00
0.25;9.30;42.07;3365.66;1942.23;-1423.43;0.00
0.25;10.29;38.55;3084.34;2039.16;-1045.18;0.00
0.23;11.29;37.47;2997.92;1963.31;-1034.61;0.00
0.28;9.58;41.53;3322.37;2141.52;-1180.85;0.00
0.21;9.50;32.88;2630.71;1710.42;-920.29;0.00
0.27;10.70;43.16;3452.59;2134.40;-1318.19;0.00
0.24;11.35;33.39;2671.05;2034.76;-636.29;0.00
0.25;10.69;37.09;2967.47;2048.26;-919.21;0.00
0.24;7.54;37.02;2961.96;1794.39;-1167.57;0.00
0.26;9.77;45.26;3620.64;2051.64;-1568.99;0.00
0.20;10.61;32.52;2601.52;1759.13;-842.40;0.00
0.26;12.41;42.19;3374.82;2160.99;-1213.83;0.00
0.22;9.77;43.50;3479.83;1818.87;-1660.95;0.00
0.24;12.18;43.32;3465.78;2051.00;-1414.78;0.00
