# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.21;11.85;43.20;3456.37;1855.31;-1601.06;0.00
0.24;9.86;43.90;3512.29;1942.90;-1569.39;0.00
0.26;8.15;38.14;3051.29;1942.84;-1108.45;0.00
0.18;10.74;46.07;3685.26;1614.47;-2070.79;0.00
0.23;9.54;41.08;3286.23;1863.70;-1422.53;0.00
0.23;8.98;43.36;3468.91;1828.11;-1640.80;0.00
0.25;9.72;51.98;4158.79;1955.34;-2203.45;0.00
0.27;11.84;50.04;4003.24;2209.31;-1793.93;0.00
0.20;10.04;46.70;3736.15;1682.81;-2053.34;0.00
0.25;10.06;29.82;2385.38;2025.99;-359.39;0.00
0.22;10.49;38.95;3116.18;1821.82;-1294.36;0.00
0.31;10.39;43.43;3474.17;2385.63;-1088.54;0.00
0.24;10.28;44.29;3542.82;1952.96;-1589.86;0.00
0.21;11.26;38.17;3053.84;1810.39;-1243.45;0.00
0.23;12.64;44.77;3581.44;2022.29;-1559.16;0.00
0.19;8.12;40.25;3219.72;1533.07;-1686.65;0.00
0.26;10.40;39.11;3128.98;2069.22;-1059.76;0.00
0.28;11.47;38.05;3043.93;2256.59;-787.34;0.00
0.27;9.79;40.89;3271.00;2125.91;-1145.10;0.00
0.24;10.01;37.53;3002.04;1955.03;-1047.01;0.00
0.21;11.03;42.96;3436.98;1835.76;-1601.22;0.00
0.26;11.81;43.77;3501.79;2155.18;-1346.61;0.00
0.26;11.03;38.96;3116.92;2107.97;-1008.95;0.00
0.26;11.42;37.72;3017.68;2122.70;-894.98;0.00
0.26;10.39;38.70;3096.17;2091.62;-1004.55;0.00
0.25;9.59;39.43;3154.28;1955.16;-1199.12;0.00
0.25;9.30;37.83;3026.33;1955.85;-1070.48;0.00
0.25;9.16;38.41;3072.86;1944.28;-1128.58;0.00
0.26;11.53;39.78;3182.19;2145.31;-1036.88;0.00
0.23;9.55;35.29;2823.29;1831.85;-991.44;0.00
0.23;11.32;43.04;3442.87;1977.80;-1465.06;0.00
0.22;9.87;37.26;2980.96;1812.71;-1168.26;0.00
0.26;9.93;40.86;3268.58;2072.82;-1195.77;0.00
0.25;11.59;35.65;2852.29;2098.18;-754.11;0.00
0.22;10.55;36.38;2910.75;1839.41;-1071.34;0.00
0.25;9.69;39.56;3165.13;1955.35;-1209.79;0.00
0.24;11.71;43.70;3495.85;2006.39;-1489.46;0.00
0.25;10.82;36.52;2921.29;2058.34;-862.94;0.00
0.23;11.02;46.42;3713.87;1930.08;-1783.79;0.00
0.24;10.66;45.43;3634.40;1999.61;-1634.79;0.00
0.22;9.84;50.39;4031.42;1821.91;-2209.51;0.00
0.28;10.27;40.13;3210.79;2176.45;-1034.33;0.00
0.26;10.91;42.52;3401.88;2099.19;-1302.69;0.00
0.25;11.50;39.22;3137.97;2051.80;-1086.17;0.00
0.23;10.60;43.42;3473.67;1890.02;-1583.66;0.00
